yearmonth,ticker,industry,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,logsize,bm,roe,leverage,investa,logppe,salesgr,epsgr
202106,APE,90.0,10.404535530538022,10.294211203989256,21.917469950904547,13.520372760541113,-4281.0,-6029.0,-428106029.0,-82238.0,3.784699673091105,3.3893637200838,378473.3566728306,85.35369726255077,21.96256165613597,0.3149128346975077,0.2821,0.5718387700703174,-0.0181742159158068,20.859083489086803,-0.0180687269231763,4.085748792270532
202106,AQC,54.0,11.428118928260153,7.566311014772463,20.638461403228604,9.109525066737367,-20220.0,-2595.0,-202202595.0,-11574.0,261606.84792637228,5501.577574521887,2616073980.841297,25745.21886710786,16.022384628827442,-6.239994432648817,0.3208,1.5483254582170451,-0.0049523306686926,15.37110054730272,-0.2993444444444444,-118.83333333333331
202106,AQZ,129.0,12.381377979429828,7.033506484287697,21.59171882723272,15.039419216005474,40486.0,284.0,2185384284.0,577940.0,777.7041733699252,3.7005250568621246,7777045.434224309,11096.5269234409,20.408864030270813,0.4385466870422393,0.1051,0.3045948121498858,-0.3378755770210109,19.890208102969236,0.0113471098147159,-0.0197802197802197
202106,AST,169.0,12.345473653211023,14.092558791024135,28.4635698779545,15.829380111329922,19051.0,-33254.0,190509966746.0,-84852.0,119.4684333593141,685.492335671603,1194685019.0854766,3893.0906729020526,22.665635641292084,0.4924403260082325,0.0969,0.6342278667906163,-0.0509378246842018,23.15586991126419,-0.0079224879297688,0.0
202106,AZJ,81.0,13.14944532837292,12.717440122467217,26.964956535542974,15.99046419088113,4608.0,-24574.0,4607975426.0,-27152.0,169.68654004954584,110.16151940545004,169686650.21106523,2907.2756399669693,22.64713761237197,0.6242644235604292,0.1281,0.3969133400241689,-0.052721053601786,22.86135357405898,-0.0208107579205014,2.026881720430108
202106,BHP,122.0,15.135394780896922,14.123171712731368,31.25349046819626,17.965214832146373,-30444.0,7765.0,-304439992235.0,168975.0,45.88482036298379,16.67501152836853,458848220.3048494,777.3995212420626,26.22724304155184,0.3010679983877366,0.3336,0.1926335986427083,-0.0614172794612943,25.286979238873823,0.1250149202927874,1.5201159857283912
202106,BKW,30.0,12.166640309986454,11.167995562916325,23.679569458733383,15.235183600753812,-11867.0,-4673.0,-1186704673.0,-257324.0,213.1282014900473,78.51181496011058,21312898.66081969,4584.503818232406,22.025149693147444,0.6745379659600542,0.1147,0.2127013745233283,-0.0297846507256139,20.6312503237626,-0.0145048572300632,-1.6398085360989223
202106,BPT,50.0,12.91165469169148,9.866512316411232,24.42458063255696,15.483313222985728,-64661.0,-941.0,-6466100941.0,-262345.0,251.07246915876263,11.948422292480318,25107258.86429856,3285.9140784824253,21.763137425362935,1.0915375240151108,0.1025,0.0592195247050777,-0.1439562318345016,21.979565401450117,-0.0677660533432313,-6.500000000000001
202106,BSL,56.0,15.679650997030896,13.79950515208888,29.49516170756301,18.153566966382822,161062.0,51989.0,161062051989.0,2157451.0,489.574513301203,74.69333232135403,489574587.9945353,5810.678608022466,23.126924924314817,0.7375909325573253,0.1566,0.0885086318351205,-0.0578294927370902,22.308370072365054,0.1628675683028745,9.924408014571949
202106,CIM,39.0,11.600560813915529,10.82903530567296,23.113490901947834,14.40496638459611,15858.0,10862.0,1585810862.0,-22677.0,11.19935569257918,5.177543629256482,1119940.7468015472,184.9826098554412,22.383569326656136,0.2051357212969784,0.3745,0.3087166795331729,-0.007708550928659,20.276353538924077,0.3157973375255585,-3.329625884732053
202106,CSL,95.0,9.898675995538904,11.22444307234768,21.41163911052384,13.397841281017202,2060.0,-348.0,205999652.0,49512.0,1.4513896412190743,5.464587003263537,145144.4287089107,48.02332143860822,25.58924047328468,0.0858901044810225,0.2946,0.3198178102879636,-0.0918163342587252,23.02824232198185,0.0029293833230737,0.068165106828818
202106,CSR,30.0,12.542776998067543,12.117809576409782,26.35828820982269,15.552432212795123,-3407.0,-1543.0,-3407001543.0,-62534.0,127.57481893135332,83.4072791873548,127574902.33863252,2587.2691659454285,21.75485204917469,0.4107983915519492,0.1393,0.0788855629749021,-0.0225650472023946,20.52591185731849,-0.0124830102296301,0.8211805555555557
202106,CWN,100.0,10.182935820060806,11.646783054386791,23.99845070057321,13.740080943595345,4035.0,-1360.0,4034998640.0,38962.0,15.168616655196146,65.56721725166322,15168682.222413398,531.8565037852719,22.810793969786385,0.5537290655417324,-0.0141,0.181454565939947,-0.0787420427018196,22.185733892289143,-0.0599507746483239,-4.424853064651553
202106,CWY,47.0,13.665080614272094,10.761470975549008,25.17800662749181,13.357002204143871,104891.0,4029.0,10489104029.0,-3731364.0,356.85345721514784,19.564477995769213,35685365.28599278,262.2365091874404,22.41647621282007,0.4848896416588562,0.0608,0.2307427711490917,-0.0529291626357089,21.265997021723383,0.0079272969388862,0.587121212121212
202106,DCN,119.0,11.480081974040464,4.02535169073515,16.085257946989046,14.28811767020512,-7567.0,6.0,-756694.0,-125411.0,400.4958137263423,0.2317660156524834,40049.81313864988,6639.148590986785,19.28256871508695,1.1701043281013013,-0.0271,0.0765201397218305,-0.1292759339950083,19.03667686532389,-0.120054063186349,151.73076923076923
202106,EVN,119.0,11.956167937412422,12.808668554697103,25.77168084087868,15.184131154151627,-2079.0,-32815.0,-2079032815.0,-169578.0,82.99112204103552,194.656069659799,82991316.69710518,2093.718300614595,22.7630568178267,0.3296773805933581,0.1398,0.1608108091032806,-0.1105173444258137,21.877870545132403,-0.0105762777994537,0.5555555555555556
202106,EVT,115.0,9.178230318057947,11.504540408435789,20.691258178652976,13.357324821522464,-2107.0,-10443.0,-10822610443.0,-81498.0,13.239238675419912,135.57095242131513,1324059.4384944127,864.6108752060941,21.43499499100969,0.428236134646961,-0.0684999999999999,0.5575744403390567,-0.0100776442902217,21.492602464744163,-0.0256911622519644,-1.7990506329113924
202106,FMG,56.0,14.539902982001678,11.993998847786614,28.35541361836808,17.28054699744656,156124.0,-2188.0,156123997812.0,2310203.0,69.61595802455074,5.458039660810294,69615963.4825904,1078.835867676172,24.99748848537821,0.3284411474965546,0.5808,0.1498079836408587,-0.1191558326944761,23.93889083957304,0.1513502394975769,9.461439588688943
202106,GNC,35.0,10.75722179774402,11.147036775975248,22.270162029680677,13.881698031332546,3001.0,7972.0,300107972.0,89304.0,8.152892777170234,12.03943828221285,815301.3171553056,185.4618202017046,21.09329351211688,0.8323809052488617,-0.1607,0.3587025023169601,-0.0202409638554216,20.569298473648985,1.6109883223670285,-17.25775193798449
202106,HVN,87.0,8.761393485256058,11.53141350308236,22.57692000204646,13.23425174023044,83.0,-6796.0,82993204.0,-24134.0,1.439699853142946,22.976102967297408,1439722.8292459135,126.12745099144864,22.64431469854626,0.570145371797749,0.2177,0.2605501567975946,-0.0150308694796022,20.939194624330067,0.1309552716637546,5.284671532846715
202106,IGO,122.0,11.056177588734904,4.927253685157205,17.963935046639097,13.759401475736231,-201.0,-36.0,-201036.0,-694.0,94.17597140252816,0.205202325031561,94176.1766048532,1405.838154844485,22.477315376166327,0.5538080304862397,0.0379,0.0069409421370165,-0.0262452296263618,20.57586499230762,-0.037006377694511,7.157273918741809
202106,ILU,122.0,12.762961862604412,11.213521626934154,24.27588945124055,15.40755629961624,-35367.0,1196.0,-3536698804.0,-346920.0,222.5071715433161,47.25313954229617,22250764.407471158,3132.396889143877,22.17589639636673,0.3730631247754576,0.2506,0.0136180866398604,-0.0203322964873681,20.760754281357404,0.1440907293446262,-54.04868466578122
