yearmonth,ticker,industry,carbon_beta,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int
201707,ILU,122.0,-0.1579003757729183,22.1721106891936,0.2079520667809817,0.1212634822804314,0.0284110815378674,-0.0478171545968156,0.0982,20.752630445576315,0.8171,0.0427920340670652,0.0794083692555366,2.708400559320211,12.551798364887471,10.997053797982009,12.743445745927971,15.22643387111166,-0.1374378122747543,-0.1587680597579357,-0.1411907585623879,-0.0658045835255531,2.618634173461824,0.553169014084507,3.1718031875463306,37.988686063750926
201707,JBH,90.0,-1.297396093067306,21.706851857122583,0.3191813772925306,0.2278677160216939,3.570052222741834e-05,-0.0200220201443542,0.2467,19.154009714145143,0.3933,0.0564104435179308,0.5628127415073418,0.0222991157247217,6.352629396319567,10.858883606290863,10.869862848577704,12.32410898243642,,,,,0.001019538188277,0.0923516873889875,0.0933712255772646,0.3997460035523978
201708,AGL,91.0,0.545586391627116,23.54008306075734,0.4528945806711703,0.2314289666620556,0.0148191566951659,-0.0344445981463549,0.0712,22.586880743274893,0.5919,0.0515875349732078,0.0895556160078915,5.871613172155065,17.586929584604086,13.099612528370292,17.598117553807683,19.647790979517875,0.0042183919840468,-0.0747738771011885,0.0033043291757657,0.0101182833329218,34.5213493324857,0.388392403051494,34.90974173553719,271.0868769866497
201708,ALK,122.0,-1.026859452740674,18.592326198603207,1.389143417970751,0.0,0.0690758177237387,-0.215561035758323,0.0849,17.920250896368493,0.7352,0.0973004010750511,0.0384383195605918,-17.19219219219219,10.271354630228974,10.349166470257597,11.004164375253117,13.210910740829265,0.1921925636206847,-0.0006721828590396,0.0873864299248836,0.1409781466129089,2.451114297106306,2.6494566370029777,5.100570934109284,46.34432501675476
201708,AMP,104.0,0.8340965043677864,23.42972602346914,0.4863059524872432,0.1418712226086369,-0.004319536570224,-0.0003106324070635,0.1333,18.132998671500584,1.5995,0.0759490088739867,-0.028889733932269,8.043137254901962,9.04251326133268,11.494792043774083,11.57738273280684,13.209289417419528,-0.2522601666183313,-0.0783155922044773,-0.0932641720891105,-0.0351570703869921,0.0064948532800737,0.075436318943002,0.0819311722230757,0.4189645106775234
201708,AZJ,81.0,0.2038582857427222,23.120920462609764,0.4566644272187238,0.3429041529976944,-0.0010713508842771,-0.0548553204887313,0.1472,22.90198694271807,0.5779,0.0681491990338917,-0.0005601057322399,-2.625,13.375662057976148,12.924068524059509,13.868290846228232,16.198848014458893,-0.0192276212026403,-0.0583704977813539,-0.0346360900349012,-0.020927757807005,1.865811198331547,1.1877994380557888,3.053610636387336,31.402323088955185
201708,BLD,30.0,0.4295110827430183,22.821002359185197,0.6677338894984177,0.2788824944167669,0.008779262589695,-0.0365164920116818,0.0649,21.73693733076212,1.3143,0.0529378740958946,-0.003043692331302,-1.2956869946693197,14.28827661818178,12.828550550222223,14.497158879319665,16.32658215056651,0.0310757466538085,0.0240645700487149,0.0297503098750961,0.0095885927894734,3.7031482250842447,0.8602409638554217,4.5633891889396665,28.431249134468903
201708,CSL,95.0,1.438289388691117,24.85942935231904,0.0657440955572845,0.4357481885419468,0.0074711975997639,-0.0943361065546035,0.4227,22.064997629333966,0.8431,0.0507252808237319,0.0090773872946679,0.1534391534391536,9.69437017295501,11.162246793119436,11.369597672501694,13.20874839160307,0.0391516905138278,-0.0212853206938721,-0.0102420148286199,0.0280896913292973,0.0180288888888888,0.0782455555555555,0.0962744444444444,0.6056811111111111
201708,CSR,30.0,1.5167261157687,21.545337608035343,0.5302810314197326,0.0145438939487864,0.0054879627967198,-0.0444423251156358,0.1512,20.5590984907325,1.0523,0.0877173558292477,0.0813993425249006,1.757425742574257,13.038842628350958,12.48517300015058,13.492994085075566,15.959111291032748,0.0274756182230841,-0.0091340652594453,0.0139567637330042,0.0179346966884832,1.8427661364638008,1.0592892343443243,2.9020553708081254,34.17643735726591
201708,CTP,50.0,-0.1400844956754466,17.88422414077587,-0.1018754379424714,0.6043988185023237,0.0249387894919301,-0.0095409681310883,4.4739,18.48662164691771,2.5419,0.3151385057710394,0.0501820559062218,3.3636363636363646,11.006241253704788,4.343805421853684,11.007518467231098,13.782654666292116,0.1028205943578619,,0.1040978078841714,0.0709780120730574,21.704545118860384,0.0277390491817664,21.732284168042156,348.603475767707
201708,DOW,216.0,1.722906391089547,22.06143112957896,0.9408340630234738,0.1982992193577809,0.0438353957143372,-0.0323926281621375,0.0655,20.9819309603277,1.4373,0.0926061578417621,0.10329973454755,-0.3905300050067944,12.3347604519066,11.288055424130318,12.635674113988138,15.214879818829363,0.3541653292845517,0.7085414178426639,0.434875350960672,0.3637191364381902,0.312137387820073,0.1095891538820429,0.421726541702116,5.561164475670336
201708,GNC,35.0,-1.246391310426222,21.346056708532227,0.998002644157258,0.3015228990662517,0.0048924921951564,-0.0628612716763005,0.0767,21.129064222844697,0.8821,0.1221990704273882,0.2273394699800508,10.705015055549788,11.488817181626263,12.077921041571532,12.51928356619569,14.665576013595638,-0.1388556047678832,0.0194787130453821,-0.0399393187941772,-0.0704841941631642,0.2092113159022717,0.3770767252464637,0.5862880411487356,5.0145735105015
201708,GRR,122.0,2.185189595031307,19.33227172957985,1.55761924004706,0.0098579274676964,0.0299346821713441,-0.105067546192452,0.1566,19.180139872199025,0.9351,0.2001928217837747,-0.204437685767609,-25.669436749769154,12.006895833668064,10.043075566743182,12.138205925410956,15.02876792701583,-0.1770999003410214,-0.2250550993808548,-0.1831265752311637,-0.1982582453913739,6.594012795235988,0.9252806502233132,7.519293445459301,135.37303343660724
201708,HGO,122.0,0.1375352885489742,17.705858428708027,0.2810870450906081,0.0992075047840918,0.0254668993664204,-0.0717093768200349,-1.0233,18.16824997851322,1.0722,0.1154785093885411,0.690399191510864,676.8837803320563,10.49940771733497,10.022425476607642,10.982237212107986,13.60620704002018,0.1663154425041977,-0.1441568427449233,0.0357910350945829,0.1130279719721834,2.851530888834765,1.7698127735133051,4.62134366234807,63.72999473597373
201708,HSO,45.0,4.020380154919335,22.067864960385403,0.6171272085529644,0.3842161242288874,-0.024312656295832,-0.1204211869814933,0.0756,21.454190381840387,0.82,0.0855858494723844,0.0090376103631265,-1.6034482758620685,9.420520256898534,11.453408978944474,11.576472870114568,13.415589552875964,0.0831948731678622,0.0550081141023941,0.0582315593221043,0.0836526823261269,0.0532266413596756,0.4064446553360366,0.4596712966957122,2.8917824173928053
201708,HVN,87.0,2.247033240998812,22.170624666670072,0.6615694174006799,0.1719534654145933,-0.0053094959223706,-0.0213297041537621,0.1631,20.253441391646277,0.7371,0.0675868807654156,0.0315375028075908,2.2886382729563914,8.718827059242566,11.724465960433404,11.7727865992196,13.351896074587795,-0.0475672178071704,-0.0527833861613515,-0.0525379407392456,-0.0363806464606124,0.01934615866317,0.3907753264842176,0.4101214851473875,1.9893493340012929
201708,ILU,122.0,-0.1579003757729183,22.1721106891936,0.2079520667809817,0.1212634822804314,0.0248678988874865,-0.0478171545968156,0.0982,20.752630445576315,0.8171,0.0834213452439341,0.0756351053822233,2.5797065814277524,12.551798364887471,10.997053797982009,12.743445745927971,15.22643387111166,-0.1374378122747543,-0.1587680597579357,-0.1411907585623879,-0.0658045835255531,2.618634173461824,0.553169014084507,3.1718031875463306,37.988686063750926
201708,JBH,90.0,-1.297396093067306,21.706851857122583,0.3191813772925306,0.2278677160216939,0.0030869320037187,-0.0200220201443542,0.2467,19.154009714145143,0.3933,0.0509794322545167,0.631948945674606,0.0250756593169049,6.352629396319567,10.858883606290863,10.869862848577704,12.32410898243642,,,,,0.001019538188277,0.0923516873889875,0.0933712255772646,0.3997460035523978
201709,AGL,91.0,0.545586391627116,23.54008306075734,0.4528945806711703,0.2314289666620556,0.0226587517309672,-0.0344445981463549,0.0712,22.586880743274893,0.5919,0.0536952098657219,0.0919314943989644,6.027385537013266,17.586929584604086,13.099612528370292,17.598117553807683,19.647790979517875,0.0042183919840468,-0.0747738771011885,0.0033043291757657,0.0101182833329218,34.5213493324857,0.388392403051494,34.90974173553719,271.0868769866497
