yearmonth,ticker,industry,ret,carbon_beta,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int
200908,AGL,91.0,-0.0630923270585851,0.1222949579618306,22.518246645418728,0.9711498858549594,0.1239886216476474,0.0127614079151457,-0.0654033891551462,-0.0853999999999999,21.600524637846807,0.3451,0.0349039183756213,0.2005730200396952,23.737307439867187,14.3002463835305,10.87583720514026,25.81317217418585,17.52329044330219,,,,,236.3806556804286,7.698567518779479,23638073.266610377,5934.200052407849
200908,AIO,81.0,-0.00625,0.8009564774382533,21.210094298500696,1.3543744771586252,0.6220724920564068,0.0414561757284235,-0.0624556409605286,0.0039,21.704653808845663,3.99,0.5898409107716909,-0.0251826441324967,-0.8700209643605867,13.841222163400168,11.351582314561464,25.35414845776837,16.52622274616618,,,,,365.1018504087467,30.28148616267741,36510215.32236084,5351.739566408972
200908,AMP,104.0,0.1316725978647688,0.3609788554555615,23.341765582290066,0.1920506495463981,0.1374819102749638,-0.0083768356037468,0.0,0.2952,19.978825361998915,1.0059,0.1317844671458588,0.05215852756789,0.9433962264150942,8.995412975433313,12.120155215416954,22.810946287167976,13.584176052186194,,,,,0.7105355884425651,16.167547568710358,710551.7559901339,69.89728682170542
200908,BKN,43.0,0.1912878787878786,0.7549375330761156,20.119946153480036,0.6392314769493411,0.4300163121915356,0.0216360924789224,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.3956250756282268,0.5763341183544621,-0.397456279809221,10.488520429241628,11.523924750428597,24.304033803446607,13.909681907729585,,,,,29.34869777977972,82.65311377739918,29348780.432893496,898.2151747343362
200908,BSL,56.0,-0.1513353808784202,1.134333790131877,22.252131903457688,1.2276977833494944,0.1268979987816709,-0.0550765316910825,-0.084064706811362,0.0078,22.172910513567064,1.4175,1.0109786429794414,-0.0462544801836371,-5.969286657859973,15.888728900647708,14.063495783929286,32.00682456772403,19.052555285903345,,,,,765.7101993643456,123.41722045651544,7657102117.060677,18117.437542136184
200908,CCL,114.0,0.0621650589496247,0.0412851613200077,22.878159432741,0.1854764297218632,0.4407804983126301,0.0174208683816955,-0.0552164859625188,0.2805999999999999,21.099782623098683,0.28,0.0527457132656783,0.0433107515849125,0.7305751765893032,10.975139659621457,11.744981184671014,24.790652377007408,14.223107392328645,,,,,12.84507785695434,27.73796956100994,12845105.594923902,330.6063605172869
200908,CSR,30.0,0.099748554186573,0.5886346480067809,21.15717004260247,1.0280112662756735,0.2874844809473785,0.0166691046314863,-0.113718842517429,0.0935,21.53712509266862,1.8003,0.3204839623903479,0.098323257670811,-11.18503783981526,13.376293714543603,12.979374835149926,27.19180494489622,17.87466235594408,,,,,181.55573082448385,122.07599785921524,181555852.90048167,16316.486296160672
200908,DOW,216.0,0.2357297874539254,0.6910166666886669,21.33884280024312,0.7188472912554305,0.2397728821204526,0.004628612251883,-0.086236276964632,0.1338,20.556389191085504,0.9554,0.515088034602793,0.1483037314894322,0.915756021409456,12.208335084284426,10.720863616235846,23.72126280868449,16.112023351810397,,,,,34.26747927271633,7.742505244324581,3426755.6697768774,1699.152787932694
200908,ENV1,31.0,-0.0576923076923077,-0.2543424888782581,20.267416642274917,0.7556284537531723,0.7205566240524947,-0.0182440562645729,-0.0424256137572123,0.0987,21.41421059395116,0.97,0.3683078791790271,0.0680781962400849,-30.3265306122449,13.34895856496256,3.80666248977032,17.9541294684695,5.262690188904886,,,,,1615.97784076269,0.1159494975521772,161597.90002576655,0.4972945117237825
200908,FGL1,67.0,0.0163170163170163,-0.0007961049530857,23.0190569027162,0.3783014793164517,0.3431413525035526,0.008385534514135,-0.0222471668597222,0.1939999999999999,21.385335061935496,0.32,0.1026240544381181,0.0098068170631044,3.903669724770642,11.106474871430772,12.036754180910872,24.92198796460902,14.343160849892646,,,,,14.180381970319589,35.95034811676283,14180417.920667704,360.8799795601167
200908,FMG,56.0,0.0450236966824646,1.611645435270253,23.18367242030919,0.0895357225468148,0.5829787677859374,-0.0225895878485971,-0.2188571478506213,0.1362,22.052353536503627,2.2993,0.4890643136665732,0.139001373363049,40.18140589569161,12.68931019389621,10.522961281909057,24.20223680481829,15.395316961513766,,,,,141.6327971144541,16.23044598975523,14163295.941891398,2120.155131230865
200908,GFF,71.0,0.1085271317829457,0.5293591539117621,21.29332125326545,0.9166093870623868,0.3437943949373628,0.0141334385951625,-0.0302208446338628,0.1051,20.01541102751419,0.55,0.3700174887066375,-0.0971822886716503,7.832167832167832,11.503450721007685,11.476925160729186,23.01638592416202,14.476918330489063,,,,,39.69584034623708,38.6567283802196,3969622.691352088,776.4358419491865
200908,GNC,35.0,0.0426753181931618,-0.2375574000985601,20.581348125647796,0.7995400169890006,0.1784170072985965,-0.0012601620843372,-0.0289498694372422,0.091,19.842547343706286,0.7437,0.1031082902600891,0.3262556226877112,40.54571565342269,9.73849497786395,11.653043865545744,23.55401231968303,13.331268440847971,,,,,9.541321156211424,64.72715692485662,9541385.883368349,346.68113037479986
200908,GRR,122.0,0.0720261913423063,1.856850051325605,19.23365284632179,1.1779700397379431,0.1916564268760943,-0.0508015719791921,-0.1336974912636024,0.3239,20.04708589521621,1.8994,0.430436126839699,1.4713621140670878,64.03121818798779,12.162606533409935,10.229765142747272,23.67553344574273,15.190538187155177,,,,,382.024825538944,55.292883106105045,38202537.84677751,7890.519453056111
