Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.46999979,6.199999809,146805984
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,1.049999952,1.034999967,238953184
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,1.200000048,1.149999976,160234288
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,10.31999969,12.07999992,8876351488
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,2.200000048,2.049999952,246882896
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.269999981,3.680000067,2133644800
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.200000048,1.304999948,706319808
ADA AT Equity,Adacel Technologies Ltd,Software,451030,0.649999976,0.920000017,70496448
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,1.879999995,1.835000038,304380224
ABC AT Equity,Adbri Ltd,Construction Materials,151020,4.269999981,4.46999979,2908229376
APT AT Equity,Afterpay Ltd,IT Services,451020,12.39999962,15.90999985,3765779200
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,20.60000038,21.42000008,14047772672
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,0.795000017,0.779999971,262699264
1901980D AT Equity,AirXpanders Inc,Health Care Equipment & Supplies,351010,0.026000001,0.028999999,16195336
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.209999993,0.159999996,120015560
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.529999971,3.200000048,940288256
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.869999886,4.75,929903104
A40 AT Equity,Alita Resources Ltd,Metals & Mining,151040,0.254999995,0.185000002,241480016
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.194999993,0.194999993,98688760
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,2.380000114,2.299999952,286772000
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,3.230000019,3.329999924,870904896
ALQ AT Equity,ALS Ltd,Professional Services,202020,6.78000021,7.25,3529041664
ALU AT Equity,Altium Ltd,Software,451030,21.70000076,24.95000076,3256262400
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.299999952,2.430000067,6998019584
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.86500001,0.970000029,528698528
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,0.99000001,0.930000007,196037312
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,13.25,13.64999962,15808628736
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,2.450000048,2.25999999,6638587904
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,25.47999954,26.84000015,7000154112
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,3.49000001,3.829999924,7935098368
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,22.04000092,23.42000008,3106774528
APA AT Equity,APA Group,Gas Utilities,551020,8.5,9.180000305,10831425536
ATL AT Equity,Apollo Tourism & Leisure Ltd,Automobiles,251020,1.11500001,1.129999995,207474064
APX AT Equity,Appen Ltd,IT Services,451020,12.82999992,15.96000004,1701330304
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,15,15.65999985,1245467648
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.480000019,1.355000019,650001664
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,2.410000086,2.690000057,729857344
AGY AT Equity,Argosy Minerals Ltd,Metals & Mining,151040,0.140000001,0.135000005,124672040
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,21.84000015,24.62999916,15727342592
ARV AT Equity,Artemis Resources Ltd,Metals & Mining,151040,0.119999997,0.090000004,58391440
AHY AT Equity,Asaleo Care Ltd,Personal Products,303020,0.915000021,0.899999976,488810240
ASX AT Equity,ASX Ltd,Capital Markets,402030,59.93999863,63.70999908,12333947904
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,6.260000229,6.650000095,4543710720
AUB AT Equity,AUB Group Ltd,Insurance,403010,12.43000031,11.84000015,868495936
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,6.730000019,6.960000038,8404527104
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,20.21999931,22.05999947,624335936
AMI AT Equity,Aurelia Metals Ltd,Metals & Mining,151040,0.680000007,0.819999993,711661056
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,4.28000021,4.400000095,8756564992
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,1.554999948,1.649999976,6026896384
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,1.945000052,2,703989888
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,24.45999908,25.03000069,71820099584
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.100000024,1.070000052,644960448
AFG AT Equity,Australian Finance Group Ltd,Thrifts & Mortgage Finance,401020,1.294999957,1.294999957,278182400
KDR AT Equity,Australian Light Minerals Pty Ltd,Metals & Mining,151040,1.090000033,1.125,455397088
AUZ AT Equity,Australian Mines Ltd,Metals & Mining,151040,0.037999999,0.043000001,121429160
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,1.379999995,1.25999999,620592192
AOF AT Equity,Australian Unity Office Fund,Equity Real Estate Investment Trusts (REITs),601010,2.700000048,2.700000048,439646272
ATS AT Equity,Australis Oil & Gas Ltd,"Oil, Gas & Consumable Fuels",101020,0.280000001,0.319999993,286699584
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,5.300000191,5.550000191,234112784
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,1.559999943,1.554999948,515673792
ASG AT Equity,Autosports Group Ltd,Specialty Retail,255040,1,0.980000019,196980000
AVN AT Equity,Aventus Group,Equity Real Estate Investment Trusts (REITs),601010,2.130000114,2.119999886,1125807744
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,1.600000024,1.620000005,940795008
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.529999971,0.569999993,231551520
AVZ AT Equity,AVZ Minerals Ltd,Metals & Mining,151040,0.068999998,0.046,86869224
BBN AT Equity,Baby Bunting Group Ltd,Specialty Retail,255040,2.170000076,2.109999895,266791008
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,9.699999809,10.17000008,4086184960
BAP AT Equity,Bapcor Ltd,Distributors,255010,5.889999866,6.170000076,1742852992
BSE AT Equity,Base Resources Ltd,Metals & Mining,151040,0.234999999,0.239999995,279989536
BRL AT Equity,Bathurst Resources Ltd,Metals & Mining,151040,0.125,0.125,200064032
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,1.345000029,1.799999952,4100848384
BLX AT Equity,Beacon Lighting Group Ltd,Specialty Retail,255040,1.110000014,1.190000057,259344800
BDR AT Equity,Beadell Resources Ltd,Metals & Mining,151040,0.050999999,0.057999998,97067880
BGA AT Equity,Bega Cheese Ltd,Food Products,302020,4.929999828,5.070000172,1080574848
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,0.850000024,0.845000029,271028640
BAL AT Equity,Bellamy's Australia Ltd,Food Products,302020,7.309999943,8.699999809,986304192
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,10.78999996,10.77999973,5271089664
BKY AT Equity,Berkeley Energia Ltd,"Oil, Gas & Consumable Fuels",101020,0.170000002,0.519999981,134376016
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,34.22999954,34.83000183,1.6702E+11
BIN AT Equity,Bingo Industries Ltd,Commercial Services & Supplies,202010,1.855000019,2.089999914,1216826496
BNO AT Equity,Bionomics Ltd,Biotechnology,352010,0.104999997,0.115000002,62638876
BKL AT Equity,Blackmores Ltd,Personal Products,303020,122,129.0099945,2231425024
BLU AT Equity,Blue Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.048,0.048,56438932
BLA AT Equity,Blue Sky Alternative Investments Ltd,Capital Markets,402030,0.795000017,0.709999979,55175184
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,10.96000004,12.44999981,6641244672
1923730D AT Equity,Boart Longyear Ltd,Metals & Mining,151040,0.004,0.005,131481080
BLD AT Equity,Boral Ltd,Construction Materials,151020,4.940000057,4.949999809,5803042816
BRN AT Equity,BrainChip Holdings Ltd,Software,451030,0.104999997,0.093999997,98684352
BXB AT Equity,Brambles Ltd,Commercial Services & Supplies,202010,10.14999962,10.64000034,16955099136
BVS AT Equity,Bravura Solutions Ltd,Software,451030,3.700000048,4.199999809,899833600
BRG AT Equity,Breville Group Ltd,Household Durables,252010,10.65999985,10.97999954,1428446592
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,16.62999916,16.46999931,2466741504
BSADA AT Equity,BSA Ltd,Commercial Services & Supplies,202010,0.25999999,0.254999995,109201560
BUB AT Equity,Bubs Australia Ltd,Food Products,302020,0.460000008,0.529999971,234493696
BWP AT Equity,BWP Trust,Equity Real Estate Investment Trusts (REITs),601010,3.529999971,3.640000105,2338277120
BWX AT Equity,BWX Ltd,Personal Products,303020,1.580000043,1.539999962,191344832
CAN AT Equity,Cann Group Ltd,Pharmaceuticals,352020,2.049999952,2.200000048,307349344
CAJ AT Equity,Capitol Health Ltd,Health Care Providers & Services,351020,0.270000011,0.275000006,216031456
CDV AT Equity,Cardinal Resources Ltd,Metals & Mining,151040,0.430000007,0.430000007,163903456
CDD AT Equity,Cardno Ltd,Commercial Services & Supplies,202010,1,0.935000002,424143008
CDP AT Equity,Carindale Property Trust,Equity Real Estate Investment Trusts (REITs),601010,7.190000057,7.150000095,500500000
CAR AT Equity,carsales.com Ltd,Interactive Media & Services,502030,11,12.60999966,3073916416
CCV AT Equity,Cash Converters International Ltd,Consumer Finance,402020,0.234999999,0.245000005,151027296
CAT AT Equity,Catapult Group International Ltd,"Electronic Equipment, Instruments & Components",452030,0.769999981,0.845000029,161306368
CWP AT Equity,Cedar Woods Properties Ltd,Real Estate Management & Development,601020,5.059999943,4.909999847,393378240
CNI AT Equity,Centuria Capital Group,Equity Real Estate Investment Trusts (REITs),601010,1.274999976,1.350000024,517702240
CIP AT Equity,Centuria Industrial REIT,Equity Real Estate Investment Trusts (REITs),601010,2.74000001,2.769999981,738916736
COF AT Equity,Centuria Office REIT,Equity Real Estate Investment Trusts (REITs),601010,2.369999886,2.400000095,855099328
CGF AT Equity,Challenger Ltd,Diversified Financial Services,402010,9.489999771,7.239999771,4424982528
CIA AT Equity,Champion Iron Ltd,Metals & Mining,151040,1.110000014,1.450000048,624181120
CHC AT Equity,Charter Hall Group,Equity Real Estate Investment Trusts (REITs),601010,7.420000076,8.229999542,3833345792
CLW AT Equity,Charter Hall Long Wale REIT,Equity Real Estate Investment Trusts (REITs),601010,4.28000021,4.360000134,1223882112
CQR AT Equity,Charter Hall Retail REIT,Equity Real Estate Investment Trusts (REITs),601010,4.480000019,4.550000191,1848160384
CQE AT Equity,Charter Hall Social Infrastructure REIT,Equity Real Estate Investment Trusts (REITs),601010,2.960000038,3.119999886,806715712
CNU AT Equity,Chorus Ltd,Diversified Telecommunication Services,501010,4.639999866,4.679999828,2040831104
CII AT Equity,CI Resources Ltd,Metals & Mining,151040,1.179999948,1.399999976,161813552
