Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.25,6.050000191,143254224
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,1.029999971,1.125,259731728
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,0.980000019,0.899999976,125400752
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,17.12999916,13.55000019,9961561088
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,1.789999962,1.519999981,183054640
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.150000095,3.970000029,2561961472
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.519999981,1.600000024,865985984
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,1.465000033,1.74000001,288622112
ABC AT Equity,Adbri Ltd,Construction Materials,151020,4.320000172,3.089999914,2013824512
AML AT Equity,Aeon Metals Ltd,Metals & Mining,151040,0.200000003,0.129999995,87629064
APT AT Equity,Afterpay Ltd,IT Services,451020,26.61000061,30.97999954,7826653696
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,21.20999908,18.95999908,12434443264
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,0.779999971,0.74000001,249227504
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.079000004,0.140000001,105013616
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,5.579999924,6.550000191,1924652544
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,5.150000095,5.28000021,1033660736
A40 AT Equity,Alita Resources Ltd,Metals & Mining,151040,0.129999995,0.082000002,121066640
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,2.950000048,2.539999962,319262592
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.890000105,2.450000048,641111296
ALQ AT Equity,ALS Ltd,Professional Services,202020,7.440000057,7.670000076,3700205568
ALU AT Equity,Altium Ltd,Software,451030,37.20000076,36.77000046,4815611392
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.349999905,2.170000076,6249260544
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,1.480000019,1.379999995,745429504
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,0.779999971,0.474999994,140177456
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,15.76000023,14.46000004,23476238336
