Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6,5.099999905,120759760
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,1.034999967,0.850000024,196241744
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,0.680000007,0.839999974,117166704
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,15.42000008,16.60000038,12229694464
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,1.225000024,0.639999986,77075640
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.720000029,2.339999914,1529194240
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.649999976,0.785000026,425600864
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,2.420000076,0.899999976,152169360
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3,2.069999933,1349066880
AML AT Equity,Aeon Metals Ltd,Metals & Mining,151040,0.115000002,0.066,44719600
APT AT Equity,Afterpay Ltd,IT Services,451020,33.16999817,18.79999924,5001247744
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,19.13999939,17.19000053,10865096704
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,0.694999993,0.379999995,127981696
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.067000002,0.035,41870032
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,7.03000021,5.179999828,1526458368
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,5.239999771,3.940000057,771330176
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,2.349999905,1.664999962,212237712
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.700000048,2.089999914,547533120
ALQ AT Equity,ALS Ltd,Professional Services,202020,8.359999657,5.559999943,2682287360
ALU AT Equity,Altium Ltd,Software,451030,30.79999924,28.59000015,3744311552
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.940000057,1.460000038,4204571392
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.519999981,0.280000001,204822976
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,0.294999987,0.310000002,91484232
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,14.42000008,13.03999996,20916776960
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,1.674999952,1.335000038,4587859968
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,32.70000076,22.31999969,5573458944
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,5.940000057,5.880000114,12278355968
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,29.60000038,27.19000053,3503362304
APA AT Equity,APA Group,Gas Utilities,551020,10.73999977,10.26000023,12105710592
APD AT Equity,APN Property Group Ltd,Equity Real Estate Investment Trusts (REITs),601010,0.689999998,0.540000021,171730416
ATL AT Equity,Apollo Tourism & Leisure Ltd,Automobiles,251020,0.305000007,0.159999996,29784146
APX AT Equity,Appen Ltd,IT Services,451020,20.71999931,19.69000053,2395268096
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,17.14999962,14.28999996,1140778240
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,0.899999976,0.209999993,100738264
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,3,1.695000052,510131136
AGY AT Equity,Argosy Minerals Ltd,Metals & Mining,151040,0.064000003,0.032000002,32624068
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,33.11000061,21.35000038,13632917504
AHY AT Equity,Asaleo Care Ltd,Personal Products,303020,1.049999952,1.00999999,548553728
ASX AT Equity,ASX Ltd,Capital Markets,402030,74.13999939,77.08999634,14924251136
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,8.020000458,5.510000229,4843424768
AUB AT Equity,AUB Group Ltd,Insurance,403010,13.89000034,9.710000038,716780160
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,7.630000114,4.949999809,6014450176
AD8 AT Equity,Audinate Group Ltd,"Electronic Equipment, Instruments & Components",452030,6.420000076,3.789999962,256990416
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,12.80000019,9.100000381,257545648
AMI AT Equity,Aurelia Metals Ltd,Metals & Mining,151040,0.395000011,0.239999995,209756112
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,4.829999924,4.230000019,8158865920
AC8 AT Equity,Auscann Group Holdings Ltd,Pharmaceuticals,352020,0.219999999,0.189999998,60238996
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,1.695000052,1.710000038,6372897280
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,3.480000019,2.910000086,1037530432
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,24.82999992,16.95999908,48101568512
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.100000024,1.095000029,660029568
AEF AT Equity,Australian Ethical Investment Ltd,Capital Markets,402030,3.690000057,3.349999905,376496928
AFG AT Equity,Australian Finance Group Ltd,Thrifts & Mortgage Finance,401020,2.579999924,1.36500001,294250112
AUZ AT Equity,Australian Mines Ltd,Metals & Mining,151040,0.012,0.008,27557940
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,1.195000052,1.25,615820032
AOF AT Equity,Australian Unity Office Fund,Equity Real Estate Investment Trusts (REITs),601010,3,2.029999971,330548864
AVG AT Equity,Australian Vintage Ltd,Beverages,302010,0.474999994,0.349999994,98247824
ATS AT Equity,Australis Oil & Gas Ltd,"Oil, Gas & Consumable Fuels",101020,0.059999999,0.014,13803491
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,5.909999847,4.320000172,183317968
ASG AT Equity,Autosports Group Ltd,Specialty Retail,255040,1.404999971,0.75999999,152760000
AVN AT Equity,Aventus Group,Equity Real Estate Investment Trusts (REITs),601010,2.829999924,1.485000014,827319680
1811094D AT Equity,Avita Medical Ltd,Biotechnology,352010,0.600000024,0.50999999,1087521024
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.535000026,0.455000013,184834976
AVZ AT Equity,AVZ Minerals Ltd,Metals & Mining,151040,0.090000004,0.052000001,120125000
BBN AT Equity,Baby Bunting Group Ltd,Specialty Retail,255040,2.99000001,2.24000001,285744416
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,7.489999771,5,2271677184
BAP AT Equity,Bapcor Ltd,Distributors,255010,5.840000153,4.090000153,1168681472
BSE AT Equity,Base Resources Ltd,Metals & Mining,151040,0.189999998,0.144999996,169883424
BRL AT Equity,Bathurst Resources Ltd,Metals & Mining,151040,0.098999999,0.054000001,92314048
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,1.754999995,1.149999976,2622929408
BLX AT Equity,Beacon Lighting Group Ltd,Specialty Retail,255040,0.980000019,0.5,110099984
BGA AT Equity,Bega Cheese Ltd,Food Products,302020,4.050000191,4.579999924,981241600
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,1.120000005,0.769999981,246972832
BGL AT Equity,Bellevue Gold Ltd,Metals & Mining,151040,0.600000024,0.400000006,235965824
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,9.18999958,6.269999981,3305982208
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,33.59999847,28.97999954,1.39098E+11
BIN AT Equity,Bingo Industries Ltd,Commercial Services & Supplies,202010,2.859999895,1.899999976,1242241408
BKL AT Equity,Blackmores Ltd,Personal Products,303020,64.33000183,72.94999695,1268986240
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,11.81999969,8.630000114,4337721344
BLD AT Equity,Boral Ltd,Construction Materials,151020,4.519999981,2.049999952,2403280384
BXB AT Equity,Brambles Ltd,Commercial Services & Supplies,202010,11.96000004,10.56000042,16076844032
BVS AT Equity,Bravura Solutions Ltd,Software,451030,4.5,3.859999895,943163200
BRG AT Equity,Breville Group Ltd,Household Durables,252010,19.45000076,16.87999916,2201598976
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,17.92000008,13.21000004,1980675584
BUB AT Equity,Bubs Australia Ltd,Food Products,302020,0.654999971,0.574999988,322169824
BWP AT Equity,BWP Trust,Equity Real Estate Investment Trusts (REITs),601010,3.789999962,3.349999905,2151985664
BWX AT Equity,BWX Ltd,Personal Products,303020,4.059999943,3,372749664
