yearmonth,ticker,ret,rmrf,smb,hml,rmw,cma,wml,pmc,ticker_encode,date,winsor_ret,winsor_rmrf,winsor_smb,winsor_hml,winsor_rmw,winsor_cma,winsor_wml,winsor_pmc,_Nobs,_R2,_adjR2,_b_winsor_rmrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_rmw,_b_winsor_cma,_b_winsor_wml,_b_winsor_pmc,_b_cons,_fitted,_residuals
201105,A1M,.041095849,-.034619361,-.0023176773,.038293958,.019362219,.027403118,.061704174,-.02789484,A1M,2011m5,.041095849,-.034619361,-.0023176773,.038293958,.019362219,.027403118,.061704174,-.02789484,22,.1853243874459173,-.222013418831124,1.844186644996689,-.7865989354810325,-.0385667926517101,-1.686309909626745,2.489953984608824,.6009475073394679,.7511449845292368,.1508640023775338,.139075348517997,-.0979794993914196
201211,A1M,-.11764704,-.030540239,-.031645346,.02367215,-.0070708469,.00078901305,.045162398,.021049591,A1M,2012m11,-.11764704,-.030540239,-.031645346,.02367215,-.0070708469,.00078901305,.045162398,.021049591,36,.3342661367961571,.1678326709951964,.6588639469857276,3.689848772069121,1.430664376470222,-4.130167786291238,-3.572829434445598,1.021829786474773,-.2482014552946241,.0864660640166294,.0507530809151387,-.1684001178251958
201412,A1M,-.22857139,-.0071432707,.014530602,.043517191,.041860815,.03378598,.082234994,-.0051054242,A1M,2014m12,-.22857139,-.0071432707,.014530602,.043517191,.041860815,.03378598,.082234994,-.0051054242,36,.4892009704579965,.3615012130724956,-.6885883646503659,2.022629890050276,.8690311191717488,2.00530040710635,-6.724536666641538,.0353104996909019,-1.997492885825158,-.0050111693257956,-.0630343190850253,-.1655370660601621
201502,A1M,-.076923065,.050553605,-.0055059162,-.033266671,.026948204,-.0045073279,.0031818021,.0036988819,A1M,2015m2,-.076923065,.050553605,-.0055059162,-.033266671,.026948204,-.0045073279,.0031818021,.0036988819,36,.4573790664926343,.3217238331157928,-.4896131226963127,2.051904370502077,1.373317395572113,1.125826588598101,-6.722096470317064,.2601665679775831,-1.835877234068309,-.0045695637361083,-.0316297802745094,-.0452932846130143
201007,A1M,.18811888,-.0025645392,-.061768129,-.06015572,-.040901668,-.037771702,-.046213131,.016452368,A1M,2010m7,.18811888,-.0025645392,-.061768129,-.06015572,-.040901668,-.037771702,-.046213131,.016452368,12,.4434005411894415,-.5306485117290358,6.993494567745605,.2067368523496267,5.343948280909711,-4.076179931833203,8.747815587806269,-9.200781179524013,-.6361845333071739,.2152322507705453,.1140912024506143,.0740276725760886
201305,A1M,.22641511,-.055260301,.097725026,.10793293,.06301818,.035618033,.063662887,-.041899703,A1M,2013m5,.22641511,-.055260301,.091070056,.10793293,.06301818,.035618033,.063662887,-.041899703,36,.5170750795930473,.3963438494913092,-.4390865704080065,3.360765564999104,.1064169392083865,-4.617527600441043,-3.734240722725293,1.914791912011768,-2.098666836485648,.0033806319682474,.1310358882157545,.0953792243988772
201204,A1M,.17006803,-.010575322,-.024582379,.0082566151,.012137587,-.00040093742,.014426365,-.047966816,A1M,2012m4,.17006803,-.010575322,-.024582379,.0082566151,.012137587,-.00040093742,.014426365,-.047966816,33,.2668900965875131,.0616193236320168,1.007885670694821,.1093206765433417,.6337776556986922,-3.250597302996389,.4096492086578145,.9146429298963064,1.497653376756403,.1086250522080207,.0022504902879679,.1678175353010214
201302,A1M,-.044444401,.012768432,.0067259176,.026148282,.020888058,.032420088,.04759381,.00255529,A1M,2013m2,-.044444401,.012768432,.0067259176,.026148282,.020888058,.032420088,.04759381,.00255529,36,.400557312757639,.2506966409470487,-.6367535347703419,3.123005162209685,.7832109942477721,-5.212232305211216,-2.28566052335637,.8281622260903418,-2.172700658779205,.0206688645307937,-.0950879946374558,.0506435938202999
201106,A1M,-.2526316,-.067786746,-.022538243,-.0033918798,.031410623,-.011369531,-.0012977463,.0046935659,A1M,2011m6,-.2526316,-.067786746,-.022538243,-.0033918798,.031410623,-.011369531,-.0012977463,.0046935659,23,.2445068772124414,-.1080565800884192,2.167424133758738,.071888099072368,.1473461222423671,-2.566564868801397,2.403048475623895,.5031620999419435,.87382437288935,.154842069218049,-.098691132307526,-.1539404723639523
201210,A1M,-.27659574,-.0017380822,.0025395255,.0018337248,.01584891,.021394487,.0066735013,.051457398,A1M,2012m10,-.27659574,-.0017380822,.0025395255,.0018337248,.01584891,.021394487,.0066735013,.051457398,36,.2852422215784549,.1065527769730686,.5000719632471902,2.605799620916835,2.273066734961287,-4.132669520939581,-3.58093141501355,1.075905416110248,-.3118723733267935,.0698991985454393,-.0711628800675627,-.2054328614428286
201306,A1M,-.30769229,-.055164307,.037306514,.055928301,.027319407,.075486384,.077046871,-.031708159,A1M,2013m6,-.27699536,-.055164307,.037306514,.055928301,.027319407,.075486384,.077046871,-.031708159,36,.5148335319181258,.3935419148976572,-.2284318697393699,3.321721984927592,.3246526374792662,-3.830753205756821,-5.048902246885772,2.247247205039489,-1.890168684116012,-.0005866902649261,-.0986064149119462,-.1783889459393416
201312,A1M,.18867931,-.013982343,.024267793,.003449341,.023252258,.01025342,.050163914,-.009937074,A1M,2013m12,.18867931,-.013982343,.024267793,.003449341,.023252258,.01025342,.050163914,-.009937074,36,.5368837569093471,.4211046961366839,.1778699023331386,3.011554987666056,.5637900073701905,-.9972779891381007,-7.407470120126725,2.654348311682613,-.9080924502765954,-.0088146142880567,.1067622566761982,.0819170510230053
201409,A1M,0,-.076182641,.089790881,.10987329,.043750905,.089470416,.062871918,-.011223903,A1M,2014m9,0,-.076182641,.089790881,.10987329,.043750905,.089470416,.062871918,-.011223903,36,.497293083870566,.3716163548382075,-.5119376411894718,1.940095074520648,1.14563456388751,1.329395337119081,-7.179473810981455,.7597739270940136,-1.602546679849166,.0078646332369379,-.1714901139951256,.1714901139951256
200909,A1M,.016666649,.026986714,-.043688171,-.04139943,-.035486855,-.073632516,-.048837837,-.069585375,A1M,2009m9,.016666649,.026986714,-.043688171,-.04139943,-.035486855,-.073632516,-.048837837,-.069585375,,,,,,,,,,,,,
201408,A1M,.018181799,-.029028786,.018070295,-.0034719438,-.011650017,.010490619,-.022022206,.013895665,A1M,2014m8,.018181799,-.029028786,.018070295,-.0034719438,-.011650017,.010490619,-.022022206,.013895665,36,.5610322762622733,.4512903453278416,-.2915109900872561,1.958525052243941,.8041195534215055,1.221088665508782,-8.257142435023603,1.653844396999337,-1.392192398271384,.0010965247693032,-.1144569742037119,.1326387731833519
201208,A1M,.25000003,-.026125235,.029506359,.024192778,.020718513,.016324591,.042177208,-.012865888,A1M,2012m8,.25000003,-.026125235,.029506359,.024192778,.020718513,.016324591,.042177208,-.012865888,36,.240413566920019,.0505169586500238,1.079337357373374,2.029815867375937,1.031400650608821,-3.413612144830309,-1.617090344353615,1.000187905417458,1.451765169109278,.0977848593136348,.0808154192466791,.1691846105556432
201206,A1M,-.063636407,-.029216545,-.074928038,-.033504054,-.03388584,-.037321933,-.0079242662,-.0068550766,A1M,2012m6,-.063636407,-.029216545,-.074535772,-.033504054,-.03388584,-.037321933,-.0079242662,-.0068550766,35,.2723289973058005,.0836735521628599,1.081364809188577,.3885905198277753,.2798996296986025,-3.33888849692949,.7668009721833595,.5100324527535598,1.211990622309756,.0958764580192378,.0981136747199274,-.1617500819760538
201111,A1M,-.078947403,-.075534068,.058870103,.03747667,.064952552,.063169762,.10532741,-.0064938292,A1M,2011m11,-.078947403,-.075534068,.058870103,.03747667,.064952552,.063169762,.10232159,-.0064938292,28,.3462322305614981,.1174135112580224,2.150025813715288,.5090899540269569,.233858264091934,-3.489829275258634,1.515722708443587,1.045495944331164,1.423971658716366,.1572307932462836,.0003693129839772,-.0793167155208463
201405,A1M,.018181799,-.024147134,-.0088153025,.012411557,-.013200194,.0061331899,.010717395,-.010297025,A1M,2014m5,.018181799,-.024147134,-.0088153025,.012411557,-.013200194,.0061331899,.010717395,-.010297025,36,.6049351038007394,.5061688797509243,-.1814724562115032,2.667546359007233,.7423096074581743,-.3688925776593557,-8.069029978026302,2.138605990187322,-1.639715255829279,-.004734947952502,-.0194698848307404,.0376516838103804
201202,A1M,.035294179,-.028993843,.012855613,-.008681952,-.034841735,-.018418113,-.057854474,.0091860909,A1M,2012m2,.035294179,-.028993843,.012855613,-.008681952,-.034841735,-.018418113,-.057854474,.0091860909,31,.3461500960478544,.1471522991928536,2.130606632756595,.1483878023614871,.0635212737555608,-3.280283499573025,1.660972158794078,1.223185544022788,1.321821041425339,.1506566654569322,.115312726552687,-.0800185476793864
201411,A1M,-.22222221,-.035414618,.039365388,.060208693,.013751972,.037706219,.088207163,.0029443933,A1M,2014m11,-.22222221,-.035414618,.039365388,.060208693,.013751972,.037706219,.088207163,.0029443933,36,.4983034811961752,.372879351495219,-.6995671437591269,1.83751846868202,1.010118094545066,2.299320098410799,-7.032608488158497,.2450009152436441,-1.882595998240106,-.003645797005099,-.063203529628789,-.1590186793479567
201207,A1M,-.57281554,-.00026179239,-.066583402,-.017496979,-.024274198,-.00026348114,.0060296501,-.023024095,A1M,2012m7,-.27699536,-.00026179239,-.066583402,-.017496979,-.024274198,-.00026348114,.0060296501,-.023024095,36,.2444773202392492,.0555966502990615,1.026713329839033,1.794139125022225,.843922873059503,-3.295455316561157,-1.178598526096897,.7447722617422103,1.353349090900499,.0900650409486565,.0092064193773436,-.2862017802286315
201006,A1M,-.081818208,-.0670719,-.014331222,.0090777893,-.0039714887,.0078824358,-.022897923,.018324783,A1M,2010m6,-.081818208,-.0670719,-.014331222,.0090777893,-.0039714887,.0078824358,-.022897923,.018324783,11,.4755396996016997,-.7482010013276681,6.16186695604712,3.719466862284132,7.523434010293749,-4.687320924920604,3.420607043397968,-7.59731122010384,-.2917673628100381,.1648692730443777,-.0192327712289271,-.0625854368694845
201103,A1M,-.033018839,-.043551363,-.02402156,-.033069324,.0063671274,-.030905729,-.013498616,-.002837362,A1M,2011m3,-.033018839,-.043551363,-.02402156,-.033069324,.0063671274,-.030905729,-.013498616,-.002837362,20,.1776052434234353,-.3021250312462276,1.163463713076299,-2.239885152909006,-.5500444924446817,-.7267312100920935,2.679659173266514,1.277217262160153,-.1536845081330762,.1358258832450614,.0529019702397154,-.0859208088539408
200910,A1M,.098360658,-.045820139,-.02334935,-.018545836,-.061104979,-.023541491,-.027288232,-.0030517576,A1M,2009m10,.098360658,-.045820139,-.02334935,-.018545836,-.061104979,-.023541491,-.027288232,-.0030517576,,,,,,,,,,,,,
201005,A1M,.41025651,-.093640089,.061886925,.1124947,.057943463,.12454417,.051918726,-.010609987,A1M,2010m5,.33888897,-.093640089,.061886925,.1124947,.057943463,.093551226,.051918726,-.010609987,10,.5101040975657555,-1.2045315609541,5.304840604098419,-4.417253945244932,4.24076369403642,-1.847793372798294,10.9591668978391,-10.26109457165791,.0897610733010987,.2201868705890254,.3116149231098093,.0272740498878561
