year,month,bc,bp,sc,sp,pmc
2010,1,-0.0035909190159813483,-0.01856477527779612,-0.003996836016437882,-0.0013780687308055913,-0.006177544488091242
2010,2,0.003516044316708278,0.0073078097392520955,0.0011003076574538444,0.00151434213108183,0.0021028999480859015
2010,3,0.012547697416826924,0.01769601837268222,0.0041661208579754985,6.207416469324159e-05,0.0005221371312865188
2010,4,0.005159825616185714,-0.024582438670525408,-0.0006802672470130387,-0.0016420184392987036,-0.015352007739498394
2010,5,-0.005401747424879948,-0.030933663068039245,0.00019387996200371396,0.0005512064822738391,-0.012587294561444586
2010,6,0.010653456280905983,-0.0005666730126002465,-0.00046818033352379604,-0.00222719167061211,-0.006489570315297272
2010,7,0.006360767841296016,0.025623349690128458,0.0010746275610011514,0.0013627683427595814,0.009775361315295435
2010,8,0.00020975304612527121,0.011265289693995898,-0.0018187397829309245,0.005022904063572659,0.008948590247187105
2010,9,0.006943541759617274,0.028038036746968246,0.003072743270076932,0.0011932124330559662,0.009607482075165003
2010,10,0.007613631686967848,0.02375141125930965,-0.001157885075396522,0.0008873885871155877,0.009091526617426956
2010,11,0.0046442958768223245,-0.0026014959192397886,-0.0006334520161995026,-0.002088812015817511,-0.004350575897840062
2010,12,0.011980917391788512,0.014561212954025723,0.0018407756309750467,-0.0007144160331361366,1.2551949063014343e-05
2011,1,-0.0002525580238348093,-0.013359821553546262,7.817285075023553e-05,-2.9718788664090065e-06,-0.006594204129664049
2011,2,0.005548898694563302,0.024166780213792684,-3.886359323717836e-05,-0.0010711889188419707,0.008792778096812294
2011,3,-0.0017427952949471252,0.009298770269983922,-0.00046951634736497056,-9.57711228238414e-05,0.005707655394736088
2011,4,-0.007427799022763665,-0.016561656386373372,-0.0007472669093804018,0.0013079351917905135,-0.0035393276312193954
2011,5,-0.003930269177673904,0.0194976880661753,2.6337399920078202e-05,0.0010999521077541177,0.012250785975841623
2011,6,0.0013094178537185219,-0.011993376752013618,-0.0005307764745211666,-0.0010122102633205524,-0.006892114197265763
2011,7,-0.0039008460979805567,-0.00575669538735627,-0.00045410077151601083,0.001004304098384194,-0.0001987222097377542
2011,8,-0.0046543692885000175,-0.020154957792608893,-0.0010776903145890179,-0.0009751985809996026,-0.00769904838525973
2011,9,-0.003956048866578708,-0.08736031181883432,1.2238279759869161e-05,-0.002153162271911469,-0.04278483175196347
2011,10,0.003847091718665859,0.05183024008129811,0.002486334142231619,0.0021843738733654553,0.02384059404688304
2011,11,-0.0035830464521957356,-0.03243216083571942,0.0003169697340955435,-0.0006601961127986354,-0.01491314011520893
2011,12,-0.005201636613605753,-0.007831243981220731,-0.0004923108087303206,-0.00033070601325626,-0.0012340012860704592
2012,1,0.01845781675173109,0.03374481425867999,0.00042846892741038904,0.0024217479545230788,0.008640138267030797
2012,2,-0.008945547827767712,0.015843764466395464,-0.0006477805574759523,0.0016778274235542566,0.013557460137596693
2012,3,0.015286552389359422,0.015335062090986902,-0.0006804525097437265,-0.00022036040059971872,0.00025430090538574365
2012,4,-0.0067526653695784465,-0.0025287336058409703,-0.0002852690846065241,-0.0010343235830495576,0.0017374386326472215
2012,5,-0.024567378996388264,-0.033192297441906674,-0.000521952573503853,-0.00018397195069335572,-0.004143468911353955
2012,6,-0.011908235274983664,0.005783707767440617,-0.0014134680389692688,-0.0018675866071878597,0.008618912237102844
2012,7,0.002550861358818275,-0.016008367432638938,-0.0010679675159107778,2.8311379065422166e-05,-0.008731474948240506
2012,8,0.023153169212813816,-0.03502628752204158,0.0011298363377467136,0.00123530920401364,-0.029036991934294234
2012,9,-0.0008989753838963763,-0.004055518304235098,-0.0006550241481502449,0.00024110892641046244,-0.0011302049228890073
2012,10,0.017051299089100923,0.0640937754342509,,,
2012,11,-0.007583034905299806,-0.013542953381475742,-0.00043493483048638576,-0.0005489832259209121,-0.0030369834358052305
