ticker_year_month,ticker,yearmonth,year,month,ret,mktrf,smb,hml,wml,pmc,winsor_ret,winsor_mktrf,winsor_smb,winsor_hml,winsor_wml,winsor_pmc,ticker_encode,date,_Nobs,_R2,_adjR2,_b_winsor_mktrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_wml,_b_winsor_pmc,_b_cons
ABC_2020_03,ABC,202003,2020,3,-.31,-19.08,-2.48,1.17,-2.79,-.029255906,-.22918165,-12.22,-2.48,1.17,-2.79,-.029255906,ABC,2020m3,18,.4122794976597718,.16739595501801,.0165813055328206,-.0001659059819399,-.0046459250287166,-.0076749923861009,-.8780090752502487,-.0002735591580489
ABC_2020_01,ABC,202001,2020,1,.05202312,-2.8699999,-1.4400001,-2.96,3.72,.0054435609,.05202312,-2.8699999,-1.4400001,-2.96,3.72,.0054435609,ABC,2020m1,18,.4122794976597718,.16739595501801,.0165813055328206,-.0001659059819399,-.0046459250287166,-.0076749923861009,-.8780090752502487,-.0002735591580489
ABC_2020_09,ABC,202009,2020,9,.11764706,-4.98,2.8699999,.14,.70999998,-.01312435,.11764706,-4.98,2.8699999,.14,.70999998,-.01312435,ABC,2020m9,18,.4122794976597718,.16739595501801,.0165813055328206,-.0001659059819399,-.0046459250287166,-.0076749923861009,-.8780090752502487,-.0002735591580489
ABC_2021_02,ABC,202102,2021,2,.13240418,3.8699999,1.63,4.9099998,-.72000003,-.021012507,.13240418,3.8699999,1.63,4.1100001,-.72000003,-.021012507,ABC,2021m2,18,.4122794976597718,.16739595501801,.0165813055328206,-.0001659059819399,-.0046459250287166,-.0076749923861009,-.8780090752502487,-.0002735591580489
ABC_2021_05,ABC,202105,2021,5,.031055901,1.75,-.43000001,1.1900001,-2.3599999,-.0010468852,.031055901,1.75,-.43000001,1.1900001,-2.3599999,-.0010468852,ABC,2021m5,18,.4122794976597718,.16739595501801,.0165813055328206,-.0001659059819399,-.0046459250287166,-.0076749923861009,-.8780090752502487,-.0002735591580489
ABC_2020_06,ABC,202006,2020,6,.16911764,7.5799999,-2.96,1.3,3.0899999,.0039226194,.16911764,7.5799999,-2.96,1.3,3.0899999,.0039226194,ABC,2020m6,18,.4122794976597718,.16739595501801,.0165813055328206,-.0001659059819399,-.0046459250287166,-.0076749923861009,-.8780090752502487,-.0002735591580489
ABC_2020_08,ABC,202008,2020,8,.15384616,6.4200001,.41,-3.9100001,3.4200001,.004358815,.15384616,6.4200001,.41,-3.9100001,3.4200001,.004358815,ABC,2020m8,18,.4122794976597718,.16739595501801,.0165813055328206,-.0001659059819399,-.0046459250287166,-.0076749923861009,-.8780090752502487,-.0002735591580489
ABC_2021_06,ABC,202106,2021,6,.045180723,-.87,.60000002,-.98000002,.85000002,-.0021938367,.045180723,-.87,.60000002,-.98000002,.85000002,-.0021938367,ABC,2021m6,18,.4122794976597718,.16739595501801,.0165813055328206,-.0001659059819399,-.0046459250287166,-.0076749923861009,-.8780090752502487,-.0002735591580489
ABY1_2011_05,ABY1,201105,2011,5,-.016666668,-2.53,-1.98,2.01,4.3099999,.01499192,-.016666668,-2.53,-1.98,2.01,4.3099999,.01499192,ABY1,2011m5,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2010_04,ABY1,201004,2010,4,-.018181818,.75999999,3.9400001,-.87,.41999999,-.01269991,-.018181818,.75999999,3.9400001,-.87,.41999999,-.01269991,ABY1,2010m4,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2010_10,ABY1,201010,2010,10,.043103449,3.7,1.4400001,-2.3199999,1.3200001,.0081831394,.043103449,3.7,1.4400001,-2.3199999,1.3200001,.0081831394,ABY1,2010m10,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
