year,month,bc,bp,sc,sp,pmc
2010,1,-0.012698980409818789,-0.002518192939742424,-0.0015301674112443745,-0.0003375631716550501,0.0056866958548328446
2010,2,-0.004221304036090569,0.006501244590834132,-0.00040383093284121794,0.0009161898543538074,0.006021284707059864
2010,3,0.021448995376852305,0.006676489932924949,0.0007368143336050298,0.006453398196919782,-0.004527960790306302
2010,4,0.0012600777854522086,-0.01643792769593762,-9.951700296206797e-05,-0.0021425623362720555,-0.009870525407349909
2010,5,-0.009233713172358264,-0.023369268401551475,-0.0016724385220014276,-0.00331478506975911,-0.007888950888475445
2010,6,-0.007972974623855732,0.0019065528988666792,-0.0007297913550551682,-0.011253742120250317,-0.00032221162123636897
2010,7,0.019546778436179687,0.011538909216172068,0.002020960675537389,0.01057410253900339,0.0002726363217291916
2010,8,-0.005568844864774317,0.01804397741010354,,0.001403387851750567,
2010,9,0.008599934899318016,0.027401567216721684,-0.0009167298563919227,0.005542789406863897,0.012630575790329744
2010,10,0.0021083171826209767,0.03309858520105802,0.004024898646348832,0.0012119218626246956,0.014088645617356454
2010,11,0.0027194936770947287,-0.0033279359013830665,-0.0020759281168295316,-0.0032707694798189413,-0.0036211354707336024
2010,12,0.02177662654387715,0.0059695053350258724,-0.0006714330002870526,-0.0009399810648015134,-0.008037834636682867
2011,1,-0.0034473321575254593,-0.010796234684563671,0.00017699481362737476,-0.00025266703356428914,-0.0038892821871149377
2011,2,0.005574085385936503,0.02387787902101872,-0.00021167935323209648,-0.0011775965356421803,0.008668938226336067
2011,3,-0.0017242790840014425,0.009280254059038238,-8.231285346372221e-05,-0.0008800422021127521,0.005103401897195325
2011,4,-0.007844224607874838,-0.0161452308012622,1.6779158590681802e-05,0.0011615642967908177,-0.0035781105275936127
2011,5,-0.003085145011774783,0.024210972364980266,-1.4895679705741429e-05,0.0017974357734239247,0.014554224414942358
2011,6,0.0005076225906028137,-0.004262438755049131,-0.00011962376625226707,-0.0015723120526656904,-0.0031113748160326842
