ticker_year_month,ticker,industry,year,month,ret,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr,yearmonth
CSR_2009_01,CSR,30.0,2009,01,-0.19035882758255163,13.376293714543603,12.979374835149926,13.890546599328509,17.87466235594408,,,,,1.8155573082448382,1.2207599785921524,3.0363172868369905,163.16486296160673,21.15717004260247,1.0280112662756735,0.2874844809473785,-0.027887759026359305,-0.11371884251742909,0.0935,21.53712509266862,1.8003,0.16937719487696026,0.14110867987537037,-16.012569146672778,200901
DOW_2009_01,DOW,216.0,2009,01,-0.07048625299165268,12.208335084284426,10.720863616235846,12.412045622655409,16.112023351810397,,,,,0.3426747927271633,0.07742505244324581,0.4200998451704091,16.99152787932694,21.33884280024312,0.7188472912554305,0.23977288212045264,-0.021249196984257573,-0.08623627696463203,0.1338,20.556389191085504,0.9554,0.09800980000160198,0.33848388732733353,2.062988664552391,200901
ENE1_2009_01,ENE1,96.0,2009,01,-0.06382978723404253,13.546210496367665,8.003363058629947,13.550118213486554,16.666196365612272,,,,,31.24622671607726,0.12234029499104228,31.368567011068297,707.6039135805498,19.548094085058967,0.9135107205994195,0.5715810697244935,-0.038410898228076105,-0.057725051501111874,0.0667,20.339846426804698,0.55,0.19979428287704298,0.11745461082149919,-5.418181818181818,200901
ENV1_2009_01,ENV1,31.0,2009,01,-0.16666666666666663,13.34895856496256,3.8066624897703196,13.349030314299108,5.262690188904886,,,,,16.1597784076269,0.0011594949755217726,16.16093790260242,0.004972945117237826,20.267416642274913,0.7556284537531723,0.7205566240524947,-0.06837395866186095,-0.042425613757212356,0.0987,21.414210593951157,0.97,0.4756508464746093,0.11192688812445449,-49.53333333333333,200901
FGL1_2009_01,FGL1,67.0,2009,01,-0.006849315068493178,11.106474871430772,12.036754180910872,12.369249608476443,14.343160849892646,,,,,0.14180381970319586,0.3595034811676283,0.5013073008708242,3.6087997956011666,23.0190569027162,0.3783014793164517,0.3431413525035526,-0.011995639868263777,-0.02224716685972224,0.1939999999999999,21.385335061935496,0.32,0.0851403292712967,0.00985222611809928,3.91264367816092,200901
FLX1_2009_01,FLX1,49.0,2009,01,-0.21590909090909094,14.102183121032882,10.469426166355031,14.12828272497561,14.659452937875429,,,,,17.338062727385147,0.4584735338336078,17.79653626121875,30.270512661976323,21.749135209921505,0.2552547095985217,0.05104264885412841,0.06896496800597188,-0.09516838208291564,0.3776,19.414835812572008,2.32,0.5973938834752287,0.14715065663272833,5.834782608695653,200901
FMG_2009_01,FMG,56.0,2009,01,-0.08290155440414504,12.68931019389621,10.522961281909057,12.797801529664916,15.395316961513766,,,,,1.416327971144541,0.1623044598975523,1.5786324310420932,21.201551312308652,23.18367242030919,0.08953572254681484,0.5829787677859374,-0.07459028400193339,-0.21885714785062133,0.1362,22.052353536503627,2.2993,0.29954806423214425,0.381199638993526,100.11299435028249,200901
GFF_2009_01,GFF,71.0,2009,01,0.15322580645161277,11.503450721007685,11.476925160729186,12.183423069518573,14.476918330489065,,,,,0.39695840346237077,0.38656728380219607,0.7835256872645668,7.764358419491865,21.29332125326545,0.9166093870623868,0.3437943949373628,-0.024132788094963643,-0.030220844633862844,0.1051,20.01541102751419,0.55,0.19733604362767837,-0.0997113876501448,7.832167832167832,200901
GNC_2009_01,GNC,35.0,2009,01,-0.10003687995574406,9.73849497786395,11.653043865545744,11.790549625782235,13.331268440847971,,,,,0.09541321156211424,0.6472715692485661,0.7426847808106803,3.4668113037479986,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.031211660713123517,-0.028949869437242218,0.091,19.842547343706286,0.7437,0.14254121352085855,0.729910381993033,60.74172728204078,200901
GRR_2009_01,GRR,122.0,2009,01,0.19434306569343063,12.162606533409937,10.229765142747272,12.297780891607285,15.190538187155177,,,,,3.82024825538944,0.5529288310610504,4.373177086450491,78.90519453056112,19.23365284632179,1.1779700397379433,0.19165642687609435,-0.12605802254155926,-0.13369749126360245,0.3239,20.047085895216206,1.8994,0.310403416486035,2.503780983143232,72.07792207792208,200901
HVN_2009_01,HVN,87.0,2009,01,-0.19622162247975872,8.966356154790121,11.945927916071481,11.995493579445624,13.42113374684153,,,,,0.031723550413924516,0.6243000371693929,0.6560235875833174,2.7293995321029376,21.977640473777804,0.587390272706588,0.1604622959554027,-0.06623084812624792,-0.03344167938939649,0.1248,20.122907478419904,1.5554,0.3502328705803089,-0.020473056882615248,-6.705510566857594,200901
ILU_2009_01,ILU,122.0,2009,01,-0.08405821344931419,13.724842685955332,13.188357089238151,14.18530081889933,16.40996621442202,,,,,15.148797478852213,8.859014761983746,24.00781224083596,222.08155581356775,21.12802926617552,0.7307125457177095,0.22321768966831873,0.02798777919898947,-0.248570339306138,-0.019,21.159066144850648,-0.0417,0.24654340108458747,-0.28430512120050927,-21.582503880924115,200901
IPL_2009_01,IPL,92.0,2009,01,0.07228915662650581,13.8313228816365,12.289213625520402,14.025185412227502,17.024869076610607,,,,,2.940060772681233,0.6289654174504413,3.569026190131674,71.6631341339893,22.24135085136881,0.7409042242339026,0.23956448304982508,-0.04460169530792002,-0.0592652913499819,0.1028999999999999,21.232129537398862,1.0958,0.257537716308035,0.12351783287247506,-25.54307116104869,200901
ABY1_2009_02,ABY1,54.0,2009,02,-0.23076923076923073,11.417944231057271,10.72154784479487,11.822327443211636,14.421821800689695,,,,,2.3396941949526475,1.1660521921688594,3.5057463871215067,47.176590451246405,17.596790443121133,9.373302495424094,0.22813234415375325,-0.1374366175993094,-0.08565876508480169,-0.1848999999999999,19.885266279706986,4.66,2.9081904170038286,-9.185672419407359,-577.6,200902
AGL_2009_02,AGL,91.0,2009,02,-0.09828852294968582,14.300246383530501,10.87583720514026,14.332295787946718,17.52329044330219,,,,,2.363806556804286,0.0769856751877948,2.4407922319920807,59.34200052407849,22.518246645418728,0.9711498858549594,0.1239886216476474,0.020246315003799014,-0.06540338915514626,-0.0853999999999999,21.600524637846807,0.3451,0.07030351349409095,0.21262515971066281,25.084864706074356,200902
AIO_2009_02,AIO,81.0,2009,02,-0.6007462686567164,13.841222163400168,11.351582314561465,13.920901573156986,16.52622274616618,,,,,3.651018504087467,0.3028148616267741,3.9538333657142415,53.51739566408972,21.210094298500696,1.3543744771586252,0.6220724920564068,-0.08641871913046673,-0.062455640960528615,0.0039,21.704653808845666,3.99,0.4727018782005739,-0.37676303180371096,-3.878504672897195,200902
AMP_2009_02,AMP,104.0,2009,02,-0.08349146110056915,8.995412975433313,12.120155215416954,12.163165144518898,13.584176052186194,,,,,0.0071053558844256515,0.16167547568710358,0.16878083157152926,0.6989728682170542,23.341765582290062,0.1920506495463981,0.13748191027496381,-0.03553866869458224,0.0,0.2952,19.978825361998915,1.0059,0.09411073279917265,0.06939783869365841,1.2422360248447204,200902
AOE_2009_02,AOE,50.0,2009,02,0.2535211267605635,12.702906844209402,10.580886376127934,12.816047434394049,15.220808207386192,,,,,4.819585550422059,0.5773350361356748,5.396920586557734,59.77510692611431,21.670279376412914,0.4503620728610344,0.1630824264735296,0.04695106746426289,-0.42446956989665663,-0.0206,20.280653225100377,1.69,0.10484140120325333,0.3052954046719523,18.378277153558052,200902
BKN_2009_02,BKN,43.0,2009,02,-0.4693877551020408,10.488520429241627,11.523924750428597,11.827787298395473,13.909681907729583,,,,,0.2934869777977972,0.8265311377739919,1.120018115571789,8.982151747343362,20.119946153480033,0.6392314769493411,0.43001631219153563,-0.05439492730279296,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.26888510429460183,2.8640189243027887,-1.923076923076923,200902
BKW_2009_02,BKW,30.0,2009,02,-0.04190476190476189,12.60941884366667,11.748337450338292,12.961978639486947,15.669064787658836,,,,,5.047666740856147,2.1336725815915667,7.1813393224477124,107.61629200979301,21.26315136818684,0.7993004149123684,0.1873297640768951,-0.004281398225406589,-0.008545515512777763,0.0828999999999999,19.80649749103283,0.4788,0.14642590090306087,0.006584922457712708,15.173956262425444,200902
BLD_2009_02,BLD,30.0,2009,02,-0.14499489853758074,14.828304575790284,13.261128301182454,15.017794937703298,,,,,,5.57864205535519,1.1638914778943956,6.742533533249586,,21.60416333566519,1.141121610696323,0.29394303613053613,-0.039067622860489426,-0.04215836247086247,0.0475999999999999,21.855957439267385,1.3384,0.1336661877581506,-0.1696939717317472,-11.024927075046408,200902
BSL_2009_02,BSL,56.0,2009,02,-0.36826988608704125,15.888728900647708,14.063495783929286,16.03816568692898,19.052555285903342,,,,,7.657101993643456,1.2341722045651544,8.891274198208611,181.17437542136184,22.252131903457688,1.2276977833494944,0.1268979987816709,-0.07282164982854666,-0.08406470681136205,0.0078,22.172910513567064,1.4175,1.942566739330548,-0.11933977200759975,-9.550963793084467,200902
CCL_2009_02,CCL,114.0,2009,02,-0.02076502732240426,10.975139659621455,11.744981184671014,12.125529395939765,14.223107392328643,,,,,0.1284507785695434,0.2773796956100994,0.4058304741796428,3.3060636051728687,22.878159432740997,0.18547642972186326,0.44078049831263016,0.0009411149733326296,-0.055216485962518845,0.2805999999999999,21.099782623098683,0.28,0.1518870660637853,0.04833988078083999,0.8080357142857136,200902
CEY_2009_02,CEY,49.0,2009,02,-0.3816254416961131,14.671914121036664,12.483473294823778,14.77815649189231,14.31701285426938,,,,,26.31218013185831,2.9493686445412894,29.2615487763996,18.45122360040228,20.63937489479748,0.7185180458324145,0.18506684604389137,0.0013040351544058488,-0.1468090473387707,0.1241,20.59429545564945,1.38,0.41084919004135795,-0.37138419425776986,-40.91428571428571,200902
CSR_2009_02,CSR,30.0,2009,02,-0.30526005695394587,13.376293714543603,12.979374835149926,13.890546599328509,17.87466235594408,,,,,1.8155573082448382,1.2207599785921524,3.0363172868369905,163.16486296160673,21.15717004260247,1.0280112662756735,0.2874844809473785,-0.044287664001691235,-0.11371884251742909,0.0935,21.53712509266862,1.8003,0.10596795028558205,0.20311027332704995,-23.04829210836278,200902
DOW_2009_02,DOW,216.0,2009,02,0.05055421232769186,12.208335084284426,10.720863616235846,12.412045622655409,16.112023351810397,,,,,0.3426747927271633,0.07742505244324581,0.4200998451704091,16.99152787932694,21.33884280024312,0.7188472912554305,0.23977288212045264,-0.026657279569554864,-0.08623627696463203,0.1338,20.556389191085504,0.9554,0.10354574196046899,0.32219376692658264,1.9637146187643844,200902
ENE1_2009_02,ENE1,96.0,2009,02,-0.2500000000000001,13.546210496367665,8.003363058629947,13.550118213486554,16.666196365612272,,,,,31.24622671607726,0.12234029499104228,31.368567011068297,707.6039135805498,19.548094085058967,0.9135107205994195,0.5715810697244935,-0.023648053459214804,-0.057725051501111874,0.0667,20.339846426804698,0.55,0.17780942999143787,0.1566030198929456,-7.224242424242425,200902
ENV1_2009_02,ENV1,31.0,2009,02,0.06666666666666665,13.34895856496256,3.8066624897703196,13.349030314299108,5.262690188904886,,,,,16.1597784076269,0.0011594949755217726,16.16093790260242,0.004972945117237826,20.267416642274913,0.7556284537531723,0.7205566240524947,-0.07261372474373229,-0.042425613757212356,0.0987,21.414210593951157,0.97,0.47611387815949413,0.10493128925898294,-46.4375,200902
FGL1_2009_02,FGL1,67.0,2009,02,0.006896551724137945,11.106474871430772,12.036754180910872,12.369249608476443,14.343160849892646,,,,,0.14180381970319586,0.3595034811676283,0.5013073008708242,3.6087997956011666,23.0190569027162,0.3783014793164517,0.3431413525035526,-0.0007302037119433872,-0.02224716685972224,0.1939999999999999,21.385335061935496,0.32,0.05365708821488612,0.009780698980107229,3.8858447488584473,200902
FLX1_2009_02,FLX1,49.0,2009,02,-0.011594202898550732,14.102183121032882,10.469426166355031,14.12828272497561,14.659452937875429,,,,,17.338062727385147,0.4584735338336078,17.79653626121875,30.270512661976323,21.749135209921505,0.2552547095985217,0.05104264885412841,0.05666612554408595,-0.09516838208291564,0.3776,19.414835812572008,2.32,0.5980884152394018,0.1488695652173913,5.903225806451613,200902
FMG_2009_02,FMG,56.0,2009,02,0.4971751412429377,12.68931019389621,10.522961281909057,12.797801529664916,15.395316961513766,,,,,1.416327971144541,0.1623044598975523,1.5786324310420932,21.201551312308652,23.18367242030919,0.08953572254681484,0.5829787677859374,-0.06672096909116769,-0.21885714785062133,0.1362,22.052353536503627,2.2993,0.3127085193383352,0.2545752867557781,66.8679245283019,200902
GFF_2009_02,GFF,71.0,2009,02,-0.25174825174825166,11.503450721007685,11.476925160729186,12.183423069518573,14.476918330489065,,,,,0.39695840346237077,0.38656728380219607,0.7835256872645668,7.764358419491865,21.29332125326545,0.9166093870623868,0.3437943949373628,-0.00038911973985835476,-0.030220844633862844,0.1051,20.01541102751419,0.55,0.1955527905142113,-0.13251697301959656,10.467289719626168,200902
GNC_2009_02,GNC,35.0,2009,02,0.040262268210224494,9.73849497786395,11.653043865545744,11.790549625782235,13.331268440847971,,,,,0.09541321156211424,0.6472715692485661,0.7426847808106803,3.4668113037479986,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.06165751413971937,-0.028949869437242218,0.091,19.842547343706286,0.7437,0.12694011581154538,0.701665760325138,58.39078195784912,200902
GRR_2009_02,GRR,122.0,2009,02,-0.15011459129106175,12.162606533409937,10.229765142747272,12.297780891607285,15.190538187155177,,,,,3.82024825538944,0.5529288310610504,4.373177086450491,78.90519453056112,19.23365284632179,1.1779700397379433,0.19165642687609435,-0.08671488093885948,-0.13369749126360245,0.3239,20.047085895216206,1.8994,0.23834832351660834,2.945607196294977,84.80898876404494,200902
HVN_2009_02,HVN,87.0,2009,02,-0.1032984396602804,8.966356154790121,11.945927916071481,11.995493579445624,13.42113374684153,,,,,0.031723550413924516,0.6243000371693929,0.6560235875833174,2.7293995321029376,21.977640473777804,0.587390272706588,0.1604622959554027,-0.06726369083808888,-0.03344167938939649,0.1248,20.122907478419904,1.5554,0.2792798359220053,-0.022831219012133936,-7.4779735682819375,200902
ILU_2009_02,ILU,122.0,2009,02,0.011779746141904912,13.724842685955332,13.188357089238151,14.18530081889933,16.40996621442202,,,,,15.148797478852213,8.859014761983746,24.00781224083596,222.08155581356775,21.12802926617552,0.7307125457177095,0.22321768966831873,0.022432924917457242,-0.248570339306138,-0.019,21.159066144850648,-0.0417,0.4092092594788489,-0.2810001160652653,-21.331227436823102,200902
IPL_2009_02,IPL,92.0,2009,02,-0.18352059925093622,13.8313228816365,12.289213625520402,14.025185412227502,17.024869076610607,,,,,2.940060772681233,0.6289654174504413,3.569026190131674,71.6631341339893,22.24135085136881,0.7409042242339026,0.23956448304982508,-0.04063426437359683,-0.0592652913499819,0.1028999999999999,21.232129537398862,1.0958,0.2592819455176701,0.151281197621289,-31.28440366972477,200902
ABY1_2009_03,ABY1,54.0,2009,03,0.40000000000000013,11.417944231057271,10.72154784479487,11.822327443211636,14.421821800689695,,,,,2.3396941949526475,1.1660521921688594,3.5057463871215067,47.176590451246405,17.596790443121133,9.373302495424094,0.22813234415375325,-0.18243824809316786,-0.08565876508480169,-0.1848999999999999,19.885266279706986,4.66,2.918877616893558,-6.43018007750171,-412.57142857142856,200903
AGL_2009_03,AGL,91.0,2009,03,0.13247054215491083,14.300246383530501,10.87583720514026,14.332295787946718,17.52329044330219,,,,,2.363806556804286,0.0769856751877948,2.4407922319920807,59.34200052407849,22.518246645418728,0.9711498858549594,0.1239886216476474,0.017740548140230506,-0.06540338915514626,-0.0853999999999999,21.600524637846807,0.3451,0.06241733422151622,0.1877525579806449,22.150567076422018,200903
AIO_2009_03,AIO,81.0,2009,03,1.0467289719626165,13.841222163400168,11.351582314561465,13.920901573156986,16.52622274616618,,,,,3.651018504087467,0.3028148616267741,3.9538333657142415,53.51739566408972,21.210094298500696,1.3543744771586252,0.6220724920564068,-0.12846930081703767,-0.062455640960528615,0.0039,21.704653808845666,3.99,0.245637461461974,-0.18424015599446472,-1.8949771689497712,200903
AMP_2009_03,AMP,104.0,2009,03,-0.026915113871635588,8.995412975433313,12.120155215416954,12.163165144518898,13.584176052186194,,,,,0.0071053558844256515,0.16167547568710358,0.16878083157152926,0.6989728682170542,23.341765582290062,0.1920506495463981,0.13748191027496381,-0.03902406823074078,0.0,0.2952,19.978825361998915,1.0059,0.11670134873037484,0.07131738585481574,1.276595744680851,200903
AOE_2009_03,AOE,50.0,2009,03,0.022471910112359605,12.702906844209402,10.580886376127934,12.816047434394049,15.220808207386192,,,,,4.819585550422059,0.5773350361356748,5.396920586557734,59.77510692611431,21.670279376412914,0.4503620728610344,0.1630824264735296,0.03195066039758538,-0.42446956989665663,-0.0206,20.280653225100377,1.69,0.4929687112112491,0.298430533723791,17.974358974358974,200903
BKN_2009_03,BKN,43.0,2009,03,0.26923076923076916,10.488520429241627,11.523924750428597,11.827787298395473,13.909681907729583,,,,,0.2934869777977972,0.8265311377739919,1.120018115571789,8.982151747343362,20.119946153480033,0.6392314769493411,0.43001631219153563,-0.0958727782857058,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.5703684959807893,2.1904208722148164,-1.5151515151515151,200903
BKW_2009_03,BKW,30.0,2009,03,-0.01988071570576555,12.60941884366667,11.748337450338292,12.961978639486947,15.669064787658836,,,,,5.047666740856147,2.1336725815915667,7.1813393224477124,107.61629200979301,21.26315136818684,0.7993004149123684,0.1873297640768951,0.004475688956877444,-0.008545515512777763,0.0828999999999999,19.80649749103283,0.4788,0.13907833671316272,0.00671846853723323,15.481744421906692,200903
BLD_2009_03,BLD,30.0,2009,03,0.2755900291699813,14.828304575790284,13.261128301182454,15.017794937703298,,,,,,5.57864205535519,1.1638914778943956,6.742533533249586,,21.60416333566519,1.141121610696323,0.29394303613053613,-0.0517081887014405,-0.04215836247086247,0.0475999999999999,21.855957439267385,1.3384,0.12226659966475786,-0.13302878112911312,-8.643001922976978,200903
BSL_2009_03,BSL,56.0,2009,03,0.1524565439954204,15.888728900647708,14.063495783929286,16.03816568692898,19.052555285903342,,,,,7.657101993643456,1.2341722045651544,8.891274198208611,181.17437542136184,22.252131903457688,1.2276977833494944,0.1268979987816709,-0.1093172062880801,-0.08406470681136205,0.0078,22.172910513567064,1.4175,1.9431658632824302,-0.10355131199340568,-8.28748280605227,200903
CCL_2009_03,CCL,114.0,2009,03,-0.03236607142857151,10.975139659621455,11.744981184671014,12.125529395939765,14.223107392328643,,,,,0.1284507785695434,0.2773796956100994,0.4058304741796428,3.3060636051728687,22.878159432740997,0.18547642972186326,0.44078049831263016,-0.0031041187850158656,-0.055216485962518845,0.2805999999999999,21.099782623098683,0.28,0.15176284802218637,0.04994953326102902,0.8350634371395611,200903
CEY_2009_03,CEY,49.0,2009,03,0.14857142857142835,14.671914121036664,12.483473294823778,14.77815649189231,14.31701285426938,,,,,26.31218013185831,2.9493686445412894,29.2615487763996,18.45122360040228,20.63937489479748,0.7185180458324145,0.18506684604389137,-0.05352752468304329,-0.1468090473387707,0.1241,20.59429545564945,1.38,0.15094895254167767,-0.3233451156812339,-35.62189054726368,200903
CSR_2009_03,CSR,30.0,2009,03,0.21210836277974088,13.376293714543603,12.979374835149926,13.890546599328509,17.87466235594408,,,,,1.8155573082448382,1.2207599785921524,3.0363172868369905,163.16486296160673,21.15717004260247,1.0280112662756735,0.2874844809473785,-0.0766710984025151,-0.11371884251742909,0.0935,21.53712509266862,1.8003,0.09665511187226217,0.16756627161805776,-19.015042562288645,200903
DOW_2009_03,DOW,216.0,2009,03,0.18982574648055706,12.208335084284426,10.720863616235846,12.412045622655409,16.112023351810397,,,,,0.3426747927271633,0.07742505244324581,0.4200998451704091,16.99152787932694,21.33884280024312,0.7188472912554305,0.23977288212045264,-0.036153100544030224,-0.08623627696463203,0.1338,20.556389191085504,0.9554,0.1016418245698559,0.27078757538457304,1.6504220257234727,200903
ENE1_2009_03,ENE1,96.0,2009,03,-0.23030303030303023,13.546210496367665,8.003363058629947,13.550118213486554,16.666196365612272,,,,,31.24622671607726,0.12234029499104228,31.368567011068297,707.6039135805498,19.548094085058967,0.9135107205994195,0.5715810697244935,-0.04426116128162497,-0.057725051501111874,0.0667,20.339846426804698,0.55,0.14762317194440294,0.20346688810462943,-9.385826771653543,200903
ENV1_2009_03,ENV1,31.0,2009,03,0.09375,13.34895856496256,3.8066624897703196,13.349030314299108,5.262690188904886,,,,,16.1597784076269,0.0011594949755217726,16.16093790260242,0.004972945117237826,20.267416642274913,0.7556284537531723,0.7205566240524947,-0.06110578823579579,-0.042425613757212356,0.0987,21.414210593951157,0.97,0.47688682831399265,0.09593803635083396,-42.457142857142856,200903
FGL1_2009_03,FGL1,67.0,2009,03,-0.07990867579908667,11.106474871430772,12.036754180910872,12.369249608476443,14.343160849892646,,,,,0.14180381970319586,0.3595034811676283,0.5013073008708242,3.6087997956011666,23.0190569027162,0.3783014793164517,0.3431413525035526,0.004132353823606503,-0.02224716685972224,0.1939999999999999,21.385335061935496,0.32,0.05644603919495579,0.0106505250215375,4.223325062034739,200903
FLX1_2009_03,FLX1,49.0,2009,03,0.282991202346041,14.102183121032882,10.469426166355031,14.12828272497561,14.659452937875429,,,,,17.338062727385147,0.4584735338336078,17.79653626121875,30.270512661976323,21.749135209921505,0.2552547095985217,0.05104264885412841,0.01458883085809562,-0.09516838208291564,0.3776,19.414835812572008,2.32,0.09266916866257222,0.11603302131026418,4.601142857142857,200903
FMG_2009_03,FMG,56.0,2009,03,-0.037735849056603765,12.68931019389621,10.522961281909057,12.797801529664916,15.395316961513766,,,,,1.416327971144541,0.1623044598975523,1.5786324310420932,21.201551312308652,23.18367242030919,0.08953572254681484,0.5829787677859374,-0.04798014492221947,-0.21885714785062133,0.1362,22.052353536503627,2.2993,0.3893679475236639,0.2630022557862019,69.49019607843138,200903
GFF_2009_03,GFF,71.0,2009,03,-0.09345794392523377,11.503450721007685,11.476925160729186,12.183423069518573,14.476918330489065,,,,,0.39695840346237077,0.38656728380219607,0.7835256872645668,7.764358419491865,21.29332125326545,0.9166093870623868,0.3437943949373628,-0.03311898396943305,-0.030220844633862844,0.1051,20.01541102751419,0.55,0.1996415537154447,-0.14646617844607185,11.54639175257732,200903
GNC_2009_03,GNC,35.0,2009,03,0.17859956667323207,9.73849497786395,11.653043865545744,11.790549625782235,13.331268440847971,,,,,0.09541321156211424,0.6472715692485661,0.7426847808106803,3.4668113037479986,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.06737510140252412,-0.028949869437242218,0.091,19.842547343706286,0.7437,0.11973614282047623,0.5953254006799418,49.542510967202844,200903
GRR_2009_03,GRR,122.0,2009,03,-0.07370786516853933,12.162606533409937,10.229765142747272,12.297780891607285,15.190538187155177,,,,,3.82024825538944,0.5529288310610504,4.373177086450491,78.90519453056112,19.23365284632179,1.1779700397379433,0.19165642687609435,-0.09495360504267343,-0.13369749126360245,0.3239,20.047085895216206,1.8994,0.25981776946043494,3.179511401653528,91.55749636098982,200903
HVN_2009_03,HVN,87.0,2009,03,0.34553964757709243,8.966356154790121,11.945927916071481,11.995493579445624,13.42113374684153,,,,,0.031723550413924516,0.6243000371693929,0.6560235875833174,2.7293995321029376,21.977640473777804,0.587390272706588,0.1604622959554027,-0.060858060001208074,-0.03344167938939649,0.1248,20.122907478419904,1.5554,0.2563750991414021,-0.016967932164899363,-5.557601800695723,200903
ILU_2009_03,ILU,122.0,2009,03,-0.06277075812274369,13.724842685955332,13.188357089238151,14.18530081889933,16.40996621442202,,,,,15.148797478852213,8.859014761983746,24.00781224083596,222.08155581356775,21.12802926617552,0.7307125457177095,0.22321768966831873,0.040374763432901466,-0.248570339306138,-0.019,21.159066144850648,-0.0417,0.153052683526154,-0.2998266219968453,-22.75988251721315,200903
