ticker_year_month,ticker,industry,year,month,ret,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr,yearmonth,ticker_encode,date,winsor_bm,winsor_leverage,winsor_mom,winsor_investa,winsor_roe,winsor_volat,winsor_salesgr,winsor_epsgr,_b_log_scope1,_b_log_scope2,_b_log_total_emissions,_b_log_energy_consumption,_b_change_scope1,_b_change_scope2,_b_change_total_emissions,_b_change_energy_consumption,_b_scope1_int,_b_scope2_int,_b_total_emissions_int,_b_energy_consumption_int
BKN_2011_10,BKN,43,2011,10,.17121212,10.486932,11.55244421063049,24.302444,13.932882,6027,14308,32862314308,180119,31.083176,90.213531,31083266,975.17523,20.976532,.50539511,.29938048,-.018217826,-.047263112,.1153,19.826174,2.72,.097004056,.11160494,-.67658472,201110,BKN,2011m10,.50539511,.29938048,-.018217826,-.047263112,.1153,.097004056,.11160494,-.67658472,.0255185792898081,.0417579456651221,.0235382653877498,.010666895827235,6.75098218961e-07,1.43168844304e-06,3.18953992139e-14,1.81794790955e-09,-.0000360410227325,.0015309903181331,1.68625909875e-11,-1.15771570106e-06
LAU_2011_10,LAU,131,2011,10,-.060606062,11.404516,8.382518288089635,20.614861,14.078955,,,,,378.22049,18.420786,3782223.3,5485.79,17.474447,1.3087316,.44575459,-.013921941,-.05418127,.0273,18.162933,.67869997,.59086758,.51718283,-9.7419357,201110,LAU,2011m10,1.3087316,.44575459,-.013921941,-.05418127,.0273,.59086758,.51718283,-9.7419357,.0255185792898081,.0417579456651221,.0235382653877498,.010666895827235,,,,,-.0000360410227325,.0015309903181331,1.68625909875e-11,-1.15771570106e-06
GCL_2011_10,GCL,49,2011,10,.014051522,11.031837,9.964864832211031,22.544765,13.572128,,,,,195.57286,67.286606,19557354,2480.5237,21.066284,.72003108,.073793657,-.042667344,-.09377531,.046500001,20.509377,1.3200001,.4129326,.062189639,.49884528,201110,GCL,2011m10,.72003108,.073793657,-.042667344,-.09377531,.046500001,.4129326,.062189639,.49884528,.0255185792898081,.0417579456651221,.0235382653877498,.010666895827235,,,,,-.0000360410227325,.0015309903181331,1.68625909875e-11,-1.15771570106e-06
GNC_2011_10,GNC,35,2011,10,.098634437,10.815309,11.94977295430706,24.630821,14.188497,-1492,21022,-1491978978,111013,17.187004,53.44313,17187058,501.36868,21.079468,.96134448,.24400425,.0013005671,-.04637219,.1214,20.509949,.88919997,.17363034,.55522919,13.486871,201110,GNC,2011m10,.96134448,.24400425,.0013005671,-.04637219,.1214,.17363034,.55522919,13.486871,.0255185792898081,.0417579456651221,.0235382653877498,.010666895827235,6.75098218961e-07,1.43168844304e-06,3.18953992139e-14,1.81794790955e-09,-.0000360410227325,.0015309903181331,1.68625909875e-11,-1.15771570106e-06
HVN_2011_10,HVN,87,2011,10,.0046257973,8.5253601,12.00543028299997,22.340902,13.466668,-21054,9714,-21053990286,-233888,1.8872347,61.263432,1887295.9,264.12451,21.696001,.84246457,.16277635,-.043703984,-.042653002,.1068,20.05477,1.4385999,.28290039,.10196206,.95482743,201110,HVN,2011m10,.84246457,.16277635,-.043703984,-.042653002,.1068,.28290039,.10196206,.95482743,.0255185792898081,.0417579456651221,.0235382653877498,.010666895827235,6.75098218961e-07,1.43168844304e-06,3.18953992139e-14,1.81794790955e-09,-.0000360410227325,.0015309903181331,1.68625909875e-11,-1.15771570106e-06
ELD_2011_10,ELD,35,2011,10,-.034459315,10.092702,10.61543195317898,21.605644,13.145035,,,,,10.580431,17.845228,1058060.9,223.93114,18.683764,4.6480627,.25270417,-.052384611,-.0135067,.49430001,18.330067,1.9139,.1376811,1.4004298,-16.273544,201110,ELD,2011m10,2.358336,.25270417,-.052384611,-.0135067,.49430001,.1376811,1.4004298,-16.273544,.0255185792898081,.0417579456651221,.0235382653877498,.010666895827235,,,,,-.0000360410227325,.0015309903181331,1.68625909875e-11,-1.15771570106e-06
FXJ_2011_10,FXJ,84,2011,10,.13207547,9.1136093,11.34891130051856,20.626629,13.033972,1881,-5124,188094876,-1862,3.6819506,34.423683,368229.47,185.63918,21.55831,1.9257562,.22864006,-.044906579,-.0085754646,.064000003,20.398014,1.64,.47892287,-.0076952619,-46.566666,201110,FXJ,2011m10,1.9257562,.22864006,-.044906579,-.0085754646,.064000003,.47892287,-.0076952619,-46.566666,.0255185792898081,.0417579456651221,.0235382653877498,.010666895827235,6.75098218961e-07,1.43168844304e-06,3.18953992139e-14,1.81794790955e-09,-.0000360410227325,.0015309903181331,1.68625909875e-11,-1.15771570106e-06
ILU_2011_10,ILU,122,2011,10,.29495433,13.37355,12.10834404369934,27.18906,16.014433,8976,-62460,8975937540,269852,393.59195,111.06423,393592064,5520.3569,22.588074,.23776501,.066835113,.074562021,-.058073193,.32980001,21.063944,.12,.59987438,.097479858,14.551966,201110,ILU,2011m10,.23776501,.066835113,.074562021,-.058073193,.32980001,.59987438,.097479858,14.551966,.0255185792898081,.0417579456651221,.0235382653877498,.010666895827235,6.75098218961e-07,1.43168844304e-06,3.18953992139e-14,1.81794790955e-09,-.0000360410227325,.0015309903181331,1.68625909875e-11,-1.15771570106e-06
CSL_2011_10,CSL,95,2011,10,-.027628032,9.3924122,11.0519529323301,20.90539,12.940441,,,,,2.79441,14.689927,279455.69,97.091133,23.576929,.2100347,.082131855,-.0078740614,-.041872557,.2581,20.911642,.49880001,.44173756,-.019354241,-.40748441,201110,CSL,2011m10,.2100347,.082131855,-.0078740614,-.041872557,.2581,.44173756,-.019354241,-.40748441,.0255185792898081,.0417579456651221,.0235382653877498,.010666895827235,,,,,-.0000360410227325,.0015309903181331,1.68625909875e-11,-1.15771570106e-06
CCL_2011_11,CCL,114,2011,11,-.050406504,10.867864,11.71660889032798,24.683376,14.140048,-2176,-8166,-2176008166,-99473,10.349977,24.184931,10350001,272.91739,22.891476,.23268762,.38301542,.0015835348,-.059910432,.2615,21.295431,.28999999,.053749446,.051793616,1.0590754,201111,CCL,2011m11,.23268762,.38301542,.0015835348,-.059910432,.2615,.053749446,.051793616,1.0590754,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
LAU_2011_11,LAU,131,2011,11,-.064516127,11.404516,8.382518288089635,20.614861,14.078955,,,,,378.22049,18.420786,3782223.3,5485.79,17.474447,1.3087316,.44575459,-.014907406,-.05418127,.0273,18.162933,.67869997,.1136588,.55291307,-10.413794,201111,LAU,2011m11,1.3087316,.44575459,-.014907406,-.05418127,.0273,.1136588,.55291307,-10.413794,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,,,,,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
BKW_2011_11,BKW,30,2011,11,-.017857144,12.576215,11.74042750426139,26.391726,15.634008,-3775,-1799,-3775001799,-159774,454.29916,196.95375,454299360,9667.7393,21.102329,1.1470511,.13075744,.0005919743,-.015648987,.0601,19.925913,.53850001,.17904727,-.013328898,-.00090909092,201111,BKW,2011m11,1.1470511,.13075744,.0005919743,-.015648987,.0601,.17904727,-.013328898,-.00090909092,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
CSL_2011_11,CSL,95,2011,11,.080734581,9.3924122,11.0519529323301,20.90539,12.940441,,,,,2.79441,14.689927,279455.69,97.091133,23.576929,.2100347,.082131855,-.0096216826,-.041872557,.2581,20.911642,.49880001,.440429,-.017905599,-.37704393,201111,CSL,2011m11,.2100347,.082131855,-.0096216826,-.041872557,.2581,.440429,-.017905599,-.37704393,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,,,,,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
HVN_2011_11,HVN,87,2011,11,-.032279953,8.5253601,12.00543028299997,22.340902,13.466668,-21054,9714,-21053990286,-233888,1.8872347,61.263432,1887295.9,264.12451,21.696001,.84246457,.16277635,-.033593487,-.042653002,.1068,20.05477,1.4385999,.29617319,.10536116,.98667735,201111,HVN,2011m11,.84246457,.16277635,-.033593487,-.042653002,.1068,.29617319,.10536116,.98667735,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
IPL_2011_11,IPL,92,2011,11,-.082857139,13.810294,11.97587930272844,27.625805,16.966339,,,,,251.99408,40.245205,251994112,5916.2026,22.395857,.69597006,.22401063,-.002678307,-.092346363,.1432,21.548887,1.3477,.31225079,.18507254,.9813084,201111,IPL,2011m11,.69597006,.22401063,-.002678307,-.092346363,.1432,.31225079,.18507254,.9813084,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,,,,,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
GNC_2011_11,GNC,35,2011,11,-.05563334,10.815309,11.94977295430706,24.630821,14.188497,-1492,21022,-1491978978,111013,17.187004,53.44313,17187058,501.36868,21.079468,.96134448,.24400425,.0061822953,-.04637219,.1214,20.509949,.88919997,.066623978,.58793336,14.281392,201111,GNC,2011m11,.96134448,.24400425,.0061822953,-.04637219,.1214,.066623978,.58793336,14.281392,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
DOW_2011_11,DOW,216,2011,11,.0098407082,12.291301,10.77411123822683,23.804228,16.084641,8789,2306,878902306,-468196,32.791031,7.1919756,3279110.3,1456.068,21.185534,.90849108,.19748099,-.035747647,-.1205797,.1655,20.776821,1.3545001,.19970822,.6168012,-2.9830341,201111,DOW,2011m11,.90849108,.19748099,-.035747647,-.1205797,.1655,.19970822,.6168012,-2.9830341,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
ELD_2011_11,ELD,35,2011,11,-.23213343,10.092702,10.61543195317898,21.605644,13.145035,,,,,10.580431,17.845228,1058060.9,223.93114,18.683764,4.6480627,.25270417,-.064594954,-.0135067,.49430001,18.330067,1.9139,.14575724,1.8238258,-21.193192,201111,ELD,2011m11,2.358336,.25270417,-.064594954,-.0135067,.49430001,.14575724,1.6109884,-21.193192,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,,,,,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
ABY1_2011_11,ABY1,54,2011,11,-.21428572,11.401692,10.0063148623356,22.914619,14.583863,5687,-4384,568695616,505866,192.91664,47.793079,19291712,4649.1025,19.954945,1.1434494,.0076266979,-.00686409,-.021678068,.1083,19.760269,4.3499999,.15478981,.22300871,-1.6753247,201111,ABY1,2011m11,1.1434494,.0076266979,-.00686409,-.021678068,.1083,.15478981,.22300871,-1.6753247,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
AHG_2011_11,AHG,90,2011,11,-.11483254,10.248353,10.491885141897,21.761292,13.232295,,,,,8.4758024,10.812982,847591.06,167.52917,20.178307,.78078502,.42417818,-.0047494653,-.060726952,.1136,18.985477,1.96,.082728423,.18167694,-7.1135135,201111,AHG,2011m11,.78078502,.42417818,-.0047494653,-.060726952,.1136,.082728423,.18167694,-7.1135135,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,,,,,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
GNS_2011_11,GNS,38,2011,11,-.44444445,9.0810289,10.8211573330854,20.594011,14.554557,,,,,12.88169,73.400856,1288242.4,3069.6992,19.249531,4.6043839,.32847559,-.040712442,-.032824192,.055300001,20.016869,1.0599999,.73309439,.1493232,-317.06668,201111,GNS,2011m11,2.358336,.32847559,-.040712442,-.032824192,.055300001,.73309439,.1493232,-237.8,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,,,,,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
AMP_2011_11,AMP,104,2011,11,-.030373832,9.3845453,12.11607681949958,23.200071,13.641946,4543,9689,4543009689,103429,1.5915229,24.440033,1591547.4,112.40313,23.161522,.60219723,.11205912,-.016696243,0,.1331,19.987211,1.1131001,.098006241,-.038406737,-2.546988,201111,AMP,2011m11,.60219723,.11205912,-.016696243,-.0014736718,.1331,.098006241,-.038406737,-2.546988,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
ENV1_2011_11,ENV1,31,2011,11,.03125,12.90841,3.931825632724326,17.513582,5.5451775,-203324,9,-20332391,59,951.65723,.12022631,95165.844,.60348892,20.736485,.53596812,.67635685,.019114761,-.044607099,.082900003,21.51671,1,.35071397,.040316705,.57575756,201111,ENV1,2011m11,.53596812,.65629202,.019114761,-.044607099,.082900003,.35071397,.040316705,.57575756,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
ILU_2011_11,ILU,122,2011,11,-.098769866,13.37355,12.10834404369934,27.18906,16.014433,8976,-62460,8975937540,269852,393.59195,111.06423,393592064,5520.3569,22.588074,.23776501,.066835113,.08900281,-.058073193,.32980001,21.063944,.12,.59913439,.10816257,16.146782,201111,ILU,2011m11,.23776501,.066835113,.08900281,-.058073193,.32980001,.59913439,.10816257,16.146782,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
FMG_2011_11,FMG,56,2011,11,-.063917525,13.307237,10.60266650532779,24.820164,16.064352,156828,528,15682800528,2813641,117.62136,7.8687601,11762144,1853.0453,23.707468,.1146538,.56469589,-.016537802,-.16557212,.7536,22.251606,1.5757,.24271533,.089101203,2.1497798,201111,FMG,2011m11,.1146538,.56469589,-.016537802,-.16557212,.61269999,.24271533,.089101203,2.1497798,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
FXJ_2011_11,FXJ,84,2011,11,-.11666667,9.1136093,11.34891130051856,20.626629,13.033972,1881,-5124,188094876,-1862,3.6819506,34.423683,368229.47,185.63918,21.55831,1.9257562,.22864006,-.033013765,-.0085754646,.064000003,20.398014,1.64,.48510042,-.0086746793,-52.71698,201111,FXJ,2011m11,1.9257562,.22864006,-.033013765,-.0085754646,.064000003,.48510042,-.0086746793,-52.71698,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
GCL_2011_11,GCL,49,2011,11,.12240185,11.031837,9.964864832211031,22.544765,13.572128,,,,,195.57286,67.286606,19557354,2480.5237,21.066284,.72003108,.073793657,-.028552437,-.09377531,.046500001,20.509377,1.3200001,.13534045,.055396546,.44444445,201111,GCL,2011m11,.72003108,.073793657,-.028552437,-.09377531,.046500001,.13534045,.055396546,.44444445,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,,,,,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
CSR_2011_11,CSR,30,2011,11,-.1352459,13.14314,12.76515400496984,26.958651,17.480564,-120895,-82119,-120895082119,-13154520,264.0274,180.92216,264027600,20200.777,21.229891,.77201581,.002030686,-.039468069,-.064575814,.067000002,20.849459,1.3965,.31328019,-1.758425,51.052132,201111,CSR,2011m11,.77201581,.002030686,-.039468069,-.064575814,.067000002,.31328019,-1.758425,51.052132,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
GFF_2011_11,GFF,71,2011,11,-.054545455,11.188441,11.39128876347275,22.701378,14.237617,-3279,-4693,-327904693,-48374,28.12731,34.452744,2812765.5,593.42865,21.103897,.88866311,.34616077,-.06751404,-.037224676,.1053,20.226179,.56,.18216933,-.093127087,-45.807693,201111,GFF,2011m11,.88866311,.34616077,-.06751404,-.037224676,.1053,.18216933,-.093127087,-45.807693,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
ENE1_2011_11,ENE1,96,2011,11,.14718615,13.469132,7.861341795599989,22.679474,16.861467,-338566,-211,-3385660211,-2625084,2766.7935,10.151828,27667946,82271.508,19.79361,.66886073,.51016784,-.005575133,-.060033735,.2025,20.158726,.58999997,.16994022,-.0084200613,-10.909434,201111,ENE1,2011m11,.66886073,.51016784,-.005575133,-.060033735,.2025,.16994022,-.0084200613,-10.909434,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
AIO_2011_11,AIO,81,2011,11,-.010822511,13.801432,11.83746970215457,27.616943,16.501217,-37700,29846,-37699970154,-432163,318.75989,44.722466,318759936,4742.0415,22.291634,.67054117,.3904359,-.000029548964,-.059334978,.076700002,21.813173,3.0899999,.050524686,.052473165,6.8993435,201111,AIO,2011m11,.67054117,.3904359,-.000029548964,-.059334978,.076700002,.050524686,.052473165,6.8993435,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
BSL_2011_11,BSL,56,2011,11,-.46906364,16.246603,14.2640051423111,32.364697,19.293076,579942,141348,5799420141348,109708348,1243.1991,171.20229,12431990784,26158.172,21.52071,1.9803503,.15910432,-.061294582,-.050686512,-.0275,21.9762,1.5697,.39789903,.41246325,-28.25,201111,BSL,2011m11,1.9803503,.15910432,-.061294582,-.050686512,-.0275,.39789903,.41246325,-28.25,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
AGL_2011_11,AGL,91,2011,11,-.0097240005,14.250714,10.84079585963275,25.763639,17.704842,,,,,218.49106,7.2197948,21849112,6911.0142,22.634026,.93833923,.12079582,-.0084424382,-.059748136,.068000004,21.732281,.3116,.039654586,.06873703,3.2005928,201111,AGL,2011m11,.93833923,.12079582,-.0084424382,-.059748136,.068000004,.039654586,.06873703,3.2005928,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,,,,,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
BKN_2011_11,BKN,43,2011,11,-.051746443,10.486932,11.55244421063049,24.302444,13.932882,6027,14308,32862314308,180119,31.083176,90.213531,31083266,975.17523,20.976532,.50539511,.29938048,-.00044137708,-.047263112,.1153,19.826174,2.72,.13849367,.11768521,-.71350616,201111,BKN,2011m11,.50539511,.29938048,-.00044137708,-.047263112,.1153,.13849367,.11768521,-.71350616,-.0305419578098916,-.0424685007938841,-.0244628261253665,-.0138105889223739,-5.70989035081e-07,-1.54740021307e-06,-4.68618578359e-14,-2.51546209051e-09,.0000368292892233,-.0008702697095983,-3.47459693866e-11,1.14128120128e-06
CSR_2011_12,CSR,30,2011,12,-.07109005,13.14314,12.76515400496984,26.958651,17.480564,-120895,-82119,-120895082119,-13154520,264.0274,180.92216,264027600,20200.777,21.229891,.77201581,.002030686,-.045244124,-.064575814,.067000002,20.849459,1.3965,.19615623,-1.8929983,54.959183,201112,CSR,2011m12,.77201581,.002030686,-.045244124,-.064575814,.067000002,.19615623,-1.8929983,54.959183,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,2.74309074770e-07,1.64812877675e-06,3.94078613589e-14,2.13032540999e-09,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
GNS_2011_12,GNS,38,2011,12,-.13333334,9.0810289,10.8211573330854,20.594011,14.554557,,,,,12.88169,73.400856,1288242.4,3069.6992,19.249531,4.6043839,.32847559,-.076505698,-.032824192,.055300001,20.016869,1.0599999,.70571482,.18515794,-365.84616,201112,GNS,2011m12,2.358336,.32847559,-.076505698,-.032824192,.055300001,.70571482,.18515794,-237.8,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,,,,,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
GFF_2011_12,GFF,71,2011,12,-.17307693,11.188441,11.39128876347275,22.701378,14.237617,-3279,-4693,-327904693,-48374,28.12731,34.452744,2812765.5,593.42865,21.103897,.88866311,.34616077,-.066020846,-.037224676,.1053,20.226179,.56,.37017184,-.11132401,-55.395348,201112,GFF,2011m12,.88866311,.34616077,-.066020846,-.037224676,.1053,.37017184,-.11132401,-55.395348,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,2.74309074770e-07,1.64812877675e-06,3.94078613589e-14,2.13032540999e-09,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
FXJ_2011_12,FXJ,84,2011,12,-.13207547,9.1136093,11.34891130051856,20.626629,13.033972,1881,-5124,188094876,-1862,3.6819506,34.423683,368229.47,185.63918,21.55831,1.9257562,.22864006,-.038255699,-.0085754646,.064000003,20.398014,1.64,.29269391,-.0099397078,-60.739132,201112,FXJ,2011m12,1.9257562,.22864006,-.038255699,-.0085754646,.064000003,.29269391,-.0099397078,-60.739132,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,2.74309074770e-07,1.64812877675e-06,3.94078613589e-14,2.13032540999e-09,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
GNC_2011_12,GNC,35,2011,12,.050862331,10.815309,11.94977295430706,24.630821,14.188497,-1492,21022,-1491978978,111013,17.187004,53.44313,17187058,501.36868,21.079468,.96134448,.24400425,.0094030052,-.04637219,.1214,20.509949,.88919997,.11949645,.55947328,13.590164,201112,GNC,2011m12,.96134448,.24400425,.0094030052,-.04637219,.1214,.11949645,.55947328,13.590164,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,2.74309074770e-07,1.64812877675e-06,3.94078613589e-14,2.13032540999e-09,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
ILU_2011_12,ILU,122,2011,12,.061655216,13.37355,12.10834404369934,27.18906,16.014433,8976,-62460,8975937540,269852,393.59195,111.06423,393592064,5520.3569,22.588074,.23776501,.066835113,.070618115,-.058073193,.32980001,21.063944,.12,.27303094,.10188201,15.209064,201112,ILU,2011m12,.23776501,.066835113,.070618115,-.058073193,.32980001,.27303094,.10188201,15.209064,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,2.74309074770e-07,1.64812877675e-06,3.94078613589e-14,2.13032540999e-09,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
HVN_2011_12,HVN,87,2011,12,-.12616448,8.5253601,12.00543028299997,22.340902,13.466668,-21054,9714,-21053990286,-233888,1.8872347,61.263432,1887295.9,264.12451,21.696001,.84246457,.16277635,-.027774068,-.042653002,.1068,20.05477,1.4385999,.29675454,.12057661,1.1291339,201112,HVN,2011m12,.84246457,.16277635,-.027774068,-.042653002,.1068,.29675454,.12057661,1.1291339,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,2.74309074770e-07,1.64812877675e-06,3.94078613589e-14,2.13032540999e-09,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
ABY1_2011_12,ABY1,54,2011,12,-.1038961,11.401692,10.0063148623356,22.914619,14.583863,5687,-4384,568695616,505866,192.91664,47.793079,19291712,4649.1025,19.954945,1.1434494,.0076266979,-.022655116,-.021678068,.1083,19.760269,4.3499999,.50212777,.24886464,-1.8695652,201112,ABY1,2011m12,1.1434494,.0076266979,-.022655116,-.021678068,.1083,.50212777,.24886464,-1.8695652,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,2.74309074770e-07,1.64812877675e-06,3.94078613589e-14,2.13032540999e-09,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
AHG_2011_12,AHG,90,2011,12,-.064864866,10.248353,10.491885141897,21.761292,13.232295,,,,,8.4758024,10.812982,847591.06,167.52917,20.178307,.78078502,.42417818,-.017230051,-.060726952,.1136,18.985477,1.96,.34498024,.19427906,-7.6069365,201112,AHG,2011m12,.78078502,.42417818,-.017230051,-.060726952,.1136,.34498024,.19427906,-7.6069365,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,,,,,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
FMG_2011_12,FMG,56,2011,12,-.059471365,13.307237,10.60266650532779,24.820164,16.064352,156828,528,15682800528,2813641,117.62136,7.8687601,11762144,1853.0453,23.707468,.1146538,.56469589,-.022797596,-.16557212,.7536,22.251606,1.5757,.2903522,.094735265,2.2857144,201112,FMG,2011m12,.1146538,.56469589,-.022797596,-.16557212,.61269999,.2903522,.094735265,2.2857144,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,2.74309074770e-07,1.64812877675e-06,3.94078613589e-14,2.13032540999e-09,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
AGL_2011_12,AGL,91,2011,12,.0049135219,14.250714,10.84079585963275,25.763639,17.704842,,,,,218.49106,7.2197948,21849112,6911.0142,22.634026,.93833923,.12079582,-.0054201027,-.059748136,.068000004,21.732281,.3116,.041808594,.068401285,3.1849434,201112,AGL,2011m12,.93833923,.12079582,-.0054201027,-.059748136,.068000004,.041808594,.068401285,3.1849434,-.0062553290166703,-.0099356708675089,-.0034965473397549,-.0122023214549107,,,,,-.0000181542663619,.0002826540982035,1.10395214593e-11,-9.55366112956e-07
