ticker_year_month,ticker,year-month,year,month,ret,MKT-RF,SMB,HML,WML,pmc
DJS_2010_02,DJS,201002.0,2010,2,-0.0042016806722687,2.63,-2.08,1.57,1.0,-0.0044435572806903
DOW_2010_02,DOW,201002.0,2010,2,-0.0493415300178911,2.63,-2.08,1.57,1.0,-0.0044435572806903
ENE1_2010_02,ENE1,201002.0,2010,2,-0.1309090909090908,2.63,-2.08,1.57,1.0,-0.0044435572806903
ENV1_2010_02,ENV1,201002.0,2010,2,0.0612244897959184,2.63,-2.08,1.57,1.0,-0.0044435572806903
FGL1_2010_02,FGL1,201002.0,2010,2,0.0094117647058824,2.63,-2.08,1.57,1.0,-0.0044435572806903
FMG_2010_02,FMG,201002.0,2010,2,0.0264900662251654,2.63,-2.08,1.57,1.0,-0.0044435572806903
GFF_2010_02,GFF,201002.0,2010,2,-0.0344827586206897,2.63,-2.08,1.57,1.0,-0.0044435572806903
GNC_2010_02,GNC,201002.0,2010,2,0.0782625786163522,2.63,-2.08,1.57,1.0,-0.0044435572806903
GRR_2010_02,GRR,201002.0,2010,2,0.0747502583534274,2.63,-2.08,1.57,1.0,-0.0044435572806903
HVN_2010_02,HVN,201002.0,2010,2,0.040755666066478,2.63,-2.08,1.57,1.0,-0.0044435572806903
ILU_2010_02,ILU,201002.0,2010,2,0.084847415769977,2.63,-2.08,1.57,1.0,-0.0044435572806903
KZL_2010_02,KZL,201002.0,2010,2,-0.0978260869565218,2.63,-2.08,1.57,1.0,-0.0044435572806903
ABY1_2010_03,ABY1,201003.0,2010,3,0.1578947368421053,7.65,-0.42,1.21,1.67,0.0080673516817392
AIO_2010_03,AIO,201003.0,2010,3,0.0518518518518518,7.65,-0.42,1.21,1.67,0.0080673516817392
AMP_2010_03,AMP,201003.0,2010,3,0.0538720538720538,7.65,-0.42,1.21,1.67,0.0080673516817392
BKN_2010_03,BKN,201003.0,2010,3,0.1820987654320986,7.65,-0.42,1.21,1.67,0.0080673516817392
BKW_2010_03,BKW,201003.0,2010,3,0.0731707317073169,7.65,-0.42,1.21,1.67,0.0080673516817392
BSL_2010_03,BSL,201003.0,2010,3,0.2024832700454535,7.65,-0.42,1.21,1.67,0.0080673516817392
CCL_2010_03,CCL,201003.0,2010,3,0.0026737967914438,7.65,-0.42,1.21,1.67,0.0080673516817392
CRG_2010_03,CRG,201003.0,2010,3,0.0666666666666666,7.65,-0.42,1.21,1.67,0.0080673516817392
CSR_2010_03,CSR,201003.0,2010,3,0.0216011235955055,7.65,-0.42,1.21,1.67,0.0080673516817392
DJS_2010_03,DJS,201003.0,2010,3,0.00210970464135,7.65,-0.42,1.21,1.67,0.0080673516817392
DOW_2010_03,DOW,201003.0,2010,3,-0.0430445302882369,7.65,-0.42,1.21,1.67,0.0080673516817392
ENE1_2010_03,ENE1,201003.0,2010,3,0.0502092050209204,7.65,-0.42,1.21,1.67,0.0080673516817392
ENV1_2010_03,ENV1,201003.0,2010,3,-0.0192307692307692,7.65,-0.42,1.21,1.67,0.0080673516817392
FGL1_2010_03,FGL1,201003.0,2010,3,-0.0186480186480186,7.65,-0.42,1.21,1.67,0.0080673516817392
FMG_2010_03,FMG,201003.0,2010,3,0.053763440860215,7.65,-0.42,1.21,1.67,0.0080673516817392
GFF_2010_03,GFF,201003.0,2010,3,-0.0499999999999999,7.65,-0.42,1.21,1.67,0.0080673516817392
GNC_2010_03,GNC,201003.0,2010,3,0.0032080492873025,7.65,-0.42,1.21,1.67,0.0080673516817392
GRR_2010_03,GRR,201003.0,2010,3,0.5833333333333333,7.65,-0.42,1.21,1.67,0.0080673516817392
HVN_2010_03,HVN,201003.0,2010,3,-0.0548400384456954,7.65,-0.42,1.21,1.67,0.0080673516817392
ILU_2010_03,ILU,201003.0,2010,3,0.2234146341463414,7.65,-0.42,1.21,1.67,0.0080673516817392
KZL_2010_03,KZL,201003.0,2010,3,-0.0361445783132529,7.65,-0.42,1.21,1.67,0.0080673516817392
ABY1_2010_04,ABY1,201004.0,2010,4,-0.0181818181818181,0.76,3.94,-0.87,0.42,0.0075969450309399
AIO_2010_04,AIO,201004.0,2010,4,-0.102112676056338,0.76,3.94,-0.87,0.42,0.0075969450309399
BKN_2010_04,BKN,201004.0,2010,4,-0.0430809399477807,0.76,3.94,-0.87,0.42,0.0075969450309399
BKW_2010_04,BKW,201004.0,2010,4,-0.018181818181818,0.76,3.94,-0.87,0.42,0.0075969450309399
BSL_2010_04,BSL,201004.0,2010,4,-0.0893464516347162,0.76,3.94,-0.87,0.42,0.0075969450309399
CCL_2010_04,CCL,201004.0,2010,4,-0.0026666666666665,0.76,3.94,-0.87,0.42,0.0075969450309399
CRG_2010_04,CRG,201004.0,2010,4,0.0089285714285711,0.76,3.94,-0.87,0.42,0.0075969450309399
CSR_2010_04,CSR,201004.0,2010,4,0.0574115317990597,0.76,3.94,-0.87,0.42,0.0075969450309399
DJS_2010_04,DJS,201004.0,2010,4,-0.0126315789473683,0.76,3.94,-0.87,0.42,0.0075969450309399
DOW_2010_04,DOW,201004.0,2010,4,-0.0740658593207057,0.76,3.94,-0.87,0.42,0.0075969450309399
ENE1_2010_04,ENE1,201004.0,2010,4,-0.0079681274900397,0.76,3.94,-0.87,0.42,0.0075969450309399
ENV1_2010_04,ENV1,201004.0,2010,4,0.0196078431372548,0.76,3.94,-0.87,0.42,0.0075969450309399
FGL1_2010_04,FGL1,201004.0,2010,4,0.0285035629453682,0.76,3.94,-0.87,0.42,0.0075969450309399
FMG_2010_04,FMG,201004.0,2010,4,-0.0653061224489796,0.76,3.94,-0.87,0.42,0.0075969450309399
GFF_2010_04,GFF,201004.0,2010,4,0.0225563909774435,0.76,3.94,-0.87,0.42,0.0075969450309399
GNC_2010_04,GNC,201004.0,2010,4,-0.0723500127184854,0.76,3.94,-0.87,0.42,0.0075969450309399
GRR_2010_04,GRR,201004.0,2010,4,0.0702429149797569,0.76,3.94,-0.87,0.42,0.0075969450309399
HVN_2010_04,HVN,201004.0,2010,4,-0.0579929106862688,0.76,3.94,-0.87,0.42,0.0075969450309399
ILU_2010_04,ILU,201004.0,2010,4,0.0616693248272195,0.76,3.94,-0.87,0.42,0.0075969450309399
KZL_2010_04,KZL,201004.0,2010,4,-0.0625,0.76,3.94,-0.87,0.42,0.0075969450309399
ABY1_2010_05,ABY1,201005.0,2010,5,-0.3055555555555556,-12.22,-3.06,1.56,-3.97,0.0117724244932659
AIO_2010_05,AIO,201005.0,2010,5,-0.0588235294117647,-12.22,-3.06,1.56,-3.97,0.0117724244932659
BKN_2010_05,BKN,201005.0,2010,5,0.0122783083219644,-12.22,-3.06,1.56,-3.97,0.0117724244932659
BKW_2010_05,BKW,201005.0,2010,5,-0.070216049382716,-12.22,-3.06,1.56,-3.97,0.0117724244932659
BSL_2010_05,BSL,201005.0,2010,5,-0.1245247712961862,-12.22,-3.06,1.56,-3.97,0.0117724244932659
CCL_2010_05,CCL,201005.0,2010,5,-0.0303030303030302,-12.22,-3.06,1.56,-3.97,0.0117724244932659
CRG_2010_05,CRG,201005.0,2010,5,-0.0154867256637166,-12.22,-3.06,1.56,-3.97,0.0117724244932659
CSR_2010_05,CSR,201005.0,2010,5,-0.0342980471695659,-12.22,-3.06,1.56,-3.97,0.0117724244932659
DJS_2010_05,DJS,201005.0,2010,5,-0.0618336886993603,-12.22,-3.06,1.56,-3.97,0.0117724244932659
DOW_2010_05,DOW,201005.0,2010,5,-0.1042957521558606,-12.22,-3.06,1.56,-3.97,0.0117724244932659
ENE1_2010_05,ENE1,201005.0,2010,5,0.0080321285140561,-12.22,-3.06,1.56,-3.97,0.0117724244932659
ENV1_2010_05,ENV1,201005.0,2010,5,-0.0384615384615385,-12.22,-3.06,1.56,-3.97,0.0117724244932659
FGL1_2010_05,FGL1,201005.0,2010,5,0.0254041570438798,-12.22,-3.06,1.56,-3.97,0.0117724244932659
FMG_2010_05,FMG,201005.0,2010,5,-0.1179039301310044,-12.22,-3.06,1.56,-3.97,0.0117724244932659
GFF_2010_05,GFF,201005.0,2010,5,-0.0735294117647059,-12.22,-3.06,1.56,-3.97,0.0117724244932659
GNC_2010_05,GNC,201005.0,2010,5,0.0242870573487934,-12.22,-3.06,1.56,-3.97,0.0117724244932659
GRR_2010_05,GRR,201005.0,2010,5,-0.139398524683185,-12.22,-3.06,1.56,-3.97,0.0117724244932659
