year,month,bc,bp,sc,sp,pmc
2009,8,0.03157461236298395,-0.009609050817480176,0.002622896755022855,0.008731478809703092,-0.017537540562891946
2009,9,0.008189008974319935,-0.0035077251404949557,0.004140424752457961,-0.0007434787414343457,-0.008290318804353599
2009,10,-0.01786816360213253,-0.0005466049744340417,-0.002348334337106938,-0.004020377818951982,0.007824757572926722
2009,11,0.008684148589618343,-0.0019685603518384658,-0.001474149104149815,-0.0018361677917000424,-0.005507363814503518
2009,12,0.01678103598489805,0.023264294363198885,0.0005694662683725169,0.003117186498275162,0.00451548930410174
2010,1,-0.014741365909210234,-0.019637501354035046,-0.002981894231466644,-0.0024666686051935073,-0.0021904549092758383
2010,2,-0.007675188255481377,0.004322609465126241,0.0007296593669725081,9.564553955925248e-05,0.0056818919465971805
2010,3,0.008012043557031572,0.023567225856584193,0.0026822341471811175,0.0017146212579524597,0.007293784705161982
2010,4,0.00017227829410803295,-0.002984685358402072,-0.0007038854874463521,,
2010,5,-0.004554901767044034,-0.012966142091367719,-0.0016144954091352154,,
2010,6,-0.0010258546610821292,0.008180230369439058,-0.0024508072179922707,,
2010,7,0.004172515878105938,0.020445208315252407,0.0035334998310205938,,
2010,8,0.0013188834983287804,0.002691981029486537,-0.0008931398887596514,-0.001503001224795252,0.00038161809756107794
2010,9,0.0008969478886325642,0.00967497203019019,0.002406453604412974,0.0010079516005793727,0.003689761068862012
2010,10,-0.0022554517273942385,-0.009665487188953336,-0.000519080053047145,-0.0005088583244632601,-0.003699906866487606
2010,11,-0.0051948142870364,-5.814089822424491e-05,8.803965886438312e-05,-0.0013674703654692618,0.001840581682239255
2010,12,0.0014270727960655383,0.02132060358622337,0.004243075192592457,0.0010682598158344959,0.008359357706699934
2011,1,0.004267163157409285,-0.003722434700050908,0.00032478418408426167,7.817285075023553e-05,-0.004118104595397109
2011,2,-0.00831169427230645,0.020532549532870356,-0.0006367732802890526,-3.886359323717836e-05,0.01472107674611434
2011,3,0.00039705057160241213,0.0059871833378125775,-0.0003914298669585204,-0.0003872034939012483,0.002797179569633719
2011,4,-0.006793485078947438,-0.027003482619180612,-0.0007349223979440894,-0.0007640460679710836,-0.010119560605130085
2011,5,-0.006512720553735366,0.02227105179996769,-0.0031423379268187227,4.123307962581963e-05,0.015983671680073797
2011,6,-0.006209275934304854,-0.0011743995775179358,-0.0015748261883721478,-0.00041115270826889945,0.003099274918445083
2011,7,-0.014414688195612398,-0.00021709489756822735,-0.004719100851141071,-0.00042324543498268804,0.009246724357101275
2011,8,-0.017085156610871153,-0.018866901847864638,-0.0004355400905302352,-0.0010776903145890179,-0.001211947730526134
2011,9,0.009110499205626605,-0.08758454777362144,-0.0017319098625789917,0.00044178870427063886,-0.047260674206199206
2011,10,-0.0017327366705873308,0.04927205694987619,0.001951587530244282,0.002679366678678434,0.02586628638444884
2011,11,0.011210443692688088,-0.03690034970975425,-0.001678028449064039,-0.00025836750115827543,-0.023345566227268286
2011,12,0.0014477924756263333,-0.009467851663392904,0.0003416771756390269,-0.0001972988190663206,-0.005727310066862292
2012,1,-0.002980553181430565,0.04363782858042071,0.0011722837940058993,0.0027230438419433406,0.024084570904894357
2012,2,0.011014912026003779,0.014271682266911199,0.0019075017411707294,0.0004803724578401041,0.0009148204787883972
2012,3,-0.0021063611843438234,0.012589807347052657,0.0008038010832587687,-0.0024641836705982475,0.005714091888769732
2012,4,0.004522732217603866,-0.00606707611808301,-0.0008760202659776622,-0.00025583646320447614,-0.004984812266456845
2012,5,0.005368219504670152,-0.04348006068000771,-0.0006689137862132617,-0.0013374522722039374,-0.02475840933533427
2012,6,0.007463499970384973,-0.004213041894997412,-0.000468784867733803,-0.0023754289318680647,-0.006791592964758323
2012,7,0.01947581716255876,-0.01847021590775525,-0.0009453171745698651,-0.0005047661850954355,-0.01875274104041979
2012,8,0.0006949072657540081,-0.036123368459297235,0.0040575292983346025,0.0011298363377467136,-0.019872984342819564
2012,9,-0.001004714110950246,0.0006722891359359287,0.0013766738873370913,0.004088200311729835,0.002194264835639459
2012,10,0.0029384113342575194,0.05213302117439049,-0.0002717840178798407,0.0005051085450107028,0.024985751201511756
2012,11,0.030939209496357423,-0.023796159140776707,-0.00043493483048638576,,
2012,12,-0.002092720752395859,0.08638506857644634,-0.00023403682882485854,,
2013,1,0.0012586617384432715,0.016244820519485247,0.00013978748485151478,-0.0012119209156071249,0.0068172251902916675
2013,2,-0.00035600062650875566,0.0295758038818214,0.0002815200779404846,-0.001739622146188617,0.013955331142100527
2013,3,-0.00017926090226282377,-0.05468896237430323,-0.0003034046921915144,0.0010959332596837987,-0.026555181760082546
2013,4,0.002441544891031777,-0.030196737469651763,-0.0005785425128742684,-0.004682478781676163,-0.018371109314742718
2013,5,-0.008444798375585998,-0.017636187224872344,0.0003979089745419854,-0.0022379871386431073,-0.00591364248123572
2013,6,-0.0017263042804640317,-0.03822478552877316,-0.0005254619736849627,-0.0037478501809118632,-0.019860434727768016
2013,7,0.009587377894082143,0.070927305077853,0.002195178042529217,0.006383134799949214,0.03276394197059543
2013,8,0.01280681008422619,0.034188139053061214,5.538512485537898e-05,0.00036750737515054696,0.010846725609565094
2013,9,-0.021011326541355988,0.017813391130907026,0.0012540814028695225,0.0010892416417300204,0.019329938955561756
2013,10,0.025795691384553225,0.009195321432776913,0.0017946460323305378,0.00018753505141998514,-0.009103740466343432
2013,11,-0.00197307946526944,0.0010753185502491444,-0.0012476950294120596,-0.0006198562643798613,0.0018381183902753916
2013,12,0.001229824964500049,0.0032179135753540294,0.0013162460875331267,0.0001829558832491677,0.00042739920328501053
2014,1,0.004918675338871833,-0.011807067333328928,-0.0011871857703866207,-5.6020354448390935e-05,-0.007797288628131266
2014,2,0.010084594674854244,0.012114275429263657,-0.0013122346639081663,0.001854111832445592,0.0025980136253815856
2014,3,-0.008549488481665526,-0.009188112363734914,0.0004053505477246981,0.0026751335451073235,0.0008155795576566191
2014,4,-0.003833689468514358,0.0015043396576387507,-0.0011084472635082534,,
2014,5,0.007449125185332416,-0.02239739308719041,-0.0009139966093610962,,
2014,6,-0.01426449347464987,-0.0002850963927757942,-4.327471412963048e-05,,
2014,7,0.004681447147493561,0.02026066392702839,0.0015273815121370773,,
2014,8,0.02266584582596319,-0.02003529865158154,-0.0004032630333706246,,
2014,9,0.0010209693835080186,-0.03450924876515309,-0.0033220507759374003,,
2014,10,0.02040458542652602,0.007073560773970806,-0.0030853157445996557,,
2014,11,0.007461331001212931,-0.0262357306930255,-0.002255301878073193,,
2014,12,0.01252548303216364,0.005492563134708398,0.004497824538322908,0.001662497479645039,-0.004934123478066555
2015,1,0.004061873604647563,0.01329375779699491,-0.0009592091445467276,-0.0012091698319189118,0.004490961752487583
2015,2,0.013066509806082453,0.017566864570984338,0.0014297841479338016,-0.0004718131533778114,0.0012993787317951352
2015,3,-0.00036630151161102945,-0.007126930391437877,-0.0015316196194715605,-0.0015772127491900062,-0.003403111004772647
2015,4,-0.004332138625103713,0.0074771357916286465,0.004185579254224003,-0.0024025068703706328,0.002610594146068862
