ticker_year_month,ticker,year,month,industry,scope1_int,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr,yearmonth,carbon_beta
AMP_2009_09,AMP,2009,9,104.0,0.7105355884425651,23.341765582290066,0.1920506495463981,0.1374819102749638,-0.0024854199280242,0.0,0.2952,19.978825361998915,1.0059,0.1314371784565735,0.0508785693068175,0.9202453987730062,20099,0.2587210377009719
BKN_2009_09,BKN,2009,9,43.0,29.34869777977972,20.119946153480036,0.6392314769493411,0.4300163121915356,0.0190582305260605,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.3858549840951859,0.5381698230181661,-0.3793626707132018,20099,0.5552301084959117
BKW_2009_09,BKW,2009,9,30.0,504.7666740856146,21.26315136818684,0.7993004149123684,0.1873297640768951,0.0167243842511479,-0.0085455155127777,0.0828999999999999,19.80649749103283,0.4788,0.1129851722430557,0.0044509845565702,10.27946127946128,20099,-0.069398981932152
BSL_2009_09,BSL,2009,9,56.0,765.7101993643456,22.252131903457688,1.2276977833494944,0.1268979987816709,-0.0505477017280627,-0.084064706811362,0.0078,22.172910513567064,1.4175,0.9975950393764652,-0.0451491775998682,-5.826651085949147,20099,0.1461508882627301
CCL_2009_09,CCL,2009,9,114.0,12.84507785695434,22.878159432741,0.1854764297218632,0.4407804983126301,0.0136418771801746,-0.0552164859625188,0.2805999999999999,21.099782623098683,0.28,0.0511146747638944,0.0437508494144359,0.73802242609582,20099,-0.0555632548824489
CEY_2009_09,CEY,2009,9,49.0,2631.218013185831,20.63937489479748,0.7185180458324145,0.1850668460438913,-0.0120532905322967,-0.1468090473387707,0.1241,20.59429545564945,1.38,0.1300568227206913,-0.2006230529595015,-22.236024844720493,20099,5.422427527003772
CSR_2009_09,CSR,2009,9,30.0,181.55573082448385,21.15717004260247,1.0280112662756735,0.2874844809473785,0.0032589496200023,-0.113718842517429,0.0935,21.53712509266862,1.8003,0.3203809524114261,0.1066910909225932,-12.137150796407484,20099,0.0304832907850731
DOW_2009_09,DOW,2009,9,216.0,34.26747927271633,21.33884280024312,0.7188472912554305,0.2397728821204526,0.0182426714223438,-0.086236276964632,0.1338,20.556389191085504,0.9554,0.514557975586355,0.1452255561456304,0.896744693919334,20099,-0.0263829479399221
ENV1_2009_09,ENV1,2009,9,31.0,1615.97784076269,20.267416642274917,0.7556284537531723,0.7205566240524947,-0.0154759909965076,-0.0424256137572123,0.0987,21.41421059395116,0.97,0.3691882541217535,0.0580142108204486,-26.070175438596493,20099,-0.8982825038174661
FGL1_2009_09,FGL1,2009,9,67.0,14.180381970319589,23.0190569027162,0.3783014793164517,0.3431413525035526,-0.0008032373328646,-0.0222471668597222,0.1939999999999999,21.385335061935496,0.32,0.1025184782348109,0.0096739613564462,3.8506787330316734,20099,0.0892373614934951
FMG_2009_09,FMG,2009,9,56.0,141.6327971144541,23.18367242030919,0.0895357225468148,0.5829787677859374,-0.0087801418606906,-0.2188571478506213,0.1362,22.052353536503627,2.2993,0.4214928588970941,0.1604476216072996,46.38743455497383,20099,0.4473394746341538
GFF_2009_09,GFF,2009,9,71.0,39.69584034623708,21.29332125326545,0.9166093870623868,0.3437943949373628,0.0122484044951074,-0.0302208446338628,0.1051,20.01541102751419,0.55,0.3681750119940203,-0.0896171386149114,7.225806451612902,20099,0.7561233469828369
GNC_2009_09,GNC,2009,9,35.0,9.541321156211424,20.581348125647796,0.7995400169890006,0.1784170072985965,-0.0034733245979133,-0.0289498694372422,0.091,19.842547343706286,0.7437,0.0967481798882114,0.2825375422097754,35.11296674661692,20099,0.1272489085740711
GRR_2009_09,GRR,2009,9,122.0,382.024825538944,19.23365284632179,1.1779700397379431,0.1916564268760943,-0.0393084332949818,-0.1336974912636024,0.3239,20.04708589521621,1.8994,0.4466252995974212,1.7862642278471896,82.15063125816283,20099,0.0298086023176073
HVN_2009_09,HVN,2009,9,87.0,3.1723550413924517,21.977640473777804,0.587390272706588,0.1604622959554027,0.0203297465520865,-0.0334416793893964,0.1248,20.122907478419904,1.5554,0.3745755909208856,-0.0101412884526134,-3.321592799139027,20099,0.0991251860439747
ILU_2009_09,ILU,2009,9,122.0,1514.8797478852214,21.12802926617552,0.7307125457177095,0.2232176896683187,-0.0003070213418851,-0.248570339306138,-0.019,21.159066144850648,-0.0417,0.3706983447391609,-0.2760391975660544,-23.04617034761835,20099,0.1509023514200883
IPL_2009_09,IPL,2009,9,92.0,294.0060772681233,22.24135085136881,0.7409042242339026,0.239564483049825,-0.0523492406569388,-0.0592652913499819,0.1028999999999999,21.232129537398865,1.0958,0.2680357451211375,0.1155039575061137,-24.098939929328623,20099,0.0945474567538386
AGL_2009_10,AGL,2009,10,91.0,236.3806556804286,22.518246645418728,0.9711498858549594,0.1239886216476474,0.0023178199566824,-0.0654033891551462,-0.0853999999999999,21.600524637846807,0.3451,0.0360812881899531,0.2012753381091586,23.89134996502681,200910,0.0601461456914089
AIO_2009_10,AIO,2009,10,81.0,365.1018504087467,21.210094298500696,1.3543744771586252,0.6220724920564068,0.0611170999811045,-0.0624556409605286,0.0039,21.704653808845663,3.99,0.5126463707395558,-0.0261701657162385,-0.904139433551198,200910,0.6780783856801988
AMP_2009_10,AMP,2009,10,104.0,0.7105355884425651,23.341765582290066,0.1920506495463981,0.1374819102749638,-0.0006284474708566,0.0,0.2952,19.978825361998915,1.0059,0.1311664989167793,0.054801578088557,1.0084033613445378,200910,0.2587210377009719
BKN_2009_10,BKN,2009,10,43.0,29.34869777977972,20.119946153480036,0.6392314769493411,0.4300163121915356,0.0404570357483951,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.3581250188903239,0.5647390968122061,-0.3980891719745222,200910,0.5552301084959117
BKW_2009_10,BKW,2009,10,30.0,504.7666740856146,21.26315136818684,0.7993004149123684,0.1873297640768951,0.0225957067685941,-0.0085455155127777,0.0828999999999999,19.80649749103283,0.4788,0.1144680343274562,0.0050843933039891,11.74230769230769,200910,-0.069398981932152
BSL_2009_10,BSL,2009,10,56.0,765.7101993643456,22.252131903457688,1.2276977833494944,0.1268979987816709,-0.031263315612528,-0.084064706811362,0.0078,22.172910513567064,1.4175,0.9827034432981364,-0.0438037331241214,-5.653037954064179,200910,0.1461508882627301
CCL_2009_10,CCL,2009,10,114.0,12.84507785695434,22.878159432741,0.1854764297218632,0.4407804983126301,0.0157249523420113,-0.0552164859625188,0.2805999999999999,21.099782623098683,0.28,0.0530007463650004,0.0400335643815586,0.6804511278195483,200910,-0.0555632548824489
CEY_2009_10,CEY,2009,10,49.0,2631.218013185831,20.63937489479748,0.7185180458324145,0.1850668460438913,0.0107818989695594,-0.1468090473387707,0.1241,20.59429545564945,1.38,0.1297435429611164,-0.2016735143801984,-22.44514106583072,200910,5.422427527003772
CSR_2009_10,CSR,2009,10,30.0,181.55573082448385,21.15717004260247,1.0280112662756735,0.2874844809473785,0.002361430179242,-0.113718842517429,0.0935,21.53712509266862,1.8003,0.3196143291090383,0.1041973060201544,-11.564191664893745,200910,0.0304832907850731
DOW_2009_10,DOW,2009,10,216.0,34.26747927271633,21.33884280024312,0.7188472912554305,0.2397728821204526,0.032492775427455,-0.086236276964632,0.1338,20.556389191085504,0.9554,0.5149558659125123,0.1369038430783565,0.8520074696545286,200910,-0.0263829479399221
ENV1_2009_10,ENV1,2009,10,31.0,1615.97784076269,20.267416642274917,0.7556284537531723,0.7205566240524947,0.004081832132744,-0.0424256137572123,0.0987,21.41421059395116,0.97,0.3702791851980499,0.0629393847530784,-28.0377358490566,200910,-0.8982825038174661
FGL1_2009_10,FGL1,2009,10,67.0,14.180381970319589,23.0190569027162,0.3783014793164517,0.3431413525035526,0.0014671471635789,-0.0222471668597222,0.1939999999999999,21.385335061935496,0.32,0.1021404187254619,0.0097796833685911,3.894736842105263,200910,0.0892373614934951
FMG_2009_10,FMG,2009,10,56.0,141.6327971144541,23.18367242030919,0.0895357225468148,0.5829787677859374,0.0126417602334803,-0.2188571478506213,0.1362,22.052353536503627,2.2993,0.4018158370938638,0.1591868721124669,46.02597402597403,200910,0.4473394746341538
GFF_2009_10,GFF,2009,10,71.0,39.69584034623708,21.29332125326545,0.9166093870623868,0.3437943949373628,0.0246761940968101,-0.0302208446338628,0.1051,20.01541102751419,0.55,0.3668068522724128,-0.0912518785828061,7.466666666666666,200910,0.7561233469828369
GNC_2009_10,GNC,2009,10,35.0,9.541321156211424,20.581348125647796,0.7995400169890006,0.1784170072985965,0.0217311566257472,-0.0289498694372422,0.091,19.842547343706286,0.7437,0.0929350662312921,0.233621125055986,38.50875198908843,200910,0.1272489085740711
GRR_2009_10,GRR,2009,10,122.0,382.024825538944,19.23365284632179,1.1779700397379431,0.1916564268760943,-0.0322338713988629,-0.1336974912636024,0.3239,20.04708589521621,1.8994,0.4466093675010962,1.89343599099271,87.07891093677895,200910,0.0298086023176073
HVN_2009_10,HVN,2009,10,87.0,3.1723550413924517,21.977640473777804,0.587390272706588,0.1604622959554027,0.0418710206003035,-0.0334416793893964,0.1248,20.122907478419904,1.5554,0.3748710270959841,-0.0109292131438385,-3.579713201180936,200910,0.0991251860439747
ILU_2009_10,ILU,2009,10,122.0,1514.8797478852214,21.12802926617552,0.7307125457177095,0.2232176896683187,-0.0039628688570869,-0.248570339306138,-0.019,21.159066144850648,-0.0417,0.3689132278970618,-0.3138967552628885,-26.207240671952096,200910,0.1509023514200883
IPL_2009_10,IPL,2009,10,92.0,294.0060772681233,22.24135085136881,0.7409042242339026,0.239564483049825,-0.0269373392409296,-0.0592652913499819,0.1028999999999999,21.232129537398865,1.0958,0.2610464074730641,0.1228860384115038,-25.639097744360903,200910,0.0945474567538386
AGL_2009_11,AGL,2009,11,91.0,236.3806556804286,22.518246645418728,0.9711498858549594,0.1239886216476474,0.0018942892054386,-0.0654033891551462,-0.0853999999999999,21.600524637846807,0.3451,0.0359046176920602,0.2017117571024076,23.94308056576734,200911,0.0601461456914089
AIO_2009_11,AIO,2009,11,81.0,365.1018504087467,21.210094298500696,1.3543744771586252,0.6220724920564068,0.0828980670855288,-0.0624556409605286,0.0039,21.704653808845663,3.99,0.4417494345788179,-0.024193578362439,-0.8366935483870965,200911,0.6780783856801988
AMP_2009_11,AMP,2009,11,104.0,0.7105355884425651,23.341765582290066,0.1920506495463981,0.1374819102749638,0.0108303070190385,0.0,0.2952,19.978825361998915,1.0059,0.1302428596194345,0.0527620290317535,0.970873786407767,200911,0.2587210377009719
BKN_2009_11,BKN,2009,11,43.0,29.34869777977972,20.119946153480036,0.6392314769493411,0.4300163121915356,0.0724564950475771,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.3362791731429079,0.4993823877389313,-0.352112676056338,200911,0.5552301084959117
BKW_2009_11,BKW,2009,11,30.0,504.7666740856146,21.26315136818684,0.7993004149123684,0.1873297640768951,0.0215044176080119,-0.0085455155127777,0.0828999999999999,19.80649749103283,0.4788,0.1060115847579689,0.0047445786639499,12.115079365079364,200911,-0.069398981932152
BSL_2009_11,BSL,2009,11,56.0,765.7101993643456,22.252131903457688,1.2276977833494944,0.1268979987816709,0.0044242850129904,-0.084064706811362,0.0078,22.172910513567064,1.4175,0.9829813559241314,-0.0488144484291138,-6.29969285729845,200911,0.1461508882627301
CCL_2009_11,CCL,2009,11,114.0,12.84507785695434,22.878159432741,0.1854764297218632,0.4407804983126301,0.0247957829724749,-0.0552164859625188,0.2805999999999999,21.099782623098683,0.28,0.0511064298547858,0.0401841890913859,0.6830188679245278,200911,-0.0555632548824489
CEY_2009_11,CEY,2009,11,49.0,2631.218013185831,20.63937489479748,0.7185180458324145,0.1850668460438913,0.0140815884105532,-0.1468090473387707,0.1241,20.59429545564945,1.38,0.1303135990357794,-0.1955117307038422,-21.762917933130694,200911,5.422427527003772
CSR_2009_11,CSR,2009,11,30.0,181.55573082448385,21.15717004260247,1.0280112662756735,0.2874844809473785,0.0172433727358249,-0.113718842517429,0.0935,21.53712509266862,1.8003,0.2535928978773199,0.1070045350723294,-12.942483729297848,200911,0.0304832907850731
DOW_2009_11,DOW,2009,11,216.0,34.26747927271633,21.33884280024312,0.7188472912554305,0.2397728821204526,0.0556516391876196,-0.086236276964632,0.1338,20.556389191085504,0.9554,0.5144539342829226,0.138348247379941,0.860995714678863,200911,-0.0263829479399221
ENE1_2009_11,ENE1,2009,11,96.0,3124.622671607726,19.548094085058967,0.9135107205994196,0.5715810697244935,0.0153876105001286,-0.0577250515011118,0.0667,20.339846426804694,0.55,0.1702330956226075,0.0930526215850561,-4.431226765799257,200911,0.3287476070384917
ENV1_2009_11,ENV1,2009,11,31.0,1615.97784076269,20.267416642274917,0.7556284537531723,0.7205566240524947,-0.0004840698015789,-0.0424256137572123,0.0987,21.41421059395116,0.97,0.3635700765937955,0.0660626079578169,-30.3265306122449,200911,-0.8982825038174661
FGL1_2009_11,FGL1,2009,11,67.0,14.180381970319589,23.0190569027162,0.3783014793164517,0.3431413525035526,-0.0025127433733261,-0.0222471668597222,0.1939999999999999,21.385335061935496,0.32,0.101343486178114,0.0095530447563835,3.807606263982103,200911,0.0892373614934951
FMG_2009_11,FMG,2009,11,56.0,141.6327971144541,23.18367242030919,0.0895357225468148,0.5829787677859374,0.0438756096368913,-0.2188571478506213,0.1362,22.052353536503627,2.2993,0.3827340246489588,0.1455113503027064,42.090261282660336,200911,0.4473394746341538
GFF_2009_11,GFF,2009,11,71.0,39.69584034623708,21.29332125326545,0.9166093870623868,0.3437943949373628,0.0058381512527657,-0.0302208446338628,0.1051,20.01541102751419,0.55,0.3609618211312638,-0.0960231819279447,7.887323943661972,200911,0.7561233469828369
GNC_2009_11,GNC,2009,11,35.0,9.541321156211424,20.581348125647796,0.7995400169890006,0.1784170072985965,0.0200483229122866,-0.0289498694372422,0.091,19.842547343706286,0.7437,0.0787354976349187,0.2033165254026439,44.0817843866171,200911,0.1272489085740711
GRR_2009_11,GRR,2009,11,122.0,382.024825538944,19.23365284632179,1.1779700397379431,0.1916564268760943,0.0138023595558883,-0.1336974912636024,0.3239,20.04708589521621,1.8994,0.4463876580071327,1.8206142023560496,83.75499334221038,200911,0.0298086023176073
HVN_2009_11,HVN,2009,11,87.0,3.1723550413924517,21.977640473777804,0.587390272706588,0.1604622959554027,0.0496163054369864,-0.0334416793893964,0.1248,20.122907478419904,1.5554,0.3727186614471428,-0.0101412884526134,-3.321592799139027,200911,0.0991251860439747
ILU_2009_11,ILU,2009,11,122.0,1514.8797478852214,21.12802926617552,0.7307125457177095,0.2232176896683187,0.0054892333700324,-0.248570339306138,-0.019,21.159066144850648,-0.0417,0.3690733418649528,-0.3060280880562559,-25.549970271877196,200911,0.1509023514200883
IPL_2009_11,IPL,2009,11,92.0,294.0060772681233,22.24135085136881,0.7409042242339026,0.239564483049825,-0.0143553352281101,-0.0592652913499819,0.1028999999999999,21.232129537398865,1.0958,0.2480678966647549,0.11469342193732,-23.92982456140351,200911,0.0945474567538386
AGL_2009_12,AGL,2009,12,91.0,236.3806556804286,22.518246645418728,0.9711498858549594,0.1239886216476474,-0.0062192651479282,-0.0654033891551462,-0.0853999999999999,21.600524637846807,0.3451,0.039631986401198,0.1985552416460548,23.568422101768725,200912,0.0601461456914089
AIO_2009_12,AIO,2009,12,81.0,365.1018504087467,21.210094298500696,1.3543744771586252,0.6220724920564068,0.1314475794830804,-0.0624556409605286,0.0039,21.704653808845663,3.99,0.4313858147753729,-0.0220001877757957,-0.7600732600732598,200912,0.6780783856801988
AMP_2009_12,AMP,2009,12,104.0,0.7105355884425651,23.341765582290066,0.1920506495463981,0.1374819102749638,0.0146677384796079,0.0,0.2952,19.978825361998915,1.0059,0.1271784876389069,0.048163860953529,0.8862629246676514,200912,0.2587210377009719
BKN_2009_12,BKN,2009,12,43.0,29.34869777977972,20.119946153480036,0.6392314769493411,0.4300163121915356,0.1099369256808739,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.3270087168437894,0.5198892592801854,-0.3665689149560117,200912,0.5552301084959117
BKW_2009_12,BKW,2009,12,30.0,504.7666740856146,21.26315136818684,0.7993004149123684,0.1873297640768951,0.0295535225910791,-0.0085455155127777,0.0828999999999999,19.80649749103283,0.4788,0.1064666393158461,0.0047902040816326,12.231570512820513,200912,-0.069398981932152
BSL_2009_12,BSL,2009,12,56.0,765.7101993643456,22.252131903457688,1.2276977833494944,0.1268979987816709,0.0036180917765966,-0.084064706811362,0.0078,22.172910513567064,1.4175,0.9776115175662612,-0.0425360816015575,-5.489436820226638,200912,0.1461508882627301
CCL_2009_12,CCL,2009,12,114.0,12.84507785695434,22.878159432741,0.1854764297218632,0.4407804983126301,0.0182713196402313,-0.0552164859625188,0.2805999999999999,21.099782623098683,0.28,0.0535576959729123,0.0369422868052166,0.6279271465741539,200912,-0.0555632548824489
CEY_2009_12,CEY,2009,12,49.0,2631.218013185831,20.63937489479748,0.7185180458324145,0.1850668460438913,0.0378843947995665,-0.1468090473387707,0.1241,20.59429545564945,1.38,0.1232642157422973,-0.1594269870609981,-17.9,200912,5.422427527003772
CSR_2009_12,CSR,2009,12,30.0,181.55573082448385,21.15717004260247,1.0280112662756735,0.2874844809473785,0.0367919901119602,-0.113718842517429,0.0935,21.53712509266862,1.8003,0.2452871709135817,0.0945718120412663,-12.332980386224978,200912,0.0304832907850731
DOW_2009_12,DOW,2009,12,216.0,34.26747927271633,21.33884280024312,0.7188472912554305,0.2397728821204526,0.0667352678262257,-0.086236276964632,0.1338,20.556389191085504,0.9554,0.2835528772106938,0.1262150112342264,0.785490543028622,200912,-0.0263829479399221
ENE1_2009_12,ENE1,2009,12,96.0,3124.622671607726,19.548094085058967,0.9135107205994196,0.5715810697244935,0.0314570549445731,-0.0577250515011118,0.0667,20.339846426804694,0.55,0.1913110587397719,0.0920260087791366,-4.38235294117647,200912,0.3287476070384917
ENV1_2009_12,ENV1,2009,12,31.0,1615.97784076269,20.267416642274917,0.7556284537531723,0.7205566240524947,0.011455788688987,-0.0424256137572123,0.0987,21.41421059395116,0.97,0.348763855762474,0.063471728876725,-29.137254901960784,200912,-0.8982825038174661
FGL1_2009_12,FGL1,2009,12,67.0,14.180381970319589,23.0190569027162,0.3783014793164517,0.3431413525035526,0.0028740513727362,-0.0222471668597222,0.1939999999999999,21.385335061935496,0.32,0.1016489881325518,0.0097577423824149,3.8858447488584473,200912,0.0892373614934951
FMG_2009_12,FMG,2009,12,56.0,141.6327971144541,23.18367242030919,0.0895357225468148,0.5829787677859374,0.0768090603669522,-0.2188571478506213,0.1362,22.052353536503627,2.2993,0.3790849347688575,0.1379115020558615,39.90990990990991,200912,0.4473394746341538
GFF_2009_12,GFF,2009,12,71.0,39.69584034623708,21.29332125326545,0.9166093870623868,0.3437943949373628,0.017086347500962,-0.0302208446338628,0.1051,20.01541102751419,0.55,0.3603650495949372,-0.090132131571579,7.368421052631579,200912,0.7561233469828369
GNC_2009_12,GNC,2009,12,35.0,9.541321156211424,20.581348125647796,0.7995400169890006,0.1784170072985965,0.0278709898722867,-0.0289498694372422,0.091,19.842547343706286,0.7437,0.0787554991714937,0.1993810894777078,43.2284641464037,200912,0.1272489085740711
GRR_2009_12,GRR,2009,12,122.0,382.024825538944,19.23365284632179,1.1779700397379431,0.1916564268760943,0.0267334043649715,-0.1336974912636024,0.3239,20.04708589521621,1.8994,0.4454722932507903,1.598978804873332,80.64102564102564,200912,0.0298086023176073
HVN_2009_12,HVN,2009,12,87.0,3.1723550413924517,21.977640473777804,0.587390272706588,0.1604622959554027,0.0699798808487383,-0.0334416793893964,0.1248,20.122907478419904,1.5554,0.3775889461675493,-0.0103335511948551,-3.384592378436308,200912,0.0991251860439747
ILU_2009_12,ILU,2009,12,122.0,1514.8797478852214,21.12802926617552,0.7307125457177095,0.2232176896683187,-0.0108860426509584,-0.248570339306138,-0.019,21.159066144850648,-0.0417,0.3701732541038177,-0.3068814837052603,-25.62059620596206,200912,0.1509023514200883
IPL_2009_12,IPL,2009,12,92.0,294.0060772681233,22.24135085136881,0.7409042242339026,0.239564483049825,0.0128950587212556,-0.0592652913499819,0.1028999999999999,21.232129537398865,1.0958,0.2533035484079197,0.0913777919547323,-19.211267605633804,200912,0.0945474567538386
AIO_2010_01,AIO,2010,1,81.0,358.05059477487885,22.27936379157604,0.6547671385823682,0.4193782009041184,0.1026635221639698,-0.0780468931929122,0.118,21.760941288397262,3.28,0.4191454738679493,0.009763111980702,1.380116959064328,20101,0.6780783856801988
AMP_2010_01,AMP,2010,1,104.0,0.9276531383917318,23.11568961268592,0.274040773283967,0.1247577329404779,0.021847594204509,0.0,0.2495,19.929192737796505,1.0812,0.1282469841307806,-0.2665209041125158,-0.0319488817891378,20101,0.2587210377009719
BKN_2010_01,BKN,2010,1,43.0,29.53851091905515,20.722247275188455,0.4721887085038091,0.3128419674557265,0.1222291757191849,-0.0358415944234211,0.1631,19.768707137912337,2.75,0.3276546160709069,-0.273246437927289,0.6550580431177438,20101,0.5552301084959117
BKW_2010_01,BKW,2010,1,30.0,445.1132268709934,21.27649327776985,0.9488617660702596,0.1324512082861476,0.0247058177433743,-0.0111219279597878,0.0668,19.88409585567637,0.4935,0.1175835959746886,0.0365921137255771,-10.93551020408163,20101,-0.069398981932152
BSL_2010_01,BSL,2010,1,56.0,1251.1566242710228,22.06586330302377,1.5031955399294257,0.1104627900773539,0.0263347968291976,-0.0414888414688361,0.0250999999999999,22.17213585654878,1.5173,0.9822758638988548,-0.3679878418943869,0.9425672377147064,20101,0.1461508882627301
CCL_2010_01,CCL,2010,1,114.0,11.853820453855166,22.82864230551968,0.2233077750189383,0.3729584296487173,0.02038032825622,-0.070635492061086,0.2763,21.190327643271225,0.32,0.049907835048038,0.0076538503391046,0.5050320219579143,20101,-0.0555632548824489
CEY_2010_01,CEY,2010,1,49.0,2456.858910891089,21.291781534017407,0.4240944662146854,0.2510978892194361,0.0331989631148685,-0.1979033857486896,0.0721,20.78802308416169,1.43,0.1176257447779987,-0.0613293435148983,-1.6630136986301376,20101,5.422427527003772
CRG_2010_01,CRG,2010,1,30.0,8.423853399084146,20.261556891260607,1.041499562920474,0.1590796006776045,0.0052313281513715,-0.0079335252725881,0.0493,19.23223298889093,1.08,0.0996798219589911,-0.3720974356728987,-2.518140589569161,20101,-1.722942770858514
