ticker_year_month,ticker,year-month,year,month,ret,MKT-RF,SMB,HML,WML,pmc
DOW_2012_07,DOW,201207.0,2012,7,-0.0319409471905072,4.76,-3.59,1.48,3.91,-0.0087314749482405
ELD_2012_07,ELD,201207.0,2012,7,0.0454800044807885,4.76,-3.59,1.48,3.91,-0.0087314749482405
ENV1_2012_07,ENV1,201207.0,2012,7,0.1025641025641024,4.76,-3.59,1.48,3.91,-0.0087314749482405
EPW_2012_07,EPW,201207.0,2012,7,-0.0699999999999999,4.76,-3.59,1.48,3.91,-0.0087314749482405
EVN_2012_07,EVN,201207.0,2012,7,0.050897540075349,4.76,-3.59,1.48,3.91,-0.0087314749482405
FMG_2012_07,FMG,201207.0,2012,7,-0.1571428571428572,4.76,-3.59,1.48,3.91,-0.0087314749482405
GFF_2012_07,GFF,201207.0,2012,7,-0.1272727272727274,4.76,-3.59,1.48,3.91,-0.0087314749482405
GNC_2012_07,GNC,201207.0,2012,7,-0.0305250886250625,4.76,-3.59,1.48,3.91,-0.0087314749482405
HVN_2012_07,HVN,201207.0,2012,7,0.0256742179072275,4.76,-3.59,1.48,3.91,-0.0087314749482405
IGR_2012_07,IGR,201207.0,2012,7,-0.2051282051282051,4.76,-3.59,1.48,3.91,-0.0087314749482405
ILU_2012_07,ILU,201207.0,2012,7,-0.1598957797661901,4.76,-3.59,1.48,3.91,-0.0087314749482405
IPL_2012_07,IPL,201207.0,2012,7,0.0912280701754384,4.76,-3.59,1.48,3.91,-0.0087314749482405
LAU_2012_07,LAU,201207.0,2012,7,-0.088235294117647,4.76,-3.59,1.48,3.91,-0.0087314749482405
AGL_2012_08,AGL,201208.0,2012,8,-0.0337607434143618,1.14,0.75,0.23,1.99,-0.0290369919342942
AHG_2012_08,AHG,201208.0,2012,8,0.142857142857143,1.14,0.75,0.23,1.99,-0.0290369919342942
AIO_2012_08,AIO,201208.0,2012,8,0.0322580645161292,1.14,0.75,0.23,1.99,-0.0290369919342942
AMP_2012_08,AMP,201208.0,2012,8,0.112219451371571,1.14,0.75,0.23,1.99,-0.0290369919342942
BKN_2012_08,BKN,201208.0,2012,8,0.1244979919678712,1.14,0.75,0.23,1.99,-0.0290369919342942
BLD_2012_08,BLD,201208.0,2012,8,0.0267876548576395,1.14,0.75,0.23,1.99,-0.0290369919342942
CCL_2012_08,CCL,201208.0,2012,8,-0.0172290021536253,1.14,0.75,0.23,1.99,-0.0290369919342942
CSR_2012_08,CSR,201208.0,2012,8,0.0923694779116466,1.14,0.75,0.23,1.99,-0.0290369919342942
DOW_2012_08,DOW,201208.0,2012,8,0.1749153750222696,1.14,0.75,0.23,1.99,-0.0290369919342942
ELD_2012_08,ELD,201208.0,2012,8,0.1304510875388407,1.14,0.75,0.23,1.99,-0.0290369919342942
ENV1_2012_08,ENV1,201208.0,2012,8,0.0232558139534884,1.14,0.75,0.23,1.99,-0.0290369919342942
EVN_2012_08,EVN,201208.0,2012,8,0.0032335160972865,1.14,0.75,0.23,1.99,-0.0290369919342942
FMG_2012_08,FMG,201208.0,2012,8,-0.1428571428571428,1.14,0.75,0.23,1.99,-0.0290369919342942
GFF_2012_08,GFF,201208.0,2012,8,0.0833333333333334,1.14,0.75,0.23,1.99,-0.0290369919342942
GNC_2012_08,GNC,201208.0,2012,8,0.0100618435260626,1.14,0.75,0.23,1.99,-0.0290369919342942
GRR_2012_08,GRR,201208.0,2012,8,-0.1666666666666666,1.14,0.75,0.23,1.99,-0.0290369919342942
HVN_2012_08,HVN,201208.0,2012,8,0.0249789650820362,1.14,0.75,0.23,1.99,-0.0290369919342942
IGR_2012_08,IGR,201208.0,2012,8,0.5161290322580645,1.14,0.75,0.23,1.99,-0.0290369919342942
ILU_2012_08,ILU,201208.0,2012,8,-0.0326055906957762,1.14,0.75,0.23,1.99,-0.0290369919342942
IPL_2012_08,IPL,201208.0,2012,8,-0.0643086816720256,1.14,0.75,0.23,1.99,-0.0290369919342942
LAU_2012_08,LAU,201208.0,2012,8,-0.0322580645161291,1.14,0.75,0.23,1.99,-0.0290369919342942
AHG_2012_09,AHG,201209.0,2012,9,0.0236486486486486,4.46,0.98,1.61,-1.13,-0.001130204922889
AIO_2012_09,AIO,201209.0,2012,9,-0.0245535714285715,4.46,0.98,1.61,-1.13,-0.001130204922889
AMP_2012_09,AMP,201209.0,2012,9,-0.0291479820627802,4.46,0.98,1.61,-1.13,-0.001130204922889
BKN_2012_09,BKN,201209.0,2012,9,-0.0053571428571427,4.46,0.98,1.61,-1.13,-0.001130204922889
CCL_2012_09,CCL,201209.0,2012,9,-0.0094959824689553,4.46,0.98,1.61,-1.13,-0.001130204922889
DJS_2012_09,DJS,201209.0,2012,9,0.037190082644628,4.46,0.98,1.61,-1.13,-0.001130204922889
ELD_2012_09,ELD,201209.0,2012,9,-0.0384815885503055,4.46,0.98,1.61,-1.13,-0.001130204922889
ENV1_2012_09,ENV1,201209.0,2012,9,0.0227272727272727,4.46,0.98,1.61,-1.13,-0.001130204922889
EVN_2012_09,EVN,201209.0,2012,9,0.2475476457399101,4.46,0.98,1.61,-1.13,-0.001130204922889
FMG_2012_09,FMG,201209.0,2012,9,-0.0141242937853106,4.46,0.98,1.61,-1.13,-0.001130204922889
GFF_2012_09,GFF,201209.0,2012,9,-0.0384615384615385,4.46,0.98,1.61,-1.13,-0.001130204922889
GNC_2012_09,GNC,201209.0,2012,9,-0.0282083677535351,4.46,0.98,1.61,-1.13,-0.001130204922889
GRR_2012_09,GRR,201209.0,2012,9,-0.1165384615384615,4.46,0.98,1.61,-1.13,-0.001130204922889
HVN_2012_09,HVN,201209.0,2012,9,-0.0536657944692422,4.46,0.98,1.61,-1.13,-0.001130204922889
IGR_2012_09,IGR,201209.0,2012,9,0.1914893617021278,4.46,0.98,1.61,-1.13,-0.001130204922889
ILU_2012_09,ILU,201209.0,2012,9,0.0793680924660422,4.46,0.98,1.61,-1.13,-0.001130204922889
IPL_2012_09,IPL,201209.0,2012,9,0.0240549828178693,4.46,0.98,1.61,-1.13,-0.001130204922889
AHG_2012_11,AHG,201211.0,2012,11,-0.0532915360501566,1.61,-2.67,2.89,5.05,-0.0030369834358052
AIO_2012_11,AIO,201211.0,2012,11,-0.0460526315789473,1.61,-2.67,2.89,5.05,-0.0030369834358052
BKN_2012_11,BKN,201211.0,2012,11,-0.0566801619433199,1.61,-2.67,2.89,5.05,-0.0030369834358052
CCL_2012_11,CCL,201211.0,2012,11,0.0215613382899628,1.61,-2.67,2.89,5.05,-0.0030369834358052
CSL_2012_11,CSL,201211.0,2012,11,0.0884210526315789,1.61,-2.67,2.89,5.05,-0.0030369834358052
ELD_2012_11,ELD,201211.0,2012,11,-0.2424016130236725,1.61,-2.67,2.89,5.05,-0.0030369834358052
EVN_2012_11,EVN,201211.0,2012,11,-0.0676679410158382,1.61,-2.67,2.89,5.05,-0.0030369834358052
FMG_2012_11,FMG,201211.0,2012,11,-0.0416666666666666,1.61,-2.67,2.89,5.05,-0.0030369834358052
GFF_2012_11,GFF,201211.0,2012,11,0.1551724137931036,1.61,-2.67,2.89,5.05,-0.0030369834358052
GRR_2012_11,GRR,201211.0,2012,11,-0.0802953391785878,1.61,-2.67,2.89,5.05,-0.0030369834358052
ILU_2012_11,ILU,201211.0,2012,11,-0.1703538524734464,1.61,-2.67,2.89,5.05,-0.0030369834358052
IPL_2012_11,IPL,201211.0,2012,11,-0.0031645569620254,1.61,-2.67,2.89,5.05,-0.0030369834358052
AHG_2013_01,AHG,201301.0,2013,1,0.0876132930513595,5.54,1.51,2.94,1.76,0.0001292002238817
AIO_2013_01,AIO,201301.0,2013,1,0.0364806866952789,5.54,1.51,2.94,1.76,0.0001292002238817
BKN_2013_01,BKN,201301.0,2013,1,0.1386861313868612,5.54,1.51,2.94,1.76,0.0001292002238817
BPT_2013_01,BPT,201301.0,2013,1,-0.0371700981069504,5.54,1.51,2.94,1.76,0.0001292002238817
CCL_2013_01,CCL,201301.0,2013,1,0.0289962825278811,5.54,1.51,2.94,1.76,0.0001292002238817
ELD_2013_01,ELD,201301.0,2013,1,0.0870031072538304,5.54,1.51,2.94,1.76,0.0001292002238817
EVN_2013_01,EVN,201301.0,2013,1,-0.0935389320759524,5.54,1.51,2.94,1.76,0.0001292002238817
FMG_2013_01,FMG,201301.0,2013,1,0.0064516129032257,5.54,1.51,2.94,1.76,0.0001292002238817
GFF_2013_01,GFF,201301.0,2013,1,0.0645161290322582,5.54,1.51,2.94,1.76,0.0001292002238817
HVN_2013_01,HVN,201301.0,2013,1,0.0315527262662607,5.54,1.51,2.94,1.76,0.0001292002238817
AHG_2013_02,AHG,201302.0,2013,2,0.1527777777777779,1.15,-0.48,1.44,3.56,0.0088005057315396
AIO_2013_02,AIO,201302.0,2013,2,0.15527950310559,1.15,-0.48,1.44,3.56,0.0088005057315396
BKN_2013_02,BKN,201302.0,2013,2,0.1602564102564103,1.15,-0.48,1.44,3.56,0.0088005057315396
BPT_2013_02,BPT,201302.0,2013,2,-0.00703214695752,1.15,-0.48,1.44,3.56,0.0088005057315396
CCL_2013_02,CCL,201302.0,2013,2,0.0469653179190752,1.15,-0.48,1.44,3.56,0.0088005057315396
ELD_2013_02,ELD,201302.0,2013,2,0.1599802858551011,1.15,-0.48,1.44,3.56,0.0088005057315396
EVN_2013_02,EVN,201302.0,2013,2,-0.1225924363840855,1.15,-0.48,1.44,3.56,0.0088005057315396
FMG_2013_02,FMG,201302.0,2013,2,0.0085470085470085,1.15,-0.48,1.44,3.56,0.0088005057315396
GFF_2013_02,GFF,201302.0,2013,2,0.1212121212121211,1.15,-0.48,1.44,3.56,0.0088005057315396
AHG_2013_03,AHG,201303.0,2013,3,0.0024096385542167,-0.31,-0.39,-0.88,6.52,-0.0244792825800015
AIO_2013_03,AIO,201303.0,2013,3,0.0017921146953405,-0.31,-0.39,-0.88,6.52,-0.0244792825800015
BKN_2013_03,BKN,201303.0,2013,3,-0.100828729281768,-0.31,-0.39,-0.88,6.52,-0.0244792825800015
BPT_2013_03,BPT,201303.0,2013,3,-0.0035409741292093,-0.31,-0.39,-0.88,6.52,-0.0244792825800015
CCL_2013_03,CCL,201303.0,2013,3,0.0062111801242235,-0.31,-0.39,-0.88,6.52,-0.0244792825800015
ELD_2013_03,ELD,201303.0,2013,3,-0.1724167233174711,-0.31,-0.39,-0.88,6.52,-0.0244792825800015
EVN_2013_03,EVN,201303.0,2013,3,0.0772312129466432,-0.31,-0.39,-0.88,6.52,-0.0244792825800015
FMG_2013_03,FMG,201303.0,2013,3,-0.1652542372881356,-0.31,-0.39,-0.88,6.52,-0.0244792825800015
GFF_2013_03,GFF,201303.0,2013,3,-0.0405405405405405,-0.31,-0.39,-0.88,6.52,-0.0244792825800015
AHG_2013_04,AHG,201304.0,2013,4,-0.0216346153846153,2.46,-5.36,2.16,7.99,-0.023002053148157
AIO_2013_04,AIO,201304.0,2013,4,-0.0339892665474059,2.46,-5.36,2.16,7.99,-0.023002053148157
BGA_2013_04,BGA,201304.0,2013,4,0.0481283422459892,2.46,-5.36,2.16,7.99,-0.023002053148157
BKN_2013_04,BKN,201304.0,2013,4,-0.2104454685099847,2.46,-5.36,2.16,7.99,-0.023002053148157
BPT_2013_04,BPT,201304.0,2013,4,-0.0354630502574515,2.46,-5.36,2.16,7.99,-0.023002053148157
CCL_2013_04,CCL,201304.0,2013,4,0.03840877914952,2.46,-5.36,2.16,7.99,-0.023002053148157
ELD_2013_04,ELD,201304.0,2013,4,-0.3332991066844645,2.46,-5.36,2.16,7.99,-0.023002053148157
EVN_2013_04,EVN,201304.0,2013,4,-0.3345232782983787,2.46,-5.36,2.16,7.99,-0.023002053148157
FMG_2013_04,FMG,201304.0,2013,4,-0.1116751269035533,2.46,-5.36,2.16,7.99,-0.023002053148157
GFF_2013_04,GFF,201304.0,2013,4,0.0845070422535212,2.46,-5.36,2.16,7.99,-0.023002053148157
AHG_2013_05,AHG,201305.0,2013,5,-0.0933660933660934,-6.2,2.16,3.11,-1.01,-0.0136715045958332
AIO_2013_05,AIO,201305.0,2013,5,-0.0648148148148148,-6.2,2.16,3.11,-1.01,-0.0136715045958332
BGA_2013_05,BGA,201305.0,2013,5,-0.038876113825812,-6.2,2.16,3.11,-1.01,-0.0136715045958332
BKN_2013_05,BKN,201305.0,2013,5,-0.0933852140077819,-6.2,2.16,3.11,-1.01,-0.0136715045958332
BPT_2013_05,BPT,201305.0,2013,5,-0.1066165413533836,-6.2,2.16,3.11,-1.01,-0.0136715045958332
BSL_2013_05,BSL,201305.0,2013,5,0.0646464646464646,-6.2,2.16,3.11,-1.01,-0.0136715045958332
CCL_2013_05,CCL,201305.0,2013,5,-0.1479524438573315,-6.2,2.16,3.11,-1.01,-0.0136715045958332
ELD_2013_05,ELD,201305.0,2013,5,0.2499614969967658,-6.2,2.16,3.11,-1.01,-0.0136715045958332
EVN_2013_05,EVN,201305.0,2013,5,-0.1743406347787215,-6.2,2.16,3.11,-1.01,-0.0136715045958332
FMG_2013_05,FMG,201305.0,2013,5,-0.0428571428571428,-6.2,2.16,3.11,-1.01,-0.0136715045958332
GFF_2013_05,GFF,201305.0,2013,5,-0.0779220779220779,-6.2,2.16,3.11,-1.01,-0.0136715045958332
AHG_2013_06,AHG,201306.0,2013,6,-0.132791327913279,-6.22,-0.29,1.5,3.53,-0.0130804552453043
AIO_2013_06,AIO,201306.0,2013,6,-0.0059405940594059,-6.22,-0.29,1.5,3.53,-0.0130804552453043
BGA_2013_06,BGA,201306.0,2013,6,-0.0514392523364485,-6.22,-0.29,1.5,3.53,-0.0130804552453043
BKN_2013_06,BKN,201306.0,2013,6,-0.0751072961373391,-6.22,-0.29,1.5,3.53,-0.0130804552453043
BPT_2013_06,BPT,201306.0,2013,6,-0.0658138360545361,-6.22,-0.29,1.5,3.53,-0.0130804552453043
BSL_2013_06,BSL,201306.0,2013,6,-0.1138519924098671,-6.22,-0.29,1.5,3.53,-0.0130804552453043
CCL_2013_06,CCL,201306.0,2013,6,-0.0147286821705425,-6.22,-0.29,1.5,3.53,-0.0130804552453043
ELD_2013_06,ELD,201306.0,2013,6,-0.3300887136520454,-6.22,-0.29,1.5,3.53,-0.0130804552453043
EVN_2013_06,EVN,201306.0,2013,6,-0.291959935029778,-6.22,-0.29,1.5,3.53,-0.0130804552453043
FMG_2013_06,FMG,201306.0,2013,6,-0.0925373134328358,-6.22,-0.29,1.5,3.53,-0.0130804552453043
GFF_2013_06,GFF,201306.0,2013,6,0.028169014084507,-6.22,-0.29,1.5,3.53,-0.0130804552453043
AGO_2013_07,AGO,201307.0,2013,7,0.0945945945945947,3.47,1.87,-2.91,0.81,0.024871631876709
AHG_2013_07,AHG,201307.0,2013,7,0.1843749999999999,3.47,1.87,-2.91,0.81,0.024871631876709
AIO_2013_07,AIO,201307.0,2013,7,0.0119521912350597,3.47,1.87,-2.91,0.81,0.024871631876709
BGA_2013_07,BGA,201307.0,2013,7,0.0697564436036888,3.47,1.87,-2.91,0.81,0.024871631876709
BKN_2013_07,BKN,201307.0,2013,7,0.1438515081206497,3.47,1.87,-2.91,0.81,0.024871631876709
BPT_2013_07,BPT,201307.0,2013,7,0.1806306306306304,3.47,1.87,-2.91,0.81,0.024871631876709
BSL_2013_07,BSL,201307.0,2013,7,0.1498929336188437,3.47,1.87,-2.91,0.81,0.024871631876709
CCL_2013_07,CCL,201307.0,2013,7,0.0110149488591659,3.47,1.87,-2.91,0.81,0.024871631876709
CSR_2013_07,CSR,201307.0,2013,7,-0.0179372197309417,3.47,1.87,-2.91,0.81,0.024871631876709
ELD_2013_07,ELD,201307.0,2013,7,0.1791429096928454,3.47,1.87,-2.91,0.81,0.024871631876709
EVN_2013_07,EVN,201307.0,2013,7,0.5264767730835405,3.47,1.87,-2.91,0.81,0.024871631876709
FMG_2013_07,FMG,201307.0,2013,7,0.2039473684210526,3.47,1.87,-2.91,0.81,0.024871631876709
FML_2013_07,FML,201307.0,2013,7,0.0714285714285714,3.47,1.87,-2.91,0.81,0.024871631876709
GFF_2013_07,GFF,201307.0,2013,7,0.0410958904109588,3.47,1.87,-2.91,0.81,0.024871631876709
AGL_2013_08,AGL,201308.0,2013,8,0.0824768148270347,-0.22,1.11,-1.75,0.92,0.0109371195762306
AGO_2013_08,AGO,201308.0,2013,8,-0.0123456790123457,-0.22,1.11,-1.75,0.92,0.0109371195762306
AHG_2013_08,AHG,201308.0,2013,8,0.0369393139841689,-0.22,1.11,-1.75,0.92,0.0109371195762306
AIO_2013_08,AIO,201308.0,2013,8,0.0964566929133858,-0.22,1.11,-1.75,0.92,0.0109371195762306
BGA_2013_08,BGA,201308.0,2013,8,0.1485411140583554,-0.22,1.11,-1.75,0.92,0.0109371195762306
BKN_2013_08,BKN,201308.0,2013,8,0.1561866125760649,-0.22,1.11,-1.75,0.92,0.0109371195762306
BKW_2013_08,BKW,201308.0,2013,8,0.0008169934640522,-0.22,1.11,-1.75,0.92,0.0109371195762306
BLD_2013_08,BLD,201308.0,2013,8,-0.0094299001033414,-0.22,1.11,-1.75,0.92,0.0109371195762306
BPT_2013_08,BPT,201308.0,2013,8,0.04097672644029,-0.22,1.11,-1.75,0.92,0.0109371195762306
BSL_2013_08,BSL,201308.0,2013,8,-0.068901303538175,-0.22,1.11,-1.75,0.92,0.0109371195762306
CCL_2013_08,CCL,201308.0,2013,8,-0.0443579766536965,-0.22,1.11,-1.75,0.92,0.0109371195762306
CSL_2013_08,CSL,201308.0,2013,8,0.0290600877856819,-0.22,1.11,-1.75,0.92,0.0109371195762306
CSR_2013_08,CSR,201308.0,2013,8,0.0273972602739727,-0.22,1.11,-1.75,0.92,0.0109371195762306
DJS_2013_08,DJS,201308.0,2013,8,0.0444444444444442,-0.22,1.11,-1.75,0.92,0.0109371195762306
ELD_2013_08,ELD,201308.0,2013,8,0.2531586335985025,-0.22,1.11,-1.75,0.92,0.0109371195762306
EVN_2013_08,EVN,201308.0,2013,8,0.0688791484032562,-0.22,1.11,-1.75,0.92,0.0109371195762306
FMG_2013_08,FMG,201308.0,2013,8,0.1830601092896173,-0.22,1.11,-1.75,0.92,0.0109371195762306
GFF_2013_08,GFF,201308.0,2013,8,-0.0263157894736841,-0.22,1.11,-1.75,0.92,0.0109371195762306
AGL_2013_09,AGL,201309.0,2013,9,-0.0209581235091439,6.78,0.39,-1.98,1.53,0.0059247490411855
AGO_2013_09,AGO,201309.0,2013,9,0.0874999999999999,6.78,0.39,-1.98,1.53,0.0059247490411855
AHG_2013_09,AHG,201309.0,2013,9,-0.0152671755725191,6.78,0.39,-1.98,1.53,0.0059247490411855
AIO_2013_09,AIO,201309.0,2013,9,0.0466786355475763,6.78,0.39,-1.98,1.53,0.0059247490411855
BGA_2013_09,BGA,201309.0,2013,9,0.1198678470618423,6.78,0.39,-1.98,1.53,0.0059247490411855
BKN_2013_09,BKN,201309.0,2013,9,-0.0087719298245613,6.78,0.39,-1.98,1.53,0.0059247490411855
BKW_2013_09,BKW,201309.0,2013,9,0.110204081632653,6.78,0.39,-1.98,1.53,0.0059247490411855
BLD_2013_09,BLD,201309.0,2013,9,0.1428385133666594,6.78,0.39,-1.98,1.53,0.0059247490411855
BPT_2013_09,BPT,201309.0,2013,9,-0.0429555783609441,6.78,0.39,-1.98,1.53,0.0059247490411855
BSL_2013_09,BSL,201309.0,2013,9,-0.064,6.78,0.39,-1.98,1.53,0.0059247490411855
CCL_2013_09,CCL,201309.0,2013,9,-0.001628664495114,6.78,0.39,-1.98,1.53,0.0059247490411855
CSL_2013_09,CSL,201309.0,2013,9,-0.0586851007501102,6.78,0.39,-1.98,1.53,0.0059247490411855
CSR_2013_09,CSR,201309.0,2013,9,0.088888888888889,6.78,0.39,-1.98,1.53,0.0059247490411855
DJS_2013_09,DJS,201309.0,2013,9,0.024822695035461,6.78,0.39,-1.98,1.53,0.0059247490411855
ELD_2013_09,ELD,201309.0,2013,9,0.1111526014438637,6.78,0.39,-1.98,1.53,0.0059247490411855
EPW_2013_09,EPW,201309.0,2013,9,0.0833333333333334,6.78,0.39,-1.98,1.53,0.0059247490411855
EVN_2013_09,EVN,201309.0,2013,9,-0.0913884007029878,6.78,0.39,-1.98,1.53,0.0059247490411855
FMG_2013_09,FMG,201309.0,2013,9,0.0969976905311778,6.78,0.39,-1.98,1.53,0.0059247490411855
GFF_2013_09,GFF,201309.0,2013,9,-0.0405405405405405,6.78,0.39,-1.98,1.53,0.0059247490411855
GNC_2013_09,GNC,201309.0,2013,9,-0.0072390693654109,6.78,0.39,-1.98,1.53,0.0059247490411855
GRR_2013_09,GRR,201309.0,2013,9,-0.0950549450549449,6.78,0.39,-1.98,1.53,0.0059247490411855
HGO_2013_09,HGO,201309.0,2013,9,-0.1410769230769231,6.78,0.39,-1.98,1.53,0.0059247490411855
ILU_2013_09,ILU,201309.0,2013,9,0.0660469314079421,6.78,0.39,-1.98,1.53,0.0059247490411855
AGL_2013_10,AGL,201310.0,2013,10,0.0142734354379148,3.49,-2.34,0.74,1.89,0.0054029956703189
AGO_2013_10,AGO,201310.0,2013,10,0.1839080459770115,3.49,-2.34,0.74,1.89,0.0054029956703189
AHG_2013_10,AHG,201310.0,2013,10,-0.0620155038759689,3.49,-2.34,0.74,1.89,0.0054029956703189
AIO_2013_10,AIO,201310.0,2013,10,-0.0017152658662091,3.49,-2.34,0.74,1.89,0.0054029956703189
AMP_2013_10,AMP,201310.0,2013,10,0.0281995661605205,3.49,-2.34,0.74,1.89,0.0054029956703189
BGA_2013_10,BGA,201310.0,2013,10,0.2422593303354052,3.49,-2.34,0.74,1.89,0.0054029956703189
BKN_2013_10,BKN,201310.0,2013,10,0.1044247787610619,3.49,-2.34,0.74,1.89,0.0054029956703189
BKW_2013_10,BKW,201310.0,2013,10,0.05,3.49,-2.34,0.74,1.89,0.0054029956703189
BLD_2013_10,BLD,201310.0,2013,10,0.029173481419497,3.49,-2.34,0.74,1.89,0.0054029956703189
BPT_2013_10,BPT,201310.0,2013,10,0.0711550245098038,3.49,-2.34,0.74,1.89,0.0054029956703189
BSL_2013_10,BSL,201310.0,2013,10,0.0662393162393164,3.49,-2.34,0.74,1.89,0.0054029956703189
CCL_2013_10,CCL,201310.0,2013,10,0.0522022838499185,3.49,-2.34,0.74,1.89,0.0054029956703189
CSL_2013_10,CSL,201310.0,2013,10,0.0859375,3.49,-2.34,0.74,1.89,0.0054029956703189
CSR_2013_10,CSR,201310.0,2013,10,0.0204081632653061,3.49,-2.34,0.74,1.89,0.0054029956703189
DJS_2013_10,DJS,201310.0,2013,10,-0.0588235294117647,3.49,-2.34,0.74,1.89,0.0054029956703189
ELD_2013_10,ELD,201310.0,2013,10,0.0454800044807885,3.49,-2.34,0.74,1.89,0.0054029956703189
EPW_2013_10,EPW,201310.0,2013,10,0.0961538461538462,3.49,-2.34,0.74,1.89,0.0054029956703189
EVN_2013_10,EVN,201310.0,2013,10,-0.0059316569954867,3.49,-2.34,0.74,1.89,0.0054029956703189
FMG_2013_10,FMG,201310.0,2013,10,0.0968421052631578,3.49,-2.34,0.74,1.89,0.0054029956703189
GFF_2013_10,GFF,201310.0,2013,10,0.0704225352112677,3.49,-2.34,0.74,1.89,0.0054029956703189
GNC_2013_10,GNC,201310.0,2013,10,-0.0007981135497913,3.49,-2.34,0.74,1.89,0.0054029956703189
GRR_2013_10,GRR,201310.0,2013,10,0.1311475409836064,3.49,-2.34,0.74,1.89,0.0054029956703189
HGO_2013_10,HGO,201310.0,2013,10,0.2328497223714849,3.49,-2.34,0.74,1.89,0.0054029956703189
HVN_2013_10,HVN,201310.0,2013,10,0.025136431288242,3.49,-2.34,0.74,1.89,0.0054029956703189
ILU_2013_10,ILU,201310.0,2013,10,-0.1012208130852199,3.49,-2.34,0.74,1.89,0.0054029956703189
LAU_2013_10,LAU,201310.0,2013,10,0.1428571428571428,3.49,-2.34,0.74,1.89,0.0054029956703189
AGL_2013_11,AGL,201311.0,2013,11,-0.0402826525029026,-2.21,-0.36,1.75,5.2,0.0026039977069006
AGO_2013_11,AGO,201311.0,2013,11,0.1067961165048543,-2.21,-0.36,1.75,5.2,0.0026039977069006
AIO_2013_11,AIO,201311.0,2013,11,-0.0085910652920963,-2.21,-0.36,1.75,5.2,0.0026039977069006
AMP_2013_11,AMP,201311.0,2013,11,-0.0168776371308017,-2.21,-0.36,1.75,5.2,0.0026039977069006
BGA_2013_11,BGA,201311.0,2013,11,0.0612160199211453,-2.21,-0.36,1.75,5.2,0.0026039977069006
BKN_2013_11,BKN,201311.0,2013,11,-0.1105769230769231,-2.21,-0.36,1.75,5.2,0.0026039977069006
BKW_2013_11,BKW,201311.0,2013,11,-0.0371148459383753,-2.21,-0.36,1.75,5.2,0.0026039977069006
BLD_2013_11,BLD,201311.0,2013,11,-0.024281173774854,-2.21,-0.36,1.75,5.2,0.0026039977069006
BPT_2013_11,BPT,201311.0,2013,11,-0.0594923131927065,-2.21,-0.36,1.75,5.2,0.0026039977069006
BSL_2013_11,BSL,201311.0,2013,11,0.0901803607214428,-2.21,-0.36,1.75,5.2,0.0026039977069006
CCL_2013_11,CCL,201311.0,2013,11,-0.0627906976744187,-2.21,-0.36,1.75,5.2,0.0026039977069006
CSL_2013_11,CSL,201311.0,2013,11,-0.0110791366906474,-2.21,-0.36,1.75,5.2,0.0026039977069006
CSR_2013_11,CSR,201311.0,2013,11,0.048,-2.21,-0.36,1.75,5.2,0.0026039977069006
DJS_2013_11,DJS,201311.0,2013,11,0.0919117647058822,-2.21,-0.36,1.75,5.2,0.0026039977069006
DOW_2013_11,DOW,201311.0,2013,11,-0.0344699209425574,-2.21,-0.36,1.75,5.2,0.0026039977069006
ELD_2013_11,ELD,201311.0,2013,11,-0.0435015536269152,-2.21,-0.36,1.75,5.2,0.0026039977069006
EPW_2013_11,EPW,201311.0,2013,11,-0.2105263157894736,-2.21,-0.36,1.75,5.2,0.0026039977069006
EVN_2013_11,EVN,201311.0,2013,11,-0.2796731093527046,-2.21,-0.36,1.75,5.2,0.0026039977069006
FMG_2013_11,FMG,201311.0,2013,11,0.09021113243762,-2.21,-0.36,1.75,5.2,0.0026039977069006
GFF_2013_11,GFF,201311.0,2013,11,-0.1184210526315788,-2.21,-0.36,1.75,5.2,0.0026039977069006
GNC_2013_11,GNC,201311.0,2013,11,-0.2933594742765858,-2.21,-0.36,1.75,5.2,0.0026039977069006
GRR_2013_11,GRR,201311.0,2013,11,0.1631776704240473,-2.21,-0.36,1.75,5.2,0.0026039977069006
HGO_2013_11,HGO,201311.0,2013,11,-0.0222286793549324,-2.21,-0.36,1.75,5.2,0.0026039977069006
HVN_2013_11,HVN,201311.0,2013,11,-0.0091950314566864,-2.21,-0.36,1.75,5.2,0.0026039977069006
ILU_2013_11,ILU,201311.0,2013,11,-0.1485465609163354,-2.21,-0.36,1.75,5.2,0.0026039977069006
LAU_2013_11,LAU,201311.0,2013,11,-0.140625,-2.21,-0.36,1.75,5.2,0.0026039977069006
AGL_2013_12,AGL,201312.0,2013,12,0.0013279658483338,-0.2,0.86,-1.19,3.41,-0.0039289612838584
AGO_2013_12,AGO,201312.0,2013,12,0.0087719298245614,-0.2,0.86,-1.19,3.41,-0.0039289612838584
AIO_2013_12,AIO,201312.0,2013,12,-0.0017331022530329,-0.2,0.86,-1.19,3.41,-0.0039289612838584
AMP_2013_12,AMP,201312.0,2013,12,-0.0579399141630901,-0.2,0.86,-1.19,3.41,-0.0039289612838584
BGA_2013_12,BGA,201312.0,2013,12,-0.0341763351149351,-0.2,0.86,-1.19,3.41,-0.0039289612838584
BKN_2013_12,BKN,201312.0,2013,12,0.0864864864864864,-0.2,0.86,-1.19,3.41,-0.0039289612838584
BKW_2013_12,BKW,201312.0,2013,12,0.04,-0.2,0.86,-1.19,3.41,-0.0039289612838584
