ticker_year_month,ticker,year-month,year,month,ret,MKT-RF,SMB,HML,WML,pmc
AIO_2009_10,AIO,200910.0,2009,10,-0.0745967741935483,1.25,1.66,2.16,1.25,-0.0003127417369602
AMP_2009_10,AMP,200910.0,2009,10,-0.0874233128834355,1.25,1.66,2.16,1.25,-0.0003127417369602
AOE_2009_10,AOE,200910.0,2009,10,-0.0397196261682243,1.25,1.66,2.16,1.25,-0.0003127417369602
BKN_2009_10,BKN,200910.0,2009,10,-0.0470409711684369,1.25,1.66,2.16,1.25,-0.0003127417369602
BKW_2009_10,BKW,200910.0,2009,10,-0.1245791245791245,1.25,1.66,2.16,1.25,-0.0003127417369602
BSL_2009_10,BSL,200910.0,2009,10,0.0307114746611865,1.25,1.66,2.16,1.25,-0.0003127417369602
CCL_2009_10,CCL,200910.0,2009,10,0.0846075433231396,1.25,1.66,2.16,1.25,-0.0003127417369602
CEY_2009_10,CEY,200910.0,2009,10,-0.0093167701863354,1.25,1.66,2.16,1.25,-0.0003127417369602
CSR_2009_10,CSR,200910.0,2009,10,0.0495459733042227,1.25,1.66,2.16,1.25,-0.0003127417369602
DOW_2009_10,DOW,200910.0,2009,10,0.0525080188357331,1.25,1.66,2.16,1.25,-0.0003127417369602
ENV1_2009_10,ENV1,200910.0,2009,10,-0.0701754385964911,1.25,1.66,2.16,1.25,-0.0003127417369602
FGL1_2009_10,FGL1,200910.0,2009,10,-0.01131221719457,1.25,1.66,2.16,1.25,-0.0003127417369602
FLX1_2009_10,FLX1,200910.0,2009,10,0.0134110787172012,1.25,1.66,2.16,1.25,-0.0003127417369602
FMG_2009_10,FMG,200910.0,2009,10,0.0078534031413612,1.25,1.66,2.16,1.25,-0.0003127417369602
GFF_2009_10,GFF,200910.0,2009,10,-0.0322580645161291,1.25,1.66,2.16,1.25,-0.0003127417369602
GNC_2009_10,GNC,200910.0,2009,10,-0.0881821681324213,1.25,1.66,2.16,1.25,-0.0003127417369602
GRR_2009_10,GRR,200910.0,2009,10,-0.0565955594253373,1.25,1.66,2.16,1.25,-0.0003127417369602
HVN_2009_10,HVN,200910.0,2009,10,-0.0721064475100283,1.25,1.66,2.16,1.25,-0.0003127417369602
ILU_2009_10,ILU,200910.0,2009,10,-0.1206182048656817,1.25,1.66,2.16,1.25,-0.0003127417369602
IPL_2009_10,IPL,200910.0,2009,10,-0.0600706713780918,1.25,1.66,2.16,1.25,-0.0003127417369602
AGL_2009_11,AGL,200911.0,2009,11,-0.0021605657884511,2.65,1.67,-2.57,1.25,-0.0137554236926582
AIO_2009_11,AIO,200911.0,2009,11,0.0806100217864924,2.65,1.67,-2.57,1.25,-0.0137554236926582
AMP_2009_11,AMP,200911.0,2009,11,0.0386554621848738,2.65,1.67,-2.57,1.25,-0.0137554236926582
AOE_2009_11,AOE,200911.0,2009,11,-0.0510948905109489,2.65,1.67,-2.57,1.25,-0.0137554236926582
BKN_2009_11,BKN,200911.0,2009,11,0.1305732484076431,2.65,1.67,-2.57,1.25,-0.0137554236926582
BKW_2009_11,BKW,200911.0,2009,11,-0.0307692307692307,2.65,1.67,-2.57,1.25,-0.0137554236926582
BSL_2009_11,BSL,200911.0,2009,11,-0.1026486398436227,2.65,1.67,-2.57,1.25,-0.0137554236926582
CCL_2009_11,CCL,200911.0,2009,11,-0.0037593984962407,2.65,1.67,-2.57,1.25,-0.0137554236926582
CEY_2009_11,CEY,200911.0,2009,11,0.031347962382445,2.65,1.67,-2.57,1.25,-0.0137554236926582
CSR_2009_11,CSR,200911.0,2009,11,-0.1064936292934307,2.65,1.67,-2.57,1.25,-0.0137554236926582
DOW_2009_11,DOW,200911.0,2009,11,-0.0104393609295569,2.65,1.67,-2.57,1.25,-0.0137554236926582
ENE1_2009_11,ENE1,200911.0,2009,11,0.1208333333333333,2.65,1.67,-2.57,1.25,-0.0137554236926582
ENV1_2009_11,ENV1,200911.0,2009,11,-0.0754716981132076,2.65,1.67,-2.57,1.25,-0.0137554236926582
FGL1_2009_11,FGL1,200911.0,2009,11,0.0228832951945079,2.65,1.67,-2.57,1.25,-0.0137554236926582
FLX1_2009_11,FLX1,200911.0,2009,11,-0.0327963176064441,2.65,1.67,-2.57,1.25,-0.0137554236926582
FMG_2009_11,FMG,200911.0,2009,11,0.0935064935064935,2.65,1.67,-2.57,1.25,-0.0137554236926582
GFF_2009_11,GFF,200911.0,2009,11,-0.0533333333333333,2.65,1.67,-2.57,1.25,-0.0137554236926582
GNC_2009_11,GNC,200911.0,2009,11,-0.1264248368135615,2.65,1.67,-2.57,1.25,-0.0137554236926582
GRR_2009_11,GRR,200911.0,2009,11,0.0396862021227504,2.65,1.67,-2.57,1.25,-0.0137554236926582
HVN_2009_11,HVN,200911.0,2009,11,0.0777098270771825,2.65,1.67,-2.57,1.25,-0.0137554236926582
ILU_2009_11,ILU,200911.0,2009,11,0.0257248988190941,2.65,1.67,-2.57,1.25,-0.0137554236926582
IPL_2009_11,IPL,200911.0,2009,11,0.0714285714285714,2.65,1.67,-2.57,1.25,-0.0137554236926582
AGL_2009_12,AGL,200912.0,2009,12,0.0158966290734625,2.45,-0.41,1.5,0.67,-0.0081003307009355
AIO_2009_12,AIO,200912.0,2009,12,0.1008064516129032,2.45,-0.41,1.5,0.67,-0.0081003307009355
AMP_2009_12,AMP,200912.0,2009,12,0.0954692556634304,2.45,-0.41,1.5,0.67,-0.0081003307009355
AOE_2009_12,AOE,200912.0,2009,12,0.0666666666666666,2.45,-0.41,1.5,0.67,-0.0081003307009355
BKN_2009_12,BKN,200912.0,2009,12,-0.0394366197183098,2.45,-0.41,1.5,0.67,-0.0081003307009355
BKW_2009_12,BKW,200912.0,2009,12,-0.0095238095238094,2.45,-0.41,1.5,0.67,-0.0081003307009355
BSL_2009_12,BSL,200912.0,2009,12,0.147602762105997,2.45,-0.41,1.5,0.67,-0.0081003307009355
CCL_2009_12,CCL,200912.0,2009,12,0.0877358490566038,2.45,-0.41,1.5,0.67,-0.0081003307009355
CEY_2009_12,CEY,200912.0,2009,12,0.21580547112462,2.45,-0.41,1.5,0.67,-0.0081003307009355
CSR_2009_12,CSR,200912.0,2009,12,0.049420604264776,2.45,-0.41,1.5,0.67,-0.0081003307009355
DOW_2009_12,DOW,200912.0,2009,12,0.0961248640360648,2.45,-0.41,1.5,0.67,-0.0081003307009355
ENE1_2009_12,ENE1,200912.0,2009,12,0.0111524163568774,2.45,-0.41,1.5,0.67,-0.0081003307009355
ENV1_2009_12,ENV1,200912.0,2009,12,0.0408163265306122,2.45,-0.41,1.5,0.67,-0.0081003307009355
FGL1_2009_12,FGL1,200912.0,2009,12,-0.0201342281879194,2.45,-0.41,1.5,0.67,-0.0081003307009355
FLX1_2009_12,FLX1,200912.0,2009,12,0.0059488399762046,2.45,-0.41,1.5,0.67,-0.0081003307009355
FMG_2009_12,FMG,200912.0,2009,12,0.0546318289786225,2.45,-0.41,1.5,0.67,-0.0081003307009355
GFF_2009_12,GFF,200912.0,2009,12,0.0704225352112677,2.45,-0.41,1.5,0.67,-0.0081003307009355
GNC_2009_12,GNC,200912.0,2009,12,0.0197397769516729,2.45,-0.41,1.5,0.67,-0.0081003307009355
GRR_2009_12,GRR,200912.0,2009,12,0.0386151797603195,2.45,-0.41,1.5,0.67,-0.0081003307009355
HVN_2009_12,HVN,200912.0,2009,12,-0.0186136385872224,2.45,-0.41,1.5,0.67,-0.0081003307009355
ILU_2009_12,ILU,200912.0,2009,12,-0.0027566077509324,2.45,-0.41,1.5,0.67,-0.0081003307009355
IPL_2009_12,IPL,200912.0,2009,12,0.2456140350877191,2.45,-0.41,1.5,0.67,-0.0081003307009355
AIO_2010_01,AIO,201001.0,2010,1,-0.0604395604395604,-6.25,4.52,-0.02,-2.71,0.0016959404114409
AMP_2010_01,AMP,201001.0,2010,1,-0.0753323485967503,-6.25,4.52,-0.02,-2.71,0.0016959404114409
BKN_2010_01,BKN,201001.0,2010,1,-0.1158357771260997,-6.25,4.52,-0.02,-2.71,0.0016959404114409
BKW_2010_01,BKW,201001.0,2010,1,-0.0184294871794872,-6.25,4.52,-0.02,-2.71,0.0016959404114409
BSL_2010_01,BSL,201001.0,2010,1,-0.157558731785712,-6.25,4.52,-0.02,-2.71,0.0016959404114409
CCL_2010_01,CCL,201001.0,2010,1,-0.0520381613183,-6.25,4.52,-0.02,-2.71,0.0016959404114409
CEY_2010_01,CEY,201001.0,2010,1,-0.0875,-6.25,4.52,-0.02,-2.71,0.0016959404114409
CRG_2010_01,CRG,201001.0,2010,1,-0.0676532769556026,-6.25,4.52,-0.02,-2.71,0.0016959404114409
CSR_2010_01,CSR,201001.0,2010,1,0.0110674128976957,-6.25,4.52,-0.02,-2.71,0.0016959404114409
DJS_2010_01,DJS,201001.0,2010,1,-0.1185185185185185,-6.25,4.52,-0.02,-2.71,0.0016959404114409
DOW_2010_01,DOW,201001.0,2010,1,-0.1112240262069295,-6.25,4.52,-0.02,-2.71,0.0016959404114409
ENE1_2010_01,ENE1,201001.0,2010,1,0.0110294117647058,-6.25,4.52,-0.02,-2.71,0.0016959404114409
ENV1_2010_01,ENV1,201001.0,2010,1,-0.0392156862745098,-6.25,4.52,-0.02,-2.71,0.0016959404114409
FGL1_2010_01,FGL1,201001.0,2010,1,-0.0296803652968036,-6.25,4.52,-0.02,-2.71,0.0016959404114409
FMG_2010_01,FMG,201001.0,2010,1,0.0202702702702701,-6.25,4.52,-0.02,-2.71,0.0016959404114409
GFF_2010_01,GFF,201001.0,2010,1,-0.0460526315789474,-6.25,4.52,-0.02,-2.71,0.0016959404114409
GNC_2010_01,GNC,201001.0,2010,1,-0.0725821151252232,-6.25,4.52,-0.02,-2.71,0.0016959404114409
GRR_2010_01,GRR,201001.0,2010,1,0.2405982905982906,-6.25,4.52,-0.02,-2.71,0.0016959404114409
HVN_2010_01,HVN,201001.0,2010,1,-0.1279565336589985,-6.25,4.52,-0.02,-2.71,0.0016959404114409
ILU_2010_01,ILU,201001.0,2010,1,-0.078211382113821,-6.25,4.52,-0.02,-2.71,0.0016959404114409
KZL_2010_01,KZL,201001.0,2010,1,-0.1238095238095238,-6.25,4.52,-0.02,-2.71,0.0016959404114409
ABY1_2010_02,ABY1,201002.0,2010,2,-0.0865384615384615,2.63,-2.08,1.57,1.0,-0.0004344425650696
AIO_2010_02,AIO,201002.0,2010,2,0.0526315789473685,2.63,-2.08,1.57,1.0,-0.0004344425650696
AMP_2010_02,AMP,201002.0,2010,2,-0.0511182108626196,2.63,-2.08,1.57,1.0,-0.0004344425650696
BKN_2010_02,BKN,201002.0,2010,2,0.0746268656716417,2.63,-2.08,1.57,1.0,-0.0004344425650696
BKW_2010_02,BKW,201002.0,2010,2,0.0040816326530612,2.63,-2.08,1.57,1.0,-0.0004344425650696
BSL_2010_02,BSL,201002.0,2010,2,-0.0763366805110141,2.63,-2.08,1.57,1.0,-0.0004344425650696
CCL_2010_02,CCL,201002.0,2010,2,0.0265324794144556,2.63,-2.08,1.57,1.0,-0.0004344425650696
CRG_2010_02,CRG,201002.0,2010,2,-0.0476190476190475,2.63,-2.08,1.57,1.0,-0.0004344425650696
CSR_2010_02,CSR,201002.0,2010,2,-0.1123301333998255,2.63,-2.08,1.57,1.0,-0.0004344425650696
DJS_2010_02,DJS,201002.0,2010,2,-0.0042016806722687,2.63,-2.08,1.57,1.0,-0.0004344425650696
DOW_2010_02,DOW,201002.0,2010,2,-0.0493415300178911,2.63,-2.08,1.57,1.0,-0.0004344425650696
ENE1_2010_02,ENE1,201002.0,2010,2,-0.1309090909090908,2.63,-2.08,1.57,1.0,-0.0004344425650696
ENV1_2010_02,ENV1,201002.0,2010,2,0.0612244897959184,2.63,-2.08,1.57,1.0,-0.0004344425650696
FGL1_2010_02,FGL1,201002.0,2010,2,0.0094117647058824,2.63,-2.08,1.57,1.0,-0.0004344425650696
FMG_2010_02,FMG,201002.0,2010,2,0.0264900662251654,2.63,-2.08,1.57,1.0,-0.0004344425650696
GFF_2010_02,GFF,201002.0,2010,2,-0.0344827586206897,2.63,-2.08,1.57,1.0,-0.0004344425650696
GNC_2010_02,GNC,201002.0,2010,2,0.0782625786163522,2.63,-2.08,1.57,1.0,-0.0004344425650696
GRR_2010_02,GRR,201002.0,2010,2,0.0747502583534274,2.63,-2.08,1.57,1.0,-0.0004344425650696
HVN_2010_02,HVN,201002.0,2010,2,0.040755666066478,2.63,-2.08,1.57,1.0,-0.0004344425650696
ILU_2010_02,ILU,201002.0,2010,2,0.084847415769977,2.63,-2.08,1.57,1.0,-0.0004344425650696
KZL_2010_02,KZL,201002.0,2010,2,-0.0978260869565218,2.63,-2.08,1.57,1.0,-0.0004344425650696
ABY1_2010_03,ABY1,201003.0,2010,3,0.1578947368421053,7.65,-0.42,1.21,1.67,0.0083268814745392
AIO_2010_03,AIO,201003.0,2010,3,0.0518518518518518,7.65,-0.42,1.21,1.67,0.0083268814745392
AMP_2010_03,AMP,201003.0,2010,3,0.0538720538720538,7.65,-0.42,1.21,1.67,0.0083268814745392
BKN_2010_03,BKN,201003.0,2010,3,0.1820987654320986,7.65,-0.42,1.21,1.67,0.0083268814745392
BKW_2010_03,BKW,201003.0,2010,3,0.0731707317073169,7.65,-0.42,1.21,1.67,0.0083268814745392
BSL_2010_03,BSL,201003.0,2010,3,0.2024832700454535,7.65,-0.42,1.21,1.67,0.0083268814745392
CCL_2010_03,CCL,201003.0,2010,3,0.0026737967914438,7.65,-0.42,1.21,1.67,0.0083268814745392
CRG_2010_03,CRG,201003.0,2010,3,0.0666666666666666,7.65,-0.42,1.21,1.67,0.0083268814745392
CSR_2010_03,CSR,201003.0,2010,3,0.0216011235955055,7.65,-0.42,1.21,1.67,0.0083268814745392
DJS_2010_03,DJS,201003.0,2010,3,0.00210970464135,7.65,-0.42,1.21,1.67,0.0083268814745392
DOW_2010_03,DOW,201003.0,2010,3,-0.0430445302882369,7.65,-0.42,1.21,1.67,0.0083268814745392
ENE1_2010_03,ENE1,201003.0,2010,3,0.0502092050209204,7.65,-0.42,1.21,1.67,0.0083268814745392
ENV1_2010_03,ENV1,201003.0,2010,3,-0.0192307692307692,7.65,-0.42,1.21,1.67,0.0083268814745392
FGL1_2010_03,FGL1,201003.0,2010,3,-0.0186480186480186,7.65,-0.42,1.21,1.67,0.0083268814745392
FMG_2010_03,FMG,201003.0,2010,3,0.053763440860215,7.65,-0.42,1.21,1.67,0.0083268814745392
GFF_2010_03,GFF,201003.0,2010,3,-0.0499999999999999,7.65,-0.42,1.21,1.67,0.0083268814745392
GNC_2010_03,GNC,201003.0,2010,3,0.0032080492873025,7.65,-0.42,1.21,1.67,0.0083268814745392
GRR_2010_03,GRR,201003.0,2010,3,0.5833333333333333,7.65,-0.42,1.21,1.67,0.0083268814745392
HVN_2010_03,HVN,201003.0,2010,3,-0.0548400384456954,7.65,-0.42,1.21,1.67,0.0083268814745392
ILU_2010_03,ILU,201003.0,2010,3,0.2234146341463414,7.65,-0.42,1.21,1.67,0.0083268814745392
KZL_2010_03,KZL,201003.0,2010,3,-0.0361445783132529,7.65,-0.42,1.21,1.67,0.0083268814745392
ABY1_2010_04,ABY1,201004.0,2010,4,-0.0181818181818181,0.76,3.94,-0.87,0.42,0.0049815484791541
AIO_2010_04,AIO,201004.0,2010,4,-0.102112676056338,0.76,3.94,-0.87,0.42,0.0049815484791541
BKN_2010_04,BKN,201004.0,2010,4,-0.0430809399477807,0.76,3.94,-0.87,0.42,0.0049815484791541
BKW_2010_04,BKW,201004.0,2010,4,-0.018181818181818,0.76,3.94,-0.87,0.42,0.0049815484791541
BSL_2010_04,BSL,201004.0,2010,4,-0.0893464516347162,0.76,3.94,-0.87,0.42,0.0049815484791541
CCL_2010_04,CCL,201004.0,2010,4,-0.0026666666666665,0.76,3.94,-0.87,0.42,0.0049815484791541
CRG_2010_04,CRG,201004.0,2010,4,0.0089285714285711,0.76,3.94,-0.87,0.42,0.0049815484791541
CSR_2010_04,CSR,201004.0,2010,4,0.0574115317990597,0.76,3.94,-0.87,0.42,0.0049815484791541
DJS_2010_04,DJS,201004.0,2010,4,-0.0126315789473683,0.76,3.94,-0.87,0.42,0.0049815484791541
DOW_2010_04,DOW,201004.0,2010,4,-0.0740658593207057,0.76,3.94,-0.87,0.42,0.0049815484791541
ENE1_2010_04,ENE1,201004.0,2010,4,-0.0079681274900397,0.76,3.94,-0.87,0.42,0.0049815484791541
ENV1_2010_04,ENV1,201004.0,2010,4,0.0196078431372548,0.76,3.94,-0.87,0.42,0.0049815484791541
FGL1_2010_04,FGL1,201004.0,2010,4,0.0285035629453682,0.76,3.94,-0.87,0.42,0.0049815484791541
FMG_2010_04,FMG,201004.0,2010,4,-0.0653061224489796,0.76,3.94,-0.87,0.42,0.0049815484791541
GFF_2010_04,GFF,201004.0,2010,4,0.0225563909774435,0.76,3.94,-0.87,0.42,0.0049815484791541
GNC_2010_04,GNC,201004.0,2010,4,-0.0723500127184854,0.76,3.94,-0.87,0.42,0.0049815484791541
GRR_2010_04,GRR,201004.0,2010,4,0.0702429149797569,0.76,3.94,-0.87,0.42,0.0049815484791541
HVN_2010_04,HVN,201004.0,2010,4,-0.0579929106862688,0.76,3.94,-0.87,0.42,0.0049815484791541
ILU_2010_04,ILU,201004.0,2010,4,0.0616693248272195,0.76,3.94,-0.87,0.42,0.0049815484791541
KZL_2010_04,KZL,201004.0,2010,4,-0.0625,0.76,3.94,-0.87,0.42,0.0049815484791541
ABY1_2010_05,ABY1,201005.0,2010,5,-0.3055555555555556,-12.22,-3.06,1.56,-3.97,0.0069019057276917
AIO_2010_05,AIO,201005.0,2010,5,-0.0588235294117647,-12.22,-3.06,1.56,-3.97,0.0069019057276917
BKN_2010_05,BKN,201005.0,2010,5,0.0122783083219644,-12.22,-3.06,1.56,-3.97,0.0069019057276917
BKW_2010_05,BKW,201005.0,2010,5,-0.070216049382716,-12.22,-3.06,1.56,-3.97,0.0069019057276917
BSL_2010_05,BSL,201005.0,2010,5,-0.1245247712961862,-12.22,-3.06,1.56,-3.97,0.0069019057276917
CCL_2010_05,CCL,201005.0,2010,5,-0.0303030303030302,-12.22,-3.06,1.56,-3.97,0.0069019057276917
CRG_2010_05,CRG,201005.0,2010,5,-0.0154867256637166,-12.22,-3.06,1.56,-3.97,0.0069019057276917
CSR_2010_05,CSR,201005.0,2010,5,-0.0342980471695659,-12.22,-3.06,1.56,-3.97,0.0069019057276917
DJS_2010_05,DJS,201005.0,2010,5,-0.0618336886993603,-12.22,-3.06,1.56,-3.97,0.0069019057276917
DOW_2010_05,DOW,201005.0,2010,5,-0.1042957521558606,-12.22,-3.06,1.56,-3.97,0.0069019057276917
ENE1_2010_05,ENE1,201005.0,2010,5,0.0080321285140561,-12.22,-3.06,1.56,-3.97,0.0069019057276917
ENV1_2010_05,ENV1,201005.0,2010,5,-0.0384615384615385,-12.22,-3.06,1.56,-3.97,0.0069019057276917
FGL1_2010_05,FGL1,201005.0,2010,5,0.0254041570438798,-12.22,-3.06,1.56,-3.97,0.0069019057276917
FMG_2010_05,FMG,201005.0,2010,5,-0.1179039301310044,-12.22,-3.06,1.56,-3.97,0.0069019057276917
GFF_2010_05,GFF,201005.0,2010,5,-0.0735294117647059,-12.22,-3.06,1.56,-3.97,0.0069019057276917
GNC_2010_05,GNC,201005.0,2010,5,0.0242870573487934,-12.22,-3.06,1.56,-3.97,0.0069019057276917
GRR_2010_05,GRR,201005.0,2010,5,-0.139398524683185,-12.22,-3.06,1.56,-3.97,0.0069019057276917
HVN_2010_05,HVN,201005.0,2010,5,0.0087903275553637,-12.22,-3.06,1.56,-3.97,0.0069019057276917
ILU_2010_05,ILU,201005.0,2010,5,0.0300867968619598,-12.22,-3.06,1.56,-3.97,0.0069019057276917
KZL_2010_05,KZL,201005.0,2010,5,-0.2400000000000001,-12.22,-3.06,1.56,-3.97,0.0069019057276917
ABY1_2010_06,ABY1,201006.0,2010,6,-0.1333333333333333,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
AIO_2010_06,AIO,201006.0,2010,6,0.0125000000000001,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
BKN_2010_06,BKN,201006.0,2010,6,-0.0296495956873314,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
BKW_2010_06,BKW,201006.0,2010,6,-0.008298755186722,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
BSL_2010_06,BSL,201006.0,2010,6,-0.094832996895727,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
CCL_2010_06,CCL,201006.0,2010,6,0.099264705882353,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
CRG_2010_06,CRG,201006.0,2010,6,-0.0955056179775281,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
CSR_2010_06,CSR,201006.0,2010,6,-0.0058969249824977,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
DJS_2010_06,DJS,201006.0,2010,6,-0.0204545454545456,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
DOW_2010_06,DOW,201006.0,2010,6,-0.4258410740073811,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
ENE1_2010_06,ENE1,201006.0,2010,6,-0.0358565737051792,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
ENV1_2010_06,ENV1,201006.0,2010,6,-0.02,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
FGL1_2010_06,FGL1,201006.0,2010,6,0.0135135135135133,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
FMG_2010_06,FMG,201006.0,2010,6,0.0198019801980198,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
GFF_2010_06,GFF,201006.0,2010,6,-0.0079365079365079,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
GNC_2010_06,GNC,201006.0,2010,6,-0.0981337004742235,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
GRR_2010_06,GRR,201006.0,2010,6,-0.0476923076923077,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
HVN_2010_06,HVN,201006.0,2010,6,-0.037790075519002,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
ILU_2010_06,ILU,201006.0,2010,6,-0.0292080210654244,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
KZL_2010_06,KZL,201006.0,2010,6,-0.1578947368421052,-0.2,-1.05,1.3,-1.91,-0.0102707716340318
ABY1_2010_07,ABY1,201007.0,2010,7,0.3692307692307692,9.56,-1.08,-0.91,0.56,0.0050687386262093
AIO_2010_07,AIO,201007.0,2010,7,0.0432098765432098,9.56,-1.08,-0.91,0.56,0.0050687386262093
BKN_2010_07,BKN,201007.0,2010,7,0.0680555555555555,9.56,-1.08,-0.91,0.56,0.0050687386262093
