,year,nger_name,scope1,scope2,energy_consumption,total_emissions
969,2012,amp,7989.0,178503.0,780363.0,186492.0
970,2012,anglo american australia,3196464.0,609726.0,15739864.0,3806190.0
971,2012,anglogold ashanti australia,146378.0,383.0,2911959.0,146761.0
972,2012,apache energy,508422.0,817.0,155889437.0,509239.0
973,2012,apt pipelines,327239.0,153937.0,3675398.0,481176.0
974,2012,ardent leisure,2646.0,51914.0,253491.0,54560.0
975,2012,armesto's transport,50048.0,125.0,717641.0,50173.0
976,2012,arnotts biscuits,26970.0,59185.0,753436.0,86155.0
977,2012,arrow energy,745955.0,44509.0,14547812.0,790464.0
978,2012,asahi  (australia),18098.0,50377.0,517444.0,68475.0
979,2012,asciano,1027562.0,130234.0,15223518.0,1157796.0
980,2012,asp ship management,70498.0,0.0,964752.0,70498.0
981,2012,atco australia .,1108138.0,1040.0,20373132.0,1109178.0
982,2012,aurora energy,663090.0,79053.0,14028940.0,742143.0
983,2012,auscan,194315.0,51.0,2663922.0,194366.0
984,2012,ausgrid,31215.0,1092235.0,4822073.0,1123450.0
985,2012,austin health,13745.0,52034.0,420790.0,65779.0
986,2012,australia and new zealand banking,8282.0,155832.0,670303.0,164114.0
987,2012,australia pacific airports,7591.0,66189.0,341641.0,73780.0
988,2012,australian consolidated food,36400.0,95103.0,861317.0,131503.0
989,2012,australian fpso management,38086.0,16820.0,90374.0,54906.0
990,2012,australian national university,13075.0,81440.0,543481.0,94515.0
991,2012,australian postal,87336.0,192419.0,2031248.0,279755.0
992,2012,australian rail track,51345.0,11875.0,899278.0,63220.0
993,2012,automotive,69131.0,41317.0,1170396.0,110448.0
994,2012,aux investments,62350.0,23576.0,992214.0,85926.0
995,2012,axia energy australia,481159.0,17869.0,9568645.0,499028.0
996,2012,azsa,4945918.0,585193.0,13269518.0,5531111.0
997,2012,b.m.d.  .,61474.0,1314.0,889886.0,62788.0
998,2012,baiada,100927.0,193100.0,2479564.0,294027.0
999,2012,barrick (australia pacific ),199001.0,233102.0,4872980.0,432103.0
1000,2012,barrick (pd) australia,139471.0,104025.0,2967740.0,243496.0
1001,2012,barwon region water,17854.0,41439.0,228700.0,59293.0
1002,2012,bega cheese,46437.0,93086.0,1509708.0,139523.0
1003,2012,bg international (aus) investments,645371.0,26777.0,9875764.0,672148.0
1004,2012,bgc (australia),99726.0,75815.0,2077119.0,175541.0
1005,2012,bhp billiton aluminium australia,2277117.0,349003.0,39411825.0,2626120.0
1006,2012,bhp billiton energy coal australia,1277134.0,73302.0,5086395.0,1350436.0
1007,2012,bhp billiton,6212022.0,2124423.0,92164056.0,8336445.0
1008,2012,bidvest australia,13205.0,44757.0,370618.0,57962.0
1009,2012,big ben  .,208439.0,29427.0,907073.0,237866.0
1010,2012,billiton manganese australia,482024.0,176119.0,7709307.0,658143.0
1011,2012,blacktown waste services,60103.0,91.0,23539.0,60194.0
1012,2012,bluescope steel,7527149.0,1087624.0,174189540.0,8614773.0
1013,2012,bm alliance coal operations,2251326.0,849460.0,21841688.0,3100786.0
1014,2012,boc,29942.0,577931.0,2679399.0,607873.0
1015,2012,boeing australia,15780.0,45024.0,402717.0,60804.0
1016,2012,boral,2411909.0,523503.0,20652101.0,2935412.0
1017,2012,borg manufacturing,32913.0,90580.0,1528609.0,123493.0
1018,2012,bp australia investments,1421797.0,488101.0,491489932.0,1909898.0
1019,2012,bradken,37243.0,102060.0,1149004.0,139303.0
1020,2012,brickworks,213638.0,99481.0,4618974.0,313119.0
1021,2012,brisbane city council,258936.0,17048.0,1783602.0,275984.0
1022,2012,brisbane markets,10927.0,43097.0,212672.0,54024.0
1023,2012,brookfield holdco (australia),10040.0,72283.0,384198.0,82323.0
1024,2012,building supplies,63431.0,207333.0,7162925.0,270764.0
1025,2012,byrns smith unit trust,75995.0,7055.0,1140915.0,83050.0
1026,2012,c s energy,12074359.0,134795.0,133696269.0,12209154.0
1027,2012,caledon coal,105223.0,17039.0,116970.0,122262.0
1028,2012,caltex australia,1849424.0,303099.0,458828346.0,2152523.0
1029,2012,cargill processing,25019.0,27514.0,440256.0,52533.0
1030,2012,cbh resources,8592.0,71017.0,415224.0,79609.0
1031,2012,cement australia,2570180.0,249213.0,13094033.0,2819393.0
1032,2012,centennial coal company,1868672.0,266253.0,1507706.0,2134925.0
1033,2012,central gippsland region water,30641.0,31963.0,129652.0,62604.0
1034,2012,central norseman gold,46319.0,28518.0,818169.0,74837.0
1035,2012,centro properties,1763.0,58259.0,253071.0,60022.0
1036,2012,centro retail,1825.0,73474.0,308909.0,75299.0
1037,2012,ceva,97262.0,26483.0,1493722.0,123745.0
1038,2012,charter hall,5237.0,94481.0,415898.0,99718.0
1039,2012,chedha,20695.0,1378042.0,4384245.0,1398737.0
1040,2012,chevron australia,485341.0,9030.0,7878519.0,494371.0
1041,2012,citic pacific mining management,142364.0,374.0,2289117.0,142738.0
1042,2012,city of greater geelong,72843.0,15251.0,300838.0,88094.0
1043,2012,clarke energy (australia),128497.0,0.0,2519234.0,128497.0
1044,2012,cliffs asia pacific iron ore,122055.0,286.0,1828001.0,122341.0
1045,2012,coca-cola amatil,52803.0,132019.0,1438899.0,184822.0
1046,2012,coliban region water,24380.0,27918.0,98332.0,52298.0
1047,2012,comfortdelgro cabcharge,82904.0,3884.0,1200626.0,86788.0
1048,2012,comgen australia,576288.0,10383.0,1112529.0,586671.0
1049,2012,commonwealth bank of australia,24811.0,364306.0,1766884.0,389117.0
1050,2012,commonwealth scientific and industrial research organisation,14556.0,113476.0,700327.0,128032.0
1051,2012,competitive foods australia,17871.0,138625.0,850974.0,156496.0
1052,2012,conoco phillips australia gas,1529783.0,2528.0,194062711.0,1532311.0
1053,2012,consolidated minerals  (australia),95677.0,1127.0,1488281.0,96804.0
1054,2012,controlling  griffith university,1226.0,55431.0,245482.0,56657.0
1055,2012,cristal australia,54086.0,76477.0,1079252.0,130563.0
1056,2012,cristal inorganic chemicals australia,146534.0,44606.0,1846184.0,191140.0
1057,2012,crocodile gold australia,32436.0,43049.0,699896.0,75485.0
1058,2012,crown,34210.0,160480.0,1151234.0,194690.0
1059,2012,csl,11475.0,62839.0,408962.0,74314.0
1060,2012,csr,361838.0,273915.0,7226473.0,635753.0
1061,2012,cst mineral lady annie,29434.0,29809.0,618189.0,59243.0
1062,2012,d&r henderson,19180.0,44950.0,653063.0,64130.0
1063,2012,dalrymple bay coal terminal,984.0,79255.0,338532.0,80239.0
1064,2012,david jones,5017.0,93541.0,386994.0,98558.0
1065,2012,dbngp (wa) transmission,258501.0,1683.0,4642296.0,260184.0
1066,2012,deakin university,7087.0,46525.0,272660.0,53612.0
1067,2012,delta electricity,18411537.0,156383.0,214182586.0,18567920.0
1068,2012,dexus,7881.0,113273.0,527572.0,121154.0
1069,2012,doral,19350.0,73842.0,633749.0,93192.0
1070,2012,downer edi,139679.0,46643.0,2733978.0,186322.0
1071,2012,dp world australia (),37537.0,52370.0,743114.0,89907.0
1072,2012,eastern metropolitan regional council,90224.0,585.0,29036.0,90809.0
1073,2012,echo entertainment,8565.0,105897.0,596706.0,114462.0
1074,2012,ecogen,254763.0,30536.0,5221364.0,285299.0
1075,2012,elders,20345.0,39628.0,455560.0,59973.0
1076,2012,electranet,2565.0,215867.0,1165758.0,218432.0
1077,2012,electricity generation  t/a verve energy,7620222.0,7520.0,101561814.0,7627742.0
1078,2012,electricity networks,23780.0,932794.0,4491600.0,956574.0
1079,2012,endeavour energy,17027.0,719477.0,3131330.0,736504.0
1080,2012,energex,28871.0,1149188.0,5685622.0,1178059.0
1081,2012,energy developments,1053143.0,3674.0,23755519.0,1056817.0
1082,2012,energyaustralia,15731103.0,198778.0,223719216.0,15929881.0
1083,2012,envestra,415295.0,62.0,329.0,415357.0
1084,2012,envirogen,121508.0,74.0,2156754.0,121582.0
1085,2012,epic energy,67777.0,981.0,757698.0,68758.0
1086,2012,eraring energy,10137155.0,76779.0,118999123.0,10213934.0
1087,2012,ergon energy,103346.0,777887.0,4700122.0,881233.0
1088,2012,erm power,143519.0,3488.0,2597094.0,147007.0
1089,2012,esperance power station,63584.0,783.0,1172703.0,64367.0
1090,2012,essential energy,37868.0,618138.0,3013085.0,656006.0
1091,2012,evolution mining,67364.0,163230.0,1698708.0,230594.0
1092,2012,exxonmobil australia,2347805.0,230618.0,580700278.0,2578423.0
1093,2012,f & f management .,2185.0,60724.0,265577.0,62909.0
1094,2012,fairfax media,8182.0,76795.0,416358.0,84977.0
1095,2012,farstad shipping (indian pacific),163893.0,147.0,2358622.0,164040.0
1096,2012,finasucre investments (australia),49159.0,18187.0,4099603.0,67346.0
1097,2012,fitness first asia pacific,4457.0,53830.0,295449.0,58287.0
1098,2012,fletcher building (australia),86398.0,327599.0,3918768.0,413997.0
1099,2012,fmr investments,42412.0,19881.0,853021.0,62293.0
1100,2012,focus minerals,19435.0,39439.0,482589.0,58874.0
1101,2012,food investments,107771.0,150933.0,2501410.0,258704.0
1102,2012,ford motor company of australia,27887.0,154799.0,957442.0,182686.0
1103,2012,forestry commission of new south wales,72701.0,1907.0,1051644.0,74608.0
1104,2012,fortescue metals,1062109.0,57264.0,16880078.0,1119373.0
1105,2012,foster's,42398.0,89007.0,1077420.0,131405.0
1106,2012,fqm australia,133086.0,12.0,2794524.0,133098.0
1107,2012,frequency infrastructure australia,1691.0,126154.0,549906.0,127845.0
1108,2012,frito-lay australia,34069.0,34727.0,786035.0,68796.0
1109,2012,fugro  (australia),54897.0,3221.0,802641.0,58118.0
1110,2012,fujitsu australia,380.0,93831.0,366621.0,94211.0
1111,2012,fulton hogan australia /,79355.0,20201.0,1830761.0,99556.0
1112,2012,general motors australia,37165.0,110851.0,1255745.0,148016.0
1113,2012,gladstone ports,39226.0,70226.0,1006798.0,109452.0
1114,2012,glencore investment,516526.0,244.0,9180333.0,516770.0
1115,2012,glideco,11027.0,74189.0,457117.0,85216.0
1116,2012,global switch australia,0.0,131302.0,531107.0,131302.0
1117,2012,gloucester coal,310811.0,51271.0,1303808.0,362082.0
1118,2012,gold fields australia,101029.0,135796.0,2373045.0,236825.0
1119,2012,goldfields power,124997.0,0.0,2429432.0,124997.0
1120,2012,goodman fielder,67548.0,87026.0,1435112.0,154574.0
1121,2012,gpt management,8452.0,124463.0,635768.0,132915.0
1122,2012,graincorp,57648.0,167959.0,1666760.0,225607.0
1123,2012,grange resources,199591.0,71275.0,4120060.0,270866.0
1124,2012,greenfreight,65980.0,685.0,994396.0,66665.0
1125,2012,gujarat nre coking coal,360344.0,48103.0,232660.0,408447.0
1126,2012,gwi  no.2,94461.0,4710.0,1386190.0,99171.0
1127,2012,hamsdale australia,30425.0,30614.0,411226.0,61039.0
1128,2012,hanson australia (),247837.0,65435.0,2896350.0,313272.0
1129,2012,harbrew,192408.0,2756.0,2764770.0,195164.0
1130,2012,harvey norman,4958.0,155552.0,681256.0,160510.0
1131,2012,healthscope hospitals,9744.0,90120.0,556438.0,99864.0
1132,2012,heinz watties,40115.0,37650.0,705051.0,77765.0
1133,2012,hewlett-packard south pacific,876.0,144315.0,546485.0,145191.0
1134,2012,holcim participations (australia),214152.0,80790.0,3453544.0,294942.0
1135,2012,holiday inns  (australia),14025.0,77817.0,592829.0,91842.0
1136,2012,honan,310536.0,259423.0,5715316.0,569959.0
1137,2012,hrl,2388137.0,176326.0,32857070.0,2564463.0
1138,2012,hunter water,26090.0,68025.0,361177.0,94115.0
1139,2012,huntsman  australia,12572.0,78808.0,2029482.0,91380.0
1140,2012,hydro aluminium kurri kurri,320712.0,2199240.0,11687720.0,2519952.0
1141,2012,hyne & son .,5998.0,58967.0,2172384.0,64965.0
1142,2012,ibm a/nz,968.0,100508.0,391456.0,101476.0
1143,2012,icc,121724.0,2076.0,7794634.0,123800.0
1144,2012,idemitsu australia resources,359573.0,93559.0,3667613.0,453132.0
1145,2012,iluka resources,596774.0,182533.0,8862922.0,779307.0
1146,2012,incitec pivot,1070161.0,199125.0,26213822.0,1269286.0
1147,2012,independence  nl,38429.0,15448.0,900054.0,53877.0
1148,2012,inghams enterprises,90644.0,226566.0,2027017.0,317210.0
1149,2012,integra mining,24877.0,28889.0,487460.0,53766.0
1150,2012,international power (australia),18816787.0,247037.0,214523529.0,19063824.0
1151,2012,investa property,3781.0,81540.0,379051.0,85321.0
1152,2012,ipmg   (formally ipmg ()  ),16776.0,79862.0,620846.0,96638.0
1153,2012,isaac plains coal management,133059.0,29129.0,1278248.0,162188.0
1154,2012,ispt,4038.0,81624.0,375906.0,85662.0
1155,2012,j.j. richards & sons,62669.0,4327.0,922781.0,66996.0
1156,2012,james hardie aust,28856.0,62179.0,691072.0,91035.0
1157,2012,jbs holdco australia,208841.0,167795.0,2564625.0,376636.0
1158,2012,jellinbah,208139.0,7954.0,1859877.0,216093.0
1159,2012,jet systems,150428.0,1869.0,2170571.0,152297.0
1160,2012,john swire & sons,16251.0,70119.0,513067.0,86370.0
1161,2012,kagara,34872.0,48221.0,769325.0,83093.0
1162,2012,kalari,72535.0,2093.0,1047564.0,74628.0
1163,2012,kalgoorlie consolidated gold mines,209721.0,231508.0,4336549.0,441229.0
1164,2012,kellogg australia,17485.0,38606.0,491775.0,56091.0
1165,2012,keolis australia,2309.0,110277.0,349038.0,112586.0
1166,2012,kimberly clark pacific,66525.0,170297.0,2735404.0,236822.0
1167,2012,koppers australia,83296.0,23795.0,8961533.0,107091.0
1168,2012,kraft australia,31533.0,76348.0,939670.0,107881.0
1169,2012,la trobe university,20935.0,39361.0,556972.0,60296.0
1170,2012,lanco resources australia,127854.0,9277.0,1146114.0,137131.0
1171,2012,ldo coal,263403.0,9648.0,55643.0,273051.0
1172,2012,leighton,730542.0,132516.0,6918762.0,863058.0
1173,2012,lend lease,102164.0,186225.0,2191979.0,288389.0
1174,2012,lindsay australia,83327.0,4891.0,1212549.0,88218.0
1175,2012,linfox,224899.0,46919.0,3403429.0,271818.0
1176,2012,lion,79824.0,220108.0,2436255.0,299932.0
1177,2012,loy yang,9973868.0,2561.0,113314480.0,9976429.0
1178,2012,lyondellbasell australia (),13275.0,145194.0,13468111.0,158469.0
1179,2012,m j luff,56800.0,3894.0,877563.0,60694.0
1180,2012,mackay sugar,90880.0,8197.0,13283626.0,99077.0
1181,2012,macquarie generation,23077947.0,182418.0,265223111.0,23260365.0
1182,2012,macquarie,5080.0,46446.0,264931.0,51526.0
1183,2012,mars australia,37402.0,89351.0,1000349.0,126753.0
1184,2012,mater misericordiae health services brisbane,8527.0,43473.0,278598.0,52000.0
1185,2012,mccain foods (aust),30252.0,72545.0,1045738.0,102797.0
1186,2012,mcdonald's australia,1884.0,129826.0,525796.0,131710.0
1187,2012,melbourne water,221678.0,185204.0,1835927.0,406882.0
1188,2012,metcash,20087.0,159106.0,776037.0,179193.0
1189,2012,metro trains melbourne,5987.0,517031.0,1627699.0,523018.0
1190,2012,metropolitan health service,24642.0,133818.0,1049172.0,158460.0
1191,2012,mirvac,9987.0,145228.0,722556.0,155215.0
1192,2012,mmg management,164949.0,348688.0,4559887.0,513637.0
1193,2012,mml,20306.0,97872.0,749082.0,118178.0
1194,2012,monash university,17142.0,122608.0,693989.0,139750.0
1195,2012,mount gibson iron,143553.0,753.0,2167945.0,144306.0
1196,2012,multinet,271522.0,2986.0,32958.0,274508.0
1197,2012,murray goulburn co-operative co.,157360.0,473993.0,5225017.0,631353.0
1198,2012,myer,2396.0,189087.0,774714.0,191483.0
1199,2012,national australia bank,12311.0,134058.0,723454.0,146369.0
1200,2012,navigator resources,60796.0,62.0,1016009.0,60858.0
1201,2012,nestle australia,39094.0,164358.0,1731254.0,203452.0
1202,2012,new zealand milk (australasia),191134.0,180357.0,3622535.0,371491.0
1203,2012,newcrest mining,715651.0,726864.0,17914090.0,1442515.0
1204,2012,newgen kwinana,692450.0,2420.0,13431377.0,694870.0
1205,2012,newmont australia,407442.0,745657.0,10408626.0,1153099.0
1206,2012,news australia,5656.0,110658.0,528103.0,116314.0
1207,2012,nippon meat packers australia,51562.0,53927.0,755068.0,105489.0
1208,2012,norske skog industries australia,258798.0,822655.0,8596246.0,1081453.0
1209,2012,northgate australian ventures,30641.0,196669.0,1076007.0,227310.0
1210,2012,norton gold fields,37634.0,74240.0,887880.0,111874.0
1211,2012,nrg victoria 1,6966866.0,51155.0,78521484.0,7018021.0
1212,2012,nufarm,12705.0,55241.0,395151.0,67946.0
1213,2012,nyrstar australia,367616.0,538382.0,10256681.0,905998.0
1214,2012,olam investments australia,520.0,50852.0,390129.0,51372.0
1215,2012,olex australia,9641.0,42844.0,320621.0,52485.0
1216,2012,onesteel,2839629.0,1274472.0,70880267.0,4114101.0
1217,2012,orica,1509400.0,383831.0,10772313.0,1893231.0
1218,2012,origin energy,2598626.0,47460.0,196518142.0,2646086.0
1219,2012,owens-illinois (australia),441503.0,281611.0,7651549.0,723114.0
1220,2012,oz minerals,156986.0,187928.0,3255551.0,344914.0
1221,2012,ozgen  australia,9152933.0,35799.0,103644184.0,9188732.0
1222,2012,panoramic resources,47915.0,11887.0,919282.0,59802.0
1223,2012,paper australia,399746.0,281245.0,18137625.0,680991.0
1224,2012,parmalat australia,23870.0,87517.0,756258.0,111387.0
1225,2012,peabody (burton coal),209290.0,18219.0,2601151.0,227509.0
1226,2012,peabody acquisition co. no. 2,417872.0,49230.0,4163026.0,467102.0
1227,2012,peabody energy australia,2620651.0,207282.0,5751672.0,2827933.0
1228,2012,peak gold asia pacific,11567.0,66955.0,432157.0,78522.0
1229,2012,pechiney consolidated australia,1011522.0,7114504.0,38842449.0,8126026.0
1230,2012,peerless,24269.0,28128.0,555665.0,52397.0
1231,2012,penrice soda,126672.0,209135.0,4094247.0,335807.0
1232,2012,pepsca,45520.0,163811.0,1371067.0,209331.0
1233,2012,perilya,17351.0,136621.0,802462.0,153972.0
1234,2012,pfd food services,25733.0,36569.0,503830.0,62302.0
1235,2012,pmp,19248.0,88440.0,673774.0,107688.0
1236,2012,port waratah coal services,876.0,129464.0,535536.0,130340.0
1237,2012,positive investments .,4365.0,61866.0,306724.0,66231.0
1238,2012,power and water,1056233.0,108834.0,20884975.0,1165067.0
1239,2012,pratt consolidated  .,375208.0,1076066.0,21916500.0,1451274.0
1240,2012,prosafe production services (australia),347252.0,0.0,5564123.0,347252.0
1241,2012,public transport authority of western australia,8551.0,100985.0,577647.0,109536.0
1242,2012,qantas airways,4452612.0,216478.0,64924049.0,4669090.0
1243,2012,qenos,816810.0,351838.0,37293783.0,1168648.0
1244,2012,qic,3860.0,104195.0,452486.0,108055.0
1245,2012,qni resources .,1483545.0,52382.0,21852822.0,1535927.0
1246,2012,qr national,676769.0,455920.0,11610815.0,1132689.0
1247,2012,qube logistics,128303.0,12097.0,1895762.0,140400.0
1248,2012,queensland alumina,3126574.0,689580.0,44082134.0,3816154.0
1249,2012,queensland electricity transmission,9385.0,1543746.0,6369463.0,1553131.0
1250,2012,queensland nitrates,398046.0,59792.0,3143140.0,457838.0
1251,2012,queensland rail,41812.0,226019.0,1528067.0,267831.0
1252,2012,r.g. withers nominess  as trustee for r.g. withers unit trust,593.0,128583.0,464575.0,129176.0
1253,2012,rail  new south wales,71802.0,662481.0,3716002.0,734283.0
1254,2012,ramsay health care,13972.0,151395.0,863279.0,165367.0
1255,2012,rata international,11338.0,65508.0,409576.0,76846.0
1256,2012,redbank energy,1095354.0,1921.0,12650175.0,1097275.0
1257,2012,regional express,107503.0,1586.0,1551575.0,109089.0
1258,2012,regional power,36370.0,34110.0,894503.0,70480.0
1259,2012,regis resources,59232.0,0.0,851399.0,59232.0
1260,2012,resolute mining,17707.0,63943.0,522897.0,81650.0
1261,2012,ricegrowers,9936.0,90854.0,534495.0,100790.0
1262,2012,ridley,23648.0,50003.0,759731.0,73651.0
1263,2012,rio doce australia,1487605.0,106009.0,3335946.0,1593614.0
1264,2012,rio tinto,8673986.0,9974965.0,148465993.0,18648951.0
1265,2012,ritchies stores,17779.0,75664.0,271302.0,93443.0
1266,2012,ron finemore transport,56304.0,460.0,876691.0,56764.0
1267,2012,royal melbourne institute of technology,7175.0,73153.0,355776.0,80328.0
1268,2012,sa power networks,11968.0,529345.0,2954043.0,541313.0
1269,2012,salvage,10142.0,228708.0,982958.0,238850.0
1270,2012,santos,3692737.0,37101.0,200978291.0,3729838.0
1271,2012,saracen mineral,81754.0,65.0,1380712.0,81819.0
1272,2012,scott's refrigerated freightways,66489.0,7607.0,979159.0,74096.0
1273,2012,scotts transport industries,65068.0,1625.0,937907.0,66693.0
1274,2012,sealed air australia (),4058.0,66642.0,280766.0,70700.0
1275,2012,searoad,51331.0,1428.0,720880.0,52759.0
1276,2012,sembsita australia .,571768.0,35336.0,1209571.0,607104.0
1277,2012,shell australia,1442752.0,486971.0,385156314.0,1929723.0
1278,2012,sibelco asia pacific,666805.0,268642.0,5356486.0,935447.0
1279,2012,silicon metal company of australia,40639.0,304063.0,4087569.0,344702.0
1280,2012,silk logistics,82734.0,5858.0,1207790.0,88592.0
1281,2012,simplot australia (),77137.0,79366.0,1437029.0,156503.0
1282,2012,sims metal management,34719.0,35754.0,657694.0,70473.0
1283,2012,singapore telecom australia investments,2531.0,329061.0,1295735.0,331592.0
1284,2012,snowy hydro,18622.0,187386.0,12600556.0,206008.0
1285,2012,sojitz coal resources,119179.0,25.0,1059801.0,119204.0
1286,2012,sonic healthcare,8114.0,54683.0,348238.0,62797.0
1287,2012,sonoma mine management,178961.0,28022.0,1440441.0,206983.0
1288,2012,south australian water,65998.0,203199.0,1554763.0,269197.0
1289,2012,southern cross airports,6080.0,85307.0,451214.0,91387.0
1290,2012,southern health,11202.0,72149.0,471752.0,83351.0
1291,2012,sp australia networks (transmission),39419.0,1623542.0,4853590.0,1662961.0
1292,2012,spi (australia) assets,522296.0,270560.0,3337884.0,792856.0
1293,2012,spi electricity & gas australia,157518.0,645321.0,2150174.0,802839.0
1294,2012,spotless,44775.0,49217.0,1003747.0,93992.0
1295,2012,st barbara,89381.0,59940.0,2069080.0,149321.0
1296,2012,st john of god health care inc,13683.0,51440.0,444779.0,65123.0
1297,2012,st vincent's health australia,10895.0,115026.0,675349.0,125921.0
1298,2012,stanwell,17123484.0,81513.0,216547795.0,17204997.0
1299,2012,state transit authority of nsw,153995.0,10461.0,2480777.0,164456.0
1300,2012,stockland,26241.0,121002.0,846203.0,147243.0
1301,2012,straits resources,13620.0,57767.0,428513.0,71387.0
1302,2012,sumitomo forestry australia,3735.0,49897.0,488421.0,53632.0
1303,2012,sun metals,20442.0,752428.0,3153273.0,772870.0
1304,2012,suncorp,6832.0,58667.0,333657.0,65499.0
1305,2012,sunwater,2705.0,117647.0,537309.0,120352.0
1306,2012,super retail,1061.0,73457.0,299033.0,74518.0
1307,2012,surfside buslines .,49357.0,946.0,715242.0,50303.0
1308,2012,sydney water,61565.0,315102.0,2524775.0,376667.0
1309,2012,t&r consolidated,27389.0,38067.0,620123.0,65456.0
1310,2012,teekay  australia,62047.0,240.0,852955.0,62287.0
1311,2012,telstra,53789.0,1350376.0,6000974.0,1404165.0
1312,2012,teys australia,128658.0,122289.0,1544742.0,250947.0
1313,2012,thakral,3555.0,49744.0,264175.0,53299.0
1314,2012,thales australia,32632.0,53200.0,489352.0,85832.0
1315,2012,the maddingley mine trust,70498.0,477.0,24971.0,70975.0
1316,2012,the trustee for costas unit trust,42439.0,63899.0,752459.0,106338.0
1317,2012,the uniting church in australia property trust (n.s.w.),7944.0,54077.0,354753.0,62021.0
1318,2012,the uniting church in australia property trust (q.),15767.0,83766.0,591566.0,99533.0
1319,2012,the university of queensland,2776.0,131188.0,578655.0,133964.0
1320,2012,the university of sydney,4788.0,84319.0,430578.0,89107.0
1321,2012,thornberry,77966.0,2152.0,1154322.0,80118.0
1322,2012,tiger airways australia,122190.0,0.0,1755366.0,122190.0
1323,2012,tnt australia,33988.0,16541.0,557053.0,50529.0
1324,2012,toga,4503.0,60216.0,321066.0,64719.0
1325,2012,toll,594015.0,94186.0,8908296.0,688201.0
1326,2012,toyota motor  australia,34728.0,112343.0,984088.0,147071.0
1327,2012,transalta energy (australia),695901.0,2945.0,13414418.0,698846.0
1328,2012,transend networks,457.0,77729.0,939808.0,78186.0
1329,2012,transfield services,53567.0,43458.0,968635.0,97025.0
1330,2012,transfield worley power services,2758193.0,4207.0,30447573.0,2762400.0
1331,2012,transgrid,17563.0,961814.0,3976578.0,979377.0
1332,2012,transit systems,65848.0,2912.0,1298894.0,68760.0
1333,2012,transpacific industries,931637.0,47430.0,10006863.0,979067.0
1334,2012,treasury wine estates,10615.0,50989.0,349851.0,61604.0
1335,2012,trility,3569.0,47249.0,199615.0,50818.0
1336,2012,tronox management,621370.0,209207.0,11102130.0,830577.0
1337,2012,tt-line company,138778.0,1452.0,2003135.0,140230.0
1338,2012,tyco flow control international,21280.0,37390.0,443487.0,58670.0
1339,2012,united energy distribution,4206.0,520604.0,1602758.0,524810.0
1340,2012,university of melbourne,15179.0,126422.0,664347.0,141601.0
1341,2012,university of new south wales,5375.0,60890.0,357415.0,66265.0
1342,2012,v/line,91659.0,15910.0,1361029.0,107569.0
1343,2012,valmont,15927.0,49016.0,505566.0,64943.0
1344,2012,ventura motors,64196.0,3636.0,935858.0,67832.0
1345,2012,veolia transport australasia,74331.0,5786.0,1190641.0,80117.0
1346,2012,veolia water australia,2947.0,243457.0,997558.0,246404.0
1347,2012,vermilion oil and gas australia,61892.0,116.0,831701.0,62008.0
1348,2012,virgin australia,1958498.0,15383.0,28198531.0,1973881.0
1349,2012,vodafone hutchison australia,108.0,144461.0,564751.0,144569.0
1350,2012,warrnambool cheese and butter factory company,26664.0,45941.0,661599.0,72605.0
1351,2012,washington h. soul pattinson and company,349455.0,54105.0,2305791.0,403560.0
1352,2012,waste assets management,142677.0,1259.0,41541.0,143936.0
1353,2012,water,112716.0,544566.0,2929521.0,657282.0
1354,2012,wesfarmers,2042187.0,2624007.0,38807796.0,4666194.0
1355,2012,western areas nl,23061.0,45169.0,538752.0,68230.0
1356,2012,westfield,10230.0,309473.0,1332624.0,319703.0
1357,2012,westpac banking,7072.0,170500.0,799412.0,177572.0
1358,2012,whitehaven coal,388917.0,25954.0,1976441.0,414871.0
1359,2012,wilmar australia,208365.0,122135.0,50718393.0,330500.0
1360,2012,wilpinjong coal,674620.0,19138.0,1179652.0,693758.0
1361,2012,woodside petroleum,9167092.0,8143.0,1167507679.0,9175235.0
1362,2012,woolworths,283937.0,2459929.0,10589939.0,2743866.0
1363,2012,xstrata coal queensland,151386.0,39580.0,1173635.0,190966.0
1364,2012,xstrata,3290715.0,1188032.0,25772171.0,4478747.0
1365,2012,xstrata nickel,68529.0,192.0,1364947.0,68721.0
1366,2012,yancoal australia,1116333.0,173437.0,4376963.0,1289770.0
1367,2012,yara pilbara fertilisers,1756838.0,76.0,29880718.0,1756914.0
1368,2012,yfg shopping centres,0.0,53526.0,218972.0,53526.0
1369,2013,a j bush & sons,102372.0,18995.0,1068450.0,121367.0
1370,2013,a.a. scott,160531.0,7561.0,2341055.0,168092.0
1371,2013,aapc,19700.0,193782.0,1141028.0,213482.0
1372,2013,abc tissue products,17361.0,48790.0,534385.0,66151.0
1373,2013,acn 085 239 998,6262.0,204120.0,924731.0,210382.0
1374,2013,actew,67196.0,152594.0,771104.0,219790.0
1375,2013,adelaide brighton,2749900.0,295008.0,18269081.0,3044908.0
1376,2013,aditya birla minerals,100243.0,36601.0,2094919.0,136844.0
1377,2013,agl energy,20236397.0,314529.0,171615419.0,20550926.0
1378,2013,air liquide australia,31429.0,289415.0,1211178.0,320844.0
1379,2013,alacer gold,76199.0,30559.0,1244477.0,106758.0
1380,2013,alcan gove,1818689.0,0.0,24275075.0,1818689.0
1381,2013,alcoa australian,6504539.0,7913389.0,134788605.0,14417928.0
