ticker_year_month,ticker,yearmonth,year,industry,month,ret,mktrf,smb,hml,wml,pmc,winsor_ret,winsor_mktrf,winsor_smb,winsor_hml,winsor_wml,winsor_pmc,ticker_encode,date,_Nobs,_R2,_adjR2,_b_winsor_mktrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_wml,_b_winsor_pmc,_b_cons
ABC_2020_08,ABC,202008,2020,206,8,.15384616,6.4200001,.41,-3.9100001,3.4200001,-.0077267056,.15384616,6.4200001,.41,-3.9100001,3.4200001,-.0077267056,ABC,2020m8,18,.4721295437745968,.2521835203473453,.011159844721557,.0109838314856774,.0048711906794245,-.0102442050314188,-5.813177760267719,-.0007290927513254
ABC_2020_02,ABC,202002,2020,206,2,-.17582418,-6.79,-1.9299999,3.5699999,-3.1500001,.008570116,-.17582418,-6.79,-1.9299999,3.5699999,-3.1500001,.008570116,ABC,2020m2,18,.4721295437745968,.2521835203473453,.011159844721557,.0109838314856774,.0048711906794245,-.0102442050314188,-5.813177760267719,-.0007290927513254
ABC_2020_06,ABC,202006,2020,206,6,.16911764,7.5799999,-2.96,1.3,3.0899999,-.0061482126,.16911764,7.5799999,-2.96,1.3,3.0899999,-.0061482126,ABC,2020m6,18,.4721295437745968,.2521835203473453,.011159844721557,.0109838314856774,.0048711906794245,-.0102442050314188,-5.813177760267719,-.0007290927513254
ABC_2020_03,ABC,202003,2020,206,3,-.31,-19.08,-2.48,1.17,-2.79,.0081849257,-.22056328,-12.22,-2.48,1.17,-2.79,.0081849257,ABC,2020m3,18,.4721295437745968,.2521835203473453,.011159844721557,.0109838314856774,.0048711906794245,-.0102442050314188,-5.813177760267719,-.0007290927513254
ABC_2021_02,ABC,202102,2021,206,2,.13240418,3.8699999,1.63,4.9099998,-.72000003,-.0016258883,.13240418,3.8699999,1.63,4.1100001,-.72000003,-.0016258883,ABC,2021m2,18,.4721295437745968,.2521835203473453,.011159844721557,.0109838314856774,.0048711906794245,-.0102442050314188,-5.813177760267719,-.0007290927513254
ABC_2020_10,ABC,202010,2020,206,10,-.007017544,-.029999999,-.43000001,-.11,.38999999,-.0046942886,-.007017544,-.029999999,-.43000001,-.11,.38999999,-.0046942886,ABC,2020m10,18,.4721295437745968,.2521835203473453,.011159844721557,.0109838314856774,.0048711906794245,-.0102442050314188,-5.813177760267719,-.0007290927513254
ABC_2020_05,ABC,202005,2020,206,5,-.0036630037,.31999999,5.6100001,-8.6499996,.47,.0084948195,-.0036630037,.31999999,5.6100001,-5.6599998,.47,.0084948195,ABC,2020m5,18,.4721295437745968,.2521835203473453,.011159844721557,.0109838314856774,.0048711906794245,-.0102442050314188,-5.813177760267719,-.0007290927513254
ABC_2020_04,ABC,202004,2020,206,4,.31884059,11.12,1.13,-5.6599998,4.8600001,-.015860382,.25391155,11.12,1.13,-5.6599998,4.8600001,-.015860382,ABC,2020m4,18,.4721295437745968,.2521835203473453,.011159844721557,.0109838314856774,.0048711906794245,-.0102442050314188,-5.813177760267719,-.0007290927513254
ABY1_2010_10,ABY1,201010,2010,54,10,.043103449,3.7,1.4400001,-2.3199999,1.3200001,-.016013717,.043103449,3.7,1.4400001,-2.3199999,1.3200001,-.016013717,ABY1,2010m10,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_09,ABY1,201109,2011,54,9,-.28099173,-15.79,-.18000001,1.92,-3.52,.014455548,-.22056328,-12.22,-.18000001,1.92,-3.52,.014455548,ABY1,2011m9,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_03,ABY1,201103,2011,54,3,.11278196,2.0799999,-.75999999,-1.6799999,.31,.010898227,.11278196,2.0799999,-.75999999,-1.6799999,.31,.010898227,ABY1,2011m3,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_05,ABY1,201105,2011,54,5,-.016666668,-2.53,-1.98,2.01,4.3099999,.00029825664,-.016666668,-2.53,-1.98,2.01,4.3099999,.00029825664,ABY1,2011m5,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2010_02,ABY1,201002,2010,54,2,-.086538464,2.6300001,-2.0799999,1.5700001,1,-.00043444257,-.086538464,2.6300001,-2.0799999,1.5700001,1,-.00043444257,ABY1,2010m2,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2012_03,ABY1,201203,2012,54,3,-.1125,-2.1600001,.64999998,-.12,5.3699999,-.012549442,-.1125,-2.1600001,.64999998,-.12,5.3699999,-.012549442,ABY1,2012m3,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_10,ABY1,201110,2011,54,10,.12643678,13.98,-2.74,-.88999999,-1.1,.0071621034,.12643678,12.84,-2.74,-.88999999,-1.1,.0071621034,ABY1,2011m10,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_12,ABY1,201112,2011,54,12,-.1038961,-1.04,-1.67,1.2,-.11,.0039486098,-.1038961,-1.04,-1.67,1.2,-.11,.0039486098,ABY1,2011m12,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2010_12,ABY1,201012,2010,54,12,.13559322,6.7600002,2.45,-2.8199999,.20999999,.0099402778,.13559322,6.7600002,2.45,-2.8199999,.20999999,.0099402778,ABY1,2010m12,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2012_04,ABY1,201204,2012,54,4,-.084507041,1.16,-1.98,1.3200001,1.9400001,-.0011623853,-.084507041,1.16,-1.98,1.3200001,1.9400001,-.0011623853,ABY1,2012m4,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_01,ABY1,201101,2011,54,1,-.074626863,-.79000002,-.88999999,3,.41,-.0022951621,-.074626863,-.79000002,-.88999999,3,.41,-.0022951621,ABY1,2011m1,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2010_05,ABY1,201005,2010,54,5,-.30555555,-12.22,-3.0599999,1.5599999,-3.97,.0069019059,-.22056328,-12.22,-3.0599999,1.5599999,-3.97,.0069019059,ABY1,2010m5,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2010_09,ABY1,201009,2010,54,9,.31818181,12.84,1.64,-.80000001,-1.23,-.0087562464,.25391155,12.84,1.64,-.80000001,-1.23,-.0087562464,ABY1,2010m9,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2012_01,ABY1,201201,2012,54,1,.28985506,9.8599997,-2.27,.69,-5.3800001,-.0083896797,.25391155,9.8599997,-2.27,.69,-5.3800001,-.0083896797,ABY1,2012m1,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2015_01,ABY1,201501,2015,54,1,.052631579,.38,-2.9200001,4.4200001,5.0300002,.005085682,.052631579,.38,-2.9200001,4.1100001,5.0300002,.005085682,ABY1,2015m1,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_07,ABY1,201107,2011,54,7,-.019736841,1.29,1.25,-1.0599999,4.3699999,.0075321435,-.019736841,1.29,1.25,-1.0599999,4.3699999,.0075321435,ABY1,2011m7,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_08,ABY1,201108,2011,54,8,-.18791947,-6.6700001,-2.1600001,-1.88,1,.00086098816,-.18791947,-6.6700001,-2.1600001,-1.88,1,.00086098816,ABY1,2011m8,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2010_04,ABY1,201004,2010,54,4,-.018181818,.75999999,3.9400001,-.87,.41999999,.0049815485,-.018181818,.75999999,3.9400001,-.87,.41999999,.0049815485,ABY1,2010m4,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2010_11,ABY1,201011,2010,54,11,-.024793388,-1.15,1.08,.66000003,5.1399999,.0085367616,-.024793388,-1.15,1.08,.66000003,5.1399999,.0085367616,ABY1,2010m11,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2010_06,ABY1,201006,2010,54,6,-.13333334,-.2,-1.05,1.3,-1.91,-.010270772,-.13333334,-.2,-1.05,1.3,-1.91,-.010270772,ABY1,2010m6,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2012_06,ABY1,201206,2012,54,6,-.12962963,4.4699998,-3.0799999,1.26,3.9400001,-.01570674,-.12962963,4.4699998,-3.0799999,1.26,3.9400001,-.01570674,ABY1,2012m6,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_02,ABY1,201102,2011,54,2,.072580643,-.07,.31,-4.3600001,1.15,.0066161179,.072580643,-.07,.31,-4.3600001,1.15,.0066161179,ABY1,2011m2,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2012_07,ABY1,201207,2012,54,7,-.12765957,4.7600002,-3.5899999,1.48,3.9100001,-.0018390933,-.12765957,4.7600002,-3.5899999,1.48,3.9100001,-.0018390933,ABY1,2012m7,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2012_05,ABY1,201205,2012,54,5,-.16923077,-11.42,.63,3.6199999,4.7399998,.0084032919,-.16923077,-11.42,.63,3.6199999,4.7399998,.0084032919,ABY1,2012m5,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2010_03,ABY1,201003,2010,54,3,.15789473,7.6500001,-.41999999,1.21,1.67,.0083268816,.15789473,7.6500001,-.41999999,1.21,1.67,.0083268816,ABY1,2010m3,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_06,ABY1,201106,2011,54,6,-.14124294,-2.3199999,-1.98,-.059999999,.15000001,.0036034107,-.14124294,-2.3199999,-1.98,-.059999999,.15000001,.0036034107,ABY1,2011m6,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2012_02,ABY1,201202,2012,54,2,-.10112359,5.2800002,2.99,.80000001,-4.1999998,-.011406022,-.10112359,5.2800002,2.99,.80000001,-4.1999998,-.011406022,ABY1,2012m2,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2015_02,ABY1,201502,2015,54,2,-.050000001,3.25,-.41,-3.1900001,.46000001,-.017345265,-.050000001,3.25,-.41,-3.1900001,.46000001,-.017345265,ABY1,2015m2,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2010_07,ABY1,201007,2010,54,7,.36923078,9.5600004,-1.08,-.91000003,.56,.0050687385,.25391155,9.5600004,-1.08,-.91000003,.56,.0050687385,ABY1,2010m7,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_04,ABY1,201104,2011,54,4,.21621622,4.77,-.61000001,-.52999997,2.1199999,.0023821951,.21621622,4.77,-.61000001,-.52999997,2.1199999,.0023821951,ABY1,2011m4,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2011_11,ABY1,201111,2011,54,11,-.21428572,-6.5300002,.97000003,-1.0700001,5.4000001,-.010502609,-.21428572,-6.5300002,.97000003,-1.0700001,5.4000001,-.010502609,ABY1,2011m11,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
ABY1_2010_08,ABY1,201008,2010,54,8,-.011235955,-.79000002,-.07,.47,3.4200001,-.018813582,-.011235955,-.79000002,-.07,.47,3.4200001,-.018813582,ABY1,2010m8,32,.7110841380804258,.6555233954035846,.0187522753756341,.0063409124408673,-.005125510673496,.000559657078671,4.263518916401737,-.0311959768140007
AEJ_2012_02,AEJ,201202,2012,169,2,-.19642857,5.2800002,2.99,.80000001,-4.1999998,-.011406022,-.19642857,5.2800002,2.99,.80000001,-4.1999998,-.011406022,AEJ,2012m2,7,.9968839028955058,.9813034173730346,-.0376036046618544,-.0595841283687158,-.1336568544864298,-.009973987196097,-9.507466841178271,.1343350027308298
AEJ_2012_04,AEJ,201204,2012,169,4,.040094338,1.16,-1.98,1.3200001,1.9400001,-.0011623853,.040094338,1.16,-1.98,1.3200001,1.9400001,-.0011623853,AEJ,2012m4,7,.9968839028955058,.9813034173730346,-.0376036046618544,-.0595841283687158,-.1336568544864298,-.009973987196097,-9.507466841178271,.1343350027308298
AEJ_2012_05,AEJ,201205,2012,169,5,-.088435374,-11.42,.63,3.6199999,4.7399998,.0084032919,-.088435374,-11.42,.63,3.6199999,4.7399998,.0084032919,AEJ,2012m5,7,.9968839028955058,.9813034173730346,-.0376036046618544,-.0595841283687158,-.1336568544864298,-.009973987196097,-9.507466841178271,.1343350027308298
AEJ_2012_07,AEJ,201207,2012,169,7,-.056818184,4.7600002,-3.5899999,1.48,3.9100001,-.0018390933,-.056818184,4.7600002,-3.5899999,1.48,3.9100001,-.0018390933,AEJ,2012m7,7,.9968839028955058,.9813034173730346,-.0376036046618544,-.0595841283687158,-.1336568544864298,-.009973987196097,-9.507466841178271,.1343350027308298
AEJ_2012_06,AEJ,201206,2012,169,6,.094527364,4.4699998,-3.0799999,1.26,3.9400001,-.01570674,.094527364,4.4699998,-3.0799999,1.26,3.9400001,-.01570674,AEJ,2012m6,7,.9968839028955058,.9813034173730346,-.0376036046618544,-.0595841283687158,-.1336568544864298,-.009973987196097,-9.507466841178271,.1343350027308298
AEJ_2012_01,AEJ,201201,2012,169,1,-.06666667,9.8599997,-2.27,.69,-5.3800001,-.0083896797,-.06666667,9.8599997,-2.27,.69,-5.3800001,-.0083896797,AEJ,2012m1,7,.9968839028955058,.9813034173730346,-.0376036046618544,-.0595841283687158,-.1336568544864298,-.009973987196097,-9.507466841178271,.1343350027308298
AEJ_2012_03,AEJ,201203,2012,169,3,.88444442,-2.1600001,.64999998,-.12,5.3699999,-.012549442,.25391155,-2.1600001,.64999998,-.12,5.3699999,-.012549442,AEJ,2012m3,7,.9968839028955058,.9813034173730346,-.0376036046618544,-.0595841283687158,-.1336568544864298,-.009973987196097,-9.507466841178271,.1343350027308298
AGL_2011_12,AGL,201112,2011,91,12,.0049135219,-1.04,-1.67,1.2,-.11,.0039486098,.0049135219,-1.04,-1.67,1.2,-.11,.0039486098,AGL,2011m12,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2014_02,AGL,201402,2014,91,2,.029605422,5.4899998,-1.71,-1.0599999,1.9,-.0072010378,.029605422,5.4899998,-1.71,-1.0599999,1.9,-.0072010378,AGL,2014m2,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2012_02,AGL,201202,2012,91,2,-.043864056,5.2800002,2.99,.80000001,-4.1999998,-.011406022,-.043864056,5.2800002,2.99,.80000001,-4.1999998,-.011406022,AGL,2012m2,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2011_04,AGL,201104,2011,91,4,.016075088,4.77,-.61000001,-.52999997,2.1199999,.0023821951,.016075088,4.77,-.61000001,-.52999997,2.1199999,.0023821951,AGL,2011m4,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2011_08,AGL,201108,2011,91,8,.090907708,-6.6700001,-2.1600001,-1.88,1,.00086098816,.090907708,-6.6700001,-2.1600001,-1.88,1,.00086098816,AGL,2011m8,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2014_03,AGL,201403,2014,91,3,-.030027807,1.66,-.23999999,.69999999,-2.1199999,.0051102862,-.030027807,1.66,-.23999999,.69999999,-2.1199999,.0051102862,AGL,2014m3,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2014_10,AGL,201410,2014,91,10,.0036927622,3.5599999,-4.4899998,-1.98,2.3800001,-.012735867,.0036927622,3.5599999,-4.4899998,-1.98,2.3800001,-.012735867,AGL,2014m10,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2021_04,AGL,202104,2021,91,4,-.074611396,4.3400002,2.0799999,-1.59,6.71,-.010553638,-.074611396,4.3400002,2.0799999,-1.59,6.52,-.010553638,AGL,2021m4,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2011_05,AGL,201105,2011,91,5,-.011691354,-2.53,-1.98,2.01,4.3099999,.00029825664,-.011691354,-2.53,-1.98,2.01,4.3099999,.00029825664,AGL,2011m5,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2020_11,AGL,202011,2020,91,11,.081730768,13.52,-1.9299999,2,-8.3699999,-.0074838502,.081730768,12.84,-1.9299999,2,-5.3800001,-.0074838502,AGL,2020m11,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2018_08,AGL,201808,2018,91,8,-.055025011,-2.4300001,-1.3099999,-3.02,.33000001,-.032501653,-.055025011,-2.4300001,-1.3099999,-3.02,.33000001,-.029996332,AGL,2018m8,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2014_11,AGL,201411,2014,91,11,-.035320088,-2.72,.23,2.24,4.9400001,.0057708812,-.035320088,-2.72,.23,2.24,4.9400001,.0057708812,AGL,2014m11,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2018_01,AGL,201801,2018,91,1,-.037766829,4.1199999,-1.49,1.26,.99000001,-.013133319,-.037766829,4.1199999,-1.49,1.26,.99000001,-.013133319,AGL,2018m1,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2016_06,AGL,201606,2016,91,6,.037654653,.44,.77999997,1.03,3.5799999,.014487704,.037654653,.44,.77999997,1.03,3.5799999,.014487704,AGL,2016m6,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2020_04,AGL,202004,2020,91,4,-.013379872,11.12,1.13,-5.6599998,4.8600001,-.015860382,-.013379872,11.12,1.13,-5.6599998,4.8600001,-.015860382,AGL,2020m4,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2014_06,AGL,201406,2014,91,6,.0051908977,.13,1.35,.79000002,.99000001,.0081633879,.0051908977,.13,1.35,.79000002,.99000001,.0081633879,AGL,2014m6,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2016_11,AGL,201611,2016,91,11,.093847759,-.28999999,-1.74,.94,-4.4099998,.0025362093,.093847759,-.28999999,-1.74,.94,-4.4099998,.0025362093,AGL,2016m11,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2012_04,AGL,201204,2012,91,4,.015595539,1.16,-1.98,1.3200001,1.9400001,-.0011623853,.015595539,1.16,-1.98,1.3200001,1.9400001,-.0011623853,AGL,2012m4,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2012_03,AGL,201203,2012,91,3,.057343543,-2.1600001,.64999998,-.12,5.3699999,-.012549442,.057343543,-2.1600001,.64999998,-.12,5.3699999,-.012549442,AGL,2012m3,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2012_06,AGL,201206,2012,91,6,-.027652968,4.4699998,-3.0799999,1.26,3.9400001,-.01570674,-.027652968,4.4699998,-3.0799999,1.26,3.9400001,-.01570674,AGL,2012m6,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2015_09,AGL,201509,2015,91,9,-.0544701,-3.0899999,2.8499999,-.31,4.5700002,.0045548156,-.0544701,-3.0899999,2.8499999,-.31,4.5700002,.0045548156,AGL,2015m9,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2018_12,AGL,201812,2018,91,12,.095162146,-2.5999999,-2.3199999,1.17,.99000001,-.012232222,.095162146,-2.5999999,-2.3199999,1.17,.99000001,-.012232222,AGL,2018m12,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2018_11,AGL,201811,2018,91,11,.045000002,3.3599999,-1.49,-1.21,-3.28,.018221287,.045000002,3.3599999,-1.49,-1.21,-3.28,.018221287,AGL,2018m11,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
AGL_2021_03,AGL,202103,2021,91,3,.029882604,1.14,-2.29,4.1100001,-3.8399999,.011335778,.029882604,1.14,-2.29,4.1100001,-3.8399999,.011335778,AGL,2021m3,120,.0941642215986644,.0544345821950972,.0007617562734511,-.0065821269718132,-.0003954373271229,-.0000933182503665,-.2962296141007215,-.0060704421992355
