ticker_year_month,ticker,yearmonth,year,industry,month,ret,mktrf,smb,hml,wml,pmc,winsor_ret,winsor_mktrf,winsor_smb,winsor_hml,winsor_wml,winsor_pmc,ticker_encode,date,_Nobs,_R2,_adjR2,_b_winsor_mktrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_wml,_b_winsor_pmc,_b_cons
ABY1_2012_01,ABY1,201201,2012,54,1,.28985506,9.8599997,-2.27,.69,-5.3800001,.012762126,.25617579,9.8599997,-2.27,.69,-5.3800001,.012762126,ABY1,2012m1,29,.6476958578898769,.5711080009094154,.0193916793562537,.0089826898950504,.0032549602725239,-.0006198428144481,-1.836304229217974,-.0380919756292978
ABY1_2012_02,ABY1,201202,2012,54,2,-.10112359,5.2800002,2.99,.80000001,-4.1999998,.0097632408,-.10112359,5.2800002,2.99,.80000001,-4.1999998,.0097632408,ABY1,2012m2,29,.6476958578898769,.5711080009094154,.0193916793562537,.0089826898950504,.0032549602725239,-.0006198428144481,-1.836304229217974,-.0380919756292978
ABY1_2010_04,ABY1,201004,2010,54,4,-.018181818,.75999999,3.9400001,-.87,.41999999,-.01791109,-.018181818,.75999999,3.9400001,-.87,.41999999,-.01791109,ABY1,2010m4,29,.6476958578898769,.5711080009094154,.0193916793562537,.0089826898950504,.0032549602725239,-.0006198428144481,-1.836304229217974,-.0380919756292978
ABY1_2011_12,ABY1,201112,2011,54,12,-.1038961,-1.04,-1.67,1.2,-.11,-.00018716238,-.1038961,-1.04,-1.67,1.2,-.11,-.00018716238,ABY1,2011m12,29,.6476958578898769,.5711080009094154,.0193916793562537,.0089826898950504,.0032549602725239,-.0006198428144481,-1.836304229217974,-.0380919756292978
AEJ_2012_05,AEJ,201205,2012,169,5,-.088435374,-11.42,.63,3.6199999,4.7399998,-.0052795238,-.088435374,-11.42,.63,3.6199999,4.7399998,-.0052795238,AEJ,2012m5,7,.9986900567908785,.9921403407452711,-.0176223317071006,-.0376896061461703,-.0959925680634841,.0129248055904472,7.706095953386534,.0634340338651159
AEJ_2012_04,AEJ,201204,2012,169,4,.040094338,1.16,-1.98,1.3200001,1.9400001,.0017344183,.040094338,1.16,-1.98,1.3200001,1.9400001,.0017344183,AEJ,2012m4,7,.9986900567908785,.9921403407452711,-.0176223317071006,-.0376896061461703,-.0959925680634841,.0129248055904472,7.706095953386534,.0634340338651159
AEJ_2012_03,AEJ,201203,2012,169,3,.88444442,-2.1600001,.64999998,-.12,5.3699999,.013148249,.25617579,-2.1600001,.64999998,-.12,5.3699999,.013148249,AEJ,2012m3,7,.9986900567908785,.9921403407452711,-.0176223317071006,-.0376896061461703,-.0959925680634841,.0129248055904472,7.706095953386534,.0634340338651159
AEJ_2012_07,AEJ,201207,2012,169,7,-.056818184,4.7600002,-3.5899999,1.48,3.9100001,-.0099022333,-.056818184,4.7600002,-3.5899999,1.48,3.9100001,-.0099022333,AEJ,2012m7,7,.9986900567908785,.9921403407452711,-.0176223317071006,-.0376896061461703,-.0959925680634841,.0129248055904472,7.706095953386534,.0634340338651159
AEJ_2012_02,AEJ,201202,2012,169,2,-.19642857,5.2800002,2.99,.80000001,-4.1999998,.0097632408,-.19642857,5.2800002,2.99,.80000001,-4.1999998,.0097632408,AEJ,2012m2,7,.9986900567908785,.9921403407452711,-.0176223317071006,-.0376896061461703,-.0959925680634841,.0129248055904472,7.706095953386534,.0634340338651159
AEJ_2012_06,AEJ,201206,2012,169,6,.094527364,4.4699998,-3.0799999,1.26,3.9400001,.008101685,.094527364,4.4699998,-3.0799999,1.26,3.9400001,.008101685,AEJ,2012m6,7,.9986900567908785,.9921403407452711,-.0176223317071006,-.0376896061461703,-.0959925680634841,.0129248055904472,7.706095953386534,.0634340338651159
AEJ_2012_01,AEJ,201201,2012,169,1,-.06666667,9.8599997,-2.27,.69,-5.3800001,.012762126,-.06666667,9.8599997,-2.27,.69,-5.3800001,.012762126,AEJ,2012m1,7,.9986900567908785,.9921403407452711,-.0176223317071006,-.0376896061461703,-.0959925680634841,.0129248055904472,7.706095953386534,.0634340338651159
AGL_2018_04,AGL,201804,2018,91,4,.002306273,1.83,-4.48,2.1900001,1.7,.020320548,.002306273,1.83,-4.48,2.1900001,1.7,.020320548,AGL,2018m4,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2012_03,AGL,201203,2012,91,3,.057343543,-2.1600001,.64999998,-.12,5.3699999,.013148249,.057343543,-2.1600001,.64999998,-.12,5.3699999,.013148249,AGL,2012m3,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2020_07,AGL,202007,2020,91,7,-.025219942,2.3199999,2.3399999,-6,7.6500001,.014557776,-.025219942,2.3199999,2.3399999,-6,6.71,.014557776,AGL,2020m7,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2013_12,AGL,201312,2013,91,12,.0013279659,-.2,.86000001,-1.1900001,3.4100001,.0041739233,.0013279659,-.2,.86000001,-1.1900001,3.4100001,.0041739233,AGL,2013m12,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2019_09,AGL,201909,2019,91,9,.010548524,1.16,1.3,.38,-1.34,-.001266495,.010548524,1.16,1.3,.38,-1.34,-.001266495,AGL,2019m9,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2015_07,AGL,201507,2015,91,7,.072668813,-3.45,-6.0999999,-2.77,-5.4499998,.0061837533,.072668813,-3.45,-4.4899998,-2.77,-5.3800001,.0061837533,AGL,2015m7,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2011_03,AGL,201103,2011,91,3,-.015141736,2.0799999,-.75999999,-1.6799999,.31,-.0088117188,-.015141736,2.0799999,-.75999999,-1.6799999,.31,-.0088117188,AGL,2011m3,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2019_10,AGL,201910,2019,91,10,.032359082,2.8099999,-2.3900001,-.31,1.46,1.4879539e-06,.032359082,2.8099999,-2.3900001,-.31,1.46,1.4879539e-06,AGL,2019m10,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2016_05,AGL,201605,2016,91,5,.016402405,-1.79,.34999999,-2.04,3.4200001,.018084597,.016402405,-1.79,.34999999,-2.04,3.4200001,.018084597,AGL,2016m5,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2017_03,AGL,201703,2017,91,3,.093283579,2.8199999,-2.3800001,-1.0599999,1.89,-.0066259531,.093283579,2.8199999,-2.3800001,-1.0599999,1.89,-.0066259531,AGL,2017m3,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2016_03,AGL,201603,2016,91,3,.0032715376,10.65,-2.25,1.05,-4.04,-.01351979,.0032715376,10.65,-2.25,1.05,-4.04,-.01351979,AGL,2016m3,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2019_11,AGL,201911,2019,91,11,.031850353,-.19,-1.4400001,-.37,-.75,.0010792991,.031850353,-.19,-1.4400001,-.37,-.75,.0010792991,AGL,2019m11,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2019_01,AGL,201901,2019,91,1,.039805826,6.4000001,-4.6999998,.94,-.41999999,.00072612823,.039805826,6.4000001,-4.4899998,.94,-.41999999,.00072612823,AGL,2019m1,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2015_08,AGL,201508,2015,91,8,.012589928,-10.81,-1.02,.77999997,-.090000004,-.0011484622,.012589928,-10.81,-1.02,.77999997,-.090000004,-.0011484622,AGL,2015m8,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2017_04,AGL,201704,2017,91,4,.014789534,.27000001,-1.55,1.25,.56,.006681025,.014789534,.27000001,-1.55,1.25,.56,.006681025,AGL,2017m4,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2017_06,AGL,201706,2017,91,6,-.032258064,1.91,-1.33,-.92000002,.85000002,.0020517157,-.032258064,1.91,-1.33,-.92000002,.85000002,.0020517157,AGL,2017m6,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2020_04,AGL,202004,2020,91,4,-.013379872,11.12,1.13,-5.6599998,4.8600001,.0089209732,-.013379872,11.12,1.13,-5.6599998,4.8600001,.0089209732,AGL,2020m4,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2018_01,AGL,201801,2018,91,1,-.037766829,4.1199999,-1.49,1.26,.99000001,.016339898,-.037766829,4.1199999,-1.49,1.26,.99000001,.016339898,AGL,2018m1,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2012_07,AGL,201207,2012,91,7,.062969424,4.7600002,-3.5899999,1.48,3.9100001,-.0099022333,.062969424,4.7600002,-3.5899999,1.48,3.9100001,-.0099022333,AGL,2012m7,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2011_06,AGL,201106,2011,91,6,.019481055,-2.3199999,-1.98,-.059999999,.15000001,-.0052234316,.019481055,-2.3199999,-1.98,-.059999999,.15000001,-.0052234316,AGL,2011m6,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2013_10,AGL,201310,2013,91,10,.014273436,3.49,-2.3399999,.74000001,1.89,.018322581,.014273436,3.49,-2.3399999,.74000001,1.89,.018322581,AGL,2013m10,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2012_06,AGL,201206,2012,91,6,-.027652968,4.4699998,-3.0799999,1.26,3.9400001,.008101685,-.027652968,4.4699998,-3.0799999,1.26,3.9400001,.008101685,AGL,2012m6,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2014_02,AGL,201402,2014,91,2,.029605422,5.4899998,-1.71,-1.0599999,1.9,-.011278545,.029605422,5.4899998,-1.71,-1.0599999,1.9,-.011278545,AGL,2014m2,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2011_04,AGL,201104,2011,91,4,.016075088,4.77,-.61000001,-.52999997,2.1199999,-.0015787306,.016075088,4.77,-.61000001,-.52999997,2.1199999,-.0015787306,AGL,2011m4,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
AGL_2014_12,AGL,201412,2014,91,12,.019069413,-3.0999999,-2,.80000001,4.54,.0029058533,.019069413,-3.0999999,-2,.80000001,4.54,.0029058533,AGL,2014m12,107,.1043593461179134,.0600206998861269,.001122392835579,-.0068636856944368,-.0020766928904182,-.0004575080766038,-.3692789523701568,-.005410780665671
