year,ticker,industry,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,logsize,bm,roe,leverage,investa,logppe,salesgr,epsgr
2009,CEY,49.0,14.671914121036664,12.483473294823778,28.487424791092316,14.31701285426938,,,,,2631.218013185831,294.93686445412897,2631218308.1226954,1845.122360040228,20.63937489479748,0.7185180458324145,0.1241,0.18506684604389137,-0.1468090473387707,20.59429545564945,-0.2626337340222917,-29.10569105691057
2009,CSR,30.0,13.376293714543603,12.979374835149926,27.19180494489622,17.87466235594408,,,,,181.55573082448382,122.07599785921524,181555852.90048167,16316.486296160672,21.15717004260247,1.0280112662756735,0.0935,0.2874844809473785,-0.11371884251742909,21.53712509266862,0.1675661603900972,-40.76666666666667
2009,DOW,216.0,12.208335084284426,10.720863616235846,23.721262808684486,16.112023351810397,,,,,34.26747927271633,7.742505244324581,3426755.6697768774,1699.152787932694,21.33884280024312,0.7188472912554305,0.1338,0.23977288212045264,-0.08623627696463203,20.556389191085504,0.21277185606390459,1.1753130590339893
2009,ENE1,96.0,13.546210496367665,8.003363058629947,22.75655125987999,16.666196365612272,,,,,3124.622671607726,12.234029499104228,31246238.950106755,70760.39135805499,19.548094085058967,0.9135107205994195,0.0667,0.5715810697244935,-0.057725051501111874,20.339846426804698,0.12696996142812952,-5.96
2009,ENV1,31.0,13.34895856496256,3.8066624897703196,17.9541294684695,5.262690188904886,,,,,1615.97784076269,0.11594949755217726,161597.90002576655,0.49729451172378253,20.267416642274913,0.7556284537531723,0.0987,0.7205566240524947,-0.042425613757212356,21.414210593951157,0.0687795419282637,-30.958333333333332
2009,FGL1,67.0,11.106474871430772,12.036754180910872,24.92198796460902,14.343160849892646,,,,,14.180381970319587,35.95034811676283,14180417.920667704,360.8799795601167,23.0190569027162,0.3783014793164517,0.1939999999999999,0.3431413525035526,-0.02224716685972224,21.385335061935496,0.010430625767068822,3.3048543689320384
2009,FLX1,49.0,14.102183121032882,10.469426166355031,25.615108850434886,14.659452937875429,,,,,1733.8062727385145,45.847353383360776,173380673.12120482,3027.0512661976322,21.749135209921505,0.2552547095985217,0.3776,0.05104264885412841,-0.09516838208291564,19.414835812572008,0.0714990510618899,2.8352112676056342
2009,FMG,56.0,12.68931019389621,10.522961281909057,24.202236804818295,15.395316961513766,,,,,141.6327971144541,16.23044598975523,14163295.941891398,2120.155131230865,23.18367242030919,0.08953572254681484,0.1362,0.5829787677859374,-0.21885714785062133,22.052353536503627,0.16186797772630326,46.754617414248024
2009,GFF,71.0,11.503450721007685,11.476925160729186,23.01638592416202,14.476918330489065,,,,,39.69584034623708,38.656728380219604,3969622.6913520875,776.4358419491865,21.29332125326545,0.9166093870623868,0.1051,0.3437943949373628,-0.030220844633862844,20.01541102751419,-0.11468220352659142,8.615384615384615
2009,GNC,35.0,9.73849497786395,11.653043865545744,23.55401231968303,13.331268440847971,,,,,9.541321156211424,64.72715692485662,9541385.883368349,346.68113037479986,20.581348125647793,0.7995400169890006,0.091,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.2825366777391708,13.131782945736434
2009,GRR,122.0,12.162606533409937,10.229765142747272,23.67553344574273,15.190538187155177,,,,,382.024825538944,55.292883106105045,38202537.846777506,7890.519453056111,19.23365284632179,1.1779700397379433,0.3239,0.19165642687609435,-0.13369749126360245,20.047085895216206,2.20038764211473,41.02173913043478
2009,HVN,87.0,8.966356154790121,11.945927916071481,22.781886391948124,13.42113374684153,,,,,3.1723550413924513,62.43000371693928,3172417.471396168,272.93995321029377,21.977640473777804,0.587390272706588,0.1248,0.1604622959554027,-0.03344167938939649,20.122907478419904,-0.013214399884581687,-4.115151515151515
2009,ILU,122.0,13.724842685955332,13.188357089238151,27.540353828719304,16.40996621442202,,,,,1514.8797478852214,885.9014761983746,1514880633.7866976,22208.155581356776,21.12802926617552,0.7307125457177095,-0.019,0.22321768966831873,-0.248570339306138,21.159066144850648,-0.30688192370140266,-13.203910614525139
2009,IPL,92.0,13.8313228816365,12.289213625520402,27.646833653530145,17.024869076610607,,,,,294.0060772681233,62.89654174504413,294006140.16466504,7166.31341339893,22.24135085136881,0.7409042242339026,0.1028999999999999,0.23956448304982508,-0.0592652913499819,21.232129537398862,0.11550401247927894,-24.098939929328623
2010,ABY1,54.0,11.336021208074216,10.186785026670085,22.84894984182657,14.316495520863125,-7153.0,-18772.0,-715318772.0,-183309.0,204.36656511674988,64.75941450659668,20436721.271089494,4025.440327431405,19.66274863447812,1.3645533831533925,0.13,0.012361514653598377,-0.017438112047273274,19.79518588449728,0.061511507749347126,39.88181818181818
2010,AIO,81.0,13.83895360969074,11.594450150894405,27.65446427363516,16.530252982767603,-2325.0,23394.0,921115523394.0,60737.0,358.05059477487885,37.946256036324094,358050632.72113484,5281.543564186407,22.27936379157604,0.6547671385823682,0.118,0.4193782009041184,-0.07804689319291229,21.760941288397262,0.010305491355518268,4.370370370370371
2010,AMP,104.0,8.903815211722922,12.061613187082532,22.719349288160636,13.510660624170068,-706.0,-10436.0,-706010436.0,-56240.0,0.9276531383917318,21.817242248550542,927674.9556339803,92.92084698764809,23.11568961268592,0.27404077328396703,0.2495,0.12475773294047793,0.0,19.929192737796505,-0.31243207574536336,-0.037807183364839854
2010,BKN,43.0,10.302833979636116,11.404482425435805,21.81578953537674,13.758324143732318,-6084.0,-11383.0,-32919311383.0,-154330.0,29.53851091905515,88.88499229266476,2953939.9768978073,935.5971896955504,20.722247275188458,0.4721887085038091,0.1631,0.31284196745572657,-0.03584159442342114,19.768707137912337,-0.21404690900018866,0.5486111111111105
2010,BKW,30.0,12.58916602903598,11.754655217760117,26.40467702108694,15.659604379490993,-6002.0,802.0,-6001999198.0,-60096.0,445.1132268709934,193.21776732541818,445113420.08876073,9592.789894928497,21.27649327776985,0.9488617660702595,0.0668,0.1324512082861476,-0.011121927959787814,19.88409585567637,0.03795541379162504,-11.34292972057578
2010,BSL,56.0,16.194255537922796,14.169405140277355,32.312351202082475,18.679617788358545,2840982.0,143164.0,28409820143164.0,-58558130.0,1251.1566242710228,165.1696791921253,12511566407.879908,15020.721382940486,22.06586330302377,1.5031955399294255,0.0250999999999999,0.11046279007735396,-0.041488841468836135,22.17213585654878,-0.45910444249038984,5.976190476190476
2010,CCL,114.0,10.908503192466654,11.781095917778995,24.72401614353555,14.209485910913468,-3765.0,4638.0,-3764995362.0,-20337.0,11.853820453855166,28.36746648153773,11853848.821321648,321.70434329847706,22.828642305519676,0.2233077750189383,0.2763,0.3729584296487173,-0.07063549206108606,21.190327643271225,0.00762466822089317,0.5082872928176799
2010,CEY,49.0,14.501201006068742,12.386813787459532,28.316711684740245,14.255188347120134,-369535.0,-24318.0,-369535024318.0,-98993.0,2456.858910891089,296.56064356435644,2456859207.4517326,1921.0482673267327,21.291781534017407,0.42409446621468544,0.0721,0.25109788921943615,-0.19790338574868963,20.78802308416169,-0.049217159607446805,-1.357941834451902
2010,CRG,30.0,9.661224890275207,11.502248670306113,21.174213383137456,13.396794543089959,,,,,8.423853399084146,53.095445473567395,842438.4353538883,353.05965067062937,20.261556891260607,1.041499562920474,0.0493,0.15907960067760454,-0.007933525272588103,19.23223298889093,-0.40455042677341946,-2.759006211180124
2010,CSR,30.0,13.355682184769186,12.976023447428993,27.171193426828054,17.77083673963393,-13149.0,-1450.0,-13149001450.0,-5712436.0,165.68054790207037,113.34120548951691,165680661.24327585,13700.890078459157,21.64243001538395,0.7251931993742633,0.1031,0.209260310741754,-0.06186445052392505,21.532594771795765,0.1040206723115212,12.987951807228916
2010,DJS,87.0,8.48673398393153,11.556444618883724,22.302266077334018,12.946988039674462,,,,,2.3046281209297774,49.63171092265431,2304677.7526407,199.3721907889954,21.62038991367682,0.30345605301977535,0.2294999999999999,0.08698901433651263,-0.06713498214526316,20.45088608450307,0.02263368103097091,0.5250000000000007
2010,DOW,216.0,12.250108669519784,10.724632091159428,23.763036309661327,16.131917389125274,8551.0,171.0,855100171.0,199716.0,35.87026813284583,7.802406316890763,3587034.6156908995,1740.1341488028143,20.915287250653297,1.0257115022911256,0.1586999999999999,0.25728559027777775,-0.0612583912037037,20.574853991794846,-0.018975874479064545,-14.874999999999998
2010,ENE1,96.0,13.86030321894438,7.939515260662406,23.070643859229047,16.979095424212097,281897.0,-185.0,2818969815.0,6355603.0,4032.073500325786,10.81839667197434,40320745.82165453,91201.647819935,19.753117385935433,0.7502926567320618,0.113,0.5325930340818464,-0.03354531561244023,20.28692751814026,0.03928746277492917,3.3471074380165287
2010,ENV1,31.0,13.316312076239244,3.7376696182833684,17.92148295413523,5.2832037287379885,-20144.0,-3.0,-2014403.0,4.0,1586.1431931016461,0.10974653775803501,158614.42905670239,0.5147635223412594,20.33693504665951,0.7661000561739731,0.0697,0.7174057649667406,-0.03614190687361419,21.438076657142382,-0.007946485407874482,-2.571428571428572
2010,FGL1,67.0,11.267319000936345,11.955532203359013,25.082831549054987,14.336435412388395,11622.0,-13172.0,11621986828.0,-11361.0,17.508561452201356,34.844774716296975,17508596.296976075,376.83461288806325,23.112665547460043,0.24896064721282235,0.2648,0.37548683709625463,-0.02398313274180796,21.246869473071616,-0.02099579738224067,-8.293805309734513
2010,FMG,56.0,13.005166419970546,10.589459049346978,24.51809277798183,15.712096300167945,120442.0,2555.0,12044202555.0,1809090.0,115.37126733391028,10.3031324381307,11537137.036523467,1728.6313029990254,23.272840030382596,0.13533916394975196,0.5157,0.5610697205135349,-0.11008224095343433,22.113866879486494,0.12225713521608476,0.05339805825242777
2010,FXJ,84.0,8.881419551507804,11.407531615423501,20.39447005659683,13.038031316929283,,,,,2.8992419753195833,36.25442268345652,289960.4519546418,185.13051825813446,21.852349708032193,1.7158240533276492,0.0518,0.1999518534071491,-0.010870175281999057,20.47303496426419,-0.03967865230963273,25.51145038167939
2010,GFF,71.0,11.232801425162886,11.442932093149693,22.745739228449725,14.26884159374306,-23488.0,-3224.0,-2348803224.0,-363973.0,28.35822575803062,34.989492644851396,2835857.565295707,590.4927199039328,21.342023020202664,0.8984071838491251,0.0971,0.3208306294613887,-0.03316028552887735,20.216598223329083,0.09124111327580443,-1.156716417910447
2010,GNC,35.0,10.844841560003951,11.803802428318528,24.66035472694881,14.108964192860554,34311.0,18719.0,34311018719.0,724887.0,25.315374390434187,66.04740639498482,25315440.43784058,662.1780830846351,21.085008105482085,0.8933091242081727,0.0542,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.1726459267182457,-6.542817679558011
2010,GRR,122.0,12.187786467842855,10.885528571063377,23.700714651980775,15.217963660583052,4883.0,25682.0,488325682.0,109974.0,732.2080411041137,199.09991536072366,73221003.21032673,15157.365667774062,20.583795057328263,0.6473293443618231,0.085,0.05874925616445891,-0.05677277886957,20.13884928682266,-0.26794212387389393,-16.17105263157895
2010,HVN,87.0,10.169499004077514,11.94423374303591,23.98501546074062,13.75298813646468,18260.0,-261.0,18259999739.0,265292.0,10.711978122031578,63.18691919486318,10712041.308950773,385.6197184139294,21.98066619469434,0.6134943808282187,0.1379,0.1347434872006118,-0.022699070026208572,19.900085139057083,-0.009588573646251675,0.48338368580060465
2010,ILU,122.0,13.359487148452923,12.40426345042214,27.174998091143195,15.984043322670372,-279522.0,-290271.0,-279522290271.0,-4643854.0,652.1236752752341,250.88898034777242,652123926.1642145,8998.295092087663,22.06532685122897,0.2938653536277849,0.0321,0.17671013969792257,-0.06041548533429558,21.059952336326006,0.09642211941014815,3.535010940919037
2010,KZL,54.0,10.632050138317028,10.793598566626898,22.144987356511947,13.579532495544825,,,,,185.65124874006048,218.20136633441595,18565343.075372383,3538.1252099899207,19.605860600099565,1.5534034289202414,0.0081,0.05378019583971667,-0.12324737433812351,19.790169681669692,0.17427760667617523,74.04166666666667
2011,ABY1,54.0,11.401692182771942,10.006314862335598,22.914620125134515,14.58386353641811,5687.0,-4384.0,568695616.0,505866.0,192.91663701969205,47.79307921024772,19291711.495048415,4649.102720837619,19.95494538726999,1.1434494646459181,0.1083,0.007626698018250837,-0.02167806766285586,19.76026864348597,0.11602630588873579,-0.871621621621621
2011,AGL,91.0,14.250714387402654,10.840795859632752,25.763640182811752,17.70484096294374,,,,,218.4910569105691,7.219794980558501,21849112.910851892,6911.014068575469,22.63402491614117,0.9383392274054547,0.068,0.12079581670224945,-0.059748135771527586,21.732281591802764,0.06738463836007949,2.8901023890784985
2011,AHG,90.0,10.248353038515363,10.491885141897002,21.761291260876945,13.232295228568505,,,,,8.47580241858745,10.812981821871269,847591.0548405669,167.52917571950965,20.178306110449597,0.780784999540557,0.1135999999999999,0.4241781718304413,-0.06072695232911079,18.98547737383379,0.1510368438316102,-5.901345291479821
2011,AIO,81.0,13.801431917354714,11.837469702154575,27.616942615620392,16.501216781272927,-37700.0,29846.0,-37699970154.0,-432163.0,318.75990042996153,44.72246468173148,318759945.1524262,4742.041509067985,22.291633884167855,0.6705411869110005,0.0767,0.39043590647397486,-0.05933497826342381,21.813173684984374,0.0487935513258741,19.225609756097562
2011,AMP,104.0,9.384545748167879,12.116076819499584,23.20007166239499,13.641946145211616,4543.0,9689.0,4543009689.0,103429.0,1.5915229308731114,24.440032089851584,1591547.3709052012,112.40312876052948,23.161522641551553,0.6021972255376146,0.1331,0.11205911687369662,0.0,19.98721115537519,-0.03972737967516523,-2.597051597051597
2011,BKN,43.0,10.48693146800411,11.552444210630487,24.30244492829092,13.93288195335287,6027.0,14308.0,32862314308.0,180119.0,31.083176373872234,90.21353424144354,31083266.587406475,975.1752569452394,20.976531722375626,0.505395113481084,0.1153,0.29938048520487326,-0.047263111112516985,19.826174609349838,0.11157671689424387,-0.6570351758793966
2011,BKW,30.0,12.576214502171096,11.74042750426139,26.391725493668435,15.634008350766445,-3775.0,-1799.0,-3775001799.0,-159774.0,454.2991564683052,196.95374773115546,454299353.422053,9667.739187592853,21.102329881637843,1.1470511073563465,0.0601,0.1307574415642668,-0.015648987968326335,19.92591302914377,-0.01480988035105673,-0.0010101010101015268
2011,BLD,30.0,14.710841561358805,13.216705816371231,28.52635234376555,,,,,,514.6191036744303,115.5023963676112,514619219.1768267,,21.890058244329623,0.9827895515319798,0.0558,0.18817925194071983,-0.06100917431192661,21.786216405060436,0.0739801031060697,8.754545454545452
2011,BSL,56.0,16.246602579577676,14.2640051423111,32.36469824430711,19.293076313961134,579942.0,141348.0,5799420141348.0,109708348.0,1243.1990422880133,171.20227839244328,12431990594.082413,26158.172475619893,21.52070992224908,1.9803502023343793,-0.0275,0.15910432439368663,-0.05068651353779032,21.976200219321008,0.23501483145466337,-53.231404958677686
2011,CCL,114.0,10.867863438213538,11.716608890327977,24.683376332888574,14.14004828941689,-2176.0,-8166.0,-2176008166.0,-99473.0,10.349977312631932,24.184931641973606,10350001.497563574,272.9173982520863,22.891476041504202,0.23268761684805528,0.2615,0.38301542544368883,-0.0599104329076132,21.295431120945572,0.052558599981163745,1.074717636837533
2011,CSL,95.0,9.392411897514927,11.0519529323301,20.905389930079032,12.940440940951254,,,,,2.794409968848513,14.689926940515893,279455.68681179185,97.09113032800136,23.576929118236407,0.21003470201286153,0.2581,0.08213185603701029,-0.041872558330243684,20.91164235871872,-0.016900532930819563,-0.3557168784029044
2011,CSR,30.0,13.143140039978013,12.765154004969839,26.95865128318212,17.48056345060728,-120895.0,-82119.0,-120895082119.0,-13154520.0,264.02741143004914,180.92216188259633,264027592.35221103,20200.776829583658,21.22989127217724,0.7720158116945817,0.067,0.002030685920577617,-0.06457581227436823,20.84945786218417,-1.1311812103921077,32.84146341463415
2011,DJS,87.0,8.518991573357617,11.528818498972141,22.334522415005175,12.928523741481838,159.0,-2846.0,158997154.0,-7676.0,2.483058787371051,50.36608882301328,2483109.153459874,204.18436798247137,21.16939560559849,0.5027862991450396,0.2141,0.10863529702358898,-0.06711703923263761,20.49814032284089,-0.055811020279007924,-0.3300000000000007
2011,DOW,216.0,12.291300349386916,10.774111238226828,23.804228007630005,16.084640310060628,8789.0,2306.0,878902306.0,-468196.0,32.79102936276611,7.191975364683951,3279110.128251976,1456.0680184292112,21.18553405942759,0.9084910623873906,0.1655,0.19748099128296645,-0.12057970186484043,20.776820821782845,0.5134457649726947,-2.3
2011,ELD,35.0,10.092701965587253,10.615431953178978,21.605644296673628,13.14503443583518,,,,,10.58043071275834,17.84522781682186,1058060.9165036506,223.93114270052735,18.68376443572381,4.648062546051088,0.4943,0.2527041804143964,-0.01350670068687366,18.330066520863806,1.3521653268749987,-127.51724137931035
2011,ENE1,96.0,13.46913241950291,7.861341795599989,22.679473158395723,16.861468203379488,-338566.0,-211.0,-3385660211.0,-2625084.0,2766.7935482104226,10.151827524558033,27667945.63393175,82271.50955132443,19.79360874729017,0.668860748219267,0.2025,0.5101678224224332,-0.0600337341838873,20.158726447955715,-0.009511285375371709,-11.472222222222221
2011,ENV1,31.0,12.908409967082079,3.9318256327243257,17.51358141640562,5.545177444479562,-203324.0,9.0,-20332391.0,59.0,951.6572371522867,0.12022630834512023,95165.84394153701,0.6034889203206035,20.736484621264598,0.5359681194815127,0.0828999999999999,0.6763568567877365,-0.04460709846706256,21.516710738821722,0.04095503030470038,0.55072463768116
2011,ESG,50.0,11.296223621235495,5.288267030694535,18.203981359322622,13.585838240562357,,,,,30956.17070357555,76.12456747404845,30956246.828143023,305572.47212610533,20.212421562673168,0.44501996643738073,-0.0162,0.037621109049680475,-0.2568130282415997,17.730987591363935,0.0018967020407919615,0.55
2011,FGL1,67.0,11.019841522680395,11.791723188208477,24.835354244476367,14.14612998598168,-17149.0,-23522.0,-17149023522.0,-291754.0,25.21426802080753,54.559491371480476,25214322.580298904,574.6139872842871,23.025411522545166,0.039977562577796534,2.5555000000000003,0.5591031928735862,-0.03943549194274847,20.342737214128277,-0.20463990053273975,3.780582524271844
2011,FMG,56.0,13.307236675734853,10.602666505327793,24.820162809695585,16.0643516718841,156828.0,528.0,15682800528.0,2813641.0,117.62136311430622,7.868760141913929,11762144.180190764,1853.0453026341233,23.70746755131578,0.11465380036227646,0.7536,0.5646958808580936,-0.16557212916934955,22.251605389452152,0.06370997219516938,1.5370078740157478
2011,FXJ,84.0,9.113609183016411,11.348911300518559,20.62662813667658,13.033971411476577,1881.0,-5124.0,188094876.0,-1862.0,3.6819505333717832,34.423682266893955,368229.4770194452,185.6391761483585,21.55831045200729,1.9257562120851837,0.064,0.22864006179719273,-0.008575464866875165,20.398014806442504,-0.007302649456061947,-28.510204081632654
2011,GCL,49.0,11.031836621134321,9.964864832211031,22.54476552658657,13.572128584409061,,,,,195.5728664044727,67.2866088068065,19557353.927056078,2480.523712945063,21.06628427506732,0.7200310701522044,0.0465,0.07379365589860873,-0.0937753120830951,20.50937682992758,0.06133857675232022,0.25441696113074247
2011,GFF,71.0,11.188441085994343,11.391288763472755,22.70137879974832,14.237617092884962,-3279.0,-4693.0,-327904693.0,-48374.0,28.127310221392165,34.45274502937629,2812765.474884246,593.42866036341,21.10389791527284,0.8886631081505805,0.1052999999999999,0.34616075599152024,-0.03722467751787575,20.226178739290933,-0.06472075393513803,-22.471698113207545
2011,GNC,35.0,10.815308308938832,11.949772954307061,24.63082197640668,14.188496550530497,-1492.0,21022.0,-1491978978.0,111013.0,17.187003659968234,53.443132380360474,17187057.103100616,501.3686900075962,21.079467925106467,0.9613444698300453,0.1214,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.6099799643682753,6.555555555555555
2011,GNS,38.0,9.081028635495842,10.821157333085402,20.59401107960977,14.554556584000142,,,,,12.881689880682742,73.4008570201325,1288242.3889252944,3069.699221996948,19.249531298245966,4.604384121206768,0.0553,0.3284756018186694,-0.03282419162841177,20.016869269627794,0.0857211130206397,-176.14814814814812
2011,GRR,122.0,12.033075481156537,11.07367603969346,23.54600477734847,15.063436992117875,-28148.0,11054.0,-2814788946.0,-582047.0,398.0446530820848,152.5000236610227,39804617.80823214,8241.40158434208,20.286627031692355,1.171917952037362,0.2851,0.0469209130793378,-0.10871799053135431,20.121599696200832,0.23899389355419476,20.32142857142857
2011,HVN,87.0,8.525359754082631,12.005430282999974,22.340902773531532,13.466667719996707,-21054.0,9714.0,-21053990286.0,-233888.0,1.8872346415564503,61.26343264807361,1887295.9049890982,264.1244968372628,21.696000715781985,0.8424645741341431,0.1067999999999999,0.16277635739580007,-0.04265300102971797,20.054770292527557,0.08885860165016744,0.7911646586345377
2011,ILU,122.0,13.373550019743181,12.108344043699338,27.189060859888585,16.014433137323206,8976.0,-62460.0,8975937540.0,269852.0,393.591941705958,111.06423366603393,393592052.77019167,5520.35698977405,22.588073212549805,0.23776500824086128,0.3298,0.06683511288613579,-0.05807319259923384,21.063943504050137,0.10243710396094187,7.838064516129033
2011,IPL,92.0,13.810293975225296,11.975879302728437,27.625804692896512,16.96633852182529,,,,,251.9940724979102,40.24520606935684,251994112.74311626,5916.202852293741,22.39585645757712,0.6959700663356256,0.1432,0.22401062568731345,-0.09234636313000757,21.54888760190573,0.18167659540463255,0.9633027522935786
2011,KZL,54.0,10.713728642470587,10.726697617394242,22.22666423792387,13.781413814826186,3527.0,-3152.0,352696848.0,176680.0,186.85852953153437,189.29767553956236,18686042.250828978,4015.981184918017,19.816660020804957,1.2294401300861342,-0.0729,0.04605417254073547,-0.061013713280625076,19.661668946896672,0.043162444544269554,-9.035087719298247
2011,LAU,131.0,11.404515861119485,8.382518288089635,20.614861103466975,14.078955008051931,,,,,378.22047615835976,18.42078640318338,3782223.1823700005,5485.790281243677,17.474446981145274,1.30873150560103,0.0273,0.44575457363398774,-0.054181270555184124,18.162932807826223,0.447372110181539,-8.388888888888891
2012,ABY1,54.0,11.582218291466178,10.537680590252403,23.095147274974654,14.796547664372985,17702.0,15544.0,1770215544.0,511009.0,215.82885934422663,75.94034323182446,21582961.874765895,5371.245776057546,19.22743056322815,2.3583359801709958,0.0503,0.0009621096492350021,-0.051651218909078506,19.71337296573595,0.14631259024765855,-13.859154929577466
2012,AEJ,169.0,13.906588156657772,7.560601162768557,23.11692870401103,16.35318160703421,-78958.0,193.0,-789579807.0,-930006.0,12220.568546947517,21.43207782934666,122205706.901553,141134.58363084611,15.056681685637301,-3.694001623510823,3.2723,0.7148079995287057,-0.008067450540082545,18.556452125926484,-2.35283045503741,244.34090909090904
2012,AGL,91.0,16.89473950583704,12.623380681837702,30.710250077764112,19.43218177791596,20196354.0,252512.0,21587104452512.0,226094388.0,2915.0140108600926,40.701749681571364,2915014051.561842,36867.00207816585,22.81047317114057,0.8847152383363595,0.0379,0.2925690712696086,-0.05450388101829235,22.45836676737617,0.047876751671526975,-6.525389302640488
2012,AHG,90.0,11.14375853433447,10.629029316531945,22.65668997591093,13.972852711047215,40895.0,5295.0,4089505295.0,612295.0,17.659439080159103,10.554382903110524,1765954.4623988133,298.9763906447454,20.283034501186293,0.7111817449490618,0.1328,0.4676549036433194,-0.030114769923844258,18.878725651878305,0.9059207479630378,2.380566801619434
2012,AIO,81.0,13.842699564164707,11.777088111379099,27.658210248869743,16.538352026920922,41542.0,-8106.0,41541991894.0,554961.0,297.2667573118871,37.675817976682964,297266794.98770505,4404.061098735789,22.168519348672834,0.7889363866837705,0.075,0.399067325682053,-0.11439222585239173,21.999103384983727,0.0856484085920064,4.524137931034483
2012,AMP,104.0,8.985820874482043,12.09236068678329,22.801353775794148,13.567514475023325,-3914.0,-4284.0,-3914004284.0,-60300.0,0.4040766779626726,9.028526629912498,404085.7064893025,39.470082443983614,23.349998356903946,0.5445994629724697,0.1297,0.10520332460358228,-0.0014736718006585208,19.963978853881923,0.8888881421932809,-0.32848232848232817
2012,BKN,43.0,10.525219286685545,11.533316154617962,24.340732585026807,13.954406038112909,1399.0,-1971.0,1398998029.0,24467.0,25.548644501138416,70.01301339274995,25548714.514151808,788.2150934775942,20.58994752040814,0.8220533928464148,0.1397,0.34421248167754226,-0.07691176304915738,20.094369636187988,0.3480001273087335,2.1252408477842004
2012,BKW,30.0,12.272038272867105,11.507721950138631,23.784968394348272,15.345683160472891,-75950.0,-26065.0,-268224226065.0,-1543620.0,384.40140490276514,178.99735141281974,38440319.48762793,8310.97508312821,21.12233054834451,1.1155223186512868,0.0474,0.13205430885707792,-0.012786853923539824,19.925204707669447,-0.05479693546919613,-6.628712871287128
2012,BLD,30.0,14.69592910809096,13.168298039935335,28.511439883104444,16.843327615537216,-36237.0,-25965.0,-36237025965.0,,489.8570180961472,106.32309035887646,489857124.41923755,4194.42715843776,21.528753631349343,1.5208769929966546,0.0316,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.07440383714342803,0.14237288135593276
