year,month,bc,bp,sc,sp,pmc
2010,1,-0.019136244509810826,-0.013984128081703838,-0.0035730804043499764,0.0013892535190310575,0.005057225175744011
2010,2,-0.0017771592556608201,0.006928796174954892,0.0006008311850533741,0.002390552703460425,0.005247838474511382
2010,3,0.016723370565742114,0.02333145986595897,0.003188313933628069,0.006899814195916533,0.00515979478125266
2010,4,0.009306401699008857,-0.02661930045752478,-0.0007797842499751067,-0.0006762613990448442,-0.017911089652801686
2010,5,0.004041818046269491,-0.039734500121686535,-0.0014785585599977136,-0.0013653584360895934,-0.021831559022023952
2010,6,0.0003300283580440493,0.012086007174921039,-0.0011979716885789642,-0.0028829045198449916,0.005035522992805481
2010,7,0.01388621513707191,0.014052060051577267,0.0030955882365385403,0.0030127534014666828,4.150503971674796e-05
2010,8,0.009825349895421318,0.01741378944803068,-0.0003787817629113431,0.005022904063572659,0.006495062689546683
2010,9,0.00688261308293835,0.023537344989191723,0.003764863053950266,0.0011932124330559662,0.007041540642679536
2010,10,-0.0007476604619316273,0.03209231508825805,-0.00041872151412316596,0.0008873885871155877,0.017073042825714216
2010,11,0.001766128189965798,-0.007783038424623976,0.0006015452543773408,-0.002088812015817511,-0.006119761942392313
2010,12,0.013183504308829797,0.012283616455417649,0.0014970014414448524,-0.0007144160331361366,-0.001555652663996569
2011,1,-0.003558686568587228,-0.0029151897226746748,,0.0023368733170879698,
2011,2,0.0210758922268309,0.004527980322102912,,-0.0016934835119021955,
2011,3,0.01583380354152905,-0.0019085892140620238,-0.00027884758567565536,-0.00015989257136080884,-0.008811718870638113
2011,4,-0.003543373505923357,-0.009322022603421416,-0.0019861775400757216,0.0006350101892051382,-0.0015787306841086
2011,5,0.010206965977511378,-0.012628759579407985,-0.000720646351714663,0.0018735765312033043,-0.010120751337000699
2011,6,-0.0002487443773210663,-0.009161696492944106,0.0006068600856544539,-0.000927051393518408,-0.005223431797397951
2011,7,-0.0008755905344115392,-0.011171811054883546,-0.0021837768233777663,0.00025857343102635535,-0.003926935133033943
2011,8,-0.0027685539969519676,-0.010635555527539017,,-0.0013568141354650134,
2011,9,-0.016073450584596076,-0.01924195377102151,-0.003622821270379668,-0.0029850428792986463,-0.0012653623976722067
2011,10,0.02533148645463071,0.016011249547026624,0.0021133124077214738,0.0035792179471680163,-0.003927165684078771
2011,11,-0.015564626089406347,-0.01511760716144496,-0.0007904337317191997,-0.001446937911450025,-0.00010474262588471873
2011,12,-0.0015023166855803426,-0.004773314772389701,-0.0025081070333397705,0.00038856629418851206,-0.0001871623796405376
2012,1,0.01419287953680513,0.03922006365108842,0.0010155079311087417,0.0015125757082624265,0.012762125945718485
2012,2,-0.004392974167779707,0.014205945567709393,0.0001996732854749637,0.0011272345619511145,0.009763240505982625
2012,3,-0.004737212227571193,0.021099194260397827,-0.0006804525097437265,-0.00022036040059971872,0.013148249298556514
2012,4,-0.005031200218219987,-0.0029025217742467066,-0.0011450330599041656,0.00019512524996200575,0.0017344183769197256
2012,5,-0.017034448171504298,-0.02793147673492198,-0.000521952573503853,-0.00018397195069335572,-0.005279523970303592
2012,6,-0.00946293653439063,0.005952343089154391,-0.001416825634394627,-0.0006287351356945795,0.008101685061122535
