ticker,yearmonth,mom
ALK,200711,0.05984081566243001
ALK,200712,0.029588714822093888
ALK,200801,0.03276393429574517
ALK,200802,0.03255885896301893
ALK,200803,0.08346002751124632
ALK,200804,0.056618646292130814
ALK,200805,0.05084330023900698
ALK,200806,0.03229671003555153
ALK,200807,0.01642369416253565
ALK,200808,0.0040833921880873425
ALK,200809,0.028055080222275357
ALK,200810,0.017605759428126987
ALK,200811,-0.029616462794095244
ALK,200812,-0.03449366620071042
ALK,200901,-0.04561513563492133
ALK,200902,-0.03274522485925139
ALK,200903,-0.04697762236370773
ALK,200904,-0.008347869580602777
ALK,200905,-0.019794745749701165
ALK,200906,0.006192320644230485
ALK,200907,0.004401322641111279
ALK,200908,0.01342287165749915
ALK,200909,0.033155164827292326
ALK,200910,0.06066928181509352
ALK,200911,0.08447935221607301
ALK,200912,0.10225308239930242
ALK,201001,0.09758154108082516
ALK,201002,0.07862697422049912
ALK,201003,0.0437243065783455
ALK,201004,0.03292491500335501
ALK,201005,0.04977257044338581
ALK,201006,0.0003189302002718901
ALK,201007,-0.014049571214158002
ALK,201008,0.04247608192156749
ALK,201009,0.042420427559693046
ALK,201010,0.07017464255473739
ALK,201011,0.09405755510070701
ALK,201012,0.09504767171126796
ALK,201101,0.12437979175041593
ALK,201102,0.13234868245658757
ALK,201103,0.14958444076704902
ALK,201104,0.1900567621660495
ALK,201105,0.192597454945689
ALK,201106,0.20035583891852463
ALK,201107,0.2205225449695805
ALK,201108,0.17197298460867927
ALK,201109,0.14676378671410376
ALK,201110,0.06740186791849659
ALK,201111,0.060733956345987765
ALK,201112,0.03733506206390586
ALK,201201,0.017756971619009077
ALK,201202,0.017694594412041038
ALK,201203,0.035024638558508014
ALK,201204,-0.00270216085528587
ALK,201205,-0.02389573947374417
ALK,201206,-0.03609082499197889
ALK,201207,-0.059944006107465676
ALK,201208,-0.0507707290520654
ALK,201209,-0.030574025276814788
ALK,201210,0.0008803644967818325
ALK,201211,-0.011593231399881998
ALK,201212,-0.009347370776113176
ALK,201301,-0.0086237260837711
ALK,201302,-0.014146891343176787
ALK,201303,-0.04730557302569785
ALK,201304,-0.06726364389426963
ALK,201305,-0.06503591729798511
ALK,201306,-0.06772166305187698
ALK,201307,-0.0684308963390558
ALK,201308,-0.040174309342731473
ALK,201309,-0.07134938757323869
ALK,201310,-0.05690319879492283
ALK,201311,-0.049438739201509464
ALK,201312,-0.04434076525059103
ALK,201401,-0.04316621011607071
ALK,201402,-0.019272307634045627
ALK,201403,-0.018831952473785357
ALK,201404,-0.028661850731417998
ALK,201405,-0.030665918054539287
ALK,201406,-0.012195897731825056
ALK,201407,0.0006628586460415512
ALK,201408,-0.02918738412114688
ALK,201409,-0.030703621195163983
ALK,201410,-0.048308992280034845
ALK,201411,-0.03808555269461609
ALK,201412,-0.02477468666661888
ALK,201501,-0.028889585811897756
ALK,201502,-0.035815970213771
ALK,201503,0.010081692108246451
ALK,201504,0.004096280019090219
ALK,201505,0.004662077868042819
ALK,201506,0.02130134655431118
ALK,201507,0.01919245151718907
ALK,201508,0.003997422671626329
ALK,201509,0.03569806319894401
ALK,201510,0.029280937791559398
ALK,201511,0.024692036776511123
ALK,201512,0.01928296824597514
ALK,201601,0.022869088896394125
ALK,201602,-0.002905659093492922
ALK,201603,-0.02874241810429064
ALK,201604,-0.018605283400109047
ALK,201605,-0.014020587821928348
ALK,201606,-0.031355522276933716
ALK,201607,-0.02201996618274589
ALK,201608,0.008764234969129077
ALK,201609,0.014193638536384556
ALK,201610,0.08594765255952913
ALK,201611,0.0942533880650157
ALK,201612,0.05975648321489127
ALK,201701,0.0644093298060835
ALK,201702,0.08362709413251809
ALK,201703,0.06212158950527347
ALK,201704,0.06077306813968626
ALK,201705,0.045497536837099
ALK,201706,0.045880143464835606
ALK,201707,0.044385997037325216
ALK,201708,0.06907581772373875
ALK,201709,0.06191412001097858
ALK,201710,-0.012537672374305475
ALK,201711,-0.03436582154760658
ALK,201712,0.015869491960445826
ALK,201801,0.010436006254932916
ALK,201802,0.0019836881722690436
ALK,201803,0.0028828472338590094
ALK,201804,0.015870238974735412
ALK,201805,0.020566785361691525
ALK,201806,0.024220452054382533
ALK,201807,0.011715382855166238
ALK,201808,-0.032855462934204514
ALK,201809,-0.057157632791932006
ALK,201810,-0.02305534868964791
ALK,201811,-0.01909125907562709
ALK,201812,-0.039038862465044157
ALK,201901,-0.042862401038444735
ALK,201902,-0.03804946006858585
ALK,201903,-0.029579319839376485
ALK,201904,0.002825616166621103
ALK,201905,-0.004789230717582027
ALK,201906,0.03727175098159007
ALK,201907,0.0807683548572246
ALK,201908,0.07074296589535191
ALK,201909,0.0849242759718099
ALK,201910,0.13768040123770078
ALK,201911,0.14149717025095707
ALK,201912,0.12721266622897023
ALK,202001,0.13873007247295588
ALK,202002,0.15637151230248877
ALK,202003,0.15103876812691977
ALK,202004,0.10550236822040264
ALK,202005,0.13356279386558353
ALK,202006,0.11429488542336315
ALK,202007,0.11510533546150199
ALK,202008,0.1282673985557782
ALK,202009,0.11734087334049963
ALK,202010,0.07294670938170539
ALK,202011,0.06402238381157255
ALK,202012,0.06777186166754388
ALK,202101,0.058634340772597264
ALK,202102,0.015470455985675821
ALK,202103,0.007091346042199974
ALK,202104,0.022412313490826997
ALK,202105,0.01037397781995276
ALK,202106,0.013593932468478833
ALK,202107,0.0074919767259199925
ALK,202108,0.007508514100386304
ALK,202109,0.00039189334740191706
ALK,202110,-0.03131149597292798
ALK,202111,-0.016261433394705205
ALK,202112,-0.009736172611371116
ALK,202201,0.006188944745085033
ALK,202202,0.011498455612058764
ALK,202203,0.04329014145344549
ALK,202204,0.05347665263729711
ALK,202205,0.03894434455553012
ALK,202206,0.02418844219458575
ALK,202207,-0.03231160624094654
ALK,202208,-0.009824462715934873
ALK,202209,-0.0029998878533853226
ALK,202210,0.0023855996749593544
ALK,202211,-0.0022103618519160014
ALK,202212,-0.0030222156589172285
AMI,200701,-0.01698903349810088
AMI,200702,-0.007340577596554093
AMI,200703,-0.041794735161977015
AMI,200704,-0.06218848853676495
AMI,200705,-0.054358185680083125
AMI,200706,-0.08287688163962918
AMI,200707,0.03817986901041439
AMI,200708,-0.03592468479299162
AMI,200709,-0.017082045286267465
AMI,200710,-0.009866273693737071
AMI,200711,0.01932313489498198
AMI,200712,0.005654074770397939
AMI,200801,0.018627740388291496
AMI,200802,-0.00869658877256077
AMI,200803,-0.002178194089300176
AMI,200804,-0.025765675695248468
AMI,200805,0.01065728105623403
AMI,200806,0.020381790303554404
AMI,200807,-0.022840955325651852
AMI,200808,-0.025234228062286257
AMI,200809,-0.0630014448028652
AMI,200810,-0.07284123760344938
AMI,200811,-0.1331749210173661
AMI,200812,-0.12279101600751137
AMI,200901,-0.10699424033809886
AMI,200902,-0.13199699926322164
AMI,200903,-0.07600782283963951
AMI,200904,-0.05884029896319998
AMI,200905,-0.06783949036711007
AMI,200906,-0.06529659920163339
AMI,200907,-0.016804013312956324
AMI,200908,-0.018739627362907945
AMI,200909,0.04959176259207989
AMI,200910,0.03474722129380706
AMI,200911,0.08327342036586609
AMI,200912,0.09829022672526279
AMI,201001,0.07104073672805938
AMI,201002,0.10386401575345201
AMI,201003,0.04174031569871747
AMI,201004,0.04235033412445117
AMI,201005,0.05136434367425464
AMI,201006,0.02457076276711755
AMI,201007,-0.0070231687785622015
AMI,201008,0.005817985156929015
AMI,201009,-0.013459531035287742
AMI,201010,0.040092200243739474
AMI,201011,0.04174338369448495
AMI,201012,0.054565564778255596
AMI,201101,0.08920782557353366
AMI,201102,0.09662816721235593
AMI,201103,0.1143860598505233
AMI,201104,0.14637555148210407
AMI,201105,0.10593283047597206
AMI,201106,0.11168723369709901
AMI,201107,0.12264853138283535
AMI,201108,0.12518247238795158
AMI,201109,0.1004894783556896
AMI,201110,0.05442182316264332
AMI,201111,0.057384927451906875
AMI,201112,0.0329559194655831
AMI,201201,0.0002659708613876692
AMI,201202,0.0068871526213771335
AMI,201203,-0.013523530565064362
AMI,201204,-0.024562859581363256
AMI,201205,-0.03466696350963106
AMI,201206,-0.041648392017720935
AMI,201207,-0.055032168169931284
AMI,201208,-0.08880621956318398
AMI,201209,-0.04169234608461193
AMI,201210,-0.012275281195202584
AMI,201211,-0.0372412721721408
AMI,201212,0.002779804258385273
AMI,201301,-0.004272349864260634
AMI,201302,-0.008982285834903226
AMI,201303,-0.0038560301502915976
AMI,201304,-0.02187213778675201
AMI,201305,-0.03176079072323587
AMI,201306,-0.01594787031939393
AMI,201307,-0.01561291842545054
AMI,201308,0.019236734963756587
AMI,201309,0.014720943850946744
AMI,201310,0.0020172635329876567
AMI,201311,0.027074829025716684
AMI,201312,-0.033435405473488375
AMI,201401,-0.00678347005021146
AMI,201402,-0.00678347005021146
AMI,201403,0.0010405806865080413
AMI,201404,0.005098058363180903
AMI,201405,0.022328794846790956
AMI,201406,0.024763865313988664
AMI,201407,0.04693972203125859
AMI,201408,0.10279391256037176
AMI,201409,0.0705406607625422
AMI,201410,0.049891947749134045
AMI,201411,0.038122948269711944
AMI,201412,0.03908035192082756
AMI,201501,0.026054750837736184
AMI,201502,0.026054750837736184
AMI,201503,0.030056786418719117
AMI,201504,0.029051839953100303
AMI,201505,0.033413457089012104
AMI,201506,0.03096634064262235
AMI,201507,0.014719971222641903
AMI,201508,-0.11729602562417303
AMI,201509,-0.1479706510220928
AMI,201510,-0.18516695455742307
AMI,201511,-0.042993623272343955
AMI,201512,0.02997322975849769
AMI,201601,0.029542880014747083
AMI,201602,0.03583370857661081
AMI,201603,0.04173373873406671
AMI,201604,0.05129943558968424
AMI,201605,0.06935740580347897
AMI,201606,0.12160025079775266
AMI,201607,0.13782073818911664
AMI,201608,0.2415376518300849
AMI,201609,0.239536452710562
AMI,201610,0.2895979178357364
AMI,201611,0.15672021547273993
AMI,201612,0.10710551602320972
AMI,201701,0.11359890910490796
AMI,201702,0.126458174892184
AMI,201703,0.15775204019634012
AMI,201704,0.13376961069358612
AMI,201705,0.10905833650547665
AMI,201706,0.0601840617750868
AMI,201707,0.0543160045705069
AMI,201708,0.01636772866652295
AMI,201709,0.037233903852492305
AMI,201710,0.07479616710081144
AMI,201711,0.08099550043270551
AMI,201712,0.0717494117021706
AMI,201801,0.08213019574926905
AMI,201802,0.07229225383310788
AMI,201803,0.04644817197801355
AMI,201804,0.06649283082268743
AMI,201805,0.08143760473365505
AMI,201806,0.12481201791537916
AMI,201807,0.12267106544714129
AMI,201808,0.1209966917367784
AMI,201809,0.1313028810115158
AMI,201810,0.11219089179589205
AMI,201811,0.1163662067081595
AMI,201812,0.1194729039325038
AMI,201901,0.10118723024814252
AMI,201902,0.10616421181665246
AMI,201903,0.0904814038061497
AMI,201904,0.08388681651388576
AMI,201905,0.06920006082389545
AMI,201906,0.008674626071753974
AMI,201907,-0.003947567948023108
AMI,201908,-0.0021723811823042096
AMI,201909,-0.007776053357532435
AMI,201910,-0.03220124789469412
AMI,201911,-0.03001262416979089
AMI,201912,-0.03484796172136868
AMI,202001,-0.0297912998242154
AMI,202002,-0.046000898989205556
AMI,202003,-0.06062024733259588
AMI,202004,-0.09427362169449309
AMI,202005,-0.049411879313666744
AMI,202006,-0.036706443938806954
AMI,202007,0.024964105093197974
AMI,202008,0.02994922474287684
AMI,202009,0.026790660854995003
AMI,202010,0.03174927737353558
AMI,202011,0.023163132949183096
AMI,202012,0.023491991501515996
AMI,202101,0.025526464081806043
AMI,202102,0.02070397355619309
AMI,202103,0.0251594445264386
AMI,202104,0.05359378492324967
AMI,202105,0.03357376490322966
AMI,202106,0.039807735929777106
AMI,202107,-0.011620396547958026
AMI,202108,-0.02724824739101246
AMI,202109,-0.02909973998674383
AMI,202110,-0.03655867485436789
AMI,202111,-0.00850294772513858
AMI,202112,0.009232682583752974
AMI,202201,0.0023446653987338195
AMI,202202,0.008253154716185143
AMI,202203,0.01827057631897259
AMI,202204,0.029951487999884268
AMI,202205,0.011887505650187638
AMI,202206,-0.013443182180500196
AMI,202207,-0.027722208397728654
AMI,202208,-0.013056179384497333
AMI,202209,-0.011192952521270469
AMI,202210,-0.01988709267080968
AMI,202211,-0.08169264822636525
AMI,202212,-0.05297502082452732
AMP,200701,-0.053562601998850094
AMP,200702,-0.061357886588979005
AMP,200703,-0.07002896117534668
AMP,200704,-0.07814188287656235
AMP,200705,-0.0665136522200934
AMP,200706,-0.04435594931393207
AMP,200707,-0.019257037345583906
AMP,200708,-0.027693059975979938
AMP,200709,-0.021302313545472094
AMP,200710,0.004813726448894884
AMP,200711,0.048993043336940434
AMP,200712,0.000883318583447279
AMP,200801,-0.000900407886304885
AMP,200802,-0.013806948435142954
AMP,200803,-0.016005656121106392
AMP,200804,-0.018722688818908612
AMP,200805,-0.021822474169250445
AMP,200806,-0.02513184132072375
AMP,200807,-0.032593922820232775
AMP,200808,-0.03371918401080887
AMP,200809,-0.03244835370807242
AMP,200810,-0.03236731849690738
AMP,200811,-0.04834411313379347
AMP,200812,-0.048551358466918805
AMP,200901,-0.046213970171215084
AMP,200902,-0.03553866869458224
AMP,200903,-0.03902406823074078
AMP,200904,-0.0391966010119692
AMP,200905,-0.030296343524504776
AMP,200906,-0.030701140055804533
AMP,200907,-0.02263277996242587
AMP,200908,-0.008376835603746802
AMP,200909,-0.0024854199280242018
AMP,200910,-0.0006284474708565894
AMP,200911,0.010830307019038588
AMP,200912,0.014667738479608014
AMP,201001,0.021847594204509036
AMP,201002,0.01787617155084381
AMP,201003,0.020573942404006267
AMP,201004,0.027306206382647052
AMP,201005,0.02031083249480259
AMP,201006,0.016711616638666018
AMP,201007,0.009780435192781519
AMP,201008,-0.0024345531793447724
AMP,201009,-0.01886448060101329
AMP,201010,-0.019888875493332694
AMP,201011,-0.007849502982492014
AMP,201012,-0.01630064646337772
AMP,201101,-0.020659237662303435
AMP,201102,-0.012779737334466891
AMP,201103,-0.00881232139368498
AMP,201104,-0.011655338104190132
AMP,201105,-0.009916718001278024
AMP,201106,-0.005103494584535573
AMP,201107,-0.0045569789507548435
AMP,201108,-0.011620240179554273
AMP,201109,-0.00808043547912394
AMP,201110,-0.019907452893889694
AMP,201111,-0.016696242972084996
AMP,201112,-0.014701802611320989
AMP,201201,-0.020268624353736202
AMP,201202,-0.0171187998428531
AMP,201203,-0.021569907695217272
AMP,201204,-0.017010919102668498
AMP,201205,-0.018742767203070953
AMP,201206,-0.022248169004811136
AMP,201207,-0.017774136777598065
AMP,201208,-0.008687211433004003
AMP,201209,0.0012126551286619953
AMP,201210,0.00945326663078866
AMP,201211,0.007495090429036584
AMP,201212,0.010207797180134379
AMP,201301,0.01561857070903259
AMP,201302,0.020359325449787358
AMP,201303,0.027939751925813484
AMP,201304,0.017391684745831543
AMP,201305,0.021395218429867496
AMP,201306,0.02561139791927101
AMP,201307,0.011294337854788264
AMP,201308,0.01312525203864362
AMP,201309,0.00782967828865283
AMP,201310,0.00797316343242179
AMP,201311,0.005319278164428213
AMP,201312,0.0037312543004053476
AMP,201401,-0.004901419705939131
AMP,201402,-0.01601508286971619
AMP,201403,-0.007592386785242701
AMP,201404,-0.0008985556507577855
AMP,201405,-0.002766231086987684
AMP,201406,0.004589226681011351
AMP,201407,0.019708146573088142
AMP,201408,0.01740145030967713
AMP,201409,0.019265257392547003
AMP,201410,0.015598389801628781
AMP,201411,0.019200806907299684
AMP,201412,0.01761582367674684
AMP,201501,0.020375591937382604
AMP,201502,0.026744405356309914
AMP,201503,0.02924698606868124
AMP,201504,0.023425163504483582
AMP,201505,0.024276885195836786
AMP,201506,0.023062043214744254
AMP,201507,0.01415418364525897
AMP,201508,0.01980487345566796
AMP,201509,0.004269694779694178
AMP,201510,0.004804454137982936
AMP,201511,0.0010905421506896803
AMP,201512,0.005623182285424042
AMP,201601,0.008192730996987635
AMP,201602,-0.0034430089063337455
AMP,201603,-0.018942054042395632
AMP,201604,-0.007382796332313101
AMP,201605,-0.005472226517055571
AMP,201606,-0.011720377951542404
AMP,201607,-0.010804568525094668
AMP,201608,-0.008474372880945547
AMP,201609,-0.00804234435621338
AMP,201610,-0.0022633027015286724
AMP,201611,-0.016017072413032213
AMP,201612,-0.014810007087025909
AMP,201701,-0.009068500025344548
AMP,201702,-0.0031546898662513645
AMP,201703,-0.004378774285866517
AMP,201704,-0.006617978854665575
AMP,201705,-0.005017562746477439
AMP,201706,-0.006435853943553292
AMP,201707,0.002966575661109296
AMP,201708,-0.004319536570224075
AMP,201709,-0.000914450548959056
AMP,201710,-0.0056430720355765225
AMP,201711,0.007978194982429613
AMP,201712,0.007955080364745404
AMP,201801,0.003231343012036906
AMP,201802,0.004856109810214097
AMP,201803,0.007491030445134735
AMP,201804,-0.002357818295142302
AMP,201805,-0.02111863465114906
AMP,201806,-0.019186771688733405
AMP,201807,-0.028761959976792973
AMP,201808,-0.035718582118191365
AMP,201809,-0.03270555872701671
AMP,201810,-0.032036308991194244
AMP,201811,-0.05326054535785938
AMP,201812,-0.056957490863552125
AMP,201901,-0.05757625124892845
AMP,201902,-0.0650022274197436
AMP,201903,-0.06194983242044594
AMP,201904,-0.066404725460293
AMP,201905,-0.043793630254007405
AMP,201906,-0.0445769134281398
AMP,201907,-0.03923207905104736
AMP,201908,-0.04845845881219498
AMP,201909,-0.051410589385094525
AMP,201910,-0.041276727315722954
AMP,201911,-0.022011328881689662
AMP,201912,-0.015212209935718563
AMP,202001,-0.017603110829982154
AMP,202002,-0.015056974882130416
AMP,202003,-0.02559360558484186
AMP,202004,-0.033328237509962035
AMP,202005,-0.034144181865232236
AMP,202006,-0.018818098257210304
AMP,202007,-0.005394907884682905
AMP,202008,-0.009943425404898537
AMP,202009,-0.0018233232064887122
AMP,202010,-0.02046957226658473
AMP,202011,-0.006558377179196902
AMP,202012,-0.0022040468912234066
AMP,202101,-0.007808958573669071
AMP,202102,-0.00789891974391744
AMP,202103,-0.0002078538336734622
AMP,202104,0.003652013496343124
AMP,202105,-0.012159496819319604
AMP,202106,-0.023067124318875348
AMP,202107,-0.03771293651295047
AMP,202108,-0.02546866087244841
AMP,202109,-0.02425741478065624
AMP,202110,-0.019979339914346084
AMP,202111,-0.027388858295651297
AMP,202112,-0.041871924249305505
AMP,202201,-0.03609331435170247
AMP,202202,-0.04387390010258525
AMP,202203,-0.03751944647540435
AMP,202204,-0.02135302030897818
AMP,202205,0.00779694459637799
AMP,202206,0.0018875725396423953
AMP,202207,-0.008924215278539371
AMP,202208,0.008715885555278738
AMP,202209,0.010052586488753873
AMP,202210,0.0133787667462646
AMP,202211,0.018360086796077785
AMP,202212,0.02844606563205665
AOE,200701,0.033227943359696394
AOE,200702,0.0499170743293294
AOE,200703,0.05025040766266277
AOE,200704,0.08274939016164526
AOE,200705,0.07111356484706345
AOE,200706,0.11513806575450447
AOE,200707,0.13438733220935456
AOE,200708,0.12256048105004266
AOE,200709,0.10816966530099262
AOE,200710,0.10851787163348918
AOE,200711,0.10704937848280424
AOE,200712,0.10721146209559204
AOE,200801,0.08710073693617638
AOE,200802,0.04951145983855384
AOE,200803,0.07869418302416718
AOE,200804,0.025654480790916572
AOE,200805,0.04597374486018063
AOE,200806,0.04921261125694176
AOE,200807,0.052584804743203685
AOE,200808,0.041812289215253366
AOE,200809,0.05352160838473672
AOE,200810,0.0439528752310979
AOE,200811,0.0205505763805232
AOE,200812,0.0006969113797659632
AOE,200901,0.03372217516107296
AOE,200902,0.04695106746426289
AOE,200903,0.03195066039758538
AOE,200904,0.05801686796071212
AOE,200905,0.049175015368859536
AOE,200906,0.02414814603061295
AOE,200907,0.010944942827409746
AOE,200908,0.037600255136044175
AOE,200909,0.03756639501044091
AOE,200910,0.04622393209935056
AOE,200911,0.05498292876923991
AOE,200912,0.06382985993633826
AOE,201001,0.04586069459875184
AOE,201002,0.0583553128536313
AOE,201003,0.02429386187464455
AOE,201004,0.06534288944560256
AOE,201005,0.04904203765767323
AOE,201006,0.03429927946033482
AOE,201007,0.03806206064642889
AOE,201008,0.01777020642833682
AOE,201009,0.013028400655452006
AOE,201010,0.021085053357162774
AOE,201011,0.027841128859983563
AOE,201012,0.03770813128135013
AOE,201101,0.03357119765487634
AOE,201102,0.04838114085376599
AOE,201103,0.08910062602197469
AOE,201104,-0.01738927771349555
AOE,201105,-0.032463370947351224
AOE,201106,-0.021615752745978434
AOE,201107,
AOE,201108,
AOE,201109,
AOE,201110,
AOE,201111,
AOE,201112,
AOE,201201,
AOE,201202,
AOE,201203,
AOE,201204,
AOE,201205,
AOE,201206,
AOE,201207,
AOE,201208,
AOE,201209,
AOE,201210,
AOE,201211,
AOE,201212,
AOE,201301,
AOE,201302,
AOE,201303,
AOE,201304,
AOE,201305,
AOE,201306,
AOE,201307,
AOE,201308,
AOE,201309,
AOE,201310,
AOE,201311,
AOE,201312,
AOE,201401,
AOE,201402,
AOE,201403,
AOE,201404,
AOE,201405,
AOE,201406,
AOE,201407,
AOE,201408,
AOE,201409,
AOE,201410,
AOE,201411,
AOE,201412,
AOE,201501,
AOE,201502,
AOE,201503,
AOE,201504,
AOE,201505,
AOE,201506,
AOE,201507,
AOE,201508,
AOE,201509,
AOE,201510,
AOE,201511,
AOE,201512,
AOE,201601,
AOE,201602,
AOE,201603,
AOE,201604,
AOE,201605,
AOE,201606,
AOE,201607,
AOE,201608,
AOE,201609,
AOE,201610,
AOE,201611,
AOE,201612,
AOE,201701,
AOE,201702,
AOE,201703,
AOE,201704,
AOE,201705,
AOE,201706,
AOE,201707,
AOE,201708,
AOE,201709,
AOE,201710,
AOE,201711,
AOE,201712,
AOE,201801,
AOE,201802,
AOE,201803,
AOE,201804,
AOE,201805,
AOE,201806,
AOE,201807,
AOE,201808,
AOE,201809,
AOE,201810,
AOE,201811,
AOE,201812,
AOE,201901,
AOE,201902,
AOE,201903,
AOE,201904,
AOE,201905,
AOE,201906,
AOE,201907,
AOE,201908,
AOE,201909,
AOE,201910,
AOE,201911,
AOE,201912,
AOE,202001,
AOE,202002,
AOE,202003,
AOE,202004,
AOE,202005,
AOE,202006,
AOE,202007,
AOE,202008,
AOE,202009,
AOE,202010,
AOE,202011,
AOE,202012,
AOE,202101,
AOE,202102,
AOE,202103,
AOE,202104,
AOE,202105,
AOE,202106,
AOE,202107,
AOE,202108,
AOE,202109,
AOE,202110,
AOE,202111,
AOE,202112,
AOE,202201,
AOE,202202,
AOE,202203,
AOE,202204,
AOE,202205,
AOE,202206,
AOE,202207,
AOE,202208,
AOE,202209,
AOE,202210,
AOE,202211,
AOE,202212,
APE,200701,
APE,200702,
APE,200703,
APE,200704,
APE,200705,0.1243717485230581
APE,200706,0.11163244773332075
APE,200707,0.0993050723438999
APE,200708,0.09144405787511993
APE,200709,0.07662266877433999
APE,200710,0.06262943217044162
APE,200711,0.04871100955939282
APE,200712,0.04337354788028688
APE,200801,0.046443600499665595
APE,200802,0.031107177427738164
APE,200803,0.0314911031182838
APE,200804,0.02304043029756513
APE,200805,0.009972248479383336
APE,200806,-0.004988887945167719
APE,200807,-0.010246520085476718
APE,200808,-0.03768241752137416
APE,200809,-0.033506096214963484
APE,200810,-0.03589526392721778
APE,200811,-0.048502101534055375
APE,200812,-0.05733018589590339
APE,200901,-0.07208145677462525
APE,200902,-0.0748715110768333
APE,200903,-0.08464381805787817
APE,200904,-0.07172797154139009
APE,200905,-0.05572954386843412
APE,200906,-0.04019595663887412
APE,200907,-0.02748414920941905
APE,200908,0.00039099288986096936
APE,200909,0.00043662720686737006
APE,200910,0.016403513412502208
APE,200911,0.03226889802788682
APE,200912,0.044196167658273465
APE,201001,0.06298663520169868
APE,201002,0.08290922172264588
APE,201003,0.08842328694544895
APE,201004,0.07675339948068503
APE,201005,0.05833963316231073
APE,201006,0.05518657655761594
APE,201007,0.045527929248838514
APE,201008,0.03908083565277941
APE,201009,0.03751435175292766
APE,201010,0.02435644290498467
APE,201011,0.02525120786224962
APE,201012,0.019653025697223034
APE,201101,0.004980453433466277
APE,201102,-0.0041010280480152156
APE,201103,-0.004344058003505236
APE,201104,-0.002264253351292026
APE,201105,-0.005347481419040944
APE,201106,-0.008174077814951974
APE,201107,-0.017707659673671747
APE,201108,-0.01510659015495515
APE,201109,-0.012260406054740639
APE,201110,-0.011855745359620714
APE,201111,-0.007937658238408613
APE,201112,-0.005807404898724768
APE,201201,-0.003942050498392857
APE,201202,9.128283494047595e-05
APE,201203,0.007205324097733556
APE,201204,0.008343873465086638
APE,201205,0.017829095847883798
APE,201206,0.02637734273284469
APE,201207,0.0438621487169494
APE,201208,0.04631312910910625
APE,201209,0.04750360529958245
APE,201210,0.04807934308137992
APE,201211,0.04320921321125006
APE,201212,0.050674888268458305
APE,201301,0.05338076539944325
APE,201302,0.05492186128985421
APE,201303,0.059421716425302584
APE,201304,0.049938219322757854
APE,201305,0.045392621042970364
APE,201306,0.03345992759587948
APE,201307,0.017600311244130074
APE,201308,0.020888358649824534
APE,201309,0.021466285570033338
APE,201310,0.022138328580786005
APE,201311,0.020643260075408242
APE,201312,0.016168642680858002
APE,201401,0.012896903567963238
APE,201402,0.011221399075401733
APE,201403,-0.001652532548529891
APE,201404,0.007919874280338163
APE,201405,0.004807683076172881
APE,201406,0.017758926654138918
APE,201407,0.029369655692484887
APE,201408,0.022639075406738235
APE,201409,0.019713663307718943
APE,201410,0.011848611999229744
APE,201411,0.01608056455918111
APE,201412,0.012740013501627623
APE,201501,0.016326481361608896
APE,201502,0.015220644701775051
APE,201503,0.02427241347688792
APE,201504,0.03337296532097855
APE,201505,0.050009923134406935
APE,201506,0.05017308551806102
APE,201507,0.04385054107310992
APE,201508,0.05255154097633503
APE,201509,0.05061187437037695
APE,201510,0.0539218225017774
APE,201511,0.05627832246986091
APE,201512,0.05694667002717845
APE,201601,0.06706201214591614
APE,201602,0.058558162919711554
APE,201603,0.045550021754682
APE,201604,0.026497712564758125
APE,201605,0.019566637104270913
APE,201606,0.020052070627473505
APE,201607,0.02383558200147663
APE,201608,0.014862636731011505
APE,201609,0.01189542671596371
APE,201610,0.0039143354368693095
APE,201611,-0.003521455037783283
APE,201612,-0.010539510619903667
APE,201701,-0.024019025387623415
APE,201702,-0.014826268571162574
APE,201703,-0.014382543443893142
APE,201704,-0.003811468297001075
APE,201705,-0.022417995616399688
APE,201706,-0.03585136315110408
APE,201707,-0.02694898797855899
APE,201708,-0.020959437022757543
APE,201709,-0.02685363126797301
APE,201710,-0.021570429305196214
APE,201711,-0.0191326138762128
APE,201712,-0.01008051101109871
APE,201801,-0.009211440140432884
APE,201802,-0.010944711418934772
APE,201803,9.802078944159039e-05
APE,201804,-0.0028410982352114478
APE,201805,0.00971967745020022
APE,201806,0.011567365608608845
APE,201807,0.003184801877011645
APE,201808,-0.0035037595564131143
APE,201809,0.0019136387574609781
APE,201810,0.0038269289151223276
APE,201811,-0.0009879167433275993
APE,201812,-0.009983330266038046
APE,201901,-0.022028831696423862
APE,201902,-0.018077556079527168
APE,201903,-0.005749325664604464
APE,201904,-0.008788199265448623
APE,201905,0.003448028559014512
APE,201906,0.023652461574468115
APE,201907,0.017427713003976265
APE,201908,0.028844002849339957
APE,201909,0.042502739945577045
APE,201910,0.05672116088309595
APE,201911,0.050919473119382865
APE,201912,0.03972666266186651
APE,202001,0.05409326235462122
APE,202002,0.037517741521287874
APE,202003,0.020010093057267097
APE,202004,-0.03068958918311281
APE,202005,0.012261848817830148
APE,202006,0.017305346698970814
APE,202007,0.025745075247395
APE,202008,0.030630436799423216
APE,202009,0.030248137609710346
APE,202010,0.019933919064191192
APE,202011,0.04711106508342063
APE,202012,0.08066421931012054
APE,202101,0.07827722262441429
APE,202102,0.08920752148634055
APE,202103,0.08914327562613056
APE,202104,0.14863311924333267
APE,202105,0.10061662231466983
APE,202106,0.07868867218107543
APE,202107,0.08037620974869715
