year,month,bc,bp,sc,sp,pmc
2009,8,0.040355174358900445,-0.006088376438403923,5.750458514992363e-06,0.006924983585860371,-0.019762158834979497
2009,9,0.008799830191043117,-0.004111814439403631,0.002926084204346267,-0.0004204723426711901,-0.008129100588732103
2009,10,-0.010267610863789167,-0.002890533523451615,-0.0014892154702122909,-0.0040719830561866625,0.0023971548771815902
2009,11,0.012229584760057846,-0.00180910354900042,-0.0019315968016222883,-0.001622441379801658,-0.006864766443618818
2009,12,0.02208247651160563,0.022091071283621266,0.0005272457399556239,0.0008330845692319428,0.0001572168006459783
2010,1,-0.024671578656628695,-0.0153568393423261,-0.0009161648725599954,0.002398845719364896,0.006314874953113744
2010,2,-0.003356198426168506,3.6196358133705475e-06,0.00015625700694172658,0.0003031937638378174,0.0017533774094389838
2010,3,0.005566916339451863,0.026012353074163903,0.0003900755018708108,0.008808821743467952,0.01443209148815459
2010,4,0.0008550520912737449,-0.007552663026479422,0.00029955384132594677,0.0009180191851250311,-0.0038946248869770415
2010,5,-0.0014613526814967826,-0.0134132773973708,-0.0005673945771833701,-0.001868443626647224,-0.006626486882668936
2010,6,0.012318476176041399,-0.007031563551427084,-0.001166192151602976,-0.0008705331973126118,-0.009527190386589059
2010,7,0.00534486405636867,0.022697158727315602,0.0006275638067169687,0.0019223078231920124,0.009323519343710989
2010,8,0.014859143658710855,-0.006568934669982371,-0.00041430703611677986,-0.0012117044582890123,-0.011112737875432729
2010,9,0.003522856043689026,0.007580011289863835,0.00018142040417503514,0.0009417430883329605,0.0024087389651663675
2010,10,-0.00817821718749572,-0.0017335422547805146,-0.0007242639236760592,-0.0007544026160641434,0.00320726812016356
2010,11,-0.021345513127154967,0.005370735858965602,-0.000513146895186378,-0.0011111651686587778,0.013059115356324084
2010,12,-0.0010091079537498555,0.020572625010788364,0.0029930829243673975,0.001202193065798613,0.009895421552984719
2011,1,0.007330921674435794,-0.0032794795438827852,0.0027861776561180045,0.00025516766437761026,-0.006570705605029487
2011,2,-0.0032979594506941995,0.015025950234595652,-0.000675180653113135,-0.0002300882747625912,0.009384501031820197
2011,3,-0.0003609663473437062,0.013859840761010907,-4.929691610899664e-06,-0.0005016977991681592,0.006862019500398677
2011,4,-0.008592644471303769,-0.015395991093403717,-0.000191770736949358,-0.0007356699898116852,-0.0036736229374811375
2011,5,-0.013723562764528787,0.012560002578109124,-0.002338019312243931,4.646296457470166e-05,0.014334023809728272
2011,6,-0.013346949893669878,0.002108290988394688,-0.00112633788040942,-0.0005690150473649511,0.008006281857554517
2011,7,-0.025271430876388674,0.00014496763493913357,-0.004530718418586806,-0.0004753444230958911,0.014735886253409361
2011,8,-0.014123733703543724,-0.007650711490924562,9.132209336289163e-05,-0.0007829596121388584,0.002799370253558706
2011,9,-0.004272936404693414,-0.03138518494471481,-0.0012334040956935963,8.08926772610111e-05,-0.012898975883533396
2011,10,0.007864746160016194,0.02727328718640849,0.000159975890631992,0.002463033255806989,0.010855799195783647
2011,11,0.00691954483718126,-0.023870652003915565,-0.000644939542957094,0.0002921655646757761,-0.014926545866731977
2011,12,-0.004043928411287911,0.0029048876641206652,0.0006574199975419523,-0.0005055682096270928,0.002892913934119766
2012,1,0.004386823961850546,0.01192429962250502,0.0012121792197745311,0.0006938917934310099,0.003509594117155477
2012,2,0.006454948602377459,-0.004167041087406391,0.001664087436540791,-0.00020231329212521757,-0.006244195209224929
2012,3,0.016969621090134526,0.006867460197760995,-0.0005247905181386992,-0.0002727569491315295,-0.004925063661683181
2012,4,0.002704546451337028,-0.0005784674027132378,-0.0006429364414316976,-0.00017121844661764705,-0.0014056479296181076
2012,5,-0.004460126946874619,-0.012951860784662081,0.00011118979329271072,-0.00044562177513029144,-0.004524272703105232
2012,6,0.01049074124050623,-0.010301341631234058,5.738611660087737e-05,-0.0002711088087955481,-0.010560288898568358
