yearmonth,_b_log_scope1,_b_log_scope2,_b_log_total_emissions,_b_log_energy_consumption,_b_change_scope1,_b_change_scope2,_b_change_total_emissions,_b_change_energy_consumption,_b_scope1_int,_b_scope2_int,_b_total_emissions_int,_b_energy_consumption_int
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200909,-.0022903728507557,-.0052815568701134,.0091982406775115,-.0083811424581646,,,,,.0006502782109293,.007437217499741,.0013226781811319,.0001977795951356
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200910,.0088804899720051,.0044962776086498,.0098712474292102,.0097112300763673,,,,,-.0018794648175058,-.0228403976286986,-.0037011111285314,-.0003364350327757
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200911,-.0001886210234702,.0155387716443078,.0211228296837679,.0164378131959829,,,,,.0046013036230396,.0191386992191659,.0058606682679767,.0001894355462679
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
200912,.0131392939765096,-.0011347862957953,.0150095375890218,.0031749974508581,,,,,.0014221533993572,-.0255165192855907,.0004656595782015,-.0000488704082236
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201001,.0202738208736668,-.0101415587548208,-.0151626522855723,.005163296948112,,,,,-.0001607766847676,.0632533434449409,.0001425733706811,.0000817258217704
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201002,-.0007665849472981,-.0136230224211851,-.0293062926175711,-.0097596555279058,,,,,-.0028876280652345,.0281168678063584,-.0026034830531349,-.0001663871512607
201003,.0582083156246282,.0053146153373984,.0544732313163916,.0118447919614433,,,,,.0050213988246582,.0980929570479507,.0053598785729073,.0001711868222406
201003,.0582083156246282,.0053146153373984,.0544732313163916,.0118447919614433,,,,,.0050213988246582,.0980929570479507,.0053598785729073,.0001711868222406
201003,.0582083156246282,.0053146153373984,.0544732313163916,.0118447919614433,,,,,.0050213988246582,.0980929570479507,.0053598785729073,.0001711868222406
201003,.0582083156246282,.0053146153373984,.0544732313163916,.0118447919614433,,,,,.0050213988246582,.0980929570479507,.0053598785729073,.0001711868222406
201003,.0582083156246282,.0053146153373984,.0544732313163916,.0118447919614433,,,,,.0050213988246582,.0980929570479507,.0053598785729073,.0001711868222406
201003,.0582083156246282,.0053146153373984,.0544732313163916,.0118447919614433,,,,,.0050213988246582,.0980929570479507,.0053598785729073,.0001711868222406
201003,.0582083156246282,.0053146153373984,.0544732313163916,.0118447919614433,,,,,.0050213988246582,.0980929570479507,.0053598785729073,.0001711868222406
201003,.0582083156246282,.0053146153373984,.0544732313163916,.0118447919614433,,,,,.0050213988246582,.0980929570479507,.0053598785729073,.0001711868222406
201003,.0582083156246282,.0053146153373984,.0544732313163916,.0118447919614433,,,,,.0050213988246582,.0980929570479507,.0053598785729073,.0001711868222406
