Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
CSL AT Equity,CSL Ltd,Biotechnology,352010,288.2999878,271.7200012,1.23626E+11
COH AT Equity,Cochlear Ltd,Health Care Equipment & Supplies,351010,192.5,197.4400024,12980056064
REA AT Equity,REA Group Ltd,Interactive Media & Services,502030,150.2299957,146.6799927,19378954240
APT AT Equity,Afterpay Ltd,IT Services,451020,122.0899963,135.1000061,38524465152
MQG AT Equity,Macquarie Group Ltd,Capital Markets,402030,140.5200043,131.3999939,47556292608
XRO AT Equity,Xero Ltd,Software,451030,145.6300049,129.8899994,19052224512
RIO AT Equity,Rio Tinto Ltd,Metals & Mining,151040,115.2799988,110.3099976,1.65921E+11
DMP AT Equity,Domino's Pizza Enterprises Ltd,"Hotels, Restaurants & Leisure",253010,88.04000092,92.01999664,7961880064
CBA AT Equity,Commonwealth Bank of Australia,Banks,401010,84.01000214,83.51000214,1.48155E+11
BKL AT Equity,Blackmores Ltd,Personal Products,303020,75.38999939,73.43000031,1420702720
ASX AT Equity,ASX Ltd,Capital Markets,402030,73.25,71.79000092,13898196992
RHC AT Equity,Ramsay Health Care Ltd,Health Care Providers & Services,351020,64.27999878,62.97000122,14412681216
WES AT Equity,Wesfarmers Ltd,Multiline Retail,255030,51.33000183,54.61000061,61919014912
JBH AT Equity,JB Hi-Fi Ltd,Specialty Retail,255040,48.47000122,51.77000046,5947512320
MAQ AT Equity,Macquarie Telecom Group Ltd,Diversified Telecommunication Services,501010,53,50.54000092,1078520576
MFG AT Equity,Magellan Financial Group Ltd,Capital Markets,402030,55.11000061,47.91999817,8802311168
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,42.91999817,43.56000137,2.04507E+11
PME AT Equity,Pro Medicus Ltd,Health Care Technology,351030,35.11999893,42.84000015,4464423936
JHG AT Equity,Janus Henderson Group PLC,Capital Markets,402030,42.88999939,41.56000137,7539222016
WOW AT Equity,Woolworths Group Ltd,Food & Staples Retailing,301010,39.72000122,40.86000061,51702734848
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,35.54000092,36.79999924,4729806336
JHX AT Equity,James Hardie Industries PLC,Construction Materials,151020,38.75,36.79000092,16340922368
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,31.25,35.15000153,2842013696
SHL AT Equity,Sonic Healthcare Ltd,Health Care Providers & Services,351020,33.13999939,34.36999893,16423216128
MIN AT Equity,Mineral Resources Ltd,Metals & Mining,151040,36.65000153,34.34999847,6478324224
FPH AT Equity,Fisher & Paykel Healthcare Corp Ltd,Health Care Equipment & Supplies,351010,31.52000046,32.29999924,18615300096
PPT AT Equity,Perpetual Ltd,Capital Markets,402030,35.31000137,32.27000046,1823545600
WTC AT Equity,WiseTech Global Ltd,Software,451030,31.37000084,31.28000069,10128166912
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,31.81999969,31.05999947,19833182208
ALU AT Equity,Altium Ltd,Software,451030,34.43999863,30.73999977,4033954560
