log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,carbon_beta,ret,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr,smb,hml,rmw,cma,wml
14.3002463835305,10.87583720514026,14.332295787946718,17.52329044330219,,,,,2.363806556804286,0.0769856751877948,2.4407922319920807,59.34200052407849,0.4979654940328384,-0.0630923270585851,22.518246645418728,0.9711498858549594,0.1239886216476474,0.0127614079151457,-0.0654033891551462,-0.0853999999999999,21.600524637846807,0.3451,0.0349039183756213,0.2005730200396952,23.737307439867187,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
13.841222163400168,11.351582314561464,13.920901573156986,16.52622274616618,,,,,3.651018504087467,0.3028148616267741,3.9538333657142415,53.51739566408972,0.2367546737807471,-0.00625,21.210094298500696,1.3543744771586252,0.6220724920564068,0.0414561757284235,-0.0624556409605286,0.0039,21.704653808845663,3.99,0.5898409107716909,-0.0251826441324967,-0.8700209643605867,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
8.995412975433313,12.120155215416954,12.163165144518898,13.584176052186194,,,,,0.0071053558844256,0.1616754756871035,0.1687808315715292,0.6989728682170542,0.0805735886940284,0.1316725978647688,23.341765582290066,0.1920506495463981,0.1374819102749638,-0.0083768356037468,0.0,0.2952,19.978825361998915,1.0059,0.1317844671458588,0.05215852756789,0.9433962264150942,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
12.702906844209402,10.580886376127934,12.816047434394047,15.220808207386192,,,,,4.819585550422059,0.5773350361356748,5.396920586557734,59.77510692611431,0.6635864660007622,0.0699300699300697,21.670279376412918,0.4503620728610344,0.1630824264735296,0.0376002551360441,-0.4244695698966566,-0.0206,20.280653225100377,1.69,0.1930574817259736,0.1717408879469818,10.690631808278868,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
10.488520429241628,11.523924750428597,11.827787298395473,13.909681907729585,,,,,0.2934869777977972,0.8265311377739919,1.120018115571789,8.982151747343362,1.550598429054375,0.1912878787878786,20.119946153480036,0.6392314769493411,0.4300163121915356,0.0216360924789224,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.3956250756282268,0.5763341183544621,-0.397456279809221,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
15.888728900647708,14.063495783929286,16.03816568692898,19.052555285903345,,,,,7.657101993643456,1.2341722045651544,8.891274198208611,181.17437542136184,0.7906696885718184,-0.1513353808784202,22.252131903457688,1.2276977833494944,0.1268979987816709,-0.0550765316910825,-0.084064706811362,0.0078,22.172910513567064,1.4175,1.0109786429794414,-0.0462544801836371,-5.969286657859973,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
10.975139659621457,11.744981184671014,12.125529395939765,14.223107392328645,,,,,0.1284507785695434,0.2773796956100994,0.4058304741796428,3.3060636051728687,2.195118175528124,0.0621650589496247,22.878159432741,0.1854764297218632,0.4407804983126301,0.0174208683816955,-0.0552164859625188,0.2805999999999999,21.099782623098683,0.28,0.0527457132656783,0.0433107515849125,0.7305751765893032,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
14.671914121036664,12.483473294823778,14.77815649189231,14.31701285426938,,,,,26.31218013185831,2.949368644541289,29.2615487763996,18.45122360040228,-0.6691505787211468,0.1739130434782607,20.63937489479748,0.7185180458324145,0.1850668460438913,-0.0178587854682264,-0.1468090473387707,0.1241,20.59429545564945,1.38,0.1352284594613113,-0.1840687189884223,-20.3988603988604,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
13.376293714543603,12.979374835149926,13.890546599328507,17.87466235594408,,,,,1.8155573082448384,1.2207599785921524,3.0363172868369905,163.16486296160673,0.9480751335209164,0.099748554186573,21.15717004260247,1.0280112662756735,0.2874844809473785,0.0166691046314863,-0.113718842517429,0.0935,21.53712509266862,1.8003,0.3204839623903479,0.098323257670811,-11.18503783981526,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
12.208335084284426,10.720863616235846,12.412045622655407,16.112023351810397,,,,,0.3426747927271633,0.0774250524432458,0.4200998451704091,16.99152787932694,0.1964403735611037,0.2357297874539254,21.33884280024312,0.7188472912554305,0.2397728821204526,0.004628612251883,-0.086236276964632,0.1338,20.556389191085504,0.9554,0.515088034602793,0.1483037314894322,0.915756021409456,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
13.34895856496256,3.80666248977032,13.349030314299108,5.262690188904886,,,,,16.1597784076269,0.0011594949755217,16.16093790260242,0.0049729451172378,-0.7355784008201166,-0.0576923076923077,20.267416642274917,0.7556284537531723,0.7205566240524947,-0.0182440562645729,-0.0424256137572123,0.0987,21.41421059395116,0.97,0.3683078791790271,0.0680781962400849,-30.3265306122449,0.0258257711762002,-0.063663886846,0.0616413674960001,-0.0446214348081999,-0.0576452880154
