year,ticker,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int
2012,FMG,13.875767,10.955427,13.928279,16.641645,.56853044,.35276094,.55628622,.57729298,1.608075,.086699963,1.694775,25.557106
2012,GFF,11.120594,11.373962,11.948428,14.176753,-.067847349,-.01732656,-.039718483,-.06086364,.30406481,.39174432,.69580913,6.4601035
2012,IGR,10.121699,10.271216,10.892397,13.096964,,,,,2.1248953,2.4675846,4.5924802,41.636913
2012,IPL,13.88332,12.201688,14.053966,17.081797,.073025689,.22580874,.09550377,.11545887,3.0314457,.56406152,3.5955074,74.255913
2012,LAU,11.330528,8.4951525,11.387567,14.008235,-.073987953,.11263377,-.064504512,-.070719697,3.2023351,.18796574,3.3903008,46.5994
2012,ABY1,11.582218,10.537681,11.883696,14.796548,.18052611,.53136575,.26066989,.21268412,2.1582885,.75940341,2.9176919,53.71246
2012,AHG,11.143759,10.629029,11.6123,13.972853,.6700018,.13714418,.54163861,.71969104,.17659439,.10554383,.28213823,2.989764
2012,AIO,13.8427,11.777088,13.962029,16.538353,.041267648,-.060381591,.029304214,.037135247,2.9726675,.37675819,3.3494258,44.040611
2012,BKN,10.525219,11.533317,11.844407,13.954406,.038287818,-.019128056,-.0040977499,.021524085,.25548646,.70013011,.95561659,7.8821511
2012,BSL,15.834027,13.899506,15.968989,18.975655,-.41257566,-.36449909,-.40663192,-.31742173,8.7702436,1.267243,10.037486,202.9566
2012,CCL,10.874323,11.790701,12.127149,14.179389,.006459848,.074092239,.054298703,.039340507,.10169286,.25425428,.35594717,2.7711637
2012,ELD,9.9205904,10.587291,11.00165,13.029283,-.17211151,-.028140735,-.079338297,-.11575173,.092808045,.18077156,.2735796,2.0781338
2012,ENV1,12.936745,4.1271343,12.936893,5.7960577,.028334424,.19530874,.028357377,.2508803,8.7967596,.0018515296,8.7980728,.38731655
2012,EVN,11.117866,12.002915,12.348413,14.345379,,,,,1.4242584,3.4511266,4.8753848,35.91531
2012,FMG,13.875767,10.955427,13.928279,16.641645,.56853044,.35276094,.55628622,.57729298,1.608075,.086699963,1.694775,25.557106
2012,FML,9.8748312,10.58251,10.983155,13.086921,,,,,.75084412,1.5236708,2.2745149,18.644154
2012,GFF,11.120594,11.373962,11.948428,14.176753,-.067847349,-.01732656,-.039718483,-.06086364,.30406481,.39174432,.69580913,6.4601035
2012,IGR,10.121699,10.271216,10.892397,13.096964,,,,,2.1248953,2.4675846,4.5924802,41.636913
2012,IPL,13.88332,12.201688,14.053966,17.081797,.073025689,.22580874,.09550377,.11545887,3.0314457,.56406152,3.5955074,74.255913
2012,LAU,11.330528,8.4951525,11.387567,14.008235,-.073987953,.11263377,-.064504512,-.070719697,3.2023351,.18796574,3.3903008,46.5994
2012,AHG,11.143759,10.629029,11.6123,13.972853,.6700018,.13714418,.54163861,.71969104,.17659439,.10554383,.28213823,2.989764
2012,AIO,13.8427,11.777088,13.962029,16.538353,.041267648,-.060381591,.029304214,.037135247,2.9726675,.37675819,3.3494258,44.040611
2012,BKN,10.525219,11.533317,11.844407,13.954406,.038287818,-.019128056,-.0040977499,.021524085,.25548646,.70013011,.95561659,7.8821511
2012,BKW,12.272038,11.507722,12.654339,15.345683,-.30417624,-.23270555,-.28201804,-.28832519,3.8440142,1.7899735,5.6339874,83.109749
2012,BSL,15.834027,13.899506,15.968989,18.975655,-.41257566,-.36449909,-.40663192,-.31742173,8.7702436,1.267243,10.037486,202.9566
2012,CCL,10.874323,11.790701,12.127149,14.179389,.006459848,.074092239,.054298703,.039340507,.10169286,.25425428,.35594717,2.7711637
2012,ELD,9.9205904,10.587291,11.00165,13.029283,-.17211151,-.028140735,-.079338297,-.11575173,.092808045,.18077156,.2735796,2.0781338
2012,ENV1,12.936745,4.1271343,12.936893,5.7960577,.028334424,.19530874,.028357377,.2508803,8.7967596,.0018515296,8.7980728,.38731655
2012,EVN,11.117866,12.002915,12.348413,14.345379,,,,,1.4242584,3.4511266,4.8753848,35.91531
2012,FMG,13.875767,10.955427,13.928279,16.641645,.56853044,.35276094,.55628622,.57729298,1.608075,.086699963,1.694775,25.557106
2012,FML,9.8748312,10.58251,10.983155,13.086921,,,,,.75084412,1.5236708,2.2745149,18.644154
2012,GFF,11.120594,11.373962,11.948428,14.176753,-.067847349,-.01732656,-.039718483,-.06086364,.30406481,.39174432,.69580913,6.4601035
2012,IGR,10.121699,10.271216,10.892397,13.096964,,,,,2.1248953,2.4675846,4.5924802,41.636913
2012,IPL,13.88332,12.201688,14.053966,17.081797,.073025689,.22580874,.09550377,.11545887,3.0314457,.56406152,3.5955074,74.255913
2012,LAU,11.330528,8.4951525,11.387567,14.008235,-.073987953,.11263377,-.064504512,-.070719697,3.2023351,.18796574,3.3903008,46.5994
2012,ABY1,11.582218,10.537681,11.883696,14.796548,.18052611,.53136575,.26066989,.21268412,2.1582885,.75940341,2.9176919,53.71246
2012,AHG,11.143759,10.629029,11.6123,13.972853,.6700018,.13714418,.54163861,.71969104,.17659439,.10554383,.28213823,2.989764
2012,AIO,13.8427,11.777088,13.962029,16.538353,.041267648,-.060381591,.029304214,.037135247,2.9726675,.37675819,3.3494258,44.040611
2012,BKN,10.525219,11.533317,11.844407,13.954406,.038287818,-.019128056,-.0040977499,.021524085,.25548646,.70013011,.95561659,7.8821511
2012,BKW,12.272038,11.507722,12.654339,15.345683,-.30417624,-.23270555,-.28201804,-.28832519,3.8440142,1.7899735,5.6339874,83.109749
2012,BSL,15.834027,13.899506,15.968989,18.975655,-.41257566,-.36449909,-.40663192,-.31742173,8.7702436,1.267243,10.037486,202.9566
2012,CCL,10.874323,11.790701,12.127149,14.179389,.006459848,.074092239,.054298703,.039340507,.10169286,.25425428,.35594717,2.7711637
2012,ELD,9.9205904,10.587291,11.00165,13.029283,-.17211151,-.028140735,-.079338297,-.11575173,.092808045,.18077156,.2735796,2.0781338
2012,ENV1,12.936745,4.1271343,12.936893,5.7960577,.028334424,.19530874,.028357377,.2508803,8.7967596,.0018515296,8.7980728,.38731655
2012,EVN,11.117866,12.002915,12.348413,14.345379,,,,,1.4242584,3.4511266,4.8753848,35.91531
2012,FMG,13.875767,10.955427,13.928279,16.641645,.56853044,.35276094,.55628622,.57729298,1.608075,.086699963,1.694775,25.557106
2012,FML,9.8748312,10.58251,10.983155,13.086921,,,,,.75084412,1.5236708,2.2745149,18.644154
2012,GFF,11.120594,11.373962,11.948428,14.176753,-.067847349,-.01732656,-.039718483,-.06086364,.30406481,.39174432,.69580913,6.4601035
2012,IGR,10.121699,10.271216,10.892397,13.096964,,,,,2.1248953,2.4675846,4.5924802,41.636913
2012,IPL,13.88332,12.201688,14.053966,17.081797,.073025689,.22580874,.09550377,.11545887,3.0314457,.56406152,3.5955074,74.255913
2012,ABY1,11.582218,10.537681,11.883696,14.796548,.18052611,.53136575,.26066989,.21268412,2.1582885,.75940341,2.9176919,53.71246
2012,AEJ,13.906589,7.5606012,13.90834,16.353182,-.069604844,.10588121,-.069323026,-.070940398,34.726299,.21432078,35.147686,368.67001
2012,AHG,11.143759,10.629029,11.6123,13.972853,.6700018,.13714418,.54163861,.71969104,.17659439,.10554383,.28213823,2.989764
2012,AIO,13.8427,11.777088,13.962029,16.538353,.041267648,-.060381591,.029304214,.037135247,2.9726675,.37675819,3.3494258,44.040611
2012,BKN,10.525219,11.533317,11.844407,13.954406,.038287818,-.019128056,-.0040977499,.021524085,.25548646,.70013011,.95561659,7.8821511
2012,BKW,12.272038,11.507722,12.654339,15.345683,-.30417624,-.23270555,-.28201804,-.28832519,3.8440142,1.7899735,5.6339874,83.109749
2012,BLD,14.69593,13.168298,14.892359,16.843328,-.014912453,-.048407778,-.020968821,,4.8985701,1.0632309,5.9618011,41.944271
2012,BSL,15.834027,13.899506,15.968989,18.975655,-.41257566,-.36449909,-.40663192,-.31742173,8.7702436,1.267243,10.037486,202.9566
2012,CCL,10.874323,11.790701,12.127149,14.179389,.006459848,.074092239,.054298703,.039340507,.10169286,.25425428,.35594717,2.7711637
2012,CSR,12.798952,12.520573,13.362565,15.793262,-.34418815,-.24458088,-.30248266,-.59667665,1.9507143,1.4767103,3.4274247,38.958828
2012,ELD,9.9205904,10.587291,11.00165,13.029283,-.17211151,-.028140735,-.079338297,-.11575173,.092808045,.18077156,.2735796,2.0781338
2012,ENE1,13.86729,8.2090359,13.870772,16.983326,.39815718,.34769446,.39797723,.12185723,31.019773,.10821573,31.127989,368.67001
2012,EVN,11.117866,12.002915,12.348413,14.345379,,,,,1.4242584,3.4511266,4.8753848,35.91531
2012,FMG,13.875767,10.955427,13.928279,16.641645,.56853044,.35276094,.55628622,.57729298,1.608075,.086699963,1.694775,25.557106
2012,FML,9.8748312,10.58251,10.983155,13.086921,,,,,.75084412,1.5236708,2.2745149,18.644154
2012,FXJ,9.0096922,11.248895,11.350136,12.939301,-.10391729,-.10001649,-.10039274,-.094670668,.035145052,.32986608,.36501113,1.7884287
2012,GFF,11.120594,11.373962,11.948428,14.176753,-.067847349,-.01732656,-.039718483,-.06086364,.30406481,.39174432,.69580913,6.4601035
2012,IGR,10.121699,10.271216,10.892397,13.096964,,,,,2.1248953,2.4675846,4.5924802,41.636913
2012,IPL,13.88332,12.201688,14.053966,17.081797,.073025689,.22580874,.09550377,.11545887,3.0314457,.56406152,3.5955074,74.255913
2012,LAU,11.330528,8.4951525,11.387567,14.008235,-.073987953,.11263377,-.064504512,-.070719697,3.2023351,.18796574,3.3903008,46.5994
2012,ABY1,11.582218,10.537681,11.883696,14.796548,.18052611,.53136575,.26066989,.21268412,2.1582885,.75940341,2.9176919,53.71246
2012,AEJ,13.906589,7.5606012,13.90834,16.353182,-.069604844,.10588121,-.069323026,-.070940398,34.726299,.21432078,35.147686,368.67001
2012,AGL,16.894739,12.623381,16.908606,19.432182,.6700018,.65576345,.55628622,.71969104,29.150141,.4070175,29.557158,368.67001
2012,AHG,11.143759,10.629029,11.6123,13.972853,.6700018,.13714418,.54163861,.71969104,.17659439,.10554383,.28213823,2.989764
2012,AIO,13.8427,11.777088,13.962029,16.538353,.041267648,-.060381591,.029304214,.037135247,2.9726675,.37675819,3.3494258,44.040611
2012,BKN,10.525219,11.533317,11.844407,13.954406,.038287818,-.019128056,-.0040977499,.021524085,.25548646,.70013011,.95561659,7.8821511
2012,BKW,12.272038,11.507722,12.654339,15.345683,-.30417624,-.23270555,-.28201804,-.28832519,3.8440142,1.7899735,5.6339874,83.109749
2012,BLD,14.69593,13.168298,14.892359,16.843328,-.014912453,-.048407778,-.020968821,,4.8985701,1.0632309,5.9618011,41.944271
2012,BSL,15.834027,13.899506,15.968989,18.975655,-.41257566,-.36449909,-.40663192,-.31742173,8.7702436,1.267243,10.037486,202.9566
2012,CCL,10.874323,11.790701,12.127149,14.179389,.006459848,.074092239,.054298703,.039340507,.10169286,.25425428,.35594717,2.7711637
2012,CSL,9.3479261,11.048331,11.216055,12.921377,-.044485863,-.0036217535,-.010041724,-.019063421,.025040369,.13712521,.16216558,.89242351
2012,CSR,12.798952,12.520573,13.362565,15.793262,-.34418815,-.24458088,-.30248266,-.59667665,1.9507143,1.4767103,3.4274247,38.958828
2012,DJS,8.520587,11.446156,11.498401,12.866164,.0015958512,-.08266338,-.078541487,-.062359273,.026057126,.4858301,.51188725,2.0099564
2012,DOW,11.847102,10.750278,12.135232,14.821268,-.44419813,-.023833096,-.35436821,-.59667665,.17635199,.05888921,.2352412,3.4517894
2012,ELD,9.9205904,10.587291,11.00165,13.029283,-.17211151,-.028140735,-.079338297,-.11575173,.092808045,.18077156,.2735796,2.0781338
2012,ENE1,13.86729,8.2090359,13.870772,16.983326,.39815718,.34769446,.39797723,.12185723,31.019773,.10821573,31.127989,368.67001
2012,EPW,11.874223,8.1570835,11.898235,14.769904,.6700018,.24429457,.55628622,.71969104,1.5333915,.037266631,1.5706581,27.747976
2012,EVN,11.117866,12.002915,12.348413,14.345379,,,,,1.4242584,3.4511266,4.8753848,35.91531
2012,FMG,13.875767,10.955427,13.928279,16.641645,.56853044,.35276094,.55628622,.57729298,1.608075,.086699963,1.694775,25.557106
2012,FML,9.8748312,10.58251,10.983155,13.086921,,,,,.75084412,1.5236708,2.2745149,18.644154
2012,FXJ,9.0096922,11.248895,11.350136,12.939301,-.10391729,-.10001649,-.10039274,-.094670668,.035145052,.32986608,.36501113,1.7884287
2012,GFF,11.120594,11.373962,11.948428,14.176753,-.067847349,-.01732656,-.039718483,-.06086364,.30406481,.39174432,.69580913,6.4601035
2012,GRR,12.204025,11.174301,12.509379,15.231379,.17095007,.10062487,.15196012,.16794129,5.6943836,2.0334945,7.7278786,117.54639
2012,ILU,13.299294,12.114686,13.56616,15.997387,-.074256256,.0063422141,-.055952344,-.017046072,5.1767349,1.5833883,6.7601233,76.881699
2012,IPL,13.88332,12.201688,14.053966,17.081797,.073025689,.22580874,.09550377,.11545887,3.0314457,.56406152,3.5955074,74.255913
2012,LAU,11.330528,8.4951525,11.387567,14.008235,-.073987953,.11263377,-.064504512,-.070719697,3.2023351,.18796574,3.3903008,46.5994
2012,ABY1,11.582218,10.537681,11.883696,14.796548,.18052611,.53136575,.26066989,.21268412,2.1582885,.75940341,2.9176919,53.71246
2012,AEJ,13.906589,7.5606012,13.90834,16.353182,-.069604844,.10588121,-.069323026,-.070940398,34.726299,.21432078,35.147686,368.67001
2012,AGL,16.894739,12.623381,16.908606,19.432182,.6700018,.65576345,.55628622,.71969104,29.150141,.4070175,29.557158,368.67001
2012,AHG,11.143759,10.629029,11.6123,13.972853,.6700018,.13714418,.54163861,.71969104,.17659439,.10554383,.28213823,2.989764
2012,AIO,13.8427,11.777088,13.962029,16.538353,.041267648,-.060381591,.029304214,.037135247,2.9726675,.37675819,3.3494258,44.040611
2012,BKN,10.525219,11.533317,11.844407,13.954406,.038287818,-.019128056,-.0040977499,.021524085,.25548646,.70013011,.95561659,7.8821511
2012,BKW,12.272038,11.507722,12.654339,15.345683,-.30417624,-.23270555,-.28201804,-.28832519,3.8440142,1.7899735,5.6339874,83.109749
2012,BLD,14.69593,13.168298,14.892359,16.843328,-.014912453,-.048407778,-.020968821,,4.8985701,1.0632309,5.9618011,41.944271
2012,BSL,15.834027,13.899506,15.968989,18.975655,-.41257566,-.36449909,-.40663192,-.31742173,8.7702436,1.267243,10.037486,202.9566
2012,CCL,10.874323,11.790701,12.127149,14.179389,.006459848,.074092239,.054298703,.039340507,.10169286,.25425428,.35594717,2.7711637
2012,CSL,9.3479261,11.048331,11.216055,12.921377,-.044485863,-.0036217535,-.010041724,-.019063421,.025040369,.13712521,.16216558,.89242351
2012,CSR,12.798952,12.520573,13.362565,15.793262,-.34418815,-.24458088,-.30248266,-.59667665,1.9507143,1.4767103,3.4274247,38.958828
2012,DJS,8.520587,11.446156,11.498401,12.866164,.0015958512,-.08266338,-.078541487,-.062359273,.026057126,.4858301,.51188725,2.0099564
2012,DOW,11.847102,10.750278,12.135232,14.821268,-.44419813,-.023833096,-.35436821,-.59667665,.17635199,.05888921,.2352412,3.4517894
2012,ELD,9.9205904,10.587291,11.00165,13.029283,-.17211151,-.028140735,-.079338297,-.11575173,.092808045,.18077156,.2735796,2.0781338
2012,ENE1,13.86729,8.2090359,13.870772,16.983326,.39815718,.34769446,.39797723,.12185723,31.019773,.10821573,31.127989,368.67001
2012,ENV1,12.936745,4.1271343,12.936893,5.7960577,.028334424,.19530874,.028357377,.2508803,8.7967596,.0018515296,8.7980728,.38731655
2012,EPW,11.874223,8.1570835,11.898235,14.769904,.6700018,.24429457,.55628622,.71969104,1.5333915,.037266631,1.5706581,27.747976
2012,EVN,11.117866,12.002915,12.348413,14.345379,,,,,1.4242584,3.4511266,4.8753848,35.91531
2012,FMG,13.875767,10.955427,13.928279,16.641645,.56853044,.35276094,.55628622,.57729298,1.608075,.086699963,1.694775,25.557106
2012,FML,9.8748312,10.58251,10.983155,13.086921,,,,,.75084412,1.5236708,2.2745149,18.644154
2012,FXJ,9.0096922,11.248895,11.350136,12.939301,-.10391729,-.10001649,-.10039274,-.094670668,.035145052,.32986608,.36501113,1.7884287
2012,GFF,11.120594,11.373962,11.948428,14.176753,-.067847349,-.01732656,-.039718483,-.06086364,.30406481,.39174432,.69580913,6.4601035
2012,GNC,10.962111,12.031475,12.32655,14.326392,.14680253,.081702225,.097938105,.13789563,.16979265,.49469545,.66448808,4.9091659
2012,GRR,12.204025,11.174301,12.509379,15.231379,.17095007,.10062487,.15196012,.16794129,5.6943836,2.0334945,7.7278786,117.54639
2012,IGR,10.121699,10.271216,10.892397,13.096964,,,,,2.1248953,2.4675846,4.5924802,41.636913
2012,ILU,13.299294,12.114686,13.56616,15.997387,-.074256256,.0063422141,-.055952344,-.017046072,5.1767349,1.5833883,6.7601233,76.881699
2012,IPL,13.88332,12.201688,14.053966,17.081797,.073025689,.22580874,.09550377,.11545887,3.0314457,.56406152,3.5955074,74.255913
2012,LAU,11.330528,8.4951525,11.387567,14.008235,-.073987953,.11263377,-.064504512,-.070719697,3.2023351,.18796574,3.3903008,46.5994
2013,ABY1,11.515352,10.507831,11.826597,14.555025,-.066865772,-.029849749,-.057098735,-.24152222,1.9953661,.72855353,2.7239196,41.69997
2013,AEJ,13.945353,4.5747108,13.945437,16.049389,.038763996,-.55144757,.037096944,-.30379283,34.726299,.0098579237,35.147686,368.67001
2013,AGL,16.822994,12.658832,16.838417,18.960766,-.071746133,.035450879,-.070189163,-.47141519,20.828552,.32373273,21.152285,176.63722
2013,AGO,11.01638,5.9506426,11.02267,13.689152,,,,,.87157315,.0054989746,.87707216,12.620419
2013,AHG,11.310136,10.717458,11.750224,14.127406,.16637732,.088428274,.13792425,.1545534,.19099295,.10558943,.29658237,3.1955254
2013,AIO,13.899863,11.887924,14.025376,16.599575,.057164092,.11083638,.063347191,.061223585,2.895654,.3872332,3.2828872,43.074142
2013,AMP,9.4026127,11.947703,12.023243,13.519179,.41679138,-.1446573,-.11290066,-.048335288,.0067901956,.064566314,.081931174,.38731655
2013,AZJ,13.534605,13.053193,14.01574,16.366091,,,,,2.006537,1.2398597,3.2463968,34.052258
2013,BGA,10.757988,11.426375,11.840162,14.174334,.012136149,-.014903276,-.0058224117,-.053092819,.46153212,.90049034,1.3620225,14.057307
2013,BKN,10.472177,11.450996,11.769999,13.883153,-.053042945,-.082319289,-.074407861,-.071252719,.26520583,.70579642,.97100222,8.0343647
2013,BKW,12.293575,11.508365,12.669285,15.302405,.021536879,.00064313208,.014945924,-.043277763,3.5559657,1.6216053,5.1775708,72.056961
2013,BLD,14.630641,13.129295,14.831809,16.78607,-.065288275,-.039002743,-.060549591,-.057256807,4.2954068,.95714611,5.252553,37.076237
2013,BPT,11.460737,6.4345465,11.467279,12.756979,,,,,1.3005084,.0085362345,1.3090446,4.7540522
2013,BSL,15.612478,13.746272,15.756327,18.097914,-.22154863,-.15323411,-.21266204,-.59667665,8.0577831,1.2466153,9.3043985,96.744545
2013,CCL,10.840345,11.874585,12.178753,14.192319,-.033977959,.083883837,.051604357,.012930161,.10039735,.28241438,.38281173,2.8672521
2013,CSL,9.4147491,11.110565,11.278999,12.993629,.06682349,.062234353,.062944345,.07225208,.022310484,.12161651,.14392699,.79946023
2013,CSR,12.797232,12.465058,13.338021,15.749401,-.0017204805,-.055514988,-.024544021,-.043860167,2.1348464,1.5314598,3.6663063,40.876884
2013,DJS,8.8664408,11.372801,11.45121,12.813063,.34585321,-.073354162,-.047190864,-.053101838,.037168212,.45569068,.49285889,1.923835
2013,DOW,11.962752,10.798227,12.234359,14.893783,.11564969,.04794959,.099127159,.072514124,.18722834,.058428559,.24565691,3.5099583
2013,ELD,9.9839144,10.342387,10.872276,13.004172,.06332434,-.24490379,-.12937389,-.025110701,.12859571,.18403871,.31263441,2.6357701
2013,ENE1,13.906565,8.0808563,13.909511,16.681091,.039274834,-.12817985,.038738672,-.30223453,27.323362,.080623433,27.403986,368.67001
2013,ENV1,13.030325,4.1108737,13.030458,10.116984,.093580447,-.016260521,.09356492,.71969104,8.9859114,.0018515296,8.987113,.48788178
2013,EPW,10.772771,8.3714733,10.859499,13.378271,-.48569173,.21438976,-.47814414,-.59667665,.30506584,.027639078,.33270493,4.1299829
2013,EVN,11.602556,12.28863,12.696458,14.744516,.48468989,.28571358,.34804392,.39913797,1.8067018,3.5879326,5.3946342,41.823715
2013,FMG,14.101696,11.508134,14.173787,16.83312,.22592865,.5527066,.24550766,.19147648,1.4680977,.10974516,1.5778428,22.542284
2013,FML,10.541782,10.359931,11.148132,13.446376,.66695166,-.22257955,.16497709,.35945481,1.7527577,1.461318,3.2140758,32.001518
2013,FXJ,9.1163597,11.157265,11.279404,12.923534,.10666741,-.091630518,-.070732668,-.015766427,.04475889,.34453478,.38929367,2.0151825
2013,GFF,10.281787,10.997774,11.395683,13.580077,-.48569173,-.37618837,-.47814414,-.59667665,.13506661,.27637398,.41144061,3.655755
2013,GNC,11.548804,12.137365,12.578921,14.727189,.58669323,.10589027,.25237176,.40079647,.23159577,.41719547,.64879119,5.5601373
2013,GRR,12.065206,10.984632,12.357428,15.108408,-.13881971,-.18966943,-.15195152,-.12297018,5.9055028,2.0043309,7.9098339,123.85195
2013,HGO,10.229188,10.168885,10.892638,13.219862,,,,,2.3920553,2.2520726,4.6441278,47.599739
2013,HVN,8.6035547,11.906116,11.942244,13.430183,.094796643,-.048619818,-.043867715,-.0015101172,.023221832,.63121974,.6544416,2.8978426
2013,ILU,12.813602,11.660828,13.088017,15.589182,-.48569173,-.45385817,-.47814414,-.40820497,4.2969923,1.3568169,5.6538091,68.957848
2013,LAU,11.406408,,11.406408,14.082634,.075880818,,.018842423,.074398935,3.1694813,.0018515296,3.1694813,46.053028
2013,ABY1,11.515352,10.507831,11.826597,14.555025,-.066865772,-.029849749,-.057098735,-.24152222,1.9953661,.72855353,2.7239196,41.69997
2013,AEJ,13.945353,4.5747108,13.945437,16.049389,.038763996,-.55144757,.037096944,-.30379283,34.726299,.0098579237,35.147686,368.67001
2013,AGL,16.822994,12.658832,16.838417,18.960766,-.071746133,.035450879,-.070189163,-.47141519,20.828552,.32373273,21.152285,176.63722
2013,AGO,11.01638,5.9506426,11.02267,13.689152,,,,,.87157315,.0054989746,.87707216,12.620419
2013,AHG,11.310136,10.717458,11.750224,14.127406,.16637732,.088428274,.13792425,.1545534,.19099295,.10558943,.29658237,3.1955254
2013,AIO,13.899863,11.887924,14.025376,16.599575,.057164092,.11083638,.063347191,.061223585,2.895654,.3872332,3.2828872,43.074142
2013,AMP,9.4026127,11.947703,12.023243,13.519179,.41679138,-.1446573,-.11290066,-.048335288,.0067901956,.064566314,.081931174,.38731655
2013,AZJ,13.534605,13.053193,14.01574,16.366091,,,,,2.006537,1.2398597,3.2463968,34.052258
2013,BGA,10.757988,11.426375,11.840162,14.174334,.012136149,-.014903276,-.0058224117,-.053092819,.46153212,.90049034,1.3620225,14.057307
2013,BKN,10.472177,11.450996,11.769999,13.883153,-.053042945,-.082319289,-.074407861,-.071252719,.26520583,.70579642,.97100222,8.0343647
2013,BKW,12.293575,11.508365,12.669285,15.302405,.021536879,.00064313208,.014945924,-.043277763,3.5559657,1.6216053,5.1775708,72.056961
2013,BLD,14.630641,13.129295,14.831809,16.78607,-.065288275,-.039002743,-.060549591,-.057256807,4.2954068,.95714611,5.252553,37.076237
2013,BPT,11.460737,6.4345465,11.467279,12.756979,,,,,1.3005084,.0085362345,1.3090446,4.7540522
2013,BSL,15.612478,13.746272,15.756327,18.097914,-.22154863,-.15323411,-.21266204,-.59667665,8.0577831,1.2466153,9.3043985,96.744545
2013,CCL,10.840345,11.874585,12.178753,14.192319,-.033977959,.083883837,.051604357,.012930161,.10039735,.28241438,.38281173,2.8672521
2013,CSL,9.4147491,11.110565,11.278999,12.993629,.06682349,.062234353,.062944345,.07225208,.022310484,.12161651,.14392699,.79946023
2013,CSR,12.797232,12.465058,13.338021,15.749401,-.0017204805,-.055514988,-.024544021,-.043860167,2.1348464,1.5314598,3.6663063,40.876884
2013,DJS,8.8664408,11.372801,11.45121,12.813063,.34585321,-.073354162,-.047190864,-.053101838,.037168212,.45569068,.49285889,1.923835
2013,DOW,11.962752,10.798227,12.234359,14.893783,.11564969,.04794959,.099127159,.072514124,.18722834,.058428559,.24565691,3.5099583
2013,ELD,9.9839144,10.342387,10.872276,13.004172,.06332434,-.24490379,-.12937389,-.025110701,.12859571,.18403871,.31263441,2.6357701
2013,ENE1,13.906565,8.0808563,13.909511,16.681091,.039274834,-.12817985,.038738672,-.30223453,27.323362,.080623433,27.403986,368.67001
2013,ENV1,13.030325,4.1108737,13.030458,10.116984,.093580447,-.016260521,.09356492,.71969104,8.9859114,.0018515296,8.987113,.48788178
2013,EPW,10.772771,8.3714733,10.859499,13.378271,-.48569173,.21438976,-.47814414,-.59667665,.30506584,.027639078,.33270493,4.1299829
2013,EVN,11.602556,12.28863,12.696458,14.744516,.48468989,.28571358,.34804392,.39913797,1.8067018,3.5879326,5.3946342,41.823715
2013,FMG,14.101696,11.508134,14.173787,16.83312,.22592865,.5527066,.24550766,.19147648,1.4680977,.10974516,1.5778428,22.542284
2013,FML,10.541782,10.359931,11.148132,13.446376,.66695166,-.22257955,.16497709,.35945481,1.7527577,1.461318,3.2140758,32.001518
2013,FXJ,9.1163597,11.157265,11.279404,12.923534,.10666741,-.091630518,-.070732668,-.015766427,.04475889,.34453478,.38929367,2.0151825
2013,GFF,10.281787,10.997774,11.395683,13.580077,-.48569173,-.37618837,-.47814414,-.59667665,.13506661,.27637398,.41144061,3.655755
2013,GNC,11.548804,12.137365,12.578921,14.727189,.58669323,.10589027,.25237176,.40079647,.23159577,.41719547,.64879119,5.5601373
2013,GRR,12.065206,10.984632,12.357428,15.108408,-.13881971,-.18966943,-.15195152,-.12297018,5.9055028,2.0043309,7.9098339,123.85195
2013,HGO,10.229188,10.168885,10.892638,13.219862,,,,,2.3920553,2.2520726,4.6441278,47.599739
2013,HVN,8.6035547,11.906116,11.942244,13.430183,.094796643,-.048619818,-.043867715,-.0015101172,.023221832,.63121974,.6544416,2.8978426
2013,ILU,12.813602,11.660828,13.088017,15.589182,-.48569173,-.45385817,-.47814414,-.40820497,4.2969923,1.3568169,5.6538091,68.957848
2013,LAU,11.406408,,11.406408,14.082634,.075880818,,.018842423,.074398935,3.1694813,.0018515296,3.1694813,46.053028
2013,ABY1,11.515352,10.507831,11.826597,14.555025,-.066865772,-.029849749,-.057098735,-.24152222,1.9953661,.72855353,2.7239196,41.69997
2013,AGL,16.822994,12.658832,16.838417,18.960766,-.071746133,.035450879,-.070189163,-.47141519,20.828552,.32373273,21.152285,176.63722
2013,AGO,11.01638,5.9506426,11.02267,13.689152,,,,,.87157315,.0054989746,.87707216,12.620419
2013,AHG,11.310136,10.717458,11.750224,14.127406,.16637732,.088428274,.13792425,.1545534,.19099295,.10558943,.29658237,3.1955254
2013,AIO,13.899863,11.887924,14.025376,16.599575,.057164092,.11083638,.063347191,.061223585,2.895654,.3872332,3.2828872,43.074142
2013,AMP,9.4026127,11.947703,12.023243,13.519179,.41679138,-.1446573,-.11290066,-.048335288,.0067901956,.064566314,.081931174,.38731655
2013,BGA,10.757988,11.426375,11.840162,14.174334,.012136149,-.014903276,-.0058224117,-.053092819,.46153212,.90049034,1.3620225,14.057307
2013,BKN,10.472177,11.450996,11.769999,13.883153,-.053042945,-.082319289,-.074407861,-.071252719,.26520583,.70579642,.97100222,8.0343647
2013,BKW,12.293575,11.508365,12.669285,15.302405,.021536879,.00064313208,.014945924,-.043277763,3.5559657,1.6216053,5.1775708,72.056961
