ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AGU,Aurium Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"77,422.00","723,576.00","378,757.00","350,812.00","1,134,289.00", , , , , , , , , , 
AGVT,BetaShares Australian Government Bond ETF,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , ,"34,000.00","177,000.00", 
AGX1,Antipodes Global Shares (Quoted Managed Fund),Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , ,"484,000.00","676,000.00","3,212,000.00", 
AGY,Argosy Minerals Limited,Annual Balance Sheet - Total Liabilities,"103,213.00","639,353.00","364,968.00","464,982.00","161,084.00","244,181.00","121,476.00","200,234.00","166,263.00","45,156.00","85,619.00","65,697.00","61,529.00","484,210.00","437,321.00","372,331.00","107,256.00","1,126,403.00","503,944.00","258,101.00","294,685.00","239,964.00", 
AGZ,A.G.D. Mining Limited,Annual Balance Sheet - Total Liabilities,"952,210.00","1,318,942.00","324,777.00","1,656,085.00","1,234,458.00","792,148.00", , , , , , , , , , , , , , , , , 
AHA1,Ashanti Goldfields Company Limited,Annual Balance Sheet - Total Liabilities,"1,186,642,599.00","1,290,638,464.00", , , , , , , , , , , , , , , , , , , , , 
AHC,Austco Healthcare Limited,Annual Balance Sheet - Total Liabilities,"6,456,704.00","4,877,666.00","4,562,733.00","8,029,201.00","12,385,820.00","2,130,000.00","6,319,000.00","9,388,000.00","12,717,000.00","12,515,000.00","11,812,000.00","5,853,000.00","5,887,000.00","6,089,000.00","6,924,000.00","7,856,000.00","9,813,000.00","9,089,000.00","7,232,000.00","9,191,000.00","6,834,000.00","7,885,000.00","10,943,000.00"
AHC1,AHC Limited,Annual Balance Sheet - Total Liabilities,"6,456,704.00","4,877,666.00","4,562,733.00","8,029,201.00","12,385,820.00","16,010,610.00","22,509,848.00","26,776,668.00","32,998,927.00","31,411,315.00","30,386,007.00","31,777,724.00","40,487,238.00","41,272,547.00", , , , , , , , , 
AHF,Australian Dairy Nutritionals Group,Annual Balance Sheet - Total Liabilities, , , , , , ,"633,948.00","531,530.00","1,087,987.00",--,"56,324.00","29,139.00","31,202.00","14,124.00","311,147.00","7,599,864.00","17,248,542.00","14,389,208.00","12,746,325.00","15,516,236.00","15,807,092.00","9,124,637.00", 
AHF1,Australian Healthcare Investment Fund,Annual Balance Sheet - Total Liabilities,"471,931.00","294,727.00", , , , , , , , , , , , , , , , , , , , , 
AHG,Automotive Holdings Group Limited,Annual Balance Sheet - Total Liabilities, , , , ,"277,059,894.00", ,"357,766,000.00","654,890,000.00","672,273,000.00","570,504,000.00","647,708,000.00","669,717,000.00","940,529,000.00","1,094,518,000.00","1,104,541,000.00","1,261,439,000.00","1,471,932,000.00","1,583,050,000.00","1,861,577,000.00","1,919,666,000.00", , , 
AHG2,Advance Healthcare Group Limited,Annual Balance Sheet - Total Liabilities,"24,943,078.00","28,369,000.00","29,336,000.00","37,269,000.00","25,429,000.00","33,816,000.00","33,011,000.00","26,391,000.00", , , , , , , , , , , , , , , 
AHI,Advanced Human Imaging Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , ,"1,699,915,000.00","1,195,563,000.00", , , , , , ,"13,166.00","228,045.00","396,054.00","1,315,291.00","2,082,301.00","2,492,001.00","3,443,115.00", 
AHI2,Allco HIT Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"1,699,915,000.00","1,195,563,000.00", , , , , , , , , , , , , , 
AHJ,Air Change International Limited,Annual Balance Sheet - Total Liabilities,--,"901,570.00","324,977.00","122,143.00","100,012.00","8,015,540.00","8,643,637.00","10,349,978.00","11,553,294.00","12,003,785.00","2,748,465.00","2,804,224.00","1,937,434.00","4,293,257.00","3,378,897.00","2,626,752.00", , , , , , , 
AHK,Ark Mines Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,"100,372.00","81,406.00","27,830.00","171,734.00","592,325.00","1,443,141.00","7,496,891.00","7,301,472.00","8,549,960.00","11,053,623.00","823,125.00", 
AHL,Adrad Holdings Limited,Annual Balance Sheet - Total Liabilities,"509,740.00","1,634,986.00","382,835.00","3,326,516.00","2,803,744.00","1,952,008.00", ,"3,266,237.00","7,567,986.00","4,303,383.00","3,753,178.00","1,842,268.00","2,339,143.00", ,"1,637,575.00","1,130,994.00","1,721,649.00","1,353,841.00","1,199,383.00","1,710,108.00","792,093.00", , 
AHN,Athena Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"422,054.00","254,720.00","275,027.00","308,896.00","443,977.00","280,465.00","471,443.00","999,568.00","600,270.00","978,186.00","768,590.00","1,136,360.00","1,654,724.00","1,396,601.00","352,518.00", 
AHO,Australian Hotel Fund,Annual Balance Sheet - Total Liabilities,"43,551,000.00","42,991,000.00","42,548,698.00","29,242,408.00","29,687,201.00","30,514,403.00","71,238,021.00","29,861,100.00", , , , , , , , , , , , , , , 
AHQ,Allegiance Coal Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,"2,719,000.00","3,323,538.00","3,141,054.00","3,234,698.00","2,190,577.00","2,063,015.00","933,232.00","1,355,320.00","3,531,832.00","5,256,450.00","51,229,332.00", 
AHR,Anchor Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"298,535.00","169,206.00","98,052.00","98,502.00","2,396,020.00","4,451,853.00","8,409,902.00","10,168,625.00","12,148,828.00","14,446,572.00","16,691,220.00", , , , 
AHU,Allco Hybrid Investment Trust,Annual Balance Sheet - Total Liabilities, , , , ,"128,700,000.00","392,498,000.00","396,115,000.00","410,437,000.00","75,188,000.00", , , , , , , , , , , , , , 
AHX,Apiam Animal Health Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , ,"30,077,000.00","31,815,000.00","39,921,000.00","46,679,000.00","43,137,000.00","72,514,000.00","75,768,000.00","90,361,000.00"
AHX1,Australian Hospital Care Limited ,Annual Balance Sheet - Total Liabilities,"234,581,000.00", , , , , , , , , , , , , , , , , , , , , , 
AHY,Asaleo Care Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , ,"501,300,000.00","385,588,000.00","438,130,000.00","465,909,000.00","458,809,000.00","494,295,000.00","298,848,000.00","278,004,000.00", , 
AIA,Auckland International Airport Limited,Annual Balance Sheet - Total Liabilities,"219,674,685.00","274,286,625.00","320,576,291.00","497,136,371.00","534,841,385.00","754,006,601.00","742,461,551.00","882,058,956.00","948,746,133.00","1,003,381,074.00","1,095,567,110.00","1,079,810,854.00","1,098,399,498.00","1,212,235,700.00","1,686,631,353.00","1,822,737,736.00","2,155,400,896.00","2,356,666,666.00","2,306,429,423.00","2,546,549,416.00","2,485,377,931.00","1,721,079,571.00","1,805,555,555.00"
AIB,Aurora Global Income Trust,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"19,327,200.00","15,215,173.00","13,515,908.00","17,163,251.00","13,527,072.00","8,800,909.00","7,217,748.00","653,903.00","1,882,310.00","1,344,516.00","146,693.00","155,816.00","42,000.00","17,422.00","1,274.00"
AIE,Autodom Limited,Annual Balance Sheet - Total Liabilities,"44,252,399.00","58,979,437.00","39,369,360.00","49,515,211.00","40,124,894.00","32,667,952.00","34,002,724.00","22,588,392.00","43,783,053.00","32,499,095.00","31,628,271.00","38,279,205.00","29,012,747.00", , , , , , , , , , 
AIG,Aircruising Australia Limited,Annual Balance Sheet - Total Liabilities,"2,325,492.00","2,625,687.00","1,764,468.00","2,886,021.00","2,220,914.00","2,504,465.00","2,758,083.00","3,252,353.00","4,130,143.00","4,790,075.00","5,101,971.00","6,026,172.00","5,770,569.00", , , , , , , , , , 
AIH,Alinta Infrastructure Holdings Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"1,720,601,000.00", , , , , , , , , , , , , , , , , 
AII,Almonty Industries Inc,Annual Balance Sheet - Total Liabilities, , , , , ,"183,446.00","347,284.00","562,472.00","399,857.00","357,106.00", , , , , , , , , , ,"126,107,150.00","138,845,862.00", 
AII2,Abra Mining Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"183,446.00","347,284.00","562,472.00","399,857.00","357,106.00", , , , , , , , , , , , , 
AIM,Ai-Media Technologies Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , ,"11,200,000.00", ,"18,748,053.00","23,687,270.00"
AIO,Asciano Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"5,486,101,000.00","5,746,980,000.00","3,453,542,000.00","3,591,000,000.00","3,814,800,000.00","4,008,300,000.00","4,460,000,000.00","4,908,200,000.00","4,652,100,000.00", , , , , , 
AIP,AMP Industrial Trust,Annual Balance Sheet - Total Liabilities,"105,115,000.00","113,330,000.00","148,301,000.00","183,984,000.00", , , , , , , , , , , , , , , , , , , 
AIQ,Alternative Investment Trust,Annual Balance Sheet - Total Liabilities, , , , ,"500,200,000.00","296,954,000.00","269,948,000.00","1,308,930,000.00","1,002,803,000.00","240,017,000.00","184,511,000.00","108,922,000.00","71,252,000.00","34,303,000.00","261,000.00","244,000.00","196,000.00","223,000.00","191,000.00","128,000.00","4,109,000.00","182,000.00", 
AIR,Astivita Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , ,"3,797,000.00","5,657,000.00","5,713,000.00","2,245,000.00","2,202,000.00","4,330,000.00","2,738,000.00","3,521,000.00","2,829,000.00","3,547,000.00","1,023,000.00","4,046,000.00","2,283,000.00", 
AIS,Aeris Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"109,700,000.00","120,825,000.00","256,772,000.00","261,203,000.00","175,364,000.00","205,253,000.00","134,130,000.00","163,496,000.00","129,499,000.00","107,127,000.00","114,119,000.00","190,386,000.00","150,219,000.00"
AIV,Activex Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,"221,724.00","195,034.00","226,369.00","1,190,610.00","193,934.00","352,852.00","425,498.00","277,412.00","2,737,148.00","149,555.00","249,074.00","231,554.00","781,552.00","1,639,154.00","2,882,625.00","3,717,541.00", 
AIY,Authorised Investment Fund Limited,Annual Balance Sheet - Total Liabilities,"72,336.00","97,834.00","74,880.00","126,478.00","201,422.00","163,201.00","144,460.00","149,707.00","68,533.00","18,874.00","86,401.00","57,276.00","227,233.00","45,038.00","13,736.00","9,979.00","18,523.00","115,809.00","347,460.00","41,816.00","175,363.00","207,607.00", 
AIZ,Air New Zealand Limited,Annual Balance Sheet - Total Liabilities,"5,935,612,064.00","6,054,511,398.00","2,603,986,521.00","2,329,213,375.00","2,373,608,021.00","2,338,864,949.00","2,624,393,453.00","2,898,866,213.00","2,732,968,514.00","2,767,943,353.00","2,462,625,934.00","2,623,330,502.00","2,952,783,650.00","3,197,708,701.00","3,696,682,464.00","4,258,898,530.00","4,903,231,957.00","4,938,095,238.00","5,200,403,558.00","5,416,746,320.00","5,816,126,319.00","5,201,489,064.00","6,018,217,893.00"
AJA,Astro Japan Property Group,Annual Balance Sheet - Total Liabilities, , , , , ,"299,210,000.00","630,655,000.00","753,190,000.00","1,176,876,000.00","1,338,491,000.00","1,321,597,000.00","1,047,088,000.00","1,063,282,000.00","768,078,000.00","8,365,000.00","10,883,000.00","12,478,000.00","14,872,000.00", , , , , 
AJD,Asia Pacific Data Centre Group,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , ,"11,900,000.00","28,447,000.00","28,726,000.00","28,983,000.00","30,068,000.00","34,555,000.00", , , , 
AJJ,Asian American Medical Group Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"394,858.00","463,989.00","5,972,008.00","3,868,807.00","3,782,886.00","4,066,894.00","3,898,982.00","2,531,104.00","6,643,367.00","4,420,081.00","5,536,563.00","5,748,768.00","4,142,301.00","4,888,096.00","3,310,450.00", 
AJL,AJ Lucas Group Limited,Annual Balance Sheet - Total Liabilities,"20,205,412.00","38,317,357.00","53,498,000.00","54,927,000.00","40,168,000.00","45,918,000.00","69,276,000.00","120,510,000.00","164,739,000.00","315,248,000.00","258,873,000.00","263,034,000.00","301,860,000.00","201,736,000.00","148,505,000.00","151,775,000.00","142,346,000.00","142,452,000.00","127,825,000.00","158,415,000.00","151,615,000.00","137,558,000.00","143,882,000.00"
AJO,Armstrong Jones Office Fund,Annual Balance Sheet - Total Liabilities, , ,"296,692,000.00", , ,"274,514,000.00", , , , , , , , , , , , , , , , , 
AJQ,Armour Energy Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,"258,594.00","8,420,268.00","9,126,008.00","3,487,790.00","2,149,934.00","26,955,892.00","42,683,877.00","56,675,496.00","71,793,466.00","69,803,688.00","55,103,000.00", 
AJR1,Armstrong Jones Retail Fund ,Annual Balance Sheet - Total Liabilities,"72,598,000.00", , , , , , , , , , , , , , , , , , , , , , 
AJX,Alexium International Group Limited,Annual Balance Sheet - Total Liabilities,"18,826,000.00","36,144,000.00","48,237,000.00","148,203,000.00","138,881,000.00","164,363,000.00","207,445,000.00", ,"139,884.00","31,900.00","3,751,742.00","3,505,313.00","3,172,182.00","4,581,945.00","4,418,221.00","811,773.00","2,892,612.00","9,431,123.00","11,492,907.00","13,081,715.00","9,096,280.00","8,382,254.00","7,037,626.00"
AJY,Asaplus Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , ,"559,352.00","111,733.00","274,038.00","307,071.00","1,032,114.00","1,246,203.00","2,323,834.00","1,040,460.00","2,141,652.00","3,557,550.00", 
AKE,Allkem Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"112,927.00","107,011.00","266,569.00","6,525,785.00","5,303,703.00","6,121,186.00","30,222,281.00","27,655,975.00","39,980,411.00","35,551,504.00","28,761,167.00","28,025,977.00","539,486,667.00","663,102,141.00","829,479,914.00","2,048,722,601.00"
AKF,Ask Funding Limited,Annual Balance Sheet - Total Liabilities, ,"3,119,333.00","1,218,379.00","150,656.00","129,537.00","2,798,603.00","9,247,328.00","26,105,727.00","47,801,474.00","46,738,648.00","38,018,567.00","36,916,194.00","18,171,606.00","4,069,172.00","145,431.00","108,811.00","81,881.00","51,755.00","60,229.00", , , , 
AKG,Academies Australasia Group Limited,Annual Balance Sheet - Total Liabilities,"24,421,847.00","7,063,361.00","7,819,458.00","7,612,366.00","7,582,228.00","7,582,000.00","7,092,220.00","9,644,410.00","5,162,443.00","3,741,930.00","4,290,189.00","9,854,692.00","9,036,230.00","12,394,000.00","30,514,000.00","43,980,000.00","44,028,000.00","41,727,000.00","35,645,000.00","32,968,000.00","68,460,000.00","57,311,000.00","57,067,000.00"
AKI,African Iron Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"51,148.00","27,841.00","47,589.00","118,241.00","2,413,304.00", , , , , , , , , , , 
AKL,Auckland Real Estate Trust,Annual Balance Sheet - Total Liabilities, , , , , , ,"211,760,000.00","252,682,000.00","253,638,000.00","271,743,000.00","244,562,000.00","163,702,000.00","176,121,000.00","50,194,000.00","16,266,000.00","18,508,000.00","19,026,000.00","19,375,000.00","70,271,000.00","55,469,000.00","100,129,000.00","187,894,000.00", 
AKM,Aspire Mining Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"45,218.00","295,868.00","48,446.00","3,679,690.00","891,876.00","1,881,752.00","3,891,500.00","5,572,905.00","7,044,692.00","7,262,727.00","10,798,240.00","4,007,155.00","395,111.00","232,608.00","272,191.00", 
AKN,AuKing Mining Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"3,993.00","275,390.00","553,135.00","433,492.00","463,940.00","1,064,330.00","998,881.00","2,074,503.00","354,752.00","92,978.00","342,090.00","1,272,065.00","2,321,914.00","3,600,180.00","626,477.00", 
AKO,AKORA Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , ,"268,333.00","629,127.00", 
AKP,Audio Pixel Holdings Limited,Annual Balance Sheet - Total Liabilities, , , , ,"900,000.00","913,628.00","920,613.00","929,301.00","939,714.00","960,012.00","1,426,640.00","549,752.00","566,552.00","1,087,857.00","771,693.00","3,898,093.00","4,930,590.00","9,003,462.00","1,191,809.00","2,519,572.00","2,195,807.00","3,526,347.00", 
AKR,Astra Capital Limited,Annual Balance Sheet - Total Liabilities, ,"150,795.00","845,439.00","806,502.00","286,435.00","160,241.00","760,645.00","380,948.00","294,639.00","430,112.00","309,574.00", , , , , , , , , , , , 
AKS,Australian Masters Corporate Bond Fund No1 Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"1,149,543.00", , , , , , , , , , , , 
AKT,Australian Masters Corporate Bond Fund No2 Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"479,545.00", , , , , , , , , , , , 
AKU,Australian Masters Corporate Bond Fund No3 Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"597,425.00","7,061,095.00", , , , , , , , , , , 
AKW,Arturus Capital Limited,Annual Balance Sheet - Total Liabilities,"15,055,000.00","16,384,000.00","13,291,000.00","13,170,000.00","28,017,000.00","19,906,000.00","77,983,000.00","53,283,845.00","62,038,229.00","2,034,754.00","11,879,619.00","6,767,787.00", , , , , , , , , , , 
AKX,Australian Masters Corporate Bond Fund No4 Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,"930,837.00",312.00, , , , , , , , , , 
AKY,Australian Masters Corporate Bond Fund No5 Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,"10,000.00","11,908.00","175,692.00","127,356.00","115,130.00", , , , , , , 
AL3,AML3D Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , ,"198,323.00","1,179,448.00","1,878,000.00","1,227,801.00"
AL8,Alderan Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , ,"464,593.00","241,166.00","980,813.00","771,926.00","348,044.00","262,888.00", 
ALA,Arovella Therapeutics Limited,Annual Balance Sheet - Total Liabilities, ,"3,589.00","146,245.00","885,335.00","2,820,674.00","3,226,777.00","3,277,857.00","6,671,082.00","5,554,265.00","7,768,763.00","3,556,830.00","2,493,724.00","2,742,543.00","4,038,866.00","4,355,468.00","3,520,156.00","2,909,271.00","3,163,189.00","5,177,519.00","2,275,826.00","2,572,077.00","1,705,607.00","1,595,358.00"
ALA1,Alpha Healthcare Limited ,Annual Balance Sheet - Total Liabilities,"97,836,000.00", , , , , , , , , , , , , , , , , , , , , , 
ALB,Albion Resources Limited,Annual Balance Sheet - Total Liabilities, , , ,"73,454.00","1,588,743.00","1,693,155.00","2,119,342.00","77,252,971.00","128,536,288.00","117,966,982.00","143,247,524.00","157,129,915.00","164,091,489.00", , , , , , , ,"37,073.00","136,405.00", 
ALB1,Albidon Limited,Annual Balance Sheet - Total Liabilities, , , ,"73,454.00","1,588,743.00","1,693,155.00","2,119,342.00","77,252,971.00","128,536,288.00","117,966,982.00","143,247,524.00","157,129,915.00","164,091,489.00", , , , , , , , , , 
ALC,Alcidion Group Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"30,107.00","219,251.00","132,409.00","26,398.00","14,326.00","14,859.00","1,493,058.00","1,408,732.00","2,497,285.00","11,614,589.00","9,697,046.00","13,163,000.00","34,399,000.00"
ALD,Ampol Limited,Annual Balance Sheet - Total Liabilities,"2,158,297,000.00","1,925,902,000.00","1,800,826,000.00","337,500.00","1,669,004.00","1,213,807.00","2,858,952.00","11,588,001.00","54,581,697.00","45,844,464.00","60,593,135.00","2,642,984,000.00","3,226,057,000.00","3,423,838,000.00","2,595,943,000.00","2,316,936,000.00","2,492,519,000.00","3,247,319,000.00","3,338,559,000.00","5,076,517,000.00","4,093,200,000.00","5,506,900,000.00", 
ALD2,Allied Gold Mining PLC,Annual Balance Sheet - Total Liabilities, , , ,"337,500.00","1,669,004.00","1,213,807.00","2,858,952.00","11,588,001.00","54,581,697.00","45,844,464.00","60,593,135.00","112,937,179.00", , , , , , , , , , , 
ALF,Australian Leaders Fund Limited,Annual Balance Sheet - Total Liabilities, , , , ,"2,740,840.00","7,186,867.00","33,411,170.00","41,009,911.00","64,148,921.00","115,391,308.00","103,017,696.00","84,023,876.00","96,421,516.00","257,344,955.00","398,476,708.00","310,606,409.00","463,370,877.00","472,724,132.00","291,887,208.00","204,802,122.00","103,684,781.00", , 
ALG,Ardent Leisure Group,Annual Balance Sheet - Total Liabilities,"41,586,000.00","45,069,000.00","49,458,000.00","52,576,000.00","60,083,000.00","124,240,000.00","135,722,000.00","213,741,000.00","319,130,000.00","335,174,000.00","273,278,000.00","268,661,000.00","272,146,000.00","312,452,000.00","347,505,000.00","417,025,000.00","537,649,000.00","442,491,000.00","177,010,000.00","320,221,000.00","787,898,000.00","736,921,000.00","1,070,192,000.00"
ALH,Australian Leisure and Hospitality Group,Annual Balance Sheet - Total Liabilities, , , ,"208,100,000.00","168,887,000.00", , , , , , , , , , , , , , , , , , 
ALI,Argo Global Listed Infrastructure Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , ,--,"3,251,000.00","4,353,000.00","8,880,000.00","27,799,000.00","9,978,000.00","11,405,000.00","21,417,000.00"
ALK,Alkane Resources Ltd,Annual Balance Sheet - Total Liabilities,"1,527,380.00","1,429,522.00","1,326,890.00","857,254.00","982,242.00","818,781.00","715,550.00","1,624,406.00","1,440,097.00","855,636.00","1,276,061.00","2,447,000.00","24,452,000.00","9,725,000.00","26,765,000.00","20,516,000.00","30,950,000.00","37,823,000.00","41,077,000.00","34,821,000.00","60,325,000.00","44,650,000.00","86,813,000.00"
ALL,Aristocrat Leisure Limited,Annual Balance Sheet - Total Liabilities,"170,290,000.00","596,754,000.00","772,486,000.00","513,409,000.00","531,698,000.00","715,863,000.00","512,993,000.00","505,097,000.00","823,942,000.00","654,247,000.00","521,037,000.00","509,344,000.00","448,263,000.00","497,855,000.00","406,629,000.00","2,301,310,000.00","1,912,200,000.00","1,947,300,000.00","4,114,300,000.00","4,193,400,000.00","4,696,900,000.00","4,793,100,000.00", 
ALM,Alma Metals Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"1,694,673.00","1,510,373.00","883,376.00","872,364.00","5,476,200.00","6,821,958.00","6,276,614.00","6,101,712.00","233,615.00","265,694.00","154,283.00","113,501.00","143,363.00","213,912.00","107,746.00", 
ALM2,Aluminex Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"17,000.00", , , , , , , , , , , , , , 
ALN,Alinta Limited,Annual Balance Sheet - Total Liabilities,--,"432,867,000.00","424,112,000.00","803,914,000.00","2,279,042,000.00","1,397,121,000.00", , , , , , , , , , , , , , , , , 
ALO,Alloggio Group Limited,Annual Balance Sheet - Total Liabilities,"57,057,000.00","46,330,000.00","43,083,000.00","55,249,000.00","67,987,000.00","103,049,000.00", , , , , , , , , , , , , , , ,"40,678,600.00","71,412,721.00"
ALO1,Auto Group Limited,Annual Balance Sheet - Total Liabilities,"57,057,000.00","46,330,000.00","43,083,000.00","55,249,000.00","67,987,000.00","103,049,000.00", , , , , , , , , , , , , , , , , 
ALQ,ALS Limited,Annual Balance Sheet - Total Liabilities,"100,960,000.00","139,943,000.00","143,233,000.00","146,378,000.00","148,599,000.00","151,813,000.00","204,382,000.00","216,382,000.00","339,464,000.00","392,020,000.00","325,341,000.00","346,427,000.00","705,510,000.00","737,600,000.00","1,117,900,000.00","1,178,500,000.00","959,300,000.00","964,400,000.00","936,300,000.00","1,075,500,000.00","1,820,200,000.00","1,397,100,000.00","1,713,500,000.00"
ALQ1,Australian Liquor Group Limited ,Annual Balance Sheet - Total Liabilities,"17,672,000.00", , , , , , , , , , , , , , , , , , , , , , 
ALS,Alesco Corporation Limited,Annual Balance Sheet - Total Liabilities,"246,558,000.00","166,066,000.00","158,181,000.00","170,641,000.00","105,243,000.00","249,911,000.00","289,687,000.00","472,535,000.00","526,130,000.00","311,231,000.00","264,382,000.00","176,045,000.00","153,480,000.00", , , , , , , , , , 
ALT,Analytica Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"223,699.00","92,434.00","186,589.00","483,372.00","516,617.00","91,295.00","449,334.00","188,503.00","256,057.00","450,399.00","698,994.00","494,015.00","453,260.00","455,111.00","571,491.00","673,896.00","516,774.00", 
ALU,Altium Limited,Annual Balance Sheet - Total Liabilities,"10,513,000.00","21,045,000.00","16,989,000.00","15,403,000.00","13,991,000.00","12,662,000.00","10,572,000.00","16,305,000.00","20,218,159.00","22,010,105.00","23,096,327.00","23,489,151.00","33,940,732.00","44,589,757.00","49,268,577.00","65,065,104.00","88,307,298.00","92,087,883.00","110,086,591.00","133,135,605.00","162,799,067.00","169,263,101.00","154,733,633.00"
ALV,Alvo Minerals Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , ,"30,194.00","222,284.00", 
ALW,Alphawest Limited,Annual Balance Sheet - Total Liabilities,"1,535,266.00","1,932,660.00","40,300.00","65,195.00","35,179,000.00", , , , , , , , , , , , , , , , , , 
ALX,Atlas Arteria,Annual Balance Sheet - Total Liabilities, , , , , , , , , ,"2,901,700,000.00","2,077,260,000.00","2,451,227,000.00","2,563,267,000.00","6,754,000.00","45,335,000.00","28,366,000.00","103,870,000.00","1,848,052,000.00","2,300,026,000.00","2,331,898,000.00","1,634,585,000.00","1,721,189,000.00", 
ALY,Alchemy Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"114,530.00","458,019.00","1,013,238.00","1,115,171.00","686,657.00","578,413.00","277,402.00","199,392.00","96,749.00","116,338.00","101,243.00","156,823.00","194,674.00","231,287.00","155,342.00", 
ALZ,Australand Property Group,Annual Balance Sheet - Total Liabilities,"853,156,000.00","860,396,000.00","784,284,000.00","1,013,249,000.00","1,021,742,000.00","1,584,774,000.00","1,790,419,000.00","1,940,462,000.00","1,993,780,000.00","1,240,292,000.00","1,383,974,000.00","1,687,334,000.00","1,699,727,000.00","1,483,096,000.00", , , , , , , , , 
AM7,Arcadia Minerals Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , ,"54,515.00","633,780.00", 
AMA,Ama Group Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"21,405,000.00","56,343,000.00","49,405,000.00","42,760,000.00","33,036,000.00","29,022,000.00","24,061,000.00","11,420,000.00","34,818,000.00","109,342,000.00","129,541,000.00","191,777,000.00","266,922,000.00","1,044,601,000.00","876,234,000.00",--
AMB,Ambition Group Limited,Annual Balance Sheet - Total Liabilities,"1,717,525.00","1,683,440.00","3,924,320.00","3,827,386.00","5,553,070.00","18,025,520.00","12,311,535.00","11,844,000.00","16,168,000.00","8,950,000.00","11,136,000.00","10,133,000.00","7,843,000.00","7,915,000.00","9,710,000.00","14,456,000.00","12,802,000.00","13,677,000.00","13,345,000.00","22,046,000.00", , , 
AMC,Amcor Plc,Annual Balance Sheet - Total Liabilities,"3,098,700,000.00","4,456,000,000.00","4,275,100,000.00","4,926,500,000.00","5,578,800,000.00","5,536,300,000.00","6,583,500,000.00","5,561,000,000.00","5,066,600,000.00","5,370,400,000.00","7,186,300,000.00","7,175,700,000.00","7,955,000,000.00","8,720,300,000.00","7,426,200,000.00","9,062,630,208.00","10,552,922,165.00","10,649,765,990.00","10,764,713,841.00","16,384,286,325.00","17,128,078,099.00","16,449,853,684.00","19,284,366,381.00"
AMD,Arrow Minerals Ltd,Annual Balance Sheet - Total Liabilities, , , , , ,"41,935.00","104,580.00","898,297.00","2,316,225.00","2,644,795.00","89,009.00","111,424.00","329,349.00","1,030,569.00","403,475.00","204,415.00","139,399.00","440,924.00","594,109.00","342,013.00","594,068.00","1,748,700.00", 
